"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.25","0.01942","0.9991","1","All",1,0,1,0.499995,1,1,1,1,0.53907,0.539068,,,0.888016,,,,,0,0,0.111984,0.660857,10.4958,9.40402,19.8998,0.100196,1000.1,999.437,0.100196,0.217233,0.16688,0.384113,0.111849,0.0954762,0,0.100196,0,0.888016,0.531385,0,0,0,0.499994,0,7.5023E-06,1,1,0,0,0.888016,0,0,0.0379786,0.0740055
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.25","0.01942","0.9991","1","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.25","0.01942","0.9991","1","DisputeArises",1,0,1,0.499995,1,1,1,1,0.53907,0.539068,,,0.888016,,,,,0,0,0.111984,0.660857,10.4958,9.40402,19.8998,0.100196,1000.1,999.437,0.100196,0.217233,0.16688,0.384113,0.111849,0.0954762,0,0.100196,0,0.888016,0.531385,0,0,0,0.499994,0,7.5023E-06,1,1,0,0,0.888016,0,0,0.0379786,0.0740055
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.25","0.01942","0.9991","1","PFiles",1,0,1,0.499995,1,1,1,1,0.53907,0.539068,,,0.888016,,,,,0,0,0.111984,0.660857,10.4958,9.40402,19.8998,0.100196,1000.1,999.437,0.100196,0.217233,0.16688,0.384113,0.111849,0.0954762,0,0.100196,0,0.888016,0.531385,0,0,0,0.499994,0,7.5023E-06,1,1,0,0,0.888016,0,0,0.0379786,0.0740055
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.25","0.01942","0.9991","1","DAnswers",1,0,1,0.499995,1,1,1,1,0.53907,0.539068,,,0.888016,,,,,0,0,0.111984,0.660857,10.4958,9.40402,19.8998,0.100196,1000.1,999.437,0.100196,0.217233,0.16688,0.384113,0.111849,0.0954762,0,0.100196,0,0.888016,0.531385,0,0,0,0.499994,0,7.5023E-06,1,1,0,0,0.888016,0,0,0.0379786,0.0740055
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.25","0.01942","0.9991","1","Litigated",1,0,1,0.499995,1,1,1,1,0.53907,0.539068,,,0.888016,,,,,0,0,0.111984,0.660857,10.4958,9.40402,19.8998,0.100196,1000.1,999.437,0.100196,0.217233,0.16688,0.384113,0.111849,0.0954762,0,0.100196,0,0.888016,0.531385,0,0,0,0.499994,0,7.5023E-06,1,1,0,0,0.888016,0,0,0.0379786,0.0740055
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.25","0.01942","0.9991","1","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.25","0.01942","0.9991","1","Settles",0.888,0,0.888016,0.485371,1,1,1,1,0.493555,0.569216,,,1,,,,,0,0,0,,10.4939,9.43111,19.925,0.075,1000.11,999.508,0.075,0.209025,0.155966,0.364991,0.0980637,0.0803232,0,0.075,0,1,0.531385,0,0,0,0.479839,0,-0.219463,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.25","0.01942","0.9991","1","Tried",0.112,0,0.111984,0.615961,1,1,1,1,0.9,0.3,,,0,,,,,0,0,1,0.660857,10.5109,9.18914,19.7,0.3,1000.08,998.871,0.3,0.282322,0.253428,0.535749,0.221162,0.215637,0,0.3,0,0,,0,0,0,0.659822,0,1.74037,1,1,0,0,0,0,0,0.339143,0.660857
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.25","0.01942","0.9991","1","PWins",0.074,0,0.0740055,0.691442,1,1,1,1,0.9,0.3,,,0,,,,,0,0,1,1,10.85,8.85,19.7,0.3,1000.15,998.326,0.3,0.385285,0.114707,0.499992,0.328371,0.0172061,0,0.3,0,0,,0,0,0,0.764715,0,1.68495,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.25","0.01942","0.9991","1","DWins",0.038,0,0.0379786,0.468877,1,1,1,1,0.9,0.3,,,0,,,,,0,0,1,0,9.85,9.85,19.7,0.3,999.935,999.935,0.3,0.0816861,0.52374,0.605426,0.0122529,0.602301,0,0.3,0,0,,0,0,0,0.455426,0,1.84837,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.25","0.01942","0.9991","1","Abandoned",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.25","0.01942","0.9991","1","Rounds1",1,0,1,0.499995,1,1,1,1,0.53907,0.539068,,,0.888016,,,,,0,0,0.111984,0.660857,10.4958,9.40402,19.8998,0.100196,1000.1,999.437,0.100196,0.217233,0.16688,0.384113,0.111849,0.0954762,0,0.100196,0,0.888016,0.531385,0,0,0,0.499994,0,7.5023E-06,1,1,0,0,0.888016,0,0,0.0379786,0.0740055
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.25","0.01942","0.9991","1","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.25","0.01942","0.9991","1","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.25","0.01942","0.9991","1","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.25","0.01942","0.9991","1","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.25","0.01942","0.9991","1","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.25","0.01942","0.9991","1","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.25","0.01942","0.9991","1","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.25","0.01942","0.9991","1","PrePrimary8",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.25","0.01942","0.9991","1","PrePrimary9",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.25","0.01942","0.9991","1","PrePrimary10",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.25","0.01942","0.9991","1","Truly Liable",0.5,0,0.499994,0.716723,1,1,1,1,0.695843,0.695841,,,0.852219,,,,,0,0,0.147781,0.765915,10.6662,9.22551,19.8917,0.108251,1000.13,999.175,0.108251,0.0169781,0.333764,0.350743,0.00254672,0.190955,0,0.108251,0,0.852219,0.712461,0,0,0,1,0,1.15263E-05,1,1,0,0,0.852219,0,0,0.0345933,0.113188
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.25","0.01942","0.9991","1","Truly Not Liable",0.5,0,0.500006,0.283273,1,1,1,1,0.382301,0.3823,,,0.923812,,,,,0,0,0.076188,0.457083,10.3253,9.58252,19.9079,0.0921423,1000.08,999.698,0.0921423,0.417483,0,0.417483,0.221148,0,0,0.0921423,0,0.923812,0.364346,0,0,0,0,0,3.4784E-06,1,1,0,0,0.923812,0,0,0.0413638,0.0348244
