Filter,Assessment,Data Type
P Doesn't File,False Negatives,Values,1,0
P Doesn't File,False Negatives,Probabilities,0.1073014430333449,0.15631881770338057
D Doesn't Answer,False Negatives,Values,0.30000000000000004,0
D Doesn't Answer,False Negatives,Probabilities,0.11804874975566297,0.08044064919659284
Settles,False Negatives,Values,1.2,1.1,1,0.9,0.8999999999999999,0.8,0.7,0.6000000000000001,0.5,0.3999999999999999,0
Settles,False Negatives,Probabilities,0.008307451005781862,0.008377856344821131,0.018225350392846906,0.008464538633687044,0.004075718877916031,0.01756105546266139,0.010437068445397615,0.044542816238451764,0.010960892933702136,0.005808394060504044,0.12666741237613136
P Abandons,False Negatives,Values,1.3,0
P Abandons,False Negatives,Probabilities,0.03265004793979521,0.04021649160174675
D Defaults,False Negatives,Values,0.30000000000000004,0
D Defaults,False Negatives,Probabilities,0.039569788450581365,0.032428210408748576
P Loses,False Negatives,Values,1.6,0
P Loses,False Negatives,Probabilities,0.024864188329672948,0.03764910613166386
P Wins,False Negatives,Values,0.6,0
P Wins,False Negatives,Probabilities,0.04080316413856188,0.026280788538344355
P Doesn't File,False Positives,Values,0,0
P Doesn't File,False Positives,Probabilities,0.15631881770338057,0.1073014430333449
D Doesn't Answer,False Positives,Values,1,0
D Doesn't Answer,False Positives,Probabilities,0.08044064919659284,0.11804874975566297
Settles,False Positives,Values,1.2,1.1,1,0.8999999999999999,0.8,0.7,0.6,0.5,0.4,0.19999999999999996,0.10000000000000009,0
Settles,False Positives,Probabilities,0.003835300745076017,0.007340113825442329,0.0294465363471686,0.009552104151687467,0.016514590218306945,0.011583154280007897,0.02526744005117261,0.011313079183090421,0.011815093574179118,0.005808394060504044,0.010960892933702136,0.11999185540156343
P Abandons,False Positives,Values,0.3,0
P Abandons,False Positives,Probabilities,0.04021649160174675,0.03265004793979521
D Defaults,False Positives,Values,1.3,0.30000000000000004
D Defaults,False Positives,Probabilities,0.032428210408748576,0.039569788450581365
P Loses,False Positives,Values,0.6,0
P Loses,False Positives,Probabilities,0.03764910613166386,0.024864188329672948
P Wins,False Positives,Values,1.6,0.6000000000000001
P Wins,False Positives,Probabilities,0.026280788538344355,0.04080316413856188
P Doesn't File,Total Expenditures,Values,0,0
P Doesn't File,Total Expenditures,Probabilities,0.15631881770338057,0.1073014430333449
D Doesn't Answer,Total Expenditures,Values,0.30000000000000004,0.30000000000000004
D Doesn't Answer,Total Expenditures,Probabilities,0.08044064919659284,0.11804874975566297
Settles,Total Expenditures,Values,0.6000000000000001,0.6000000000000001,0.6,0.6,0.5999999999999999,0.5999999999999999
Settles,Total Expenditures,Probabilities,0.05330124039091792,0.07306476463481515,0.0557804307390524,0.043375196377136965,0.017585741246161146,0.020321181383817694
P Abandons,Total Expenditures,Values,0.6,0.6
P Abandons,Total Expenditures,Probabilities,0.04021649160174675,0.03265004793979521
D Defaults,Total Expenditures,Values,0.6000000000000001,0.6000000000000001
D Defaults,Total Expenditures,Probabilities,0.032428210408748576,0.039569788450581365
P Loses,Total Expenditures,Values,1.2,1.2
P Loses,Total Expenditures,Probabilities,0.03764910613166386,0.024864188329672948
P Wins,Total Expenditures,Values,1.2000000000000002,1.2000000000000002
P Wins,Total Expenditures,Probabilities,0.026280788538344355,0.04080316413856188
