"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0.5 Risk Neutral Noise 2,0.5","0","NaN","2","All",1,0,1,0.500007,1,1,1,1,0.95,0.365429,,,0.320176,,,,,0,0,0.679824,0.271025,10.4137,9.46026,19.874,0.125987,10.4137,9.46026,0.125987,0.121043,0.120189,0.241231,0.100754,0.102257,0,0.125987,0,0.320176,0.95,0,0,0,0.500008,0,2.31718E-05,1,1,0,0,0.320176,0,0,0.495575,0.184249
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0.5 Risk Neutral Noise 2,0.5","0","NaN","2","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0.5 Risk Neutral Noise 2,0.5","0","NaN","2","DisputeArises",1,0,1,0.500007,1,1,1,1,0.95,0.365429,,,0.320176,,,,,0,0,0.679824,0.271025,10.4137,9.46026,19.874,0.125987,10.4137,9.46026,0.125987,0.121043,0.120189,0.241231,0.100754,0.102257,0,0.125987,0,0.320176,0.95,0,0,0,0.500008,0,2.31718E-05,1,1,0,0,0.320176,0,0,0.495575,0.184249
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0.5 Risk Neutral Noise 2,0.5","0","NaN","2","PFiles",1,0,1,0.500007,1,1,1,1,0.95,0.365429,,,0.320176,,,,,0,0,0.679824,0.271025,10.4137,9.46026,19.874,0.125987,10.4137,9.46026,0.125987,0.121043,0.120189,0.241231,0.100754,0.102257,0,0.125987,0,0.320176,0.95,0,0,0,0.500008,0,2.31718E-05,1,1,0,0,0.320176,0,0,0.495575,0.184249
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0.5 Risk Neutral Noise 2,0.5","0","NaN","2","DAnswers",1,0,1,0.500007,1,1,1,1,0.95,0.365429,,,0.320176,,,,,0,0,0.679824,0.271025,10.4137,9.46026,19.874,0.125987,10.4137,9.46026,0.125987,0.121043,0.120189,0.241231,0.100754,0.102257,0,0.125987,0,0.320176,0.95,0,0,0,0.500008,0,2.31718E-05,1,1,0,0,0.320176,0,0,0.495575,0.184249
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0.5 Risk Neutral Noise 2,0.5","0","NaN","2","Litigated",1,0,1,0.500007,1,1,1,1,0.95,0.365429,,,0.320176,,,,,0,0,0.679824,0.271025,10.4137,9.46026,19.874,0.125987,10.4137,9.46026,0.125987,0.121043,0.120189,0.241231,0.100754,0.102257,0,0.125987,0,0.320176,0.95,0,0,0,0.500008,0,2.31718E-05,1,1,0,0,0.320176,0,0,0.495575,0.184249
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0.5 Risk Neutral Noise 2,0.5","0","NaN","2","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0.5 Risk Neutral Noise 2,0.5","0","NaN","2","Settles",0.3202,0,0.320176,0.841027,1,1,1,1,0.95,0.95,,,1,,,,,0,0,0,,10.9125,9.0125,19.925,0.075,10.9125,9.0125,0.075,0.0787299,0.0805239,0.159254,0.0777457,0.00704584,0,0.075,0,1,0.95,0,0,0,0.920274,0,-2.1399,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0.5 Risk Neutral Noise 2,0.5","0","NaN","2","Tried",0.6798,0,0.679824,0.339397,1,1,1,1,0.95,0.0901133,,,0,,,,,0,0,1,0.271025,10.1789,9.67115,19.85,0.15,10.1789,9.67115,0.15,0.140971,0.13887,0.27984,0.11159,0.147098,0,0.15,0,0,,0,0,0,0.302076,0,1.00786,1,1,0,0,0,0,0,0.728975,0.271025
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0.5 Risk Neutral Noise 2,0.5","0","NaN","2","PWins",0.1842,0,0.184249,0.608665,1,1,1,1,0.95,0.16732,,,0,,,,,0,0,1,1,10.9625,8.8875,19.85,0.15,10.9625,8.8875,0.15,0.435691,0.0253803,0.461071,0.408565,0.000951763,0,0.15,0,0,,0,0,0,0.676809,0,-0.107224,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0.5 Risk Neutral Noise 2,0.5","0","NaN","2","DWins",0.4956,0,0.495575,0.239286,1,1,1,1,0.95,0.0614086,,,0,,,,,0,0,1,0,9.8875,9.9625,19.85,0.15,9.8875,9.9625,0.15,0.0313967,0.181064,0.212461,0.00117738,0.201434,0,0.15,0,0,,0,0,0,0.162754,0,1.42244,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0.5 Risk Neutral Noise 2,0.5","0","NaN","2","Abandoned",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0.5 Risk Neutral Noise 2,0.5","0","NaN","2","Rounds1",1,0,1,0.500007,1,1,1,1,0.95,0.365429,,,0.320176,,,,,0,0,0.679824,0.271025,10.4137,9.46026,19.874,0.125987,10.4137,9.46026,0.125987,0.121043,0.120189,0.241231,0.100754,0.102257,0,0.125987,0,0.320176,0.95,0,0,0,0.500008,0,2.31718E-05,1,1,0,0,0.320176,0,0,0.495575,0.184249
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0.5 Risk Neutral Noise 2,0.5","0","NaN","2","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0.5 Risk Neutral Noise 2,0.5","0","NaN","2","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0.5 Risk Neutral Noise 2,0.5","0","NaN","2","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0.5 Risk Neutral Noise 2,0.5","0","NaN","2","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0.5 Risk Neutral Noise 2,0.5","0","NaN","2","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0.5 Risk Neutral Noise 2,0.5","0","NaN","2","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0.5 Risk Neutral Noise 2,0.5","0","NaN","2","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0.5 Risk Neutral Noise 2,0.5","0","NaN","2","PrePrimary8",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
