"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,0.5","-1.1369999999999999E-13","-∞","3","All",1,0,1,0.500007,0.91798,0.91798,1,1,0.443165,0.224913,,,0.452811,,,,,0.186889,0.179407,0.098873,0.304317,10.221,9.62643,19.8475,0.152528,1000.03,999.584,0.152528,0.100099,0.28166,0.381759,0.0546058,0.243346,0,0.152528,0,0.452811,0.213145,0.186889,0.179407,0,0.500008,0,2.31718E-05,0.91798,0.91798,0.08202,0,0.452811,0.186889,0.179407,0.068784,0.0300886
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,0.5","-1.1369999999999999E-13","-∞","3","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,0.5","-1.1369999999999999E-13","-∞","3","DisputeArises",1,0,1,0.500007,0.91798,0.91798,1,1,0.443165,0.224913,,,0.452811,,,,,0.186889,0.179407,0.098873,0.304317,10.221,9.62643,19.8475,0.152528,1000.03,999.584,0.152528,0.100099,0.28166,0.381759,0.0546058,0.243346,0,0.152528,0,0.452811,0.213145,0.186889,0.179407,0,0.500008,0,2.31718E-05,0.91798,0.91798,0.08202,0,0.452811,0.186889,0.179407,0.068784,0.0300886
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,0.5","-1.1369999999999999E-13","-∞","3","PFiles",0.918,0,0.91798,0.518624,1,1,1,1,0.443165,0.224913,,,0.493269,,,,,0.203587,0.195437,0.107707,0.304317,10.2408,9.59305,19.8338,0.166156,1000.03,999.547,0.166156,0.109043,0.28492,0.393962,0.0594847,0.243182,0,0.166156,0,0.493269,0.213145,0.203587,0.195437,0,0.522776,0,0.230283,1,1,0,0,0.493269,0.203587,0.195437,0.0749298,0.0327769
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,0.5","-1.1369999999999999E-13","-∞","3","DAnswers",0.918,0,0.91798,0.518624,1,1,1,1,0.443165,0.224913,,,0.493269,,,,,0.203587,0.195437,0.107707,0.304317,10.2408,9.59305,19.8338,0.166156,1000.03,999.547,0.166156,0.109043,0.28492,0.393962,0.0594847,0.243182,0,0.166156,0,0.493269,0.213145,0.203587,0.195437,0,0.522776,0,0.230283,1,1,0,0,0.493269,0.203587,0.195437,0.0749298,0.0327769
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,0.5","-1.1369999999999999E-13","-∞","3","Litigated",0.918,0,0.91798,0.518624,1,1,1,1,0.443165,0.224913,,,0.493269,,,,,0.203587,0.195437,0.107707,0.304317,10.2408,9.59305,19.8338,0.166156,1000.03,999.547,0.166156,0.109043,0.28492,0.393962,0.0594847,0.243182,0,0.166156,0,0.493269,0.213145,0.203587,0.195437,0,0.522776,0,0.230283,1,1,0,0,0.493269,0.203587,0.195437,0.0749298,0.0327769
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,0.5","-1.1369999999999999E-13","-∞","3","Not Litigated",0.082,0,0.08202,0.291641,0,0,1,1,,,,,0,,,,,0,0,0,,10,10,20,0,1000,1000,0,0,0.245184,0.245184,0,0.245184,0,0,0,0,,0,0,0,0.245184,0,-2.57708,0,0,1,0,0,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,0.5","-1.1369999999999999E-13","-∞","3","Settles",0.4528,0,0.452811,0.513966,1,1,1,1,0.180175,0.246116,,,1,,,,,0,0,0,,10.1381,9.71185,19.85,0.15,1000.04,999.832,0.15,0.0802424,0.392756,0.472998,0.0198286,0.307827,0,0.15,0,1,0.213145,0,0,0,0.522312,0,-1.67456,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,0.5","-1.1369999999999999E-13","-∞","3","Tried",0.0989,0,0.0988726,0.376747,1,1,1,1,0.855718,0.05,,,0,,,,,0,0,1,0.304317,10.0663,9.63374,19.7,0.3,999.905,999.187,0.3,0.227262,0.202742,0.430004,0.240795,0.27877,0,0.3,0,0,,0,0,0,0.338622,0,4.78043,1,1,0,0,0,0,0,0.695683,0.304317
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,0.5","-1.1369999999999999E-13","-∞","3","PWins",0.0301,0,0.0300886,0.574434,1,1,1,1,0.863101,0.05,,,0,,,,,0,0,1,1,11.075,8.625,19.7,0.3,1000.16,997.268,0.3,0.746794,0,0.746794,0.791264,0,0,0.3,0,0,,0,0,0,0.628206,0,3.47145,1,1,0,0,0,0,0,0,1
