"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,0.5","1.653E-07","0.9985","2","All",1,0,1,0.500007,1,1,1,1,0.699566,0.24382,,,0.471753,,,,,0.127322,0.132765,0.234869,0.25278,10.357,9.55041,19.9074,0.0926152,1000.05,999.457,0.0926152,0.0974816,0.175174,0.272656,0.0738869,0.159224,0,0.0926152,0,0.471753,0.439996,0.143967,0.149411,0.033291,0.500008,0,2.31718E-05,1,1,0,0,0.471753,0.127322,0.132765,0.175499,0.0593701
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,0.5","1.653E-07","0.9985","2","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,0.5","1.653E-07","0.9985","2","DisputeArises",1,0,1,0.500007,1,1,1,1,0.699566,0.24382,,,0.471753,,,,,0.127322,0.132765,0.234869,0.25278,10.357,9.55041,19.9074,0.0926152,1000.05,999.457,0.0926152,0.0974816,0.175174,0.272656,0.0738869,0.159224,0,0.0926152,0,0.471753,0.439996,0.143967,0.149411,0.033291,0.500008,0,2.31718E-05,1,1,0,0,0.471753,0.127322,0.132765,0.175499,0.0593701
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,0.5","1.653E-07","0.9985","2","PFiles",1,0,1,0.500007,1,1,1,1,0.699566,0.24382,,,0.471753,,,,,0.127322,0.132765,0.234869,0.25278,10.357,9.55041,19.9074,0.0926152,1000.05,999.457,0.0926152,0.0974816,0.175174,0.272656,0.0738869,0.159224,0,0.0926152,0,0.471753,0.439996,0.143967,0.149411,0.033291,0.500008,0,2.31718E-05,1,1,0,0,0.471753,0.127322,0.132765,0.175499,0.0593701
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,0.5","1.653E-07","0.9985","2","DAnswers",1,0,1,0.500007,1,1,1,1,0.699566,0.24382,,,0.471753,,,,,0.127322,0.132765,0.234869,0.25278,10.357,9.55041,19.9074,0.0926152,1000.05,999.457,0.0926152,0.0974816,0.175174,0.272656,0.0738869,0.159224,0,0.0926152,0,0.471753,0.439996,0.143967,0.149411,0.033291,0.500008,0,2.31718E-05,1,1,0,0,0.471753,0.127322,0.132765,0.175499,0.0593701
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,0.5","1.653E-07","0.9985","2","Litigated",1,0,1,0.500007,1,1,1,1,0.699566,0.24382,,,0.471753,,,,,0.127322,0.132765,0.234869,0.25278,10.357,9.55041,19.9074,0.0926152,1000.05,999.457,0.0926152,0.0974816,0.175174,0.272656,0.0738869,0.159224,0,0.0926152,0,0.471753,0.439996,0.143967,0.149411,0.033291,0.500008,0,2.31718E-05,1,1,0,0,0.471753,0.127322,0.132765,0.175499,0.0593701
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,0.5","1.653E-07","0.9985","2","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,0.5","1.653E-07","0.9985","2","Settles",0.4718,0,0.471753,0.558854,1,1,1,1,0.419142,0.460851,,,1,,,,,0,0,0,,10.4025,9.5225,19.925,0.075,1000.07,999.489,0.075,0.0594311,0.187824,0.247255,0.0255568,0.144451,0,0.075,0,1,0.439996,0,0,0,0.563617,0,-1.92373,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,0.5","1.653E-07","0.9985","2","Tried",0.2349,0,0.234869,0.343586,1,1,1,1,0.95,0.05,,,0,,,,,0,0,1,0.25278,10.1222,9.72784,19.85,0.15,999.978,999.55,0.15,0.144927,0.167321,0.312248,0.142991,0.198694,0,0.15,0,0,,0,0,0,0.296151,0,3.54002,1,1,0,0,0,0,0,0.74722,0.25278
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,0.5","1.653E-07","0.9985","2","PWins",0.0594,0,0.0593701,0.566034,1,1,1,1,0.95,0.05,,,0,,,,,0,0,1,1,11.0375,8.8125,19.85,0.15,1000.16,998.181,0.15,0.573332,0,0.573332,0.565675,0,0,0.15,0,0,,0,0,0,0.614168,0,2.23707,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,0.5","1.653E-07","0.9985","2","DWins",0.1755,0,0.175499,0.268334,1,1,1,1,0.95,0.05,,,0,,,,,0,0,1,0,9.8125,10.0375,19.85,0.15,999.915,1000.01,0.15,0,0.223924,0.223924,0,0.26591,0,0.15,0,0,,0,0,0,0.188568,0,3.98079,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,0.5","1.653E-07","0.9985","2","Abandoned",0.2934,0,0.293378,0.530605,1,1,1,1,0.95,0.05,,,0,,,,,0.433986,0.452539,0,,10.4718,9.45322,19.925,0.075,1000.07,999.331,0.075,0.120684,0.16112,0.281804,0.096279,0.151381,0,0.075,0,0,,0.490723,0.509277,0.113475,0.560925,0,0.259426,1,1,0,0,0,0.433986,0.452539,0,0
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,0.5","1.653E-07","0.9985","2","Rounds1",0.9667,0,0.966709,0.493125,1,1,1,1,0.690942,0.250495,,,0.487999,,,,,0.131707,0.137337,0.242957,0.25278,10.3533,9.55343,19.9068,0.0932218,1000.05,999.461,0.0932218,0.0966036,0.166415,0.263019,0.0726832,0.149877,0,0.0932218,0,0.487999,0.439996,0.131707,0.137337,0,0.489709,0,0.104631,1,1,0,0,0.487999,0.131707,0.137337,0.181543,0.0614147
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,0.5","1.653E-07","0.9985","2","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,0.5","1.653E-07","0.9985","2","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,0.5","1.653E-07","0.9985","2","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,0.5","1.653E-07","0.9985","2","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,0.5","1.653E-07","0.9985","2","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,0.5","1.653E-07","0.9985","2","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,0.5","1.653E-07","0.9985","2","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,0.5","1.653E-07","0.9985","2","PrePrimary8",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,0.5","1.653E-07","0.9985","2","PrePrimary9",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,0.5","1.653E-07","0.9985","2","PrePrimary10",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
