"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.25,0.25","0.01323","0.9991","2","All",1,0,1,0.499999,1,1,1,1,0.51239,0.489967,,,0.902145,,,,,0.0201896,0.0244368,0.043901,0.497571,10.4247,9.41874,19.8434,0.156585,1000.08,999.385,0.156585,0.160983,0.154233,0.315216,0.0966459,0.0925539,0,0.156585,0,0.902145,0.501072,0.0248536,0.0291008,0.00932804,0.5,0,-3.36759E-06,1,1,0,0,0.902145,0.0201896,0.0244368,0.0220571,0.0218439
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.25,0.25","0.01323","0.9991","2","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.25,0.25","0.01323","0.9991","2","DisputeArises",1,0,1,0.499999,1,1,1,1,0.51239,0.489967,,,0.902145,,,,,0.0201896,0.0244368,0.043901,0.497571,10.4247,9.41874,19.8434,0.156585,1000.08,999.385,0.156585,0.160983,0.154233,0.315216,0.0966459,0.0925539,0,0.156585,0,0.902145,0.501072,0.0248536,0.0291008,0.00932804,0.5,0,-3.36759E-06,1,1,0,0,0.902145,0.0201896,0.0244368,0.0220571,0.0218439
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.25,0.25","0.01323","0.9991","2","PFiles",1,0,1,0.499999,1,1,1,1,0.51239,0.489967,,,0.902145,,,,,0.0201896,0.0244368,0.043901,0.497571,10.4247,9.41874,19.8434,0.156585,1000.08,999.385,0.156585,0.160983,0.154233,0.315216,0.0966459,0.0925539,0,0.156585,0,0.902145,0.501072,0.0248536,0.0291008,0.00932804,0.5,0,-3.36759E-06,1,1,0,0,0.902145,0.0201896,0.0244368,0.0220571,0.0218439
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.25,0.25","0.01323","0.9991","2","DAnswers",1,0,1,0.499999,1,1,1,1,0.51239,0.489967,,,0.902145,,,,,0.0201896,0.0244368,0.043901,0.497571,10.4247,9.41874,19.8434,0.156585,1000.08,999.385,0.156585,0.160983,0.154233,0.315216,0.0966459,0.0925539,0,0.156585,0,0.902145,0.501072,0.0248536,0.0291008,0.00932804,0.5,0,-3.36759E-06,1,1,0,0,0.902145,0.0201896,0.0244368,0.0220571,0.0218439
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.25,0.25","0.01323","0.9991","2","Litigated",1,0,1,0.499999,1,1,1,1,0.51239,0.489967,,,0.902145,,,,,0.0201896,0.0244368,0.043901,0.497571,10.4247,9.41874,19.8434,0.156585,1000.08,999.385,0.156585,0.160983,0.154233,0.315216,0.0966459,0.0925539,0,0.156585,0,0.902145,0.501072,0.0248536,0.0291008,0.00932804,0.5,0,-3.36759E-06,1,1,0,0,0.902145,0.0201896,0.0244368,0.0220571,0.0218439
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.25,0.25","0.01323","0.9991","2","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.25,0.25","0.01323","0.9991","2","Settles",0.9021,0,0.902145,0.500001,1,1,1,1,0.492455,0.50969,,,1,,,,,0,0,0,,10.4261,9.42393,19.85,0.15,1000.08,999.413,0.15,0.141802,0.140733,0.282535,0.0714813,0.0702583,0,0.15,0,1,0.501072,0,0,0,0.500003,0,-0.0174832,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.25,0.25","0.01323","0.9991","2","Tried",0.0439,0,0.043901,0.499029,1,1,1,1,0.713067,0.278863,,,0,,,,,0,0,1,0.497571,10.3472,9.35279,19.7,0.3,1000.02,999.002,0.3,0.362972,0.303632,0.666604,0.361229,0.348931,0,0.3,0,0,,0,0,0,0.498395,0,0.217169,1,1,0,0,0,0,0,0.502429,0.497571
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.25,0.25","0.01323","0.9991","2","PWins",0.0218,0,0.0218439,0.521994,1,1,1,1,0.728986,0.295519,,,0,,,,,0,0,1,1,10.925,8.775,19.7,0.3,1000.16,998.024,0.3,0.688653,0.040226,0.728879,0.722922,0.00301695,0,0.3,0,0,,0,0,0,0.536347,0,0.213253,1,1,0,0,0,0,0,0,1
