Filter,Assessment,Data Type
Settles,False Positives,Values,0.9,0.9,0.788888888888889,0.6777777777777778,0.65,0.65,0.5666666666666667,0.538888888888889,0.4555555555555556,0.4277777777777778,0.4,0.4,0.34444444444444444,0.3166666666666667,0.2888888888888889,0.2333333333333334,0.2055555555555556,0.1777777777777778,0.12222222222222223,0.09444444444444444,0.06666666666666671,0.011111111111111183,0
Settles,False Positives,Probabilities,0,9.263531117852658E-13,2.4248788081837635E-09,1.5738460542473472E-06,0,2.653873703382082E-09,0.00019167282090238756,3.551753572519049E-07,0.004619315495697927,2.170971591614492E-05,0,0.09996588219424593,0.0287915793509444,0.00042902075557982327,0.0993342537559048,0.06870907768061961,0.002061640633926483,0.09325586799056813,0.09325572155452791,0.0020623637172645067,0.068710421867143,0.09933550242825329,0.13402620193741646
P Abandons,False Positives,Values,
P Abandons,False Positives,Probabilities,
D Defaults,False Positives,Values,
D Defaults,False Positives,Probabilities,
P Loses,False Positives,Values,
P Loses,False Positives,Probabilities,
P Wins,False Positives,Values,1.3,1.3,1.1888888888888889,1.1888888888888889,1.077777777777778,1.0777777777777777,1.0777777777777777,0.9666666666666668,0.9666666666666667,0.9666666666666666,0.9666666666666666,0.8555555555555556,0.8555555555555556,0.8555555555555555,0.8555555555555554,0.7444444444444445,0.7444444444444445,0.7444444444444444,0.6333333333333334,0.6333333333333333,0.6333333333333333,0.5222222222222224,0.5222222222222223,0.5222222222222221,0.5222222222222221,0.4111111111111112,0.41111111111111115,0.4111111111111111,0.4111111111111111,0.41111111111111104,0.411111111111111,0.30000000000000004,0.3,0.3,0.29999999999999993,0.188888888888889,0.18888888888888888,0.18888888888888883,0.18888888888888877,0.07777777777777783,0.07777777777777778,0.07777777777777772,0
P Wins,False Positives,Probabilities,0,3.8321745186827137E-13,0,2.362414182666668E-10,4.9842658846287494E-08,0,5.962352491574648E-09,3.5788349500062938E-06,8.155586266939032E-07,0,9.755996414416371E-08,0,0.00011736405824464967,8.66071509087381E-06,9.705335499353822E-07,0,0.0013634147947333445,5.974883165800397E-05,0.0014442329534560187,0,0.006116199809067617,0.0034337264332091394,0.0049987889644136935,0,0.014422011065195,0.013787771373695525,0.006528502236692713,0,0.009515386685921489,0.00016671853070075127,0.013621346168892814,0.03396773649554822,0,0.008307826874990749,0.01177351283802855,0.006528694293916068,0.02907482253911205,0.006528502236692715,0.0014877021526938715,0.00421629822275328,0.004216217174869544,0.014421995259699458,0.009115134761997356
No Dispute Arises,Total Expenditures,Values,
No Dispute Arises,Total Expenditures,Probabilities,
P Doesn't File,Total Expenditures,Values,
P Doesn't File,Total Expenditures,Probabilities,
D Doesn't Answer,Total Expenditures,Values,
D Doesn't Answer,Total Expenditures,Probabilities,
Settles,Total Expenditures,Values,0.30000000000000004,0.30000000000000004
Settles,Total Expenditures,Probabilities,0,0.794772166000001
P Abandons,Total Expenditures,Values,
P Abandons,Total Expenditures,Probabilities,
D Defaults,Total Expenditures,Values,
D Defaults,Total Expenditures,Probabilities,
P Loses,Total Expenditures,Values,
P Loses,Total Expenditures,Probabilities,
P Wins,Total Expenditures,Values,0.6000000000000001,0.6000000000000001,0.6,0.6,0.5999999999999999,0.5999999999999999
P Wins,Total Expenditures,Probabilities,0,0.09403839459077144,0,0.042635444403735706,0,0.06855399500549289
