"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.25,0.25","0.0001414","1.012","0","All",1,0,1,0.499999,1,1,1,1,0.504565,0.495436,,,0.948007,,,,,0.000256155,0.000254144,0.051482,0.500009,10.4211,9.42114,19.8423,0.157722,1000.08,999.368,0.157722,0.162111,0.156992,0.319103,0.102064,0.100146,0,0.157722,0,0.948007,0.500001,0.000256783,0.000254773,1.25674E-06,0.5,0,-3.36759E-06,1,1,0,0,0.948007,0.000256155,0.000254144,0.0257403,0.0257413
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.25,0.25","0.0001414","1.012","0","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.25,0.25","0.0001414","1.012","0","DisputeArises",1,0,1,0.499999,1,1,1,1,0.504565,0.495436,,,0.948007,,,,,0.000256155,0.000254144,0.051482,0.500009,10.4211,9.42114,19.8423,0.157722,1000.08,999.368,0.157722,0.162111,0.156992,0.319103,0.102064,0.100146,0,0.157722,0,0.948007,0.500001,0.000256783,0.000254773,1.25674E-06,0.5,0,-3.36759E-06,1,1,0,0,0.948007,0.000256155,0.000254144,0.0257403,0.0257413
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.25,0.25","0.0001414","1.012","0","PFiles",1,0,1,0.499999,1,1,1,1,0.504565,0.495436,,,0.948007,,,,,0.000256155,0.000254144,0.051482,0.500009,10.4211,9.42114,19.8423,0.157722,1000.08,999.368,0.157722,0.162111,0.156992,0.319103,0.102064,0.100146,0,0.157722,0,0.948007,0.500001,0.000256783,0.000254773,1.25674E-06,0.5,0,-3.36759E-06,1,1,0,0,0.948007,0.000256155,0.000254144,0.0257403,0.0257413
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.25,0.25","0.0001414","1.012","0","DAnswers",1,0,1,0.499999,1,1,1,1,0.504565,0.495436,,,0.948007,,,,,0.000256155,0.000254144,0.051482,0.500009,10.4211,9.42114,19.8423,0.157722,1000.08,999.368,0.157722,0.162111,0.156992,0.319103,0.102064,0.100146,0,0.157722,0,0.948007,0.500001,0.000256783,0.000254773,1.25674E-06,0.5,0,-3.36759E-06,1,1,0,0,0.948007,0.000256155,0.000254144,0.0257403,0.0257413
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.25,0.25","0.0001414","1.012","0","Litigated",1,0,1,0.499999,1,1,1,1,0.504565,0.495436,,,0.948007,,,,,0.000256155,0.000254144,0.051482,0.500009,10.4211,9.42114,19.8423,0.157722,1000.08,999.368,0.157722,0.162111,0.156992,0.319103,0.102064,0.100146,0,0.157722,0,0.948007,0.500001,0.000256783,0.000254773,1.25674E-06,0.5,0,-3.36759E-06,1,1,0,0,0.948007,0.000256155,0.000254144,0.0257403,0.0257413
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.25,0.25","0.0001414","1.012","0","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.25,0.25","0.0001414","1.012","0","Settles",0.948,0,0.948007,0.499999,1,1,1,1,0.482878,0.517124,,,1,,,,,0,0,0,,10.425,9.425,19.85,0.15,1000.08,999.407,0.15,0.147875,0.147873,0.295749,0.0813191,0.0813174,0,0.15,0,1,0.500001,0,0,0,0.499999,0,-0.0091514,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.25,0.25","0.0001414","1.012","0","Tried",0.0515,0,0.0514817,0.500004,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,0.500009,10.35,9.34999,19.7,0.3,999.978,998.647,0.3,0.422911,0.32368,0.746591,0.482276,0.44506,0,0.3,0,0,,0,0,0,0.500006,0,0.167565,1,1,0,0,0,0,0,0.499991,0.500009
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.25,0.25","0.0001414","1.012","0","PWins",0.0257,0,0.0257413,0.517666,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,1,11.075,8.625,19.7,0.3,1000.16,997.268,0.3,0.845805,0,0.845805,0.964534,0,0,0.3,0,0,,0,0,0,0.529195,0,0.167596,1,1,0,0,0,0,0,0,1
