"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 1","0.02063","0.9974","3","All",1,0,1,0.499995,0.926509,0.816998,1,1,0.592923,0.371464,,,0.262964,,,,,0.0170814,0.0251553,0.511762,0.492358,10.37,9.36843,19.7385,0.261526,1000.06,999.25,0.261526,0.223539,0.1926,0.416139,0.149255,0.138107,0,0.261526,0,0.262964,0.465341,0.0170989,0.0251727,3.48368E-05,0.499994,0,7.5023E-06,0.926509,0.816998,0.0734913,0.10951,0.262964,0.0170814,0.0251553,0.259792,0.25197
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 1","0.02063","0.9974","3","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 1","0.02063","0.9974","3","DisputeArises",1,0,1,0.499995,0.926509,0.816998,1,1,0.592923,0.371464,,,0.262964,,,,,0.0170814,0.0251553,0.511762,0.492358,10.37,9.36843,19.7385,0.261526,1000.06,999.25,0.261526,0.223539,0.1926,0.416139,0.149255,0.138107,0,0.261526,0,0.262964,0.465341,0.0170989,0.0251727,3.48368E-05,0.499994,0,7.5023E-06,0.926509,0.816998,0.0734913,0.10951,0.262964,0.0170814,0.0251553,0.259792,0.25197
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 1","0.02063","0.9974","3","PFiles",0.9265,0,0.926509,0.525433,1,0.881803,1,1,0.592923,0.371464,,,0.283823,,,,,0.0184363,0.0271507,0.552356,0.492358,10.3994,9.31833,19.7177,0.28227,1000.07,999.191,0.28227,0.24127,0.199532,0.440803,0.161094,0.140716,0,0.28227,0,0.283823,0.465341,0.0184551,0.0271695,3.76001E-05,0.531309,0,0.0639699,1,0.881803,0,0.118197,0.283823,0.0184363,0.0271507,0.280399,0.271957
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 1","0.02063","0.9974","3","DAnswers",0.817,0,0.816998,0.489757,1,1,1,1,0.592923,0.371464,,,0.321867,,,,,0.0209075,0.0307899,0.626393,0.492358,10.339,9.361,19.7,0.3,1000.05,999.242,0.3,0.255251,0.208925,0.464176,0.164327,0.156975,0,0.3,0,0.321867,0.465341,0.0209289,0.0308113,4.264E-05,0.486845,0,0.156527,1,1,0,0,0.321867,0.0209075,0.0307899,0.317983,0.30841
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 1","0.02063","0.9974","3","Litigated",0.817,0,0.816998,0.489757,1,1,1,1,0.592923,0.371464,,,0.321867,,,,,0.0209075,0.0307899,0.626393,0.492358,10.339,9.361,19.7,0.3,1000.05,999.242,0.3,0.255251,0.208925,0.464176,0.164327,0.156975,0,0.3,0,0.321867,0.465341,0.0209289,0.0308113,4.264E-05,0.486845,0,0.156527,1,1,0,0,0.321867,0.0209075,0.0307899,0.317983,0.30841
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 1","0.02063","0.9974","3","Not Litigated",0.183,0,0.183002,0.545702,0.598412,0,1,1,,,,,0,,,,,0,0,0,,10.5087,9.40159,19.9102,0.0897618,1000.09,999.287,0.0897618,0.0819649,0.119717,0.201682,0.0819649,0.0538701,0,0.0897618,0,0,,0,0,0,0.558697,0,-0.698763,0.598412,0,0.401588,0.598412,0,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 1","0.02063","0.9974","3","Settles",0.263,0,0.262964,0.471742,1,1,1,1,0.406472,0.52421,,,1,,,,,0,0,0,,10.3153,9.38466,19.7,0.3,1000.08,999.48,0.3,0.277341,0.263638,0.54098,0.164214,0.167418,0,0.3,0,1,0.465341,0,0,0,0.464313,0,-0.632069,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 1","0.02063","0.9974","3","Tried",0.5118,0,0.511762,0.494375,1,1,1,1,0.676274,0.300652,,,0,,,,,0,0,1,0.492358,10.3424,9.35764,19.7,0.3,1000.04,999.142,0.3,0.247036,0.188089,0.435126,0.168352,0.159575,0,0.3,0,0,,0,0,0,0.492415,0,0.613132,1,1,0,0,0,0,0,0.507642,0.492358
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 1","0.02063","0.9974","3","PWins",0.252,0,0.25197,0.711082,1,1,1,1,0.795801,0.417874,,,0,,,,,0,0,1,1,10.85,8.85,19.7,0.3,1000.15,998.326,0.3,0.381885,0.115217,0.497102,0.323951,0.0172826,0,0.3,0,0,,0,0,0,0.768115,0,0.610896,1,1,0,0,0,0,0,0,1
