"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,2","2.2739999999999997E-13","1.754E-07","0","All",1,0,1,0.500004,1,1,1,1,0.73498,0.686005,,,0.72912,,,,,0.118192,0.0960499,0.056639,0.676171,10.6337,9.20782,19.8415,0.158496,1000.12,999.097,0.158496,0.330976,0.104512,0.435488,0.264773,0.04524,0,0.158496,0,0.72912,0.787375,0.118192,0.0960499,0,0.500004,0,1.79226E-05,1,1,0,0,0.72912,0.118192,0.0960499,0.0183412,0.0382974
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,2","2.2739999999999997E-13","1.754E-07","0","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,2","2.2739999999999997E-13","1.754E-07","0","DisputeArises",1,0,1,0.500004,1,1,1,1,0.73498,0.686005,,,0.72912,,,,,0.118192,0.0960499,0.056639,0.676171,10.6337,9.20782,19.8415,0.158496,1000.12,999.097,0.158496,0.330976,0.104512,0.435488,0.264773,0.04524,0,0.158496,0,0.72912,0.787375,0.118192,0.0960499,0,0.500004,0,1.79226E-05,1,1,0,0,0.72912,0.118192,0.0960499,0.0183412,0.0382974
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,2","2.2739999999999997E-13","1.754E-07","0","PFiles",1,0,1,0.500004,1,1,1,1,0.73498,0.686005,,,0.72912,,,,,0.118192,0.0960499,0.056639,0.676171,10.6337,9.20782,19.8415,0.158496,1000.12,999.097,0.158496,0.330976,0.104512,0.435488,0.264773,0.04524,0,0.158496,0,0.72912,0.787375,0.118192,0.0960499,0,0.500004,0,1.79226E-05,1,1,0,0,0.72912,0.118192,0.0960499,0.0183412,0.0382974
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,2","2.2739999999999997E-13","1.754E-07","0","DAnswers",1,0,1,0.500004,1,1,1,1,0.73498,0.686005,,,0.72912,,,,,0.118192,0.0960499,0.056639,0.676171,10.6337,9.20782,19.8415,0.158496,1000.12,999.097,0.158496,0.330976,0.104512,0.435488,0.264773,0.04524,0,0.158496,0,0.72912,0.787375,0.118192,0.0960499,0,0.500004,0,1.79226E-05,1,1,0,0,0.72912,0.118192,0.0960499,0.0183412,0.0382974
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,2","2.2739999999999997E-13","1.754E-07","0","Litigated",1,0,1,0.500004,1,1,1,1,0.73498,0.686005,,,0.72912,,,,,0.118192,0.0960499,0.056639,0.676171,10.6337,9.20782,19.8415,0.158496,1000.12,999.097,0.158496,0.330976,0.104512,0.435488,0.264773,0.04524,0,0.158496,0,0.72912,0.787375,0.118192,0.0960499,0,0.500004,0,1.79226E-05,1,1,0,0,0.72912,0.118192,0.0960499,0.0183412,0.0382974
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,2","2.2739999999999997E-13","1.754E-07","0","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,2","2.2739999999999997E-13","1.754E-07","0","Settles",0.7291,0,0.72912,0.523453,1,1,1,1,0.738513,0.836238,,,1,,,,,0,0,0,,10.7124,9.13762,19.85,0.15,1000.14,999.096,0.15,0.361893,0.106343,0.468236,0.287742,0.0252823,0,0.15,0,1,0.787375,0,0,0,0.527675,0,-0.524279,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,2","2.2739999999999997E-13","1.754E-07","0","Tried",0.0566,0,0.0566385,0.609511,1,1,1,1,0.9,0.16166,,,0,,,,,0,0,1,0.676171,10.6054,9.09455,19.7,0.3,1000.04,998.161,0.3,0.40855,0.16794,0.576489,0.366311,0.230917,0,0.3,0,0,,0,0,0,0.643324,0,2.71652,1,1,0,0,0,0,0,0.323829,0.676171
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,2","2.2739999999999997E-13","1.754E-07","0","PWins",0.0383,0,0.0382974,0.697941,1,1,1,1,0.9,0.16166,,,0,,,,,0,0,1,1,11.075,8.625,19.7,0.3,1000.16,997.268,0.3,0.60421,0,0.60421,0.541742,0,0,0.3,0,0,,0,0,0,0.77079,0,2.99436,1,1,0,0,0,0,0,0,1
