Equilibrium Type,Allow Abandon and Defaults,CARA Alpha,Costs Multiplier,Court Signal Sigma,Damages Signal Shaping,Detailed Signal Reporting,Fee Regime,Fee Shifting Multiplier,Fee Shifting Rule,Fee Shifting Trigger,Fees After Nonanswer,Filing and Answering,Information Level,Integration Method,Issue,Liability Signal Shaping,Noise to Produce Case Strength,Number of Court Signals,Number of Offers,Number of Signals,Party Signal Sigma,Probability Truly Liable,Proportion of Costs at Beginning,Quadrature Order,Quality Distribution,Quality-Truth Link,Relative Costs,Risk Aversion,Signal Structure,Specification,Filter,GroupName,OptionSetName,Exploitability,Calculation Time,P Files,D Answers,P Offer,D Offer,Trial,P Win Probability,P Wealth,D Wealth,Total Wealth,Wealth Loss,P Welfare,D Welfare,Pre-Dispute Social Welfare Loss,Social Welfare Loss,Opportunity Cost,Harm Cost,Truly Liable Harm Cost,Truly Not Liable Harm Cost,Expenditures,Defendant Excess Net Monetary Burden,Plaintiff Net Recovery Shortfall,Value If Settled,No Suit,No Answer,Settles,P Abandons,D Defaults,Mutual Give-Up Probability Before 50/50 Allocation,P Loses,P Wins,Appropriation
Only Eq,true,0,0.5,0.2000000000,Identity,true,British,1,English,Trial and unilateral exit,true,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,Baseline,All,,Specification-Baseline__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,-8.8820000000000011E-16,194,0.71569000000000005,0.71569000000000005,0.94999999999999996,0.39651999999999998,0.44122499999999998,0.49999500000000002,10.394600000000001,9.4318799999999996,19.826499999999999,0.173537,10.394600000000001,9.4318799999999996,0,0.173537,0,0,0,0,0.173537,0.20885999999999999,0.191968,0.94999999999999996,0.28431000000000001,0,0.27446500000000001,0,0,0,0.22061500000000001,0.22061,0
Only Eq,true,0,0.5,0.2000000000,Identity,true,British,1,English,Trial and unilateral exit,true,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,Baseline,Dispute Arises,,Specification-Baseline__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,-8.8820000000000011E-16,194,0.71569000000000005,0.71569000000000005,0.94999999999999996,0.39651999999999998,0.44122499999999998,0.49999500000000002,10.394600000000001,9.4318799999999996,19.826499999999999,0.173537,10.394600000000001,9.4318799999999996,0,0.173537,0,0,0,0,0.173537,0.20885999999999999,0.191968,0.94999999999999996,0.28431000000000001,0,0.27446500000000001,0,0,0,0.22061500000000001,0.22061,0
Only Eq,true,0,0.5,0.2000000000,Identity,true,British,1,English,Trial and unilateral exit,true,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,Baseline,Not Litigated,,Specification-Baseline__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,-8.8820000000000011E-16,194,0,0,,,0,,10,10,20,0,10,10,0,0,0,0,0,0,0,0,0.214425,,1,0,0,0,0,0,0,0,0
Only Eq,true,0,0.5,0.2000000000,Identity,true,British,1,English,Trial and unilateral exit,true,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,Baseline,Litigated,,Specification-Baseline__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,-8.8820000000000011E-16,194,1,1,0.94999999999999996,0.39651999999999998,0.61650199999999999,0.49999500000000002,10.551299999999999,9.2061899999999994,19.7575,0.242475,10.551299999999999,9.2061899999999994,0,0.242475,0,0,0,0,0.242475,0.29183100000000001,0.18304599999999999,0.94999999999999996,0,0,0.38349800000000001,0,0,0,0.308255,0.30824800000000002,0
Only Eq,true,0,0.5,0.2000000000,Identity,true,British,1,English,Trial and unilateral exit,true,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,Baseline,Settles,,Specification-Baseline__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,-8.8820000000000011E-16,194,1,1,0.94999999999999996,0.94999999999999996,0,,10.875,8.9749999999999996,19.850000000000001,0.14999999999999999,10.875,8.9749999999999996,0,0.14999999999999999,0,0,0,0,0.14999999999999999,0.22919900000000001,0.0994752,0.94999999999999996,0,0,1,0,0,0,0,0,0
Only Eq,true,0,0.5,0.2000000000,Identity,true,British,1,English,Trial and unilateral exit,true,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,Baseline,Tried,,Specification-Baseline__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,-8.8820000000000011E-16,194,1,1,0.94999999999999996,0.052226399999999999,1,0.49999500000000002,10.35,9.3500099999999993,19.699999999999999,0.29999999999999999,10.35,9.3500099999999993,0,0.29999999999999999,0,0,0,0,0.29999999999999999,0.330791,0.23503199999999999,,0,0,0,0,0,0,0.50000500000000003,0.49999500000000002,0
Only Eq,true,0,0.5,0.2000000000,Identity,true,British,1,English,Trial and unilateral exit,true,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,Baseline,P Loses,,Specification-Baseline__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,-8.8820000000000011E-16,194,1,1,0.94999999999999996,0.0511478,1,0,9.6999999999999993,10,19.699999999999999,0.29999999999999999,9.6999999999999993,10,0,0.29999999999999999,0,0,0,0,0.29999999999999999,0,0.470059,,0,0,0,0,0,0,1,0,0
Only Eq,true,0,0.5,0.2000000000,Identity,true,British,1,English,Trial and unilateral exit,true,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,Baseline,P Wins,,Specification-Baseline__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,-8.8820000000000011E-16,194,1,1,0.94999999999999996,0.053304999999999998,1,1,11,8.6999999999999993,19.699999999999999,0.29999999999999999,11,8.6999999999999993,0,0.29999999999999999,0,0,0,0,0.29999999999999999,0.66158899999999998,0,,0,0,0,0,0,0,0,1,0
Only Eq,true,0,0.5,0.2000000000,Identity,true,British,1,English,Trial and unilateral exit,true,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,Baseline,Truly Liable,,Specification-Baseline__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,-8.8820000000000011E-16,194,0.87807199999999996,0.87807199999999996,0.94999999999999996,0.49927199999999999,0.44122699999999998,0.638409,10.616099999999999,9.1860499999999998,19.802099999999999,0.19789499999999999,10.616099999999999,9.1860499999999998,0,0.19789499999999999,0,0,0,0,0.19789499999999999,0.0954261,0.38394,0.94999999999999996,0.12192799999999999,0,0.43684499999999998,0,0,0,0.15954399999999999,0.28168300000000002,0
Only Eq,true,0,0.5,0.2000000000,Identity,true,British,1,English,Trial and unilateral exit,true,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,Baseline,Truly Not Liable,,Specification-Baseline__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,-8.8820000000000011E-16,194,0.55331200000000003,0.55331200000000003,0.94999999999999996,0.233464,0.44122299999999998,0.36158200000000001,10.1731,9.6777099999999994,19.8508,0.14918000000000001,10.1731,9.6777099999999994,0,0.14918000000000001,0,0,0,0,0.14918000000000001,0.32229200000000002,0,0.94999999999999996,0.44668799999999997,0,0.11208899999999999,0,0,0,0.28168399999999999,0.15953800000000001,0
Only Eq,true,0,1,0.2000000000,Identity,true,British,1,English,Trial and unilateral exit,true,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,Baseline,All,,Specification-Baseline__Cost-1__Fee-British__ExitFees-AllUnilateralExits,1.7760000000000001E-15,200,0.60758999999999996,0.60758999999999996,0.94999999999999996,0.58299400000000001,0.25620500000000002,0.49999700000000002,10.3323,9.4085099999999997,19.7409,0.25913799999999998,10.3323,9.4085099999999997,0,0.25913799999999998,0,0,0,0,0.25913799999999998,0.23929800000000001,0.231817,0.94999999999999996,0.39240999999999998,0,0.351385,0,0,0,0.12810299999999999,0.12810199999999999,0
Only Eq,true,0,1,0.2000000000,Identity,true,British,1,English,Trial and unilateral exit,true,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,Baseline,Dispute Arises,,Specification-Baseline__Cost-1__Fee-British__ExitFees-AllUnilateralExits,1.7760000000000001E-15,200,0.60758999999999996,0.60758999999999996,0.94999999999999996,0.58299400000000001,0.25620500000000002,0.49999700000000002,10.3323,9.4085099999999997,19.7409,0.25913799999999998,10.3323,9.4085099999999997,0,0.25913799999999998,0,0,0,0,0.25913799999999998,0.23929800000000001,0.231817,0.94999999999999996,0.39240999999999998,0,0.351385,0,0,0,0.12810299999999999,0.12810199999999999,0
Only Eq,true,0,1,0.2000000000,Identity,true,British,1,English,Trial and unilateral exit,true,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,Baseline,Not Litigated,,Specification-Baseline__Cost-1__Fee-British__ExitFees-AllUnilateralExits,1.7760000000000001E-15,200,0,0,,,0,,10,10,20,0,10,10,0,0,0,0,0,0,0,0,0.25180599999999997,,1,0,0,0,0,0,0,0,0
Only Eq,true,0,1,0.2000000000,Identity,true,British,1,English,Trial and unilateral exit,true,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,Baseline,Litigated,,Specification-Baseline__Cost-1__Fee-British__ExitFees-AllUnilateralExits,1.7760000000000001E-15,200,1,1,0.94999999999999996,0.58299400000000001,0.42167399999999999,0.49999700000000002,10.547000000000001,9.0265000000000004,19.573499999999999,0.42650199999999999,10.547000000000001,9.0265000000000004,0,0.42650199999999999,0,0,0,0,0.42650199999999999,0.393847,0.21890699999999999,0.94999999999999996,0,0,0.57832600000000001,0,0,0,0.210838,0.210836,0
Only Eq,true,0,1,0.2000000000,Identity,true,British,1,English,Trial and unilateral exit,true,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,Baseline,Settles,,Specification-Baseline__Cost-1__Fee-British__ExitFees-AllUnilateralExits,1.7760000000000001E-15,200,1,1,0.94999999999999996,0.94999999999999996,0,,10.800000000000001,8.9000000000000004,19.699999999999999,0.29999999999999999,10.800000000000001,8.9000000000000004,0,0.29999999999999999,0,0,0,0,0.29999999999999999,0.322847,0.15543100000000001,0.94999999999999996,0,0,1,0,0,0,0,0,0
Only Eq,true,0,1,0.2000000000,Identity,true,British,1,English,Trial and unilateral exit,true,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,Baseline,Tried,,Specification-Baseline__Cost-1__Fee-British__ExitFees-AllUnilateralExits,1.7760000000000001E-15,200,1,1,0.94999999999999996,0.079644900000000005,1,0.49999700000000002,10.199999999999999,9.1999999999999993,19.399999999999999,0.59999999999999998,10.199999999999999,9.1999999999999993,0,0.59999999999999998,0,0,0,0,0.59999999999999998,0.49122500000000002,0.30596400000000001,,0,0,0,0,0,0,0.50000299999999998,0.49999700000000002,0
Only Eq,true,0,1,0.2000000000,Identity,true,British,1,English,Trial and unilateral exit,true,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,Baseline,P Loses,,Specification-Baseline__Cost-1__Fee-British__ExitFees-AllUnilateralExits,1.7760000000000001E-15,200,1,1,0.94999999999999996,0.0693241,1,0,9.4000000000000004,10,19.399999999999999,0.59999999999999998,9.4000000000000004,10,0,0.59999999999999998,0,0,0,0,0.59999999999999998,0,0.61192500000000005,,0,0,0,0,0,0,1,0,0
Only Eq,true,0,1,0.2000000000,Identity,true,British,1,English,Trial and unilateral exit,true,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,Baseline,P Wins,,Specification-Baseline__Cost-1__Fee-British__ExitFees-AllUnilateralExits,1.7760000000000001E-15,200,1,1,0.94999999999999996,0.089965900000000001,1,1,11,8.4000000000000004,19.399999999999999,0.59999999999999998,11,8.4000000000000004,0,0.59999999999999998,0,0,0,0,0.59999999999999998,0.982456,0,,0,0,0,0,0,0,0,1,0
Only Eq,true,0,1,0.2000000000,Identity,true,British,1,English,Trial and unilateral exit,true,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,Baseline,Truly Liable,,Specification-Baseline__Cost-1__Fee-British__ExitFees-AllUnilateralExits,1.7760000000000001E-15,200,0.80237499999999995,0.80237499999999995,0.94999999999999996,0.67442899999999995,0.25620700000000002,0.61754299999999995,10.5364,9.1460699999999999,19.682400000000001,0.317575,10.5364,9.1460699999999999,0,0.317575,0,0,0,0,0.317575,0.14954799999999999,0.46364,0.94999999999999996,0.197625,0,0.54616799999999999,0,0,0,0.097988099999999995,0.158219,0
Only Eq,true,0,1,0.2000000000,Identity,true,British,1,English,Trial and unilateral exit,true,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,Baseline,Truly Not Liable,,Specification-Baseline__Cost-1__Fee-British__ExitFees-AllUnilateralExits,1.7760000000000001E-15,200,0.41281000000000001,0.41281000000000001,0.94999999999999996,0.405279,0.25620199999999999,0.38245200000000001,10.128299999999999,9.6709499999999995,19.799299999999999,0.20070399999999999,10.128299999999999,9.6709499999999995,0,0.20070399999999999,0,0,0,0,0.20070399999999999,0.32904499999999998,0,0.94999999999999996,0.58718999999999999,0,0.156608,0,0,0,0.158217,0.097985199999999995,0
Only Eq,true,0,2,0.2000000000,Identity,true,British,1,English,Trial and unilateral exit,true,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,Baseline,All,,Specification-Baseline__Cost-2__Fee-British__ExitFees-AllUnilateralExits,8.8820000000000011E-16,180,0.528837,0.528837,0.94999999999999996,0.75050899999999998,0.10222000000000001,0.48069000000000001,10.244,9.3773800000000005,19.621400000000001,0.37863400000000003,10.244,9.3773800000000005,0,0.37863400000000003,0,0,0,0,0.37863400000000003,0.28246500000000002,0.29656500000000002,0.94999999999999996,0.471163,0,0.41161700000000001,0.0150007,0,0,0.0530838,0.049135999999999999,0
Only Eq,true,0,2,0.2000000000,Identity,true,British,1,English,Trial and unilateral exit,true,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,Baseline,Dispute Arises,,Specification-Baseline__Cost-2__Fee-British__ExitFees-AllUnilateralExits,8.8820000000000011E-16,180,0.528837,0.528837,0.94999999999999996,0.75050899999999998,0.10222000000000001,0.48069000000000001,10.244,9.3773800000000005,19.621400000000001,0.37863400000000003,10.244,9.3773800000000005,0,0.37863400000000003,0,0,0,0,0.37863400000000003,0.28246500000000002,0.29656500000000002,0.94999999999999996,0.471163,0,0.41161700000000001,0.0150007,0,0,0.0530838,0.049135999999999999,0
Only Eq,true,0,2,0.2000000000,Identity,true,British,1,English,Trial and unilateral exit,true,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,Baseline,Not Litigated,,Specification-Baseline__Cost-2__Fee-British__ExitFees-AllUnilateralExits,8.8820000000000011E-16,180,0,0,,,0,,10,10,20,0,10,10,0,0,0,0,0,0,0,0,0.284609,,1,0,0,0,0,0,0,0,0
Only Eq,true,0,2,0.2000000000,Identity,true,British,1,English,Trial and unilateral exit,true,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,Baseline,Litigated,,Specification-Baseline__Cost-2__Fee-British__ExitFees-AllUnilateralExits,8.8820000000000011E-16,180,1,1,0.94999999999999996,0.75050899999999998,0.19329199999999999,0.48069000000000001,10.461399999999999,8.8226600000000008,19.283999999999999,0.71597500000000003,10.461399999999999,8.8226600000000008,0,0.71597500000000003,0,0,0,0,0.71597500000000003,0.53412400000000004,0.30721700000000002,0.94999999999999996,0,0,0.77834300000000001,0.0283654,0,0,0.100378,0.092913300000000004,0
Only Eq,true,0,2,0.2000000000,Identity,true,British,1,English,Trial and unilateral exit,true,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,Baseline,Settles,,Specification-Baseline__Cost-2__Fee-British__ExitFees-AllUnilateralExits,8.8820000000000011E-16,180,1,1,0.94999999999999996,0.94999999999999996,0,,10.65,8.75,19.399999999999999,0.59999999999999998,10.65,8.75,0,0.59999999999999998,0,0,0,0,0.59999999999999998,0.49424099999999999,0.26451599999999997,0.94999999999999996,0,0,1,0,0,0,0,0,0
