Equilibrium Type,OptionSetName,Specification,Signal Structure,Information Level,Party Signal Sigma,Court Signal Sigma,Costs Multiplier,Fee Shifting Multiplier,Fee Regime,Risk Aversion,CARA Alpha,Fee Shifting Rule,Relative Costs,Filing and Answering,Allow Abandon and Defaults,Probability Truly Liable,Noise to Produce Case Strength,Issue,Proportion of Costs at Beginning,Liability Signal Shaping,Damages Signal Shaping,Number of Signals,Number of Court Signals,Number of Offers,Quality Distribution,Quality-Truth Link,Integration Method,Quadrature Order,Detailed Signal Reporting,Fee Shifting Trigger,Fees After Nonanswer,Signal Owner,Signal Index,Signal Probability,P Filing Probability,D Answering Probability Unconditional,D Answering Probability Conditional on Filing,Reaches Bargaining Probability,P Offer Mean,D Offer Mean,Offer-Overlap Acceptance Conditional on Reaching Bargaining,P Abandonment Probability Unconditional,P Abandonment Probability Conditional on Reaching Bargaining,D Default Probability Unconditional,D Default Probability Conditional on Reaching Bargaining,Mutual Give-Up Probability Before 50/50 Allocation,Settlement Probability Unconditional,Settlement Probability Conditional on Reaching Bargaining,Trial Probability Unconditional,Trial Probability Conditional on Reaching Bargaining,P Trial Win Probability Unconditional,P Trial Loss Probability Unconditional,P Offer 1 Action 1,D Offer 1 Action 1,P Offer 1 Action 2,D Offer 1 Action 2,P Offer 1 Action 3,D Offer 1 Action 3,P Offer 1 Action 4,D Offer 1 Action 4,P Offer 1 Action 5,D Offer 1 Action 5,P Offer 1 Action 6,D Offer 1 Action 6,P Offer 1 Action 7,D Offer 1 Action 7,P Offer 1 Action 8,D Offer 1 Action 8,P Offer 1 Action 9,D Offer 1 Action 9,P Offer 1 Action 10,D Offer 1 Action 10
Only Eq,Specification-Baseline__Cost-0.25__Fee-British__ExitFees-AllUnilateralExits,Baseline,Continuous merits,1x,0.2000000000,0.2000000000,0.25,1,British,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0.5,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Trial and unilateral exit,true,Plaintiff,1,0.080399999999999999,1,1,1,1,0.050000000000000003,0.054662000000000002,1,0,0,0,0,0,1,1,0,0,0,0,1,0.99482000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0051799999999999997
Only Eq,Specification-Baseline__Cost-0.25__Fee-British__ExitFees-AllUnilateralExits,Baseline,Continuous merits,1x,0.2000000000,0.2000000000,0.25,1,British,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0.5,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Trial and unilateral exit,true,Plaintiff,10,0.080399999999999999,1,1,1,1,0.94999999999999996,0.47461999999999999,0.4718,0,0,0,0,0,0.4718,0.4718,0.5282,0.5282,0.46552199999999999,0.062677999999999998,0,0.5282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4718
Only Eq,Specification-Baseline__Cost-0.25__Fee-British__ExitFees-AllUnilateralExits,Baseline,Continuous merits,1x,0.2000000000,0.2000000000,0.25,1,British,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0.5,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Trial and unilateral exit,true,Plaintiff,2,0.097699999999999995,1,1,1,1,0.050000000000000003,0.059881999999999998,1,0,0,0,0,0,1,1,0,0,0,0,1,0.98902000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01098
Only Eq,Specification-Baseline__Cost-0.25__Fee-British__ExitFees-AllUnilateralExits,Baseline,Continuous merits,1x,0.2000000000,0.2000000000,0.25,1,British,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0.5,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Trial and unilateral exit,true,Plaintiff,3,0.1062,1,1,1,1,0.94999999999999996,0.071285000000000001,0.02365,0,0,0,0,0,0.02365,0.02365,0.97635,0.97635,0.18229300000000001,0.79405700000000001,0,0.97635000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.023650000000000001
Only Eq,Specification-Baseline__Cost-0.25__Fee-British__ExitFees-AllUnilateralExits,Baseline,Continuous merits,1x,0.2000000000,0.2000000000,0.25,1,British,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0.5,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Trial and unilateral exit,true,Plaintiff,4,0.1081,1,1,1,1,0.94999999999999996,0.094423999999999994,0.04936,0,0,0,0,0,0.04936,0.04936,0.95064,0.95064,0.26291700000000001,0.68772299999999997,0,0.95064000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.049360000000000001
Only Eq,Specification-Baseline__Cost-0.25__Fee-British__ExitFees-AllUnilateralExits,Baseline,Continuous merits,1x,0.2000000000,0.2000000000,0.25,1,British,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0.5,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Trial and unilateral exit,true,Plaintiff,5,0.1076,1,1,1,1,0.94999999999999996,0.13578799999999999,0.09532,0,0,0,0,0,0.09532,0.09532,0.90468,0.90468,0.35451100000000002,0.55016900000000002,0,0.90468000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.095320000000000002
Only Eq,Specification-Baseline__Cost-0.25__Fee-British__ExitFees-AllUnilateralExits,Baseline,Continuous merits,1x,0.2000000000,0.2000000000,0.25,1,British,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0.5,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Trial and unilateral exit,true,Plaintiff,6,0.1076,1,1,1,1,0.94999999999999996,0.19789699999999999,0.16433,0,0,0,0,0,0.16433,0.16433,0.83567,0.83567,0.43468699999999999,0.40098299999999998,0,0.83567000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.16433
Only Eq,Specification-Baseline__Cost-0.25__Fee-British__ExitFees-AllUnilateralExits,Baseline,Continuous merits,1x,0.2000000000,0.2000000000,0.25,1,British,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0.5,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Trial and unilateral exit,true,Plaintiff,7,0.1081,1,1,1,1,0.94999999999999996,0.274451,0.24939,0,0,0,0,0,0.24939,0.24939,0.75061,0.75061,0.48325499999999999,0.26735500000000001,0,0.75061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24939
Only Eq,Specification-Baseline__Cost-0.25__Fee-British__ExitFees-AllUnilateralExits,Baseline,Continuous merits,1x,0.2000000000,0.2000000000,0.25,1,British,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0.5,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Trial and unilateral exit,true,Plaintiff,8,0.1062,1,1,1,1,0.94999999999999996,0.35255300000000001,0.33617,0,0,0,0,0,0.33617,0.33617,0.66383,0.66383,0.49671199999999999,0.16711799999999999,0,0.66383000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33617000000000002
Only Eq,Specification-Baseline__Cost-0.25__Fee-British__ExitFees-AllUnilateralExits,Baseline,Continuous merits,1x,0.2000000000,0.2000000000,0.25,1,British,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0.5,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Trial and unilateral exit,true,Plaintiff,9,0.097699999999999995,1,1,1,1,0.94999999999999996,0.42081800000000003,0.41202,0,0,0,0,0,0.41202,0.41202,0.58798,0.58798,0.48625699999999999,0.10172299999999999,0,0.58797999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.41202
Only Eq,Specification-Baseline__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,Baseline,Continuous merits,1x,0.2000000000,0.2000000000,0.5,1,British,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0.5,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Trial and unilateral exit,true,Defendant,1,0.080500000000000002,0.323973,0.323973,1,0.323973,0.94999999999999996,0.050000000000000003,0,0,0,0,0,0,0,0,0.323973,1,0.047439200000000001,0.276534,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Only Eq,Specification-Baseline__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,Baseline,Continuous merits,1x,0.2000000000,0.2000000000,0.5,1,British,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0.5,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Trial and unilateral exit,true,Defendant,10,0.080399999999999999,0.984888,0.984888,1,0.984888,0.94999999999999996,0.94999999999999996,1,0,0,0,0,0,0.984888,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Only Eq,Specification-Baseline__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,Baseline,Continuous merits,1x,0.2000000000,0.2000000000,0.5,1,British,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0.5,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Trial and unilateral exit,true,Defendant,2,0.097699999999999995,0.390762,0.390762,1,0.390762,0.94999999999999996,0.050000000000000003,0,0,0,0,0,0,0,0,0.390762,1,0.081934699999999999,0.30882700000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Only Eq,Specification-Baseline__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,Baseline,Continuous merits,1x,0.2000000000,0.2000000000,0.5,1,British,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0.5,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Trial and unilateral exit,true,Defendant,3,0.1062,0.481501,0.481501,1,0.481501,0.94999999999999996,0.050000000000000003,0,0,0,0,0,0,0,0,0.481501,1,0.14215,0.33934999999999998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Only Eq,Specification-Baseline__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,Baseline,Continuous merits,1x,0.2000000000,0.2000000000,0.5,1,British,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0.5,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Trial and unilateral exit,true,Defendant,4,0.1081,0.593405,0.593405,1,0.593405,0.94999999999999996,0.050000000000000003,0,0,0,0,0,0,0,0,0.593405,1,0.23801,0.35539500000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Only Eq,Specification-Baseline__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,Baseline,Continuous merits,1x,0.2000000000,0.2000000000,0.5,1,British,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0.5,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Trial and unilateral exit,true,Defendant,5,0.1076,0.712717,0.712717,1,0.712717,0.94999999999999996,0.050000000000000003,0,0,0,0,0,0,0,0,0.712717,1,0.37023200000000001,0.34248499999999998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Only Eq,Specification-Baseline__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,Baseline,Continuous merits,1x,0.2000000000,0.2000000000,0.5,1,British,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0.5,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Trial and unilateral exit,true,Defendant,6,0.1076,0.818772,0.818772,1,0.818772,0.94999999999999996,0.050000000000000003,0,0,0,0,0,0,0,0,0.818772,1,0.52216799999999997,0.29660500000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Only Eq,Specification-Baseline__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,Baseline,Continuous merits,1x,0.2000000000,0.2000000000,0.5,1,British,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0.5,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Trial and unilateral exit,true,Defendant,7,0.1081,0.896725,0.896725,1,0.896725,0.94999999999999996,0.0601345,0,0,0,0,0,0,0,0,0.896725,1,0.66557900000000003,0.23114599999999999,0,0.89865499999999998,0,0.101345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Only Eq,Specification-Baseline__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,Baseline,Continuous merits,1x,0.2000000000,0.2000000000,0.5,1,British,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0.5,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Trial and unilateral exit,true,Defendant,8,0.1062,0.945075,0.945075,1,0.945075,0.94999999999999996,0.94999999999999996,1,0,0,0,0,0,0.945075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Only Eq,Specification-Baseline__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,Baseline,Continuous merits,1x,0.2000000000,0.2000000000,0.5,1,British,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0.5,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Trial and unilateral exit,true,Defendant,9,0.097699999999999995,0.97149,0.97149,1,0.97149,0.94999999999999996,0.94999999999999996,1,0,0,0,0,0,0.97149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Only Eq,Specification-Baseline__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,Baseline,Continuous merits,1x,0.2000000000,0.2000000000,0.5,1,British,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0.5,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Trial and unilateral exit,true,Plaintiff,1,0.080399999999999999,0,0,,0,,,,0,,0,,0,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
Only Eq,Specification-Baseline__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,Baseline,Continuous merits,1x,0.2000000000,0.2000000000,0.5,1,British,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0.5,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Trial and unilateral exit,true,Plaintiff,10,0.080399999999999999,1,1,1,1,0.94999999999999996,0.65992300000000004,0.67604,0,0,0,0,0,0.67604,0.67604,0.32396,0.32396,0.27652500000000002,0.047434499999999997,0,0.30908999999999998,0,0.014870400000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.67603999999999997
Only Eq,Specification-Baseline__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,Baseline,Continuous merits,1x,0.2000000000,0.2000000000,0.5,1,British,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0.5,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Trial and unilateral exit,true,Plaintiff,2,0.097699999999999995,0,0,,0,,,,0,,0,,0,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
Only Eq,Specification-Baseline__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,Baseline,Continuous merits,1x,0.2000000000,0.2000000000,0.5,1,British,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0.5,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Trial and unilateral exit,true,Plaintiff,3,0.1062,0,0,,0,,,,0,,0,,0,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
Only Eq,Specification-Baseline__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,Baseline,Continuous merits,1x,0.2000000000,0.2000000000,0.5,1,British,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0.5,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Trial and unilateral exit,true,Plaintiff,4,0.1081,1,1,1,1,0.94999999999999996,0.14377200000000001,0.10327,0,0,0,0,0,0.10327,0.10327,0.89673,0.89673,0.23114499999999999,0.66558499999999998,0,0.888436,0,0.0082940800000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.10327
Only Eq,Specification-Baseline__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,Baseline,Continuous merits,1x,0.2000000000,0.2000000000,0.5,1,British,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0.5,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Trial and unilateral exit,true,Plaintiff,5,0.1076,1,1,1,1,0.94999999999999996,0.214251,0.18123,0,0,0,0,0,0.18123,0.18123,0.81877,0.81877,0.296599,0.52217100000000005,0,0.80732800000000005,0,0.0114419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.18123
Only Eq,Specification-Baseline__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,Baseline,Continuous merits,1x,0.2000000000,0.2000000000,0.5,1,British,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0.5,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Trial and unilateral exit,true,Plaintiff,6,0.1076,1,1,1,1,0.94999999999999996,0.30998199999999998,0.28729,0,0,0,0,0,0.28729,0.28729,0.71271,0.71271,0.34248099999999998,0.37022899999999997,0,0.69850199999999996,0,0.014207600000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.28728999999999999
Only Eq,Specification-Baseline__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,Baseline,Continuous merits,1x,0.2000000000,0.2000000000,0.5,1,British,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0.5,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Trial and unilateral exit,true,Plaintiff,7,0.1081,1,1,1,1,0.94999999999999996,0.41750700000000002,0.40658,0,0,0,0,0,0.40658,0.40658,0.59342,0.59342,0.35539999999999999,0.23802000000000001,0,0.57757400000000003,0,0.015846300000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.40658
