"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0","NaN","3","All",1,0,1,0.500001,1,1,1,1,0.54235,0.466122,,,0.848577,,,,,0,0,0.151423,0.499994,10.4578,9.45581,19.9136,0.0863568,1000.08,999.388,0.0863568,0.1197,0.11524,0.234939,0.0829703,0.0816324,0,0.0863568,0,0.848577,0.501197,0,0,0,0.500001,0,-1.63134E-05,1,1,0,0,0.848577,0,0,0.0757127,0.0757108
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0","NaN","3","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0","NaN","3","DisputeArises",1,0,1,0.500001,1,1,1,1,0.54235,0.466122,,,0.848577,,,,,0,0,0.151423,0.499994,10.4578,9.45581,19.9136,0.0863568,1000.08,999.388,0.0863568,0.1197,0.11524,0.234939,0.0829703,0.0816324,0,0.0863568,0,0.848577,0.501197,0,0,0,0.500001,0,-1.63134E-05,1,1,0,0,0.848577,0,0,0.0757127,0.0757108
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0","NaN","3","PFiles",1,0,1,0.500001,1,1,1,1,0.54235,0.466122,,,0.848577,,,,,0,0,0.151423,0.499994,10.4578,9.45581,19.9136,0.0863568,1000.08,999.388,0.0863568,0.1197,0.11524,0.234939,0.0829703,0.0816324,0,0.0863568,0,0.848577,0.501197,0,0,0,0.500001,0,-1.63134E-05,1,1,0,0,0.848577,0,0,0.0757127,0.0757108
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0","NaN","3","DAnswers",1,0,1,0.500001,1,1,1,1,0.54235,0.466122,,,0.848577,,,,,0,0,0.151423,0.499994,10.4578,9.45581,19.9136,0.0863568,1000.08,999.388,0.0863568,0.1197,0.11524,0.234939,0.0829703,0.0816324,0,0.0863568,0,0.848577,0.501197,0,0,0,0.500001,0,-1.63134E-05,1,1,0,0,0.848577,0,0,0.0757127,0.0757108
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0","NaN","3","Litigated",1,0,1,0.500001,1,1,1,1,0.54235,0.466122,,,0.848577,,,,,0,0,0.151423,0.499994,10.4578,9.45581,19.9136,0.0863568,1000.08,999.388,0.0863568,0.1197,0.11524,0.234939,0.0829703,0.0816324,0,0.0863568,0,0.848577,0.501197,0,0,0,0.500001,0,-1.63134E-05,1,1,0,0,0.848577,0,0,0.0757127,0.0757108
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0","NaN","3","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0","NaN","3","Settles",0.8486,0,0.848577,0.500001,1,1,1,1,0.499975,0.502419,,,1,,,,,0,0,0,,10.4637,9.4613,19.925,0.075,1000.08,999.408,0.075,0.0952374,0.0940427,0.18928,0.0566404,0.0553676,0,0.075,0,1,0.501197,0,0,0,0.500002,0,-0.0877791,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0","NaN","3","Tried",0.1514,0,0.151423,0.499998,1,1,1,1,0.779821,0.262717,,,0,,,,,0,0,1,0.499994,10.425,9.42501,19.85,0.15,1000.06,999.277,0.15,0.256785,0.234028,0.490814,0.230523,0.22882,0,0.15,0,0,,0,0,0,0.499997,0,0.491806,1,1,0,0,0,0,0,0.500006,0.499994
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0","NaN","3","PWins",0.0757,0,0.0757108,0.556267,1,1,1,1,0.900332,0.413355,,,0,,,,,0,0,1,1,10.925,8.925,19.85,0.15,1000.16,998.585,0.15,0.468055,0.0455209,0.513576,0.457638,0.00341406,0,0.15,0,0,,0,0,0,0.606945,0,0.491797,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0","NaN","3","DWins",0.0757,0,0.0757127,0.443731,1,1,1,1,0.659312,0.112082,,,0,,,,,0,0,1,0,9.925,9.925,19.85,0.15,999.97,999.97,0.15,0.0455211,0.422531,0.468052,0.00341408,0.454221,0,0.15,0,0,,0,0,0,0.393052,0,0.491815,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0","NaN","3","Abandoned",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0","NaN","3","Rounds1",1,0,1,0.500001,1,1,1,1,0.54235,0.466122,,,0.848577,,,,,0,0,0.151423,0.499994,10.4578,9.45581,19.9136,0.0863568,1000.08,999.388,0.0863568,0.1197,0.11524,0.234939,0.0829703,0.0816324,0,0.0863568,0,0.848577,0.501197,0,0,0,0.500001,0,-1.63134E-05,1,1,0,0,0.848577,0,0,0.0757127,0.0757108
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0","NaN","3","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0","NaN","3","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0","NaN","3","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0","NaN","3","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0","NaN","3","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0","NaN","3","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0","NaN","3","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0","NaN","3","PrePrimary8",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0","NaN","3","PrePrimary9",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0","NaN","3","PrePrimary10",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0","NaN","3","Truly Liable",0.5,0,0.500001,0.722396,1,1,1,1,0.844651,0.770076,,,0.848578,,,,,0,0,0.151422,0.606941,10.7695,9.14412,19.9136,0.0863567,1000.13,998.997,0.0863567,0.0068928,0.230479,0.237372,0.000516962,0.163264,0,0.0863567,0,0.848578,0.849415,0,0,0,1,0,-2.38982E-05,1,1,0,0,0.848578,0,0,0.0595179,0.0919043
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0","NaN","3","Truly Not Liable",0.5,0,0.499999,0.277604,1,1,1,1,0.240047,0.162167,,,0.848575,,,,,0,0,0.151425,0.393048,10.1462,9.76749,19.9136,0.0863569,1000.03,999.779,0.0863569,0.232507,0,0.232507,0.165424,0,0,0.0863569,0,0.848575,0.152976,0,0,0,0,0,-8.72852E-06,1,1,0,0,0.848575,0,0,0.0919076,0.0595172
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0","NaN","3","AllCount",930,0,930,0.500001,930,930,930,930,0.54235,0.466122,,,789.176,,,,,0,0,140.824,191.998,10.4578,9.45581,19.9136,0.0863568,1000.08,999.388,0.0863568,0.1197,0.11524,0.234939,0.0829703,0.0816324,0,0.0863568,0,789.176,0.501197,0,0,0,465.001,0,-1.63134E-05,930,930,0,0,789.176,0,0,70.4128,70.411
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0","NaN","3","Liability Strength1",0.1159,0,0.115871,0.05,1,1,1,1,0.05,0.05,,,1,,,,,0,0,2.9E-13,0,10.0125,9.9125,19.925,0.075,1000,999.964,0.075,0.0852805,0.0250482,0.110329,0.00746205,0.0247351,0,0.075,0,1,0.05,0,0,0,0.0253652,0,1.37656E-06,1,1,0,0,1,0,0,2.9035E-13,0
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0","NaN","3","Liability Strength2",0.1102,0,0.110237,0.15,1,1,1,1,0.0500001,0.05,,,1,,,,,0,0,2.433E-7,1.2898E-12,10.0125,9.9125,19.925,0.075,1000,999.964,0.075,0.0826601,0.0546214,0.137282,0.00723276,0.0539386,0,0.075,0,1,0.05,0,0,0,0.0553128,0,-9.6326E-06,1,1,0,0,1,0,0,2.4334E-07,3.139E-19
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0","NaN","3","Liability Strength3",0.1002,0,0.100216,0.25,1,1,1,1,0.0506748,0.0500001,,,0.998651,,,,,0,0,0.001349,2.87105E-7,10.0124,9.91252,19.9249,0.0751012,1000,999.964,0.0751012,0.0773006,0.114954,0.192254,0.0067627,0.113532,0,0.0751012,0,0.998651,0.0500001,0,0,0,0.116395,0,-1.53773E-05,1,1,0,0,0.998651,0,0,0.00134945,3.874E-10
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0","NaN","3","Liability Strength4",0.09,0,0.0900043,0.35,1,1,1,1,0.129874,0.0506747,,,0.841544,,,,,0,0,0.158456,0.00134997,9.99924,9.91388,19.9131,0.0868842,999.999,999.965,0.0868842,0.0664387,0.228779,0.295218,0.00599609,0.229259,0,0.0868842,0,0.841544,0.0504634,0,0,0,0.228605,0,8.46469E-06,1,1,0,0,0.841544,0,0,0.158242,0.0002139
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0","NaN","3","Liability Strength5",0.0837,0,0.0836701,0.45,1,1,1,1,0.534142,0.129867,,,0.267172,,,,,0,0,0.732828,0.158655,10.1255,9.74452,19.87,0.129962,1000.02,999.762,0.129962,0.15677,0.349808,0.506578,0.108021,0.353038,0,0.129962,0,0.267172,0.27783,0,0,0,0.400016,0,8.97109E-06,1,1,0,0,0.267172,0,0,0.616561,0.116267
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0","NaN","3","Liability Strength6",0.0837,0,0.0836701,0.55,1,1,1,1,0.885864,0.534132,,,0.267182,,,,,0,0,0.732818,0.841345,10.7566,9.11348,19.87,0.129961,1000.13,998.906,0.129961,0.382366,0.146061,0.528427,0.36051,0.100321,0,0.129961,0,0.267182,0.767217,0,0,0,0.599984,0,-1.14142E-05,1,1,0,0,0.267182,0,0,0.116265,0.616553
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0","NaN","3","Liability Strength7",0.09,0,0.0900061,0.65,1,1,1,1,0.949442,0.885865,,,0.841562,,,,,0,0,0.158438,0.99865,10.9139,8.99917,19.9131,0.0868829,1000.16,998.802,0.0868829,0.237949,0.0663818,0.30433,0.229967,0.0059551,0,0.0868829,0,0.841562,0.949619,0,0,0,0.771395,0,-0.000124329,1,1,0,0,0.841562,0,0,0.00021389,0.158225
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0","NaN","3","Liability Strength8",0.1002,0,0.100217,0.75,1,1,1,1,0.95,0.94946,,,0.998651,,,,,0,0,0.001349,1,10.9125,9.01238,19.9249,0.0751012,1000.16,998.842,0.0751012,0.115043,0.0773008,0.192344,0.113538,0.0067628,0,0.0751012,0,0.998651,0.95,0,0,0,0.883605,0,-1.28391E-05,1,1,0,0,0.998651,0,0,3.8738E-10,0.0013493
