Filter,Assessment,Data Type
Settles,False Positives,Values,1.025,1.025,0.9249999999999999,0.9249999999999999,0.9138888888888888,0.825,0.825,0.8138888888888889,0.8027777777777777,0.7138888888888888,0.7027777777777777,0.6916666666666667,0.6027777777777777,0.5916666666666666,0.5805555555555555,0.49166666666666664,0.4805555555555555,0.46944444444444433,0.38055555555555554,0.36944444444444435,0.3583333333333333,0.2694444444444444,0.2583333333333333,0.24722222222222212,0.15833333333333333,0.14722222222222214,0.13611111111111107,0.047222222222222165,0.036111111111111094,0.02499999999999991,0
Settles,False Positives,Probabilities,0,7.563547718128973E-17,0,2.6522249165828873E-09,1.3206787965660363E-12,0,3.36403697025908E-05,3.5609417835685003E-07,5.40161860971116E-09,0.0006649880775666124,2.2956512305282284E-05,3.7133792379161935E-06,0.006697297567697843,0.0005937959315307805,0.0004048504441413461,0.030052068532054534,0.005654800588200544,0.0074584446415562715,0.058292527977079255,0.01671436345706832,0.026481622465151695,0.043192412463567836,0.011819659316674292,0.022688819000171813,0.009332139915395086,0.001635101136047679,0.0064501779033056175,0.0004503332108864703,4.320765960831774E-05,0.0008640631634959962,4.7275382113059185E-06
P Abandons,False Positives,Values,
P Abandons,False Positives,Probabilities,
D Defaults,False Positives,Values,
D Defaults,False Positives,Probabilities,
P Loses,False Positives,Values,
P Loses,False Positives,Probabilities,
P Wins,False Positives,Values,1.375,1.375,1.2638888888888888,1.2638888888888888,1.1527777777777777,1.1527777777777777,1.0416666666666667,1.0416666666666665,1.0416666666666665,0.9305555555555556,0.9305555555555556,0.9305555555555555,0.9305555555555554,0.8194444444444444,0.8194444444444444,0.8194444444444443,0.7083333333333334,0.7083333333333333,0.7083333333333333,0.5972222222222223,0.5972222222222222,0.5972222222222222,0.5972222222222221,0.48611111111111116,0.4861111111111111,0.4861111111111111,0.48611111111111105,0.48611111111111094,0.375,0.375,0.37499999999999994,0.3749999999999999,0.26388888888888895,0.2638888888888889,0.26388888888888884,0.26388888888888873,0.1527777777777778,0.15277777777777768,0.04166666666666674,0.041666666666666685,0.04166666666666663,0.04166666666666652,0
P Wins,False Positives,Probabilities,0,1.1382991618003256E-09,0,7.739448232373874E-08,0,2.6450936732491515E-06,8.090122795064334E-06,0,4.32807762179102E-05,0,0.0003234881698094231,0.00012020475192622726,0.00014487578949421814,0,0.003451196249685771,0.0008292725729888494,0.004545719740779808,0,0.015481866505278328,0.0077620982463221366,0,0.031577096367747214,0.019859902607893515,0.00755941338087197,0,0.07306186561505529,0.026620070403750213,0.005478757118998127,0,0.11397015688378259,0.018281860667392943,0.007397068629825418,0.0045829013286122254,0.0602935940317954,0.013049413066767301,0.001388362420568247,0.02565202491353196,0.002974606888265218,2.98314784787413E-05,0.003990848715285569,0.002062824519351311,2.025449815596766E-06,0.0008349929604588589
No Dispute Arises,Total Expenditures,Values,
No Dispute Arises,Total Expenditures,Probabilities,
P Doesn't File,Total Expenditures,Values,
P Doesn't File,Total Expenditures,Probabilities,
D Doesn't Answer,Total Expenditures,Values,0.07499999999999996,0.07499999999999996
D Doesn't Answer,Total Expenditures,Probabilities,0,0.2990634906000001
Settles,Total Expenditures,Values,0.1499999999999999,0.1499999999999999
Settles,Total Expenditures,Probabilities,0,0.24955607540000002
P Abandons,Total Expenditures,Values,
P Abandons,Total Expenditures,Probabilities,
D Defaults,Total Expenditures,Values,
D Defaults,Total Expenditures,Probabilities,
P Loses,Total Expenditures,Values,
P Loses,Total Expenditures,Probabilities,
P Wins,Total Expenditures,Values,0.30000000000000004,0.30000000000000004,0.29999999999999993,0.29999999999999993
P Wins,Total Expenditures,Probabilities,0,0.35059298685712403,0,0.10078744714287559
