"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","POffer1Action1","DOffer1Action1","POffer1Action2","DOffer1Action2","POffer1Action3","DOffer1Action3","POffer1Action4","DOffer1Action4","POffer1Action5","DOffer1Action5","POffer1Action6","DOffer1Action6","POffer1Action7","DOffer1Action7","POffer1Action8","DOffer1Action8","POffer1Action9","DOffer1Action9","POffer1Action10","DOffer1Action10","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","PLiabilitySignal6","PLiabilitySignal7","PLiabilitySignal8","PLiabilitySignal9","PLiabilitySignal10","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","DLiabilitySignal6","DLiabilitySignal7","DLiabilitySignal8","DLiabilitySignal9","DLiabilitySignal10","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Specification-TruthConditionedLatentMerits__Cost-1__Fee-British","0","2","All",1,0,1,0.499992,0.70495,0.328361,1,1,0.555676,0.05,,,0.401033,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0803738,0,0.173194,0,0.345399,0,0.131684,,,,,0,0.00298099,0.193696,0.544424,10.362,9.42492,19.7869,0.213105,10.362,9.42492,0.213105,0.169932,0.171667,0.341599,0.165441,0.163485,0,0.213105,0,0,0,0,0,0.131684,0.05,0,0.00298099,0,0.499991,0,-1.85688E-05,0.08626,0.10203,0.10676,0.10421,0.10075,0.10075,0.10421,0.10676,0.10203,0.08624,0.0862637,0.102029,0.106758,0.104208,0.100751,0.10075,0.104206,0.106754,0.102024,0.0862547,0.70495,0.328361,0.29505,0.376589,0.131684,0,0.00298099,0.0882433,0.105453
"Specification-TruthConditionedLatentMerits__Cost-1__Fee-British","0","2","NoDispute",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Specification-TruthConditionedLatentMerits__Cost-1__Fee-British","0","2","DisputeArises",1,0,1,0.499992,0.70495,0.328361,1,1,0.555676,0.05,,,0.401033,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0803738,0,0.173194,0,0.345399,0,0.131684,,,,,0,0.00298099,0.193696,0.544424,10.362,9.42492,19.7869,0.213105,10.362,9.42492,0.213105,0.169932,0.171667,0.341599,0.165441,0.163485,0,0.213105,0,0,0,0,0,0.131684,0.05,0,0.00298099,0,0.499991,0,-1.85688E-05,0.08626,0.10203,0.10676,0.10421,0.10075,0.10075,0.10421,0.10676,0.10203,0.08624,0.0862637,0.102029,0.106758,0.104208,0.100751,0.10075,0.104206,0.106754,0.102024,0.0862547,0.70495,0.328361,0.29505,0.376589,0.131684,0,0.00298099,0.0882433,0.105453
"Specification-TruthConditionedLatentMerits__Cost-1__Fee-British","0","2","PFiles",0.705,0,1,0.625529,1,0.465793,1,1,0.555676,0.05,,,0.401033,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0803738,0,0.173194,0,0.345399,0,0.186798,,,,,0,0.00422865,0.274766,0.544424,10.5135,9.18423,19.6977,0.302299,10.5135,9.18423,0.302299,0.241055,0.189615,0.430671,0.234685,0.178009,0,0.302299,0,0,0,0,0,0.186798,0.05,0,0.00422865,0,0.655356,0,0.486198,0,0,0,0.147826,0.142918,0.142918,0.147826,0.151443,0.144734,0.122335,0.0380107,0.0535193,0.0688884,0.0839658,0.0996901,0.116697,0.133291,0.143984,0.141171,0.120783,1,0.465793,0,0.534207,0.186798,0,0.00422865,0.125177,0.149589
"Specification-TruthConditionedLatentMerits__Cost-1__Fee-British","0","2","DAnswers",0.3284,0,1,0.446145,1,1,1,1,0.555676,0.05,,,0.401033,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0803738,0,0.173194,0,0.345399,0,0.401033,,,,,0,0.00907839,0.589888,0.544424,10.1275,9.39551,19.523,0.476966,10.1275,9.39551,0.476966,0.349768,0.260211,0.609979,0.336091,0.360133,0,0.476966,0,0,0,0,0,0.401033,0.05,0,0.00907839,0,0.42784,0,1.84744,0,0,0,0.262981,0.218426,0.173194,0.132931,0.0984447,0.0691533,0.0448695,0.0816043,0.114899,0.147895,0.180264,0.214022,0.250534,0.0107805,0,0,0,1,1,0,0,0.401033,0,0.00907839,0.268739,0.321149
"Specification-TruthConditionedLatentMerits__Cost-1__Fee-British","0","2","Litigated",0.3284,0,1,0.446145,1,1,1,1,0.555676,0.05,,,0.401033,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0803738,0,0.173194,0,0.345399,0,0.401033,,,,,0,0.00907839,0.589888,0.544424,10.1275,9.39551,19.523,0.476966,10.1275,9.39551,0.476966,0.349768,0.260211,0.609979,0.336091,0.360133,0,0.476966,0,0,0,0,0,0.401033,0.05,0,0.00907839,0,0.42784,0,1.84744,0,0,0,0.262981,0.218426,0.173194,0.132931,0.0984447,0.0691533,0.0448695,0.0816043,0.114899,0.147895,0.180264,0.214022,0.250534,0.0107805,0,0,0,1,1,0,0,0.401033,0,0.00907839,0.268739,0.321149
"Specification-TruthConditionedLatentMerits__Cost-1__Fee-British","0","2","Not Litigated",0.6716,0,1,0.526318,0.560702,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,,10.4766,9.4393,19.9159,0.0841053,10.4766,9.4393,0.0841053,0.0820113,0.128378,0.210389,0.0820113,0.0673449,0,0.0841053,0,0,0,0,0,0,,0,0,0,0.535265,0,-0.903233,0.128432,0.151912,0.158954,0.0265878,0.0432188,0.0653324,0.0901684,0.110825,0.118103,0.106466,0.0885416,0.0957371,0.0866466,0.067025,0.0453735,0.0275219,0.149881,0.158946,0.151904,0.128424,0.560702,0,0.439298,0.560702,0,0,0,0,0
"Specification-TruthConditionedLatentMerits__Cost-1__Fee-British","0","2","Settles",0.1317,0,1,0.313366,1,1,1,1,0.05,0.05,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,,9.9,9.8,19.7,0.3,9.9,9.8,0.3,0.150472,0.272403,0.422875,0.0300944,0.299643,0,0.3,0,0,0,0,0,1,0.05,0,0,0,0.247639,0,0.786674,0,0,0,0.655758,0.344242,0,0,0,0,0,0.131081,0.168188,0.188841,0.189519,0.172959,0.145168,0.0042444,0,0,0,1,1,0,0,1,0,0,0,0
"Specification-TruthConditionedLatentMerits__Cost-1__Fee-British","0","2","Tried",0.1937,0,1,0.5321,1,1,1,1,0.893817,0.05,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.135468,0,0.290896,0,0.573635,0,0,,,,,0,0,1,0.544424,10.2711,9.12892,19.4,0.6,10.2711,9.12892,0.6,0.485293,0.254075,0.739368,0.544997,0.406521,0,0.6,0,0,0,0,0,0,,0,0,0,0.544583,0,2.58465,0,0,0,0,0.135468,0.290896,0.222208,0.163605,0.114195,0.0736283,0.0492235,0.0804397,0.122334,0.176747,0.245233,0.326023,0,0,0,0,1,1,0,0,0,0,0,0.455576,0.544424
"Specification-TruthConditionedLatentMerits__Cost-1__Fee-British","0","2","PWins",0.1055,0,1,0.647842,1,1,1,1,0.911903,0.05,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0769038,0,0.227162,0,0.695934,0,0,,,,,0,0,1,1,11,8.4,19.4,0.6,11,8.4,0.6,0.891387,0,0.891387,1.00105,0,0,0.6,0,0,0,0,0,0,,0,0,0,0.708613,0,2.55887,0,0,0,0,0.0769038,0.227162,0.224093,0.199751,0.15952,0.112571,0.017129,0.0396744,0.0831196,0.158094,0.27345,0.428532,0,0,0,0,1,1,0,0,0,0,0,0,1
