"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","0.02402","1.001","1","All",1,0,1,0.499995,1,1,1,1,0.50244,0.481157,,,0.671253,,,,,0.0311983,0.0315261,0.26133,0.506237,10.4555,9.46608,19.9216,0.078399,1000.09,999.455,0.078399,0.175616,0.166141,0.341757,0.104036,0.105819,0,0.078399,0,0.671253,0.489459,0.0335446,0.0338725,0.00469267,0.499994,0,7.5023E-06,1,1,0,0,0.671253,0.0311983,0.0315261,0.129035,0.132295
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","0.02402","1.001","1","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","0.02402","1.001","1","DisputeArises",1,0,1,0.499995,1,1,1,1,0.50244,0.481157,,,0.671253,,,,,0.0311983,0.0315261,0.26133,0.506237,10.4555,9.46608,19.9216,0.078399,1000.09,999.455,0.078399,0.175616,0.166141,0.341757,0.104036,0.105819,0,0.078399,0,0.671253,0.489459,0.0335446,0.0338725,0.00469267,0.499994,0,7.5023E-06,1,1,0,0,0.671253,0.0311983,0.0315261,0.129035,0.132295
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","0.02402","1.001","1","PFiles",1,0,1,0.499995,1,1,1,1,0.50244,0.481157,,,0.671253,,,,,0.0311983,0.0315261,0.26133,0.506237,10.4555,9.46608,19.9216,0.078399,1000.09,999.455,0.078399,0.175616,0.166141,0.341757,0.104036,0.105819,0,0.078399,0,0.671253,0.489459,0.0335446,0.0338725,0.00469267,0.499994,0,7.5023E-06,1,1,0,0,0.671253,0.0311983,0.0315261,0.129035,0.132295
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","0.02402","1.001","1","DAnswers",1,0,1,0.499995,1,1,1,1,0.50244,0.481157,,,0.671253,,,,,0.0311983,0.0315261,0.26133,0.506237,10.4555,9.46608,19.9216,0.078399,1000.09,999.455,0.078399,0.175616,0.166141,0.341757,0.104036,0.105819,0,0.078399,0,0.671253,0.489459,0.0335446,0.0338725,0.00469267,0.499994,0,7.5023E-06,1,1,0,0,0.671253,0.0311983,0.0315261,0.129035,0.132295
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","0.02402","1.001","1","Litigated",1,0,1,0.499995,1,1,1,1,0.50244,0.481157,,,0.671253,,,,,0.0311983,0.0315261,0.26133,0.506237,10.4555,9.46608,19.9216,0.078399,1000.09,999.455,0.078399,0.175616,0.166141,0.341757,0.104036,0.105819,0,0.078399,0,0.671253,0.489459,0.0335446,0.0338725,0.00469267,0.499994,0,7.5023E-06,1,1,0,0,0.671253,0.0311983,0.0315261,0.129035,0.132295
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","0.02402","1.001","1","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","0.02402","1.001","1","Settles",0.6713,0,0.671253,0.497821,1,1,1,1,0.413538,0.56538,,,1,,,,,0,0,0,,10.4895,9.51054,20,0,1000.1,999.591,0,0.147329,0.155137,0.302466,0.0707623,0.0766706,0,0,0,1,0.489459,0,0,0,0.497267,0,-0.34913,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","0.02402","1.001","1","Tried",0.2613,0,0.26133,0.504975,1,1,1,1,0.672569,0.322361,,,0,,,,,0,0,1,0.506237,10.3562,9.34376,19.7,0.3,1000.04,999.12,0.3,0.249969,0.193452,0.443421,0.172733,0.164174,0,0.3,0,0,,0,0,0,0.506166,0,0.658743,1,1,0,0,0,0,0,0.493763,0.506237
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","0.02402","1.001","1","PWins",0.1323,0,0.132295,0.709962,1,1,1,1,0.812232,0.460988,,,0,,,,,0,0,1,1,10.85,8.85,19.7,0.3,1000.15,998.326,0.3,0.382298,0.115155,0.497453,0.324487,0.0172733,0,0.3,0,0,,0,0,0,0.767702,0,0.65216,1,1,0,0,0,0,0,0,1
