"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","0.01161","0.9911","7","All",1,0,1,0.500003,0.412559,0.0123767,1,1,0.171213,0.224933,,,0.0108103,,,,,0.000575655,0.000913807,7.692E-5,0.754045,10.1554,9.58952,19.7449,0.255054,1000.04,999.51,0.255054,0.049118,0.360574,0.409692,0.0483145,0.279416,0,0.255054,0,0.0108103,0.171011,0.000575655,0.000913807,0,0.500004,0,-4.37299E-07,0.412559,0.0123767,0.587441,0.400182,0.0108103,0.000575655,0.000913807,1.89191E-5,5.8002E-5
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","0.01161","0.9911","7","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","0.01161","0.9911","7","DisputeArises",1,0,1,0.500003,0.412559,0.0123767,1,1,0.171213,0.224933,,,0.0108103,,,,,0.000575655,0.000913807,7.692E-5,0.754045,10.1554,9.58952,19.7449,0.255054,1000.04,999.51,0.255054,0.049118,0.360574,0.409692,0.0483145,0.279416,0,0.255054,0,0.0108103,0.171011,0.000575655,0.000913807,0,0.500004,0,-4.37299E-07,0.412559,0.0123767,0.587441,0.400182,0.0108103,0.000575655,0.000913807,1.89191E-5,5.8002E-5
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","0.01161","0.9911","7","PFiles",0.4126,0,0.412559,0.796321,1,0.0299997,1,1,0.171213,0.224933,,,0.026203,,,,,0.00139533,0.00221497,0.000186,0.754045,10.3767,9.00505,19.3818,0.618224,1000.09,998.813,0.618224,0.119057,0.541742,0.660799,0.117109,0.345023,0,0.618224,0,0.026203,0.171011,0.00139533,0.00221497,0,0.879706,0,0.141422,1,0.0299997,0,0.97,0.026203,0.00139533,0.00221497,4.5858E-05,0.0001406
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","0.01161","0.9911","7","DAnswers",0.0124,0,0.0123767,0.573968,1,1,1,1,0.171213,0.224933,,,0.873441,,,,,0.0465114,0.0738331,0.006215,0.754045,9.62416,9.16838,18.7925,1.20746,999.76,998.978,1.20746,0.33756,0.836683,1.17424,0.272645,1.16793,0,1.20746,0,0.873441,0.171011,0.0465114,0.0738331,0,0.621196,0,1.46149,1,1,0,0,0.873441,0.0465114,0.0738331,0.00152862,0.0046864
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","0.01161","0.9911","7","Litigated",0.0124,0,0.0123767,0.573968,1,1,1,1,0.171213,0.224933,,,0.873441,,,,,0.0465114,0.0738331,0.006215,0.754045,9.62416,9.16838,18.7925,1.20746,999.76,998.978,1.20746,0.33756,0.836683,1.17424,0.272645,1.16793,0,1.20746,0,0.873441,0.171011,0.0465114,0.0738331,0,0.621196,0,1.46149,1,1,0,0,0.873441,0.0465114,0.0738331,0.00152862,0.0046864
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","0.01161","0.9911","7","Not Litigated",0.9876,0,0.987623,0.499076,0.405197,0,1,1,,,,,0,,,,,0,0,0,,10.1621,9.5948,19.7569,0.243118,1000.04,999.517,0.243118,0.0455033,0.354608,0.400111,0.0455033,0.268281,0,0.243118,0,0,,0,0,0,0.498485,0,-0.0183155,0.405197,0,0.594803,0.405197,0,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","0.01161","0.9911","7","Settles",0.0108,0,0.0108103,0.566656,1,1,1,1,0.115893,0.226129,,,1,,,,,0,0,0,,9.57101,9.22899,18.8,1.2,999.743,999.308,1.2,0.296054,0.866892,1.16295,0.226158,1.23421,0,1.2,0,1,0.171011,0,0,0,0.609931,0,1.37547,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","0.01161","0.9911","7","Tried",7.7E-5,0,7.6921E-05,0.606625,1,1,1,1,0.7,0.1,,,0,,,,,0,0,1,0.754045,9.55404,8.04596,17.6,2.4,999.471,988.222,2.4,1.27801,0.938071,2.21608,1.95887,1.4047,0,2.4,0,0,,0,0,0,0.676039,0,3,1,1,0,0,0,0,0,0.245955,0.754045
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","0.01161","0.9911","7","PWins",5.8E-5,0,5.80019E-05,0.638318,1,1,1,1,0.7,0.1,,,0,,,,,0,0,1,1,9.8,7.8,17.6,2.4,999.908,984.99,2.4,1.47164,0.87403,2.34567,2.36358,1.04884,0,2.4,0,0,,0,0,0,0.728358,0,3,1,1,0,0,0,0,0,0,1
