"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","POffer1Action1","DOffer1Action1","POffer1Action2","DOffer1Action2","POffer1Action3","DOffer1Action3","POffer1Action4","DOffer1Action4","POffer1Action5","DOffer1Action5","POffer1Action6","DOffer1Action6","POffer1Action7","DOffer1Action7","POffer1Action8","DOffer1Action8","POffer1Action9","DOffer1Action9","POffer1Action10","DOffer1Action10","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","PLiabilitySignal6","PLiabilitySignal7","PLiabilitySignal8","PLiabilitySignal9","PLiabilitySignal10","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","DLiabilitySignal6","DLiabilitySignal7","DLiabilitySignal8","DLiabilitySignal9","DLiabilitySignal10","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Specification-MandatoryFilingAndAnswering__Cost-1__Fee-British","2.665E-15","1.22E-09","233","All",1,0,1,0.499997,1,1,1,1,0.777799,0.222179,,,0.191335,0.80869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.808665,0.19131,0.38048,,,,,0.157348,0.157354,0.287913,0.499996,10.3068,9.30682,19.6136,0.386374,10.3068,9.30682,0.386374,0.315866,0.228807,0.544673,0.289314,0.252797,0,0.386374,0,0,0,0,0,0.38048,0.499971,0.1658,0.165806,0.0169047,0.499993,0,-4.60693E-05,0.08045,0.09768,0.10618,0.1081,0.1076,0.1076,0.1081,0.10618,0.09768,0.08043,0.0804506,0.0976783,0.10618,0.108096,0.107602,0.107601,0.108094,0.106176,0.0976736,0.0804476,1,1,0,0,0.38048,0.157348,0.157354,0.143957,0.143955
"Specification-MandatoryFilingAndAnswering__Cost-1__Fee-British","2.665E-15","1.22E-09","233","NoDispute",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Specification-MandatoryFilingAndAnswering__Cost-1__Fee-British","2.665E-15","1.22E-09","233","DisputeArises",1,0,1,0.499997,1,1,1,1,0.777799,0.222179,,,0.191335,0.80869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.808665,0.19131,0.38048,,,,,0.157348,0.157354,0.287913,0.499996,10.3068,9.30682,19.6136,0.386374,10.3068,9.30682,0.386374,0.315866,0.228807,0.544673,0.289314,0.252797,0,0.386374,0,0,0,0,0,0.38048,0.499971,0.1658,0.165806,0.0169047,0.499993,0,-4.60693E-05,0.08045,0.09768,0.10618,0.1081,0.1076,0.1076,0.1081,0.10618,0.09768,0.08043,0.0804506,0.0976783,0.10618,0.108096,0.107602,0.107601,0.108094,0.106176,0.0976736,0.0804476,1,1,0,0,0.38048,0.157348,0.157354,0.143957,0.143955
"Specification-MandatoryFilingAndAnswering__Cost-1__Fee-British","2.665E-15","1.22E-09","233","PFiles",1,0,1,0.499997,1,1,1,1,0.777799,0.222179,,,0.191335,0.80869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.808665,0.19131,0.38048,,,,,0.157348,0.157354,0.287913,0.499996,10.3068,9.30682,19.6136,0.386374,10.3068,9.30682,0.386374,0.315866,0.228807,0.544673,0.289314,0.252797,0,0.386374,0,0,0,0,0,0.38048,0.499971,0.1658,0.165806,0.0169047,0.499993,0,-4.60693E-05,0.08045,0.09768,0.10618,0.1081,0.1076,0.1076,0.1081,0.10618,0.09768,0.08043,0.0804506,0.0976783,0.10618,0.108096,0.107602,0.107601,0.108094,0.106176,0.0976736,0.0804476,1,1,0,0,0.38048,0.157348,0.157354,0.143957,0.143955
"Specification-MandatoryFilingAndAnswering__Cost-1__Fee-British","2.665E-15","1.22E-09","233","DAnswers",1,0,1,0.499997,1,1,1,1,0.777799,0.222179,,,0.191335,0.80869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.808665,0.19131,0.38048,,,,,0.157348,0.157354,0.287913,0.499996,10.3068,9.30682,19.6136,0.386374,10.3068,9.30682,0.386374,0.315866,0.228807,0.544673,0.289314,0.252797,0,0.386374,0,0,0,0,0,0.38048,0.499971,0.1658,0.165806,0.0169047,0.499993,0,-4.60693E-05,0.08045,0.09768,0.10618,0.1081,0.1076,0.1076,0.1081,0.10618,0.09768,0.08043,0.0804506,0.0976783,0.10618,0.108096,0.107602,0.107601,0.108094,0.106176,0.0976736,0.0804476,1,1,0,0,0.38048,0.157348,0.157354,0.143957,0.143955
"Specification-MandatoryFilingAndAnswering__Cost-1__Fee-British","2.665E-15","1.22E-09","233","Litigated",1,0,1,0.499997,1,1,1,1,0.777799,0.222179,,,0.191335,0.80869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.808665,0.19131,0.38048,,,,,0.157348,0.157354,0.287913,0.499996,10.3068,9.30682,19.6136,0.386374,10.3068,9.30682,0.386374,0.315866,0.228807,0.544673,0.289314,0.252797,0,0.386374,0,0,0,0,0,0.38048,0.499971,0.1658,0.165806,0.0169047,0.499993,0,-4.60693E-05,0.08045,0.09768,0.10618,0.1081,0.1076,0.1076,0.1081,0.10618,0.09768,0.08043,0.0804506,0.0976783,0.10618,0.108096,0.107602,0.107601,0.108094,0.106176,0.0976736,0.0804476,1,1,0,0,0.38048,0.157348,0.157354,0.143957,0.143955
"Specification-MandatoryFilingAndAnswering__Cost-1__Fee-British","2.665E-15","1.22E-09","233","Not Litigated",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Specification-MandatoryFilingAndAnswering__Cost-1__Fee-British","2.665E-15","1.22E-09","233","Settles",0.3805,0,1,0.499991,1,1,1,1,0.497411,0.502531,,,0.502877,0.497187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497123,0.502813,1,,,,,0,0,0,,10.35,9.35003,19.7,0.3,10.35,9.35003,0.3,0.224595,0.184087,0.408682,0.132778,0.128741,0,0.3,0,0,0,0,0,1,0.499971,0,0,0,0.499981,0,-1.47362,0.211443,0.256728,0.0414339,0.0159265,0.0299745,0.0507921,0.076403,0.100135,0.112066,0.105097,0.105127,0.112073,0.100142,0.0764125,0.0507953,0.0299777,0.0159295,0.0413936,0.256711,0.211437,1,1,0,0,1,0,0,0,0
"Specification-MandatoryFilingAndAnswering__Cost-1__Fee-British","2.665E-15","1.22E-09","233","Tried",0.2879,0,1,0.499999,1,1,1,1,0.95,0.05,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,0,0,1,0.499996,10.2,9.20001,19.4,0.6,10.2,9.20001,0.6,0.488273,0.301242,0.789516,0.594205,0.481988,0,0.6,0,0,0,0,0,0,,0,0,0,0.499997,0,2.09119,0,0,0,0.055557,0.271327,0.223311,0.174571,0.129086,0.0893255,0.056822,0.0568403,0.0893217,0.129083,0.174558,0.223316,0.271328,0.0555518,0,0,0,1,1,0,0,0,0,0,0.500004,0.499996
"Specification-MandatoryFilingAndAnswering__Cost-1__Fee-British","2.665E-15","1.22E-09","233","PWins",0.144,0,1,0.561723,1,1,1,1,0.95,0.05,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,0,0,1,1,11,8.4,19.4,0.6,11,8.4,0.6,0.976554,0,0.976554,1.18842,0,0,0.6,0,0,0,0,0,0,,0,0,0,0.623446,0,2.09116,0,0,0,0.0264595,0.180831,0.197953,0.194538,0.171421,0.134898,0.0938999,0.0197527,0.0437522,0.08675,0.154594,0.248677,0.361827,0.0846472,0,0,0,1,1,0,0,0,0,0,0,1
