"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","Rounds1",1,0,1,0.499999,1,1,1,1,0.466323,0.466323,,,0.984189,,,,,0,0,0.015811,0.500058,10.3917,9.45592,1000.08,999.458,0.152372,0.139639,0.17094,0.310579,0.065097,0.101672,0,0,0.984189,0.46738,0,0,0,0.5,0,-3.36759E-06,1,1,0,0,0.984189,0,0,0.00790472,0.0079065
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","PrePrimary8",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","PrePrimary9",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","PrePrimary10",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","Truly Liable",0.5,0,0.5,0.716723,1,1,1,1,0.731056,0.731056,,,0.984188,,,,,0,0,0.015812,0.676835,10.6581,9.18951,1000.12,999.109,0.152372,0.0016054,0.34188,0.343485,0.000240805,0.203344,0,0,0.984188,0.735229,0,0,0,1,0,-1.68407E-06,1,1,0,0,0.984188,0,0,0.00511003,0.0107024
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","Truly Not Liable",0.5,0,0.5,0.283276,1,1,1,1,0.201591,0.201592,,,0.98419,,,,,0,0,0.01581,0.323253,10.1253,9.72233,1000.03,999.808,0.152372,0.277673,0,0.277673,0.129953,0,0,0,0.98419,0.199531,0,0,0,0,0,-5.05111E-06,1,1,0,0,0.98419,0,0,0.0106994,0.0051106
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","AllCount",164,0,164,0.499999,164,164,164,164,0.466323,0.466323,,,161.407,,,,,0,0,2.59305,34.0039,10.3917,9.45592,1000.08,999.458,0.152372,0.139639,0.17094,0.310579,0.065097,0.101672,0,0,161.407,0.46738,0,0,0,81.9999,0,-3.36759E-06,164,164,0,0,161.407,0,0,1.29637,1.29667
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","Liability Strength1",0.2261,0,0.226108,0.1,1,1,1,1,0.1,0.1,,,1,,,,,0,0,1.005E-9,6.8164E-16,10.025,9.825,1000.01,999.922,0.15,0.168006,0.0389666,0.206973,0.029401,0.0379924,0,0,1,0.1,0,0,0,0.0399657,0,5.61561E-07,1,1,0,0,1,0,0,1.00522E-9,6.852E-25
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","Liability Strength2",0.1902,0,0.190224,0.3,1,1,1,1,0.104549,0.104551,,,0.977773,,,,,0,0,0.022227,3.1686E-05,10.0234,9.82323,1000.01,999.921,0.153334,0.146811,0.165517,0.312328,0.0261635,0.161794,0,0,0.977773,0.10238,0,0,0,0.169489,0,-1.64751E-05,1,1,0,0,0.977773,0,0,0.0222263,7.0428E-7
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","Liability Strength3",0.1673,0,0.167337,0.5,1,1,1,1,0.309098,0.309098,,,0.956057,,,,,0,0,0.043943,0.5,10.2351,9.60826,1000.07,999.757,0.156591,0.197516,0.382428,0.579944,0.0851897,0.299486,0,0,0.956057,0.304866,0,0,0,0.5,0,-3.23249E-11,1,1,0,0,0.956057,0,0,0.0219713,0.0219713
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","Liability Strength4",0.1902,0,0.190226,0.7,1,1,1,1,0.886348,0.886348,,,0.977764,,,,,0,0,0.022236,0.999968,10.8186,9.02809,1000.15,998.877,0.153335,0.167498,0.150676,0.318174,0.161001,0.0291312,0,0,0.977764,0.89286,0,0,0,0.830511,0,-1.22814E-06,1,1,0,0,0.977764,0,0,7.04582E-7,0.0222356
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","Liability Strength5",0.2261,0,0.226105,0.9,1,1,1,1,0.9,0.9,,,1,,,,,0,0,1.019E-9,1,10.825,9.025,1000.15,998.875,0.15,0.0389666,0.168006,0.206973,0.0379924,0.029401,0,0,1,0.9,0,0,0,0.960034,0,-5.61601E-07,1,1,0,0,1,0,0,6.3699E-25,1.0194E-9
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","PLiabilitySignal1",0.2252,0,0.225172,0.103845,1,1,1,1,0.1,0.100088,,,1,,,,,0,0,0,,10.025,9.82496,1000.01,999.922,0.15,0.167607,0.0413867,0.208994,0.0293412,0.0403455,0,0,1,0.100044,0,0,0,0.0424556,0,-0.0420596,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","PLiabilitySignal2",0.1906,0,0.19064,0.29847,1,1,1,1,0.1,0.108506,,,1,,,,,0,0,0,,10.0293,9.82075,1000.01,999.919,0.15,0.147653,0.166788,0.314442,0.026648,0.161412,0,0,1,0.104253,0,0,0,0.172512,0,0.00701,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","PLiabilitySignal3",0.1684,0,0.16838,0.500002,1,1,1,1,0.3,0.318682,,,0.95331,,,,,0,0,0.04669,0.23111,10.2323,9.6107,1000.07,999.766,0.157004,0.191098,0.378254,0.569352,0.0784495,0.292292,0,0,0.95331,0.314696,0,0,0,0.500003,0,-2E-05,1,1,0,0,0.95331,0,0,0.0358995,0.0107905
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","PLiabilitySignal4",0.1906,0,0.19064,0.70153,1,1,1,1,0.9,0.875202,,,0.95882,,,,,0,0,0.04118,0.763077,10.8163,9.02755,1000.15,998.868,0.156177,0.169102,0.148995,0.318097,0.163161,0.0314584,0,0,0.95882,0.9,0,0,0,0.827488,0,-0.00701,1,1,0,0,0.95882,0,0,0.00975649,0.0314235
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","PLiabilitySignal5",0.2252,0,0.225169,0.896155,1,1,1,1,0.9,0.899736,,,0.99956,,,,,0,0,0.00044,0.999968,10.825,9.02492,1000.15,998.875,0.150066,0.041462,0.167561,0.209023,0.0403953,0.0293218,0,0,0.99956,0.9,0,0,0,0.957544,0,0.04206,1,1,0,0,0.99956,0,0,1.42952E-8,0.00044
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","DLiabilitySignal1",0.2252,0,0.225171,0.103843,1,1,1,1,0.100087,0.1,,,0.999566,,,,,0,0,0.000434,3.24891E-5,10.0249,9.82501,1000.01,999.922,0.150065,0.167561,0.0414063,0.208968,0.0293219,0.0403859,0,0,0.999566,0.1,0,0,0,0.0424548,0,0.0420483,1,1,0,0,0.999566,0,0,0.0004337,1.4091E-8
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","DLiabilitySignal2",0.1906,0,0.190639,0.29847,1,1,1,1,0.108505,0.1,,,0.958824,,,,,0,0,0.041176,0.236923,10.0275,9.81627,1000.01,999.907,0.156176,0.149727,0.16567,0.315397,0.0315676,0.162646,0,0,0.958824,0.1,0,0,0,0.172511,0,-0.00701285,1,1,0,0,0.958824,0,0,0.0314206,0.0097556
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","DLiabilitySignal3",0.1684,0,0.168382,0.5,1,1,1,1,0.318681,0.3,,,0.953298,,,,,0,0,0.046702,0.768931,10.2387,9.60427,1000.07,999.744,0.157005,0.19454,0.374617,0.569157,0.079617,0.29151,0,0,0.953298,0.295101,0,0,0,0.5,0,-5.30603E-17,1,1,0,0,0.953298,0,0,0.0107914,0.0359108
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","DLiabilitySignal4",0.1906,0,0.190639,0.70153,1,1,1,1,0.875204,0.9,,,1,,,,,0,0,0,,10.8126,9.0374,1000.15,998.9,0.15,0.164148,0.153158,0.317305,0.157319,0.0307765,0,0,1,0.887602,0,0,0,0.827489,0,0.00701285,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","DLiabilitySignal5",0.2252,0,0.22517,0.896155,1,1,1,1,0.899735,0.9,,,1,,,,,0,0,0,,10.8249,9.02513,1000.15,998.875,0.15,0.041372,0.16768,0.209052,0.0403225,0.0293962,0,0,1,0.899868,0,0,0,0.957544,0,-0.0420633,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","MutOptLiability5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","MutOptLiability4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","MutOptLiability3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","MutOptLiability2",0.0003,0,0.000282523,0.501001,1,1,1,1,0.692597,0.170136,,,0,,,,,0,0,1,0.502503,10.3525,9.3475,1000.04,999.126,0.3,0.26518,0.209755,0.474935,0.195436,0.186147,0,0,0,,0,0,0,0.501655,0,2,1,1,0,0,0,0,0,0.497497,0.502503
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","MutOptLiability1",0.0341,0,0.0340739,0.5,1,1,1,1,0.545578,0.363279,,,0.544263,,,,,0,0,0.455737,0.500013,10.3908,9.39082,1000.06,999.276,0.21836,0.200038,0.176936,0.376973,0.137411,0.133944,0,0,0.544263,0.499995,0,0,0,0.500001,0,1,1,1,0,0,0.544263,0,0,0.227862,0.227874
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","MutOptLiability0",0.9313,0,0.931285,0.499999,1,1,1,1,0.467215,0.467215,,,1,,,,,0,0,0,,10.3922,9.45778,1000.08,999.463,0.15,0.136586,0.169369,0.305955,0.061926,0.0996272,0,0,1,0.467215,0,0,0,0.499999,0,0,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","MutOptLiability-1",0.0341,0,0.0340739,0.5,1,1,1,1,0.363279,0.54557,,,1,,,,,0,0,0,,10.3794,9.47058,1000.08,999.52,0.15,0.161096,0.20667,0.367767,0.0780879,0.124089,0,0,1,0.454425,0,0,0,0.499999,0,-1,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","MutOptLiability-2",0.0003,0,0.000284206,0.50019,1,1,1,1,0.16991,0.690839,,,1,,,,,0,0,0,,10.3554,9.49463,1000.09,999.644,0.15,0.206389,0.276375,0.482764,0.0987878,0.160636,0,0,1,0.430375,0,0,0,0.500313,0,-2,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","MutOptLiability-3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","MutOptLiability-4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","MutOptLiability-5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","Truly Liable MutOptLiability5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","Truly Liable MutOptLiability4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","Truly Liable MutOptLiability3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","Truly Liable MutOptLiability2",0.0001,0,0.000141729,0.592755,1,1,1,1,0.829927,0.216113,,,0,,,,,0,0,1,0.731873,10.5819,9.11813,1000.09,998.757,0.3,0.109781,0.418127,0.527908,0.0164671,0.371065,0,0,0,,0,0,0,1,0,2,1,1,0,0,0,0,0,0.268127,0.731873
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","Truly Liable MutOptLiability1",0.017,0,0.017037,0.675177,1,1,1,1,0.768837,0.554482,,,0.544257,,,,,0,0,0.455743,0.675831,10.6461,9.13551,1000.11,998.918,0.218362,0.0462008,0.353871,0.400072,0.00693012,0.267887,0,0,0.544257,0.821863,0,0,0,1,0,1,1,1,0,0,0.544257,0,0,0.147738,0.308005
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","Truly Liable MutOptLiability0",0.4656,0,0.465642,0.719839,1,1,1,1,0.736261,0.736261,,,1,,,,,0,0,0,,10.6613,9.18874,1000.13,999.111,0.15,0,0.338739,0.338739,0,0.199255,0,0,1,0.736261,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","Truly Liable MutOptLiability-1",0.017,0,0.0170369,0.675177,1,1,1,1,0.554488,0.768829,,,1,,,,,0,0,0,,10.5867,9.26334,1000.12,999.259,0.15,0,0.413342,0.413342,0,0.248178,0,0,1,0.661658,0,0,0,1,0,-1,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","Truly Liable MutOptLiability-2",0.0001,0,0.000142192,0.59243,1,1,1,1,0.216049,0.829143,,,1,,,,,0,0,0,,10.4476,9.4024,1000.11,999.553,0.15,0,0.552404,0.552404,0,0.32107,0,0,1,0.522596,0,0,0,1,0,-2,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","Truly Liable MutOptLiability-3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","Truly Liable MutOptLiability-4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","Truly Liable MutOptLiability-5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","Truly Not Liable MutOptLiability5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","Truly Not Liable MutOptLiability4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","Truly Not Liable MutOptLiability3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","Truly Not Liable MutOptLiability2",0.0001,0,0.000140794,0.408638,1,1,1,1,0.554355,0.123853,,,0,,,,,0,0,1,0.27161,10.1216,9.57839,999.994,999.498,0.3,0.42161,0,0.42161,0.375593,0,0,0,0,,0,0,0,0,0,2,1,1,0,0,0,0,0,0.72839,0.27161
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","-1.1369999999999999E-13","593","Truly Not Liable MutOptLiability1",0.017,0,0.0170369,0.324823,1,1,1,1,0.322317,0.172074,,,0.54427,,,,,0,0,0.45573,0.324189,10.1355,9.64612,1000.01,999.634,0.218359,0.353875,0,0.353875,0.267892,0,0,0,0.54427,0.178133,0,0,0,0,0,1,1,1,0,0,0.54427,0,0,0.307987,0.147743
