"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.75","5.116000000000001E-13","1","2","All",1,0,1,0.499992,1,1,1,1,0.570518,0.429467,,,0.761234,,,,,0,0,0.238766,0.499997,10.4393,9.43928,19.8785,0.121454,1000.08,999.433,0.121454,0.171645,0.16551,0.337156,0.103287,0.102828,0,0.121454,0,0.761234,0.49999,0,0,0,0.499991,0,-1.85688E-05,1,1,0,0,0.761234,0,0,0.119384,0.119382
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.75","5.116000000000001E-13","1","2","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.75","5.116000000000001E-13","1","2","DisputeArises",1,0,1,0.499992,1,1,1,1,0.570518,0.429467,,,0.761234,,,,,0,0,0.238766,0.499997,10.4393,9.43928,19.8785,0.121454,1000.08,999.433,0.121454,0.171645,0.16551,0.337156,0.103287,0.102828,0,0.121454,0,0.761234,0.49999,0,0,0,0.499991,0,-1.85688E-05,1,1,0,0,0.761234,0,0,0.119384,0.119382
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.75","5.116000000000001E-13","1","2","PFiles",1,0,1,0.499992,1,1,1,1,0.570518,0.429467,,,0.761234,,,,,0,0,0.238766,0.499997,10.4393,9.43928,19.8785,0.121454,1000.08,999.433,0.121454,0.171645,0.16551,0.337156,0.103287,0.102828,0,0.121454,0,0.761234,0.49999,0,0,0,0.499991,0,-1.85688E-05,1,1,0,0,0.761234,0,0,0.119384,0.119382
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.75","5.116000000000001E-13","1","2","DAnswers",1,0,1,0.499992,1,1,1,1,0.570518,0.429467,,,0.761234,,,,,0,0,0.238766,0.499997,10.4393,9.43928,19.8785,0.121454,1000.08,999.433,0.121454,0.171645,0.16551,0.337156,0.103287,0.102828,0,0.121454,0,0.761234,0.49999,0,0,0,0.499991,0,-1.85688E-05,1,1,0,0,0.761234,0,0,0.119384,0.119382
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.75","5.116000000000001E-13","1","2","Litigated",1,0,1,0.499992,1,1,1,1,0.570518,0.429467,,,0.761234,,,,,0,0,0.238766,0.499997,10.4393,9.43928,19.8785,0.121454,1000.08,999.433,0.121454,0.171645,0.16551,0.337156,0.103287,0.102828,0,0.121454,0,0.761234,0.49999,0,0,0,0.499991,0,-1.85688E-05,1,1,0,0,0.761234,0,0,0.119384,0.119382
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.75","5.116000000000001E-13","1","2","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.75","5.116000000000001E-13","1","2","Settles",0.7612,0,0.761234,0.49999,1,1,1,1,0.482857,0.517124,,,1,,,,,0,0,0,,10.4437,9.44376,19.8875,0.1125,1000.09,999.481,0.1125,0.156253,0.15625,0.312503,0.077374,0.077375,0,0.1125,0,1,0.49999,0,0,0,0.499989,0,-0.730161,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.75","5.116000000000001E-13","1","2","Tried",0.2388,0,0.238766,0.499997,1,1,1,1,0.85,0.15,,,0,,,,,0,0,1,0.499997,10.425,9.425,19.85,0.15,1000.06,999.277,0.15,0.220719,0.195033,0.415752,0.185903,0.183976,0,0.15,0,0,,0,0,0,0.499997,0,2.32782,1,1,0,0,0,0,0,0.500003,0.499997
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.75","5.116000000000001E-13","1","2","PWins",0.1194,0,0.119382,0.631005,1,1,1,1,0.85,0.15,,,0,,,,,0,0,1,1,10.925,8.925,19.85,0.15,1000.16,998.585,0.15,0.390069,0.0513698,0.441439,0.367955,0.00385273,0,0.15,0,0,,0,0,0,0.684931,0,2.32778,1,1,0,0,0,0,0,0,1
