"OptionSet","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0.75","2","AllCount",3320,0,3320,0.499992,2694.88,1727.37,3320,3320,0.572661,0.312296,,,708.957,,,,,203.078,248.53,566.809,801.746,10.4227,9.4146,1000.07,999.301,0.162655,0.16738,0.148068,0.315448,0.124546,0.106409,0,0,708.957,0.343269,203.078,248.53,0,1659.97,0,-1.85688E-05,2694.88,1727.37,625.123,967.503,708.957,203.078,248.53,296.311,270.498
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0.75","2","Liability Strength1",0.1159,0,0.115877,0.05,0.378527,0.378163,1,1,0.287233,0.0830045,,,0.213186,,,,,0.102222,4.36555E-05,0.062711,0.0204164,9.97189,9.93828,999.986,999.968,0.089831,0.0601605,0.0260783,0.0862388,0.015781,0.0270245,0,0,0.213186,0.0921575,0.102222,4.36555E-05,0,0.0253652,0,8.97708E-06,0.378527,0.378163,0.621473,0.000364188,0.213186,0.102222,4.36555E-05,0.0614309,0.0012803
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0.75","2","Liability Strength2",0.1102,0,0.110239,0.15,0.518881,0.516889,1,1,0.342116,0.116635,,,0.261816,,,,,0.13506,0.000363859,0.119649,0.0517848,9.97665,9.89786,999.984,999.935,0.125498,0.0965734,0.0566046,0.153178,0.0382792,0.0591948,0,0,0.261816,0.148958,0.13506,0.000363859,0,0.0553128,0,8.94245E-06,0.518881,0.516889,0.481119,0.00199198,0.261816,0.13506,0.000363859,0.113453,0.006196
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0.75","2","Liability Strength3",0.1002,0,0.100217,0.25,0.669398,0.660314,1,1,0.406915,0.171526,,,0.314708,,,,,0.145838,0.00239988,0.197369,0.118043,10.0182,9.8174,999.99,999.853,0.164395,0.161988,0.114276,0.276264,0.0935808,0.119222,0,0,0.314708,0.246067,0.145838,0.00239988,0,0.116395,0,1.22897E-05,0.669398,0.660314,0.330602,0.00908387,0.314708,0.145838,0.00239988,0.174071,0.023298
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0.75","2","Liability Strength4",0.09,0,0.0900083,0.35,0.805529,0.772379,1,1,0.482396,0.246349,,,0.368428,,,,,0.119823,0.0117337,0.272394,0.235625,10.1299,9.67214,1000.01,999.68,0.197944,0.256511,0.198906,0.455417,0.190711,0.201728,0,0,0.368428,0.359597,0.119823,0.0117337,0,0.228605,0,2.43395E-05,0.805529,0.772379,0.194471,0.0331497,0.368428,0.119823,0.0117337,0.208211,0.0641829
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0.75","2","Liability Strength5",0.0837,0,0.0836696,0.45,0.905133,0.81077,1,1,0.568072,0.32947,,,0.388807,,,,,0.0700712,0.0402752,0.311617,0.404463,10.3169,9.46669,1000.05,999.406,0.21641,0.333132,0.273252,0.606384,0.284373,0.258445,0,0,0.388807,0.448036,0.0700712,0.0402752,0,0.400016,0,4.07355E-05,0.905133,0.81077,0.094867,0.0943625,0.388807,0.0700712,0.0402752,0.185579,0.126038
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0.75","2","Liability Strength6",0.0837,0,0.0836692,0.55,0.96235,0.752836,1,1,0.659893,0.404848,,,0.331354,,,,,0.027898,0.0944143,0.29917,0.595537,10.5323,9.25227,1000.09,999.094,0.215396,0.329529,0.280591,0.61012,0.295747,0.233065,0,0,0.331354,0.499275,0.027898,0.0944143,0,0.599984,0,3.58542E-05,0.96235,0.752836,0.0376496,0.209514,0.331354,0.027898,0.0944143,0.121003,0.178166
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0.75","2","Liability Strength7",0.09,0,0.0900068,0.65,0.987862,0.615897,1,1,0.748641,0.462165,,,0.212988,,,,,0.00748798,0.152449,0.242972,0.764375,10.7114,9.09,1000.13,998.849,0.198646,0.253494,0.222662,0.476156,0.220869,0.14664,0,0,0.212988,0.525036,0.00748798,0.152449,0,0.771395,0,-8.00279E-06,0.987862,0.615897,0.0121384,0.371965,0.212988,0.00748798,0.152449,0.0572503,0.185722
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0.75","2","Liability Strength8",0.1002,0,0.100213,0.75,0.996768,0.447193,1,1,0.823111,0.500187,,,0.102517,,,,,0.00139124,0.17699,0.166295,0.881957,10.8195,9.00559,1000.14,998.73,0.174918,0.162497,0.159496,0.321993,0.128721,0.0695217,0,0,0.102517,0.537562,0.00139124,0.17699,0,0.883605,0,-6.53715E-05,0.996768,0.447193,0.00323179,0.549575,0.102517,0.00139124,0.17699,0.0196299,0.146665
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0.75","2","Liability Strength9",0.1102,0,0.110233,0.85,0.999268,0.292813,1,1,0.876792,0.523052,,,0.0382829,,,,,0.000188792,0.157711,0.096631,0.948215,10.8671,8.98033,1000.15,998.714,0.152606,0.0926376,0.125583,0.218221,0.0646628,0.0305852,0,0,0.0382829,0.543734,0.000188792,0.157711,0,0.944687,0,-9.99377E-05,0.999268,0.292813,0.000731755,0.706455,0.0382829,0.000188792,0.157711,0.00500401,0.0916267
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0.75","2","Liability Strength10",0.1159,0,0.115867,0.95,0.999854,0.176437,1,1,0.910603,0.535903,,,0.0116988,,,,,1.99684E-05,0.115686,0.049032,0.979584,10.8827,8.98125,1000.15,998.739,0.13601,0.0490582,0.114289,0.163347,0.0302725,0.0171355,0,0,0.0116988,0.546835,1.99684E-05,0.115686,0,0.974635,0,-0.000104755,0.999854,0.176437,0.00014583,0.823417,0.0116988,1.99684E-05,0.115686,0.00100106,0.0480312
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0.75","2","PLiabilitySignal1",0.0863,0,0.08626,0.149352,0,0,1,1,,,,,0,,,,,0,0,0,,10,10,1000,1000,0,0,0.0809518,0.0809518,0,0.0809518,0,0,0,,0,0,0,0.0809518,0,-1.88523,0,0,1,0,0,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0.75","2","PLiabilitySignal2",0.102,0,0.10203,0.190383,0,0,1,1,,,,,0,,,,,0,0,0,,10,10,1000,1000,0,0,0.116849,0.116849,0,0.116849,0,0,0,,0,0,0,0.116849,0,-1.15786,0,0,1,0,0,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0.75","2","PLiabilitySignal3",0.1068,0,0.10676,0.250256,1,0.95082,1,1,0.05,0.180219,,,0.95082,,,,,0,0,0,,10.0461,9.7344,1000,999.832,0.219467,0.195667,0.146071,0.341738,0.0682131,0.137674,0,0,0.95082,0.11511,0,0,0,0.178836,0,-0.58081,1,0.95082,0,0.04918,0.95082,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0.75","2","PLiabilitySignal4",0.1042,0,0.10421,0.334236,1,0.9017,1,1,0.55,0.22452,,,0.31473,,,,,0.58697,0,0,,10.1589,9.62716,1000.02,999.693,0.213941,0.217283,0.179173,0.396456,0.124766,0.154477,0,0,0.31473,0.55,0.58697,0,0,0.279183,0,-0.20768,1,0.9017,0,0.0983,0.31473,0.58697,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0.75","2","PLiabilitySignal5",0.1008,0,0.10075,0.441376,1,0.81653,1,1,0.55,0.28012,,,0.3758,,,,,0,0,0.44073,0.224286,10.3418,9.42083,1000.05,999.382,0.237414,0.2757,0.194299,0.469999,0.222714,0.148558,0,0,0.3758,0.55,0,0,0,0.42018,0,-0.03883,1,0.81653,0,0.18347,0.3758,0,0,0.34188,0.0988497
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0.75","2","PLiabilitySignal6",0.1008,0,0.10075,0.558629,1,0.69752,1,1,0.55,0.340544,,,0.40532,,,,,0,0,0.2922,0.310086,10.4842,9.30288,1000.08,999.245,0.212886,0.241982,0.224247,0.466229,0.199998,0.149552,0,0,0.40532,0.55,0,0,0,0.579827,0,0.03874,1,0.69752,0,0.30248,0.40532,0,0,0.201593,0.0906071
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0.75","2","PLiabilitySignal7",0.1042,0,0.10421,0.665769,1,0.56802,1,1,0.846082,0.396652,,,0.00514302,,,,,0,0.194453,0.368424,0.532428,10.7009,9.09507,1000.11,998.79,0.204034,0.244815,0.149315,0.394131,0.223106,0.104993,0,0,0.00514302,0.55,0,0.194453,0,0.720823,0,0.20759,1,0.56802,0,0.43198,0.00514302,0,0.194453,0.172265,0.196159
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0.75","2","PLiabilitySignal8",0.1068,0,0.10676,0.749734,1,0.45491,1,1,0.945585,0.441814,,,0,,,,,0,0.195318,0.259592,0.649982,10.7927,9.02411,1000.13,998.713,0.183147,0.193983,0.134834,0.328817,0.168663,0.0726322,0,0,0,,0,0.195318,0,0.821151,0,0.58099,1,0.45491,0,0.54509,0,0,0.195318,0.090862,0.16873
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0.75","2","PLiabilitySignal9",0.102,0,0.10203,0.809608,1,0.3698,1,1,0.95,0.47431,,,0,,,,,0,0.184878,0.184922,0.748579,10.841,8.99106,1000.14,998.689,0.167972,0.14988,0.124095,0.273975,0.123001,0.0491235,0,0,0,,0,0.184878,0,0.88314,0,1.15804,1,0.3698,0,0.6302,0,0,0.184878,0.0464933,0.138429
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0.75","2","PLiabilitySignal10",0.0862,0,0.08624,0.850648,1,0.31061,1,1,0.95,0.495993,,,0,,,,,0,0.172533,0.138077,0.823692,10.8647,8.97752,1000.15,998.687,0.157799,0.118011,0.11725,0.23526,0.0912197,0.0343916,0,0,0,,0,0.172533,0,0.919048,0,1.88523,1,0.31061,0,0.68939,0,0,0.172533,0.024344,0.113733
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0.75","2","DLiabilitySignal1",0.0863,0,0.0862637,0.149358,0.517057,0.517057,1,1,0.372121,0.05,,,0.206432,,,,,0.145231,0,0.165394,0.167645,9.96543,9.90583,999.978,999.919,0.128742,0.0794527,0.0787402,0.158193,0.0352952,0.0857691,0,0,0.206432,0.05,0.145231,0,0,0.080957,0,1.88536,0.517057,0.517057,0.482943,0,0.206432,0.145231,0,0.137667,0.0277276
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0.75","2","DLiabilitySignal2",0.102,0,0.102029,0.190386,0.57016,0.57016,1,1,0.407703,0.05,,,0.200379,,,,,0.153012,0,0.216768,0.239475,9.98119,9.87427,999.979,999.871,0.144544,0.0961592,0.106254,0.202413,0.0529584,0.116462,0,0,0.200379,0.05,0.153012,0,0,0.116854,0,1.15791,0.57016,0.57016,0.42984,0,0.200379,0.153012,0,0.164858,0.0519106
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0.75","2","DLiabilitySignal3",0.1068,0,0.106758,0.25026,0.6417,0.6417,1,1,0.457627,0.05,,,0.186813,,,,,0.158075,0,0.296812,0.335291,10.0182,9.81515,999.983,999.777,0.166643,0.122652,0.146014,0.268666,0.0809814,0.160379,0,0,0.186813,0.05,0.158075,0,0,0.178843,0,0.580883,0.6417,0.6417,0.3583,0,0.186813,0.158075,0,0.197294,0.0995183
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0.75","2","DLiabilitySignal4",0.1042,0,0.104208,0.334228,0.729964,0.729964,1,1,0.523417,0.05,,,0.161951,,,,,0.155002,0,0.413011,0.450952,10.0937,9.71108,999.994,999.606,0.195218,0.160478,0.195035,0.355513,0.119291,0.21311,0,0,0.161951,0.05,0.155002,0,0,0.279173,0,0.207545,0.729964,0.729964,0.270036,0,0.161951,0.155002,0,0.226763,0.186248
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0.75","2","DLiabilitySignal5",0.1008,0,0.100751,0.441373,0.823029,0.823029,1,1,0.601586,0.55,,,0.53224,,,,,0,0,0.29079,0.690355,10.3669,9.4261,1000.07,999.361,0.206991,0.295415,0.210485,0.505901,0.200282,0.167865,0,0,0.53224,0.491049,0,0,0,0.420176,0,0.0387763,0.823029,0.823029,0.176971,0,0.53224,0,0,0.0900417,0.200748
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0.75","2","DLiabilitySignal6",0.1008,0,0.10075,0.558621,0.901258,0.901258,1,1,0.682039,0.55,,,0.462345,,,,,0,0.137996,0.300918,0.776066,10.5044,9.27023,1000.1,999.109,0.225352,0.287951,0.225784,0.513735,0.20087,0.161483,0,0,0.462345,0.504185,0,0.137996,0,0.579815,0,-0.0388902,0.901258,0.901258,0.0987415,0,0.462345,0,0.137996,0.0673859,0.233532
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0.75","2","DLiabilitySignal7",0.1042,0,0.104206,0.665766,0.952144,0.952144,1,1,0.752437,0.55,,,0.367193,,,,,0,0.584951,0,,10.6672,9.11859,1000.13,998.924,0.214232,0.251696,0.194868,0.446564,0.179543,0.0946932,0,0,0.367193,0.515661,0,0.584951,0,0.72082,0,-0.207657,0.952144,0.952144,0.0478562,0,0.367193,0,0.584951,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0.75","2","DLiabilitySignal8",0.1068,0,0.106754,0.749735,0.978621,0,1,1,,,,,0,,,,,0,0,0,,10.8685,9.02138,1000.15,998.833,0.110095,0.16541,0.0994267,0.264836,0.16541,0.0182325,0,0,0,,0,0,0,0.821152,0,-0.580993,0.978621,0,0.0213786,0.978621,0,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0.75","2","DLiabilitySignal9",0.102,0,0.102024,0.80961,0.990577,0,1,1,,,,,0,,,,,0,0,0,,10.8791,9.00942,1000.15,998.819,0.11144,0.111876,0.103296,0.215171,0.111876,0.0155629,0,0,0,,0,0,0,0.883143,0,-1.15802,0.990577,0,0.00942283,0.990577,0,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0.75","2","DLiabilitySignal10",0.0863,0,0.0862547,0.850647,0.995674,0,1,1,,,,,0,,,,,0,0,0,,10.8837,9.00433,1000.15,998.813,0.112013,0.0791047,0.105594,0.184699,0.0791047,0.0140806,0,0,0,,0,0,0,0.91905,0,-1.88533,0.995674,0,0.00432571,0.995674,0,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0.75","2","MutOptLiability5",0.0266,0,0.0266096,0.499977,1,1,1,1,0.871283,0.122937,,,0,,,,,0,0,1,0.499968,10.35,9.35004,1000.03,998.997,0.3,0.290537,0.212226,0.502763,0.247579,0.229959,0,0,0,,0,0,0,0.499967,0,5.48955,1,1,0,0,0,0,0,0.500032,0.499968
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0.75","2","MutOptLiability4",0.0376,0,0.0376172,0.499986,1,1,1,1,0.790741,0.230133,,,0,,,,,0,0.0625719,0.937428,0.474865,10.3565,9.34816,1000.03,999.009,0.295307,0.268952,0.185127,0.45408,0.21841,0.192444,0,0,0,,0,0.0625719,0,0.499983,0,4,1,1,0,0,0,0,0.0625719,0.492276,0.445152
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0.75","2","MutOptLiability3",0.0707,0,0.0707201,0.499992,1,1,1,1,0.760214,0.272029,,,0,,,,,0.177151,0.223091,0.599758,0.474731,10.3706,9.35947,1000.04,999.076,0.269982,0.237181,0.164026,0.401208,0.178901,0.157087,0,0,0,,0.177151,0.223091,0,0.499991,0,3,1,1,0,0,0,0.177151,0.223091,0.315035,0.284724
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0.75","2","MutOptLiability2",0.114,0,0.114034,0.499985,1,0.843885,1,1,0.608057,0.253742,,,0.157414,,,,,0.136903,0.171765,0.377802,0.475009,10.3878,9.37647,1000.05,999.171,0.235772,0.204296,0.147167,0.351463,0.147436,0.129204,0,0,0.157414,0.0539856,0.136903,0.171765,0,0.499983,0,2,1,0.843885,0,0.156115,0.157414,0.136903,0.171765,0.198342,0.179459
