"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","DWins",0.0239,0,0.0239419,0.418994,1,1,1,1,0.600681,0.19522,,,0,,,,,0,0,1,0,9.85,9.85,999.935,999.935,0.3,0.0946888,0.424052,0.518741,0.0142033,0.48766,0,0,0,,0,0,0,0.368741,0,1.31603,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","Abandoned",0.0041,0,0.00407944,0.210954,1,1,1,1,0.3,0.1,,,0,,,,,1,0,0,,9.925,9.925,999.97,999.97,0.15,0.0664174,0.123018,0.189435,0.0049813,0.132244,0,0,0,,1,0,0,0.114435,0,0.694036,1,1,0,0,0,1,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","Rounds1",1,0,1,0.500003,1,1,1,1,0.46708,0.49528,,,0.933145,,,,,0.00407944,0,0.062776,0.618613,10.4077,9.43288,1000.08,999.433,0.159416,0.162879,0.17209,0.334968,0.0809101,0.10121,0,0,0.933145,0.480714,0.00407944,0,0,0.500004,0,-4.37299E-07,1,1,0,0,0.933145,0.00407944,0,0.0239419,0.0388338
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","PrePrimary8",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","PrePrimary9",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","PrePrimary10",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","Truly Liable",0.5,0,0.500004,0.716729,1,1,1,1,0.716429,0.726951,,,0.925966,,,,,0.000933655,0,0.073101,0.758462,10.6558,9.18321,1000.12,999.096,0.160965,0.0083166,0.344177,0.352493,0.00124749,0.202419,0,0,0.925966,0.735299,0.000933655,0,0,1,0,4.7906E-06,1,1,0,0,0.925966,0.000933655,0,0.0176566,0.0554441
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","Truly Not Liable",0.5,0,0.499996,0.283274,1,1,1,1,0.217726,0.263606,,,0.940324,,,,,0.00722528,0,0.052451,0.4237,10.1596,9.68256,1000.04,999.77,0.157868,0.317443,0,0.317443,0.160574,0,0,0,0.940324,0.230013,0.00722528,0,0,0,0,-5.66528E-06,1,1,0,0,0.940324,0.00722528,0,0.0302273,0.0222233
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","AllCount",430,0,430,0.500003,430,430,430,430,0.46708,0.49528,,,401.252,,,,,1.75416,0,26.9935,111.35,10.4077,9.43288,1000.08,999.433,0.159416,0.162879,0.17209,0.334968,0.0809101,0.10121,0,0,401.252,0.480714,1.75416,0,0,215.002,0,-4.37299E-07,430,430,0,0,401.252,1.75416,0,10.295,16.6985
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","Liability Strength1",0.2261,0,0.22611,0.1,1,1,1,1,0.102252,0.128762,,,0.990359,,,,,0.00826737,0,0.001374,3.76612E-5,10.0385,9.81132,1000.01,999.914,0.150206,0.181141,0.038428,0.219569,0.0355058,0.0370066,0,0,0.990359,0.114684,0.00826737,0,0,0.0399657,0,-2.94015E-06,1,1,0,0,0.990359,0.00826737,0,0.00137372,5.1738E-8
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","Liability Strength2",0.1902,0,0.190218,0.3,1,1,1,1,0.139645,0.236573,,,0.936718,,,,,0.01134,0,0.051942,0.0227808,10.0972,9.74496,1000.03,999.872,0.157791,0.21184,0.153007,0.364847,0.0588317,0.139515,0,0,0.936718,0.186776,0.01134,0,0,0.169489,0,-1.53781E-05,1,1,0,0,0.936718,0.01134,0,0.0507587,0.0011833
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","Liability Strength3",0.1673,0,0.167335,0.5,1,1,1,1,0.365087,0.387392,,,0.839564,,,,,0.000316949,0,0.160119,0.5,10.2844,9.54155,1000.07,999.632,0.174018,0.235227,0.357786,0.593013,0.139251,0.286198,0,0,0.839564,0.347058,0.000316949,0,0,0.5,0,-4.97292E-07,1,1,0,0,0.839564,0.000316949,0,0.0800594,0.0800594
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","Liability Strength4",0.1902,0,0.190221,0.7,1,1,1,1,0.80442,0.804613,,,0.866318,,,,,2.26061E-08,0,0.133682,0.977219,10.77,9.05998,1000.14,998.909,0.170052,0.175597,0.191046,0.366643,0.156622,0.061508,0,0,0.866318,0.836131,2.26061E-08,0,0,0.830511,0,5.97832E-06,1,1,0,0,0.866318,2.26061E-08,0,0.00304538,0.130636
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","Liability Strength5",0.2261,0,0.226116,0.9,1,1,1,1,0.899037,0.899037,,,0.998398,,,,,1.4399E-15,0,0.001602,0.999962,10.8246,9.0252,1000.15,998.875,0.15024,0.0391892,0.168431,0.20762,0.0380191,0.02969,0,0,0.998398,0.899517,1.4399E-15,0,0,0.960034,0,9.28151E-06,1,1,0,0,0.998398,1.4399E-15,0,6.03335E-8,0.0016019
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","PLiabilitySignal1",0.2137,0,0.213662,0.128471,1,1,1,1,0.1,0.144156,,,1,,,,,0,0,0,,10.0471,9.80292,1000.02,999.909,0.15,0.184627,0.0549586,0.239586,0.0378075,0.0516799,0,0,1,0.122078,0,0,0,0.0586168,0,-0.306047,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","PLiabilitySignal2",0.1989,0,0.19889,0.284475,1,1,1,1,0.110329,0.234351,,,0.979489,,,,,0.0205111,0,0,,10.0932,9.75676,1000.03,999.879,0.15,0.192521,0.163821,0.356341,0.0497329,0.145528,0,0,0.979489,0.171761,0.0205111,0,0,0.186555,0,0.03544,1,1,0,0,0.979489,0.0205111,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","PLiabilitySignal3",0.1749,0,0.17489,0.500002,1,1,1,1,0.3,0.433561,,,0.917657,,,,,0,0,0.082343,0.170625,10.2832,9.55446,1000.07,999.7,0.162351,0.205334,0.337134,0.542468,0.0971058,0.242638,0,0,0.917657,0.381746,0,0,0,0.500003,0,-2E-05,1,1,0,0,0.917657,0,0,0.068293,0.0140498
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","PLiabilitySignal4",0.1989,0,0.19889,0.715525,1,1,1,1,0.9,0.768732,,,0.78315,,,,,0,0,0.21685,0.72653,10.7711,9.04635,1000.14,998.851,0.182527,0.182489,0.168807,0.351296,0.169457,0.0627754,0,0,0.78315,0.9,0,0,0,0.813445,0,-0.03544,1,1,0,0,0.78315,0,0,0.059302,0.157548
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","PLiabilitySignal5",0.2137,0,0.21367,0.871529,1,1,1,1,0.9,0.885253,,,0.97545,,,,,0,0,0.02455,0.961193,10.8247,9.02166,1000.15,998.863,0.153682,0.0605357,0.164879,0.225415,0.0573536,0.0295024,0,0,0.97545,0.9,0,0,0,0.941383,0,0.30605,1,1,0,0,0.97545,0,0,0.00095271,0.0235973
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","DLiabilitySignal1",0.2137,0,0.213659,0.128469,1,1,1,1,0.107771,0.1,,,0.962207,,,,,0.0132514,0,0.024542,0.0387544,10.0203,9.82599,1000.01,999.921,0.153681,0.163717,0.057707,0.221425,0.0292065,0.0571508,0,0,0.962207,0.1,0.0132514,0,0,0.0586148,0,0.306023,1,1,0,0,0.962207,0.0132514,0,0.0235907,0.0009511
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","DLiabilitySignal2",0.1989,0,0.198893,0.284477,1,1,1,1,0.162399,0.252113,,,0.924326,,,,,0.00627556,0,0.069398,0.3316,10.1263,9.7133,1000.04,999.83,0.16041,0.226463,0.156543,0.383006,0.0744277,0.139198,0,0,0.924326,0.198502,0.00627556,0,0,0.186558,0,-0.0354206,1,1,0,0,0.924326,0.00627556,0,0.0463856,0.0230124
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","DLiabilitySignal3",0.1749,0,0.174888,0.5,1,1,1,1,0.402295,0.3,,,0.749957,,,,,0,0,0.250043,0.778736,10.3021,9.51041,1000.07,999.531,0.187506,0.225293,0.315002,0.540294,0.118577,0.249284,0,0,0.749957,0.268178,0,0,0,0.5,0,2.76634E-06,1,1,0,0,0.749957,0,0,0.0553256,0.194717
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","DLiabilitySignal4",0.1989,0,0.198895,0.715524,1,1,1,1,0.765526,0.9,,,1,,,,,0,0,0,,10.7578,9.09224,1000.14,999.006,0.15,0.158485,0.186182,0.344667,0.139161,0.0538343,0,0,1,0.832763,0,0,0,0.813443,0,0.0354331,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","DLiabilitySignal5",0.2137,0,0.213666,0.87153,1,1,1,1,0.885203,0.9,,,1,,,,,0,0,0,,10.8176,9.0324,1000.15,998.89,0.15,0.0558564,0.170847,0.226703,0.0535912,0.0328071,0,0,1,0.892602,0,0,0,0.941385,0,-0.30603,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","MutOptLiability5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","MutOptLiability4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","MutOptLiability3",0.0002,0,0.000152499,0.500939,1,1,1,1,0.9,0.176726,,,0,,,,,0,0,1,0.502237,10.3522,9.34776,1000.04,999.127,0.3,0.291348,0.240716,0.532065,0.234799,0.226414,0,0,0,,0,0,0,0.50155,0,3,1,1,0,0,0,0,0,0.497763,0.502237
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","MutOptLiability2",0.0148,0,0.0148296,0.500009,1,1,1,1,0.690905,0.215793,,,0,,,,,0,0,1,0.500021,10.35,9.34998,1000.04,999.13,0.3,0.266226,0.211731,0.477956,0.197179,0.188998,0,0,0,,0,0,0,0.500015,0,2,1,1,0,0,0,0,0,0.499979,0.500021
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","MutOptLiability1",0.1868,0,0.18677,0.500006,1,1,1,1,0.544331,0.407535,,,0.728944,,,,,0.0151592,0,0.255896,0.655781,10.4128,9.39886,1000.08,999.328,0.188384,0.192058,0.171367,0.363425,0.115508,0.114425,0,0,0.728944,0.465245,0.0151592,0,0,0.500007,0,1,1,1,0,0,0.728944,0.0151592,0,0.0880844,0.167812
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","MutOptLiability0",0.5965,0,0.596498,0.500003,1,1,1,1,0.472437,0.49643,,,0.997908,,,,,0.00209248,0,0,,10.409,9.44099,1000.08,999.448,0.15,0.145638,0.161628,0.307266,0.0658074,0.0901819,0,0,0.997908,0.48503,0.00209248,0,0,0.500004,0,0,1,1,0,0,0.997908,0.00209248,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","MutOptLiability-1",0.1868,0,0.186767,0.499999,1,1,1,1,0.378251,0.585943,,,1,,,,,0,0,0,,10.4071,9.4429,1000.09,999.495,0.15,0.176789,0.19469,0.37148,0.0835883,0.111405,0,0,1,0.482097,0,0,0,0.499999,0,-1,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","MutOptLiability-2",0.0148,0,0.0148311,0.500018,1,1,1,1,0.172844,0.690908,,,1,,,,,0,0,0,,10.3569,9.49312,1000.09,999.642,0.15,0.207694,0.275851,0.483544,0.100192,0.160265,0,0,1,0.431876,0,0,0,0.500029,0,-2,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","MutOptLiability-3",0.0002,0,0.000152495,0.499063,1,1,1,1,0.105119,0.9,,,1,,,,,0,0,0,,10.4276,9.42244,1000.11,999.594,0.15,0.289218,0.284881,0.574099,0.16686,0.162984,0,0,1,0.50256,0,0,0,0.498454,0,-3,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","MutOptLiability-4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","MutOptLiability-5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","Truly Liable MutOptLiability5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","Truly Liable MutOptLiability4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","Truly Liable MutOptLiability3",7.6E-5,0,7.6486E-05,0.571414,1,1,1,1,0.9,0.203419,,,0,,,,,0,0,1,0.670055,10.5201,9.17994,1000.08,998.857,0.3,0.100508,0.479945,0.580453,0.0150762,0.451428,0,0,0,,0,0,0,1,0,3,1,1,0,0,0,0,0,0.329945,0.670055
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","Truly Liable MutOptLiability2",0.0074,0,0.00741501,0.601903,1,1,1,1,0.828084,0.26152,,,0,,,,,0,0,1,0.726551,10.5766,9.12345,1000.09,998.766,0.3,0.108983,0.423449,0.532432,0.0163474,0.377984,0,0,0,,0,0,0,1,0,2,1,1,0,0,0,0,0,0.273449,0.726551
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","Truly Liable MutOptLiability1",0.0934,0,0.0933861,0.693517,1,1,1,1,0.778633,0.604205,,,0.68614,,,,,0.00268793,0,0.311172,0.766838,10.6573,9.14605,1000.12,998.969,0.196676,0.0357928,0.342728,0.378521,0.00536892,0.228846,0,0,0.68614,0.753477,0.00268793,0,0,1,0,1,1,1,0,0,0.68614,0.00268793,0,0.0725535,0.238619
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","Truly Liable MutOptLiability0",0.2983,0,0.298251,0.73705,1,1,1,1,0.747743,0.75604,,,0.999276,,,,,0.000723606,0,0,,10.6767,9.17325,1000.13,999.092,0.15,0,0.323253,0.323253,0,0.180362,0,0,0.999276,0.752291,0.000723606,0,0,1,0,0,1,1,0,0,0.999276,0.000723606,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","Truly Liable MutOptLiability-1",0.0934,0,0.0933832,0.693512,1,1,1,1,0.585226,0.78601,,,1,,,,,0,0,0,,10.6106,9.23938,1000.12,999.224,0.15,0,0.389382,0.389382,0,0.22281,0,0,1,0.685618,0,0,0,1,0,-1,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","Truly Liable MutOptLiability-2",0.0074,0,0.00741597,0.601913,1,1,1,1,0.218574,0.828087,,,1,,,,,0,0,0,,10.4483,9.40167,1000.11,999.552,0.15,0,0.551669,0.551669,0,0.32051,0,0,1,0.523331,0,0,0,1,0,-2,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","Truly Liable MutOptLiability-3",7.6E-5,0,7.6012E-05,0.569977,1,1,1,1,0.106943,0.9,,,1,,,,,0,0,0,,10.4285,9.42153,1000.11,999.593,0.15,0,0.571529,0.571529,0,0.32698,0,0,1,0.503471,0,0,0,1,0,-3,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","Truly Liable MutOptLiability-4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","Truly Liable MutOptLiability-5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","Truly Not Liable MutOptLiability5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","692","Truly Not Liable MutOptLiability4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
