"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","POffer1Action1","DOffer1Action1","POffer1Action2","DOffer1Action2","POffer1Action3","DOffer1Action3","POffer1Action4","DOffer1Action4","POffer1Action5","DOffer1Action5","POffer1Action6","DOffer1Action6","POffer1Action7","DOffer1Action7","POffer1Action8","DOffer1Action8","POffer1Action9","DOffer1Action9","POffer1Action10","DOffer1Action10","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","PLiabilitySignal6","PLiabilitySignal7","PLiabilitySignal8","PLiabilitySignal9","PLiabilitySignal10","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","DLiabilitySignal6","DLiabilitySignal7","DLiabilitySignal8","DLiabilitySignal9","DLiabilitySignal10","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-3.9789999999999995E-13","1","DWins",0.0153,0,1,0.468948,1,1,1,1,0.95,0.05,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,0,0,1,0,9.4,10,19.4,0.6,999.567,1000,0.6,0,0.700635,0.700635,0,1.12102,0,0.6,0,0,0,0,0,0,,0,0,0,0.437897,0,4.71164,0,0,0,0,0,0,0.332967,0.413996,0.182082,0.0709546,0.0867299,0.159597,0.260067,0.374773,0.118833,0,0,0,0,0,1,1,0,0,0,0,0,1,0
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-3.9789999999999995E-13","1","Abandoned",0.042,0,1,0.476533,1,1,1,1,0.95,0.05,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,0.811553,0.114831,0,,9.89713,9.80287,19.7,0.3,999.894,999.647,0.3,0.104358,0.468382,0.57274,0.107834,0.608896,0,0.3,0,0,0,0,0,0,,0.848361,0.151639,0.0736165,0.453066,0,3.08038,0,0,0,0,0,0.520459,0.387522,0.0436235,0.0299533,0.0184427,0.0801267,0.136417,0.209763,0.292694,0.280999,0,0,0,0,0,1,1,0,0,0,0.811553,0.114831,0,0
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-3.9789999999999995E-13","1","Rounds1",0.7126,0,1,0.556904,1,1,1,1,0.619658,0.683847,,,0.367047,0.295726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.632953,0.704274,0.896232,,,,,0.0478508,0.00677064,0.049146,0.561884,10.4725,9.21271,19.6853,0.314744,1000.08,998.966,0.314744,0.284418,0.250797,0.535215,0.228216,0.187136,0,0.314744,0,0,0,0,0,0.896232,0.669323,0.0478508,0.00677064,0,0.613809,0,0.489778,0,0,0,0.151699,0.150997,0.148692,0.149663,0.149004,0.137076,0.112869,0.0365758,0.0535631,0.0717458,0.0900156,0.10328,0.123634,0.136024,0.140815,0.133159,0.111187,1,1,0,0,0.896232,0.0478508,0.00677064,0.0215318,0.0276145
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-3.9789999999999995E-13","1","PrePrimary1",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-3.9789999999999995E-13","1","PrePrimary2",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-3.9789999999999995E-13","1","PrePrimary3",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-3.9789999999999995E-13","1","PrePrimary4",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-3.9789999999999995E-13","1","PrePrimary5",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-3.9789999999999995E-13","1","PrePrimary6",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-3.9789999999999995E-13","1","PrePrimary7",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-3.9789999999999995E-13","1","PrePrimary8",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-3.9789999999999995E-13","1","PrePrimary9",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-3.9789999999999995E-13","1","PrePrimary10",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-3.9789999999999995E-13","1","Truly Liable",0.5,0,1,0.75,0.878072,0.878072,1,1,0.721696,0.785316,,,0.253671,0.182983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.746329,0.817017,0.801996,,,,,0.0286445,0.00616379,0.038004,0.646405,10.5185,9.20667,19.7252,0.274823,1000.09,998.93,0.274823,0.0750036,0.481489,0.556493,0.0153378,0.391394,0,0.274823,0,0,0,0,0,0.801996,0.777553,0.0302767,0.00779596,0.00326434,1,0,-6.97289E-05,0.0253088,0.0398091,0.0568098,0.0756974,0.0964231,0.118781,0.140504,0.155553,0.155553,0.13556,0.025309,0.039808,0.0568094,0.0756943,0.0964242,0.118781,0.140496,0.155547,0.155543,0.135588,0.878072,0.878072,0.121928,0,0.801996,0.0286445,0.00616379,0.0134379,0.0245657
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-3.9789999999999995E-13","1","Truly Not Liable",0.5,0,1,0.25,0.553312,0.553312,1,1,0.461428,0.51574,,,0.542858,0.482512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457142,0.517488,0.475313,,,,,0.039552,0.00348572,0.032039,0.461632,10.1571,9.66727,19.8244,0.175605,1000.02,999.589,0.175605,0.332732,0,0.332732,0.312526,0,0,0.175605,0,0,0,0,0,0.475313,0.48671,0.0410129,0.00494663,0.00292182,0,0,-2.24103E-05,0.13559,0.155549,0.155549,0.140502,0.118777,0.0964195,0.0756965,0.0568084,0.0398081,0.0253013,0.135591,0.155547,0.15555,0.140497,0.11878,0.0964223,0.0756919,0.056807,0.0398059,0.0253084,0.553312,0.553312,0.446688,0,0.475313,0.039552,0.00348572,0.017249,0.0147904
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-3.9789999999999995E-13","1","Liability Strength1",0.5,0,1,0.25,0.553312,0.553312,1,1,0.461428,0.51574,,,0.542858,0.482512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457142,0.517488,0.475313,,,,,0.039552,0.00348572,0.032039,0.461632,10.1571,9.66727,19.8244,0.175605,1000.02,999.589,0.175605,0.332732,0,0.332732,0.312526,0,0,0.175605,0,0,0,0,0,0.475313,0.48671,0.0410129,0.00494663,0.00292182,0,0,-2.24103E-05,0.13559,0.155549,0.155549,0.140502,0.118777,0.0964195,0.0756965,0.0568084,0.0398081,0.0253013,0.135591,0.155547,0.15555,0.140497,0.11878,0.0964223,0.0756919,0.056807,0.0398059,0.0253084,0.553312,0.553312,0.446688,0,0.475313,0.039552,0.00348572,0.017249,0.0147904
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-3.9789999999999995E-13","1","Liability Strength2",0.5,0,1,0.75,0.878072,0.878072,1,1,0.721696,0.785316,,,0.253671,0.182983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.746329,0.817017,0.801996,,,,,0.0286445,0.00616379,0.038004,0.646405,10.5185,9.20667,19.7252,0.274823,1000.09,998.93,0.274823,0.0750036,0.481489,0.556493,0.0153378,0.391394,0,0.274823,0,0,0,0,0,0.801996,0.777553,0.0302767,0.00779596,0.00326434,1,0,-6.97289E-05,0.0253088,0.0398091,0.0568098,0.0756974,0.0964231,0.118781,0.140504,0.155553,0.155553,0.13556,0.025309,0.039808,0.0568094,0.0756943,0.0964242,0.118781,0.140496,0.155547,0.155543,0.135588,0.878072,0.878072,0.121928,0,0.801996,0.0286445,0.00616379,0.0134379,0.0245657
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-3.9789999999999995E-13","1","PLiabilitySignal1",0.0804,0,1,0.328647,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,,10,10,20,0,1000,1000,0,0,0.157293,0.157293,0,0.157293,0,0,0,0,0,0,0,0,,0,0,0,0.157293,0,-1.94378,1,0,0,0,0,0,0,0,0,0,0.23244,0.23935,0.20424,0.14673,0.09036,0.04859,0.02319,0.00992,0.00383,0.00135,0,0,1,0,0,0,0,0,0
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-3.9789999999999995E-13","1","PLiabilitySignal2",0.0977,0,1,0.351885,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,,10,10,20,0,1000,1000,0,0,0.203771,0.203771,0,0.203771,0,0,0,0,0,0,0,0,,0,0,0,0.203771,0,-1.25294,0,1,0,0,0,0,0,0,0,0,0.19713,0.21489,0.19721,0.15516,0.10659,0.06498,0.03553,0.01753,0.00782,0.00316,0,0,1,0,0,0,0,0,0
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-3.9789999999999995E-13","1","PLiabilitySignal3",0.1062,0,1,0.383757,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,,10,10,20,0,1000,1000,0,0,0.267513,0.267513,0,0.267513,0,0,0,0,0,0,0,0,,0,0,0,0.267513,0,-0.70484,0,0,1,0,0,0,0,0,0,0,0.15475,0.18142,0.18233,0.16002,0.12461,0.08706,0.05488,0.03128,0.01613,0.00752,0,0,1,0,0,0,0,0,0
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-3.9789999999999995E-13","1","PLiabilitySignal4",0.1081,0,1,0.425061,1,1,1,1,0.05,0.387134,,,1,0.625407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374593,1,,,,,0,0,0,,10.0686,9.63143,19.7,0.3,1000.01,999.756,0.3,0.216837,0.303429,0.520266,0.0998273,0.280663,0,0.3,0,0,0,0,0,1,0.218567,0,0,0,0.350122,0,-0.32435,0,0,0,1,0,0,0,0,0,0,0.1092,0.1402,0.15719,0.15636,0.13955,0.11239,0.08184,0.05391,0.03211,0.01725,1,1,0,0,1,0,0,0,0
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-3.9789999999999995E-13","1","PLiabilitySignal5",0.1076,0,1,0.474028,1,1,1,1,0.05,0.507181,,,1,0.492021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507979,1,,,,,0,0,0,,10.1286,9.57141,19.7,0.3,1000.03,999.702,0.3,0.210872,0.364756,0.575628,0.107489,0.317962,0,0.3,0,0,0,0,0,1,0.278591,0,0,0,0.448057,0,-0.08869,0,0,0,0,1,0,0,0,0,0,0.06756,0.09676,0.12296,0.14019,0.14423,0.13417,0.1129,0.08591,0.05898,0.03634,1,1,0,0,1,0,0,0,0
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-3.9789999999999995E-13","1","PLiabilitySignal6",0.1076,0,1,0.525974,1,1,1,1,0.566443,0.631248,,,0.426175,0.354169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.573825,0.645831,0.796769,,,,,0.187966,0,0,,10.3267,9.37333,19.7,0.3,1000.05,999.276,0.3,0.261712,0.327891,0.589603,0.218753,0.287312,0,0.3,0,0,0,0,0,0.796769,0.624058,0.195598,0.00763273,0.0152655,0.551948,0,0.0886,0,0,0,0,0,1,0,0,0,0,0.03633,0.05898,0.08591,0.1129,0.13417,0.14423,0.14019,0.12296,0.09676,0.06757,1,1,0,0,0.796769,0.187966,0,0,0
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-3.9789999999999995E-13","1","PLiabilitySignal7",0.1081,0,1,0.574936,1,1,1,1,0.95,0.738121,,,0,0.235421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.764579,0.764579,,,,,0.128337,0.00886621,0.0848,0.442677,10.5959,9.07865,19.6746,0.32544,1000.08,998.654,0.32544,0.352636,0.218821,0.571457,0.340793,0.174612,0,0.32544,0,0,0,0,0,0.764579,0.95,0.135046,0.0155753,0.0134183,0.649873,0,0.32444,0,0,0,0,0,0,1,0,0,0,0.01726,0.03211,0.05391,0.08184,0.11239,0.13955,0.15636,0.15719,0.1402,0.10919,1,1,0,0,0.764579,0.128337,0.00886621,0.0472607,0.0375388
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-3.9789999999999995E-13","1","PLiabilitySignal8",0.1062,0,1,0.616243,1,1,1,1,0.95,0.816103,,,0,0.148774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.851226,0.851226,,,,,0,0.0172621,0.131512,0.545105,10.734,8.92651,19.6605,0.339454,1000.12,998.371,0.339454,0.367258,0.17243,0.539688,0.347476,0.0932964,0,0.339454,0,0,0,0,0,0.851226,0.95,0,0.0172621,0,0.732487,0,0.70484,0,0,0,0,0,0,0,1,0,0,0.00752,0.01613,0.03128,0.05488,0.08706,0.12461,0.16002,0.18233,0.18142,0.15475,1,1,0,0,0.851226,0,0.0172621,0.0598243,0.0716879
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-3.9789999999999995E-13","1","PLiabilitySignal9",0.0977,0,1,0.648115,1,1,1,1,0.95,0.86619,,,0,0.0931222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.906878,0.906878,,,,,0,0.0128841,0.080238,0.643545,10.7729,8.90307,19.6759,0.324071,1000.13,998.385,0.324071,0.314724,0.170343,0.485067,0.275197,0.0654731,0,0.324071,0,0,0,0,0,0.906878,0.95,0,0.0128841,0,0.796229,0,1.25294,0,0,0,0,0,0,0,0,1,0,0.00316,0.00782,0.01753,0.03553,0.06498,0.10659,0.15516,0.19721,0.21489,0.19713,1,1,0,0,0.906878,0,0.0128841,0.0286013,0.0516368
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-3.9789999999999995E-13","1","PLiabilitySignal10",0.0804,0,1,0.671355,1,1,1,1,0.95,0.895976,,,0,0.0600268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.939973,0.939973,,,,,0,0.00963434,0.050392,0.731391,10.7903,8.89453,19.6849,0.315118,1000.14,998.408,0.315118,0.27007,0.172159,0.442228,0.21662,0.0508163,0,0.315118,0,0,0,0,0,0.939973,0.95,0,0.00963434,0,0.842711,0,1.94369,0,0,0,0,0,0,0,0,0,1,0.00134,0.00383,0.00992,0.02319,0.04859,0.09036,0.14673,0.20424,0.23935,0.23245,1,1,0,0,0.939973,0,0.00963434,0.0135359,0.0368566
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-3.9789999999999995E-13","1","DLiabilitySignal1",0.0805,0,1,0.328647,0.323973,0.323973,1,1,0.233837,0.05,,,0.795737,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204263,0,0.257797,,,,,0.0418469,0,0.024329,0.320101,9.95953,9.93598,19.8955,0.10449,999.977,999.942,0.10449,0.0497204,0.165599,0.215319,0.019798,0.181245,0,0.10449,0,0,0,0,0,0.257797,0.05,0.0418469,0,0,0.157293,0,1.94379,0.232438,0.239348,0.204241,0.14673,0.0903592,0.0485902,0.0231919,0.00992501,0.00383675,0.00133966,1,0,0,0,0,0,0,0,0,0,0.323973,0.323973,0.676027,0,0.257797,0.0418469,0,0.0165411,0.0077876
