"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","POffer1Action1","DOffer1Action1","POffer1Action2","DOffer1Action2","POffer1Action3","DOffer1Action3","POffer1Action4","DOffer1Action4","POffer1Action5","DOffer1Action5","POffer1Action6","DOffer1Action6","POffer1Action7","DOffer1Action7","POffer1Action8","DOffer1Action8","POffer1Action9","DOffer1Action9","POffer1Action10","DOffer1Action10","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","PLiabilitySignal6","PLiabilitySignal7","PLiabilitySignal8","PLiabilitySignal9","PLiabilitySignal10","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","DLiabilitySignal6","DLiabilitySignal7","DLiabilitySignal8","DLiabilitySignal9","DLiabilitySignal10","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-5.684E-14","2","All",1,0,1,0.499997,1,1,1,1,0.448041,0.575316,,,0,0,0.574227,0.392405,0,0,0,0,0,0,0,0,0,0,0,0,0.425773,0.607595,0,0,0.949176,,,,,0.00723259,0.0137292,0.027276,0.45996,10.3601,9.33175,19.6918,0.308183,1000.07,999.295,0.308183,0.269058,0.247933,0.516991,0.190282,0.168452,0,0.308183,0,0,0,0,0,0.949176,0.512304,0.00852556,0.0150221,0.00258593,0.499993,0,-4.60693E-05,0.08045,0.09768,0.10618,0.1081,0.1076,0.1076,0.1081,0.10618,0.09768,0.08043,0.0804506,0.0976783,0.10618,0.108096,0.107602,0.107601,0.108094,0.106176,0.0976736,0.0804476,1,1,0,0,0.949176,0.00723259,0.0137292,0.0147303,0.012546
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-5.684E-14","2","NoDispute",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-5.684E-14","2","DisputeArises",1,0,1,0.499997,1,1,1,1,0.448041,0.575316,,,0,0,0.574227,0.392405,0,0,0,0,0,0,0,0,0,0,0,0,0.425773,0.607595,0,0,0.949176,,,,,0.00723259,0.0137292,0.027276,0.45996,10.3601,9.33175,19.6918,0.308183,1000.07,999.295,0.308183,0.269058,0.247933,0.516991,0.190282,0.168452,0,0.308183,0,0,0,0,0,0.949176,0.512304,0.00852556,0.0150221,0.00258593,0.499993,0,-4.60693E-05,0.08045,0.09768,0.10618,0.1081,0.1076,0.1076,0.1081,0.10618,0.09768,0.08043,0.0804506,0.0976783,0.10618,0.108096,0.107602,0.107601,0.108094,0.106176,0.0976736,0.0804476,1,1,0,0,0.949176,0.00723259,0.0137292,0.0147303,0.012546
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-5.684E-14","2","PFiles",1,0,1,0.499997,1,1,1,1,0.448041,0.575316,,,0,0,0.574227,0.392405,0,0,0,0,0,0,0,0,0,0,0,0,0.425773,0.607595,0,0,0.949176,,,,,0.00723259,0.0137292,0.027276,0.45996,10.3601,9.33175,19.6918,0.308183,1000.07,999.295,0.308183,0.269058,0.247933,0.516991,0.190282,0.168452,0,0.308183,0,0,0,0,0,0.949176,0.512304,0.00852556,0.0150221,0.00258593,0.499993,0,-4.60693E-05,0.08045,0.09768,0.10618,0.1081,0.1076,0.1076,0.1081,0.10618,0.09768,0.08043,0.0804506,0.0976783,0.10618,0.108096,0.107602,0.107601,0.108094,0.106176,0.0976736,0.0804476,1,1,0,0,0.949176,0.00723259,0.0137292,0.0147303,0.012546
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-5.684E-14","2","DAnswers",1,0,1,0.499997,1,1,1,1,0.448041,0.575316,,,0,0,0.574227,0.392405,0,0,0,0,0,0,0,0,0,0,0,0,0.425773,0.607595,0,0,0.949176,,,,,0.00723259,0.0137292,0.027276,0.45996,10.3601,9.33175,19.6918,0.308183,1000.07,999.295,0.308183,0.269058,0.247933,0.516991,0.190282,0.168452,0,0.308183,0,0,0,0,0,0.949176,0.512304,0.00852556,0.0150221,0.00258593,0.499993,0,-4.60693E-05,0.08045,0.09768,0.10618,0.1081,0.1076,0.1076,0.1081,0.10618,0.09768,0.08043,0.0804506,0.0976783,0.10618,0.108096,0.107602,0.107601,0.108094,0.106176,0.0976736,0.0804476,1,1,0,0,0.949176,0.00723259,0.0137292,0.0147303,0.012546
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-5.684E-14","2","Litigated",1,0,1,0.499997,1,1,1,1,0.448041,0.575316,,,0,0,0.574227,0.392405,0,0,0,0,0,0,0,0,0,0,0,0,0.425773,0.607595,0,0,0.949176,,,,,0.00723259,0.0137292,0.027276,0.45996,10.3601,9.33175,19.6918,0.308183,1000.07,999.295,0.308183,0.269058,0.247933,0.516991,0.190282,0.168452,0,0.308183,0,0,0,0,0,0.949176,0.512304,0.00852556,0.0150221,0.00258593,0.499993,0,-4.60693E-05,0.08045,0.09768,0.10618,0.1081,0.1076,0.1076,0.1081,0.10618,0.09768,0.08043,0.0804506,0.0976783,0.10618,0.108096,0.107602,0.107601,0.108094,0.106176,0.0976736,0.0804476,1,1,0,0,0.949176,0.00723259,0.0137292,0.0147303,0.012546
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-5.684E-14","2","Not Litigated",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-5.684E-14","2","Settles",0.9492,0,1,0.500619,1,1,1,1,0.426518,0.59809,,,0,0,0.604974,0.359871,0,0,0,0,0,0,0,0,0,0,0,0,0.395026,0.640129,0,0,1,,,,,0,0,0,,10.3623,9.3377,19.7,0.3,1000.08,999.352,0.3,0.257884,0.24719,0.505074,0.170232,0.156339,0,0.3,0,0,0,0,0,1,0.512304,0,0,0,0.501238,0,-0.231741,0.0847577,0.10291,0.111865,0.113888,0.113361,0.103017,0.0928053,0.0995815,0.0963199,0.0814929,0.080235,0.0942435,0.0965607,0.0888323,0.113364,0.113363,0.113882,0.111862,0.102904,0.0847552,1,1,0,0,1,0,0,0,0
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-5.684E-14","2","Tried",0.0273,0,1,0.486431,1,1,1,1,0.85,0.15,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,0,0,1,0.45996,10.1359,9.26406,19.4,0.6,999.84,997.981,0.6,0.473908,0.337333,0.811241,0.601035,0.539733,0,0.6,0,0,0,0,0,0,,0,0,0,0.472861,0,4.98781,0,0,0,0,0,0,0.51112,0.280885,0.142036,0.0659595,0.112945,0.229345,0.427448,0.230261,0,0,0,0,0,0,1,1,0,0,0,0,0,0.54004,0.45996
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-5.684E-14","2","PWins",0.0125,0,1,0.534838,1,1,1,1,0.85,0.15,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,0,0,1,1,11,8.4,19.4,0.6,1000.16,995.609,0.6,1.03032,0,1.03032,1.30671,0,0,0.6,0,0,0,0,0,0,,0,0,0,0.569676,0,4.98969,0,0,0,0,0,0,0.428772,0.295084,0.179515,0.0966288,0.0723342,0.191136,0.446418,0.290111,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
