"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","POffer1Action1","DOffer1Action1","POffer1Action2","DOffer1Action2","POffer1Action3","DOffer1Action3","POffer1Action4","DOffer1Action4","POffer1Action5","DOffer1Action5","POffer1Action6","DOffer1Action6","POffer1Action7","DOffer1Action7","POffer1Action8","DOffer1Action8","POffer1Action9","DOffer1Action9","POffer1Action10","DOffer1Action10","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","PLiabilitySignal6","PLiabilitySignal7","PLiabilitySignal8","PLiabilitySignal9","PLiabilitySignal10","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","DLiabilitySignal6","DLiabilitySignal7","DLiabilitySignal8","DLiabilitySignal9","DLiabilitySignal10","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-3.9789999999999995E-13","2","All",1,0,1,0.499997,1,1,1,1,0.504395,0.60577,,,0,0,0.557006,0.430287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442994,0.569713,0.930579,,,,,0.00390171,0.0318578,0.030965,0.414639,10.4109,9.2798,19.6907,0.30929,1000.07,999.14,0.30929,0.314966,0.210322,0.525289,0.224773,0.148219,0,0.30929,0,0,0,0,0,0.930579,0.555462,0.00524995,0.0332061,0.00269649,0.499993,0,-4.60693E-05,0.08045,0.09768,0.10618,0.1081,0.1076,0.1076,0.1081,0.10618,0.09768,0.08043,0.0804506,0.0976783,0.10618,0.108096,0.107602,0.107601,0.108094,0.106176,0.0976736,0.0804476,1,1,0,0,0.930579,0.00390171,0.0318578,0.0181259,0.0128395
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-3.9789999999999995E-13","2","NoDispute",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-3.9789999999999995E-13","2","DisputeArises",1,0,1,0.499997,1,1,1,1,0.504395,0.60577,,,0,0,0.557006,0.430287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442994,0.569713,0.930579,,,,,0.00390171,0.0318578,0.030965,0.414639,10.4109,9.2798,19.6907,0.30929,1000.07,999.14,0.30929,0.314966,0.210322,0.525289,0.224773,0.148219,0,0.30929,0,0,0,0,0,0.930579,0.555462,0.00524995,0.0332061,0.00269649,0.499993,0,-4.60693E-05,0.08045,0.09768,0.10618,0.1081,0.1076,0.1076,0.1081,0.10618,0.09768,0.08043,0.0804506,0.0976783,0.10618,0.108096,0.107602,0.107601,0.108094,0.106176,0.0976736,0.0804476,1,1,0,0,0.930579,0.00390171,0.0318578,0.0181259,0.0128395
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-3.9789999999999995E-13","2","PFiles",1,0,1,0.499997,1,1,1,1,0.504395,0.60577,,,0,0,0.557006,0.430287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442994,0.569713,0.930579,,,,,0.00390171,0.0318578,0.030965,0.414639,10.4109,9.2798,19.6907,0.30929,1000.07,999.14,0.30929,0.314966,0.210322,0.525289,0.224773,0.148219,0,0.30929,0,0,0,0,0,0.930579,0.555462,0.00524995,0.0332061,0.00269649,0.499993,0,-4.60693E-05,0.08045,0.09768,0.10618,0.1081,0.1076,0.1076,0.1081,0.10618,0.09768,0.08043,0.0804506,0.0976783,0.10618,0.108096,0.107602,0.107601,0.108094,0.106176,0.0976736,0.0804476,1,1,0,0,0.930579,0.00390171,0.0318578,0.0181259,0.0128395
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-3.9789999999999995E-13","2","DAnswers",1,0,1,0.499997,1,1,1,1,0.504395,0.60577,,,0,0,0.557006,0.430287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442994,0.569713,0.930579,,,,,0.00390171,0.0318578,0.030965,0.414639,10.4109,9.2798,19.6907,0.30929,1000.07,999.14,0.30929,0.314966,0.210322,0.525289,0.224773,0.148219,0,0.30929,0,0,0,0,0,0.930579,0.555462,0.00524995,0.0332061,0.00269649,0.499993,0,-4.60693E-05,0.08045,0.09768,0.10618,0.1081,0.1076,0.1076,0.1081,0.10618,0.09768,0.08043,0.0804506,0.0976783,0.10618,0.108096,0.107602,0.107601,0.108094,0.106176,0.0976736,0.0804476,1,1,0,0,0.930579,0.00390171,0.0318578,0.0181259,0.0128395
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-3.9789999999999995E-13","2","Litigated",1,0,1,0.499997,1,1,1,1,0.504395,0.60577,,,0,0,0.557006,0.430287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442994,0.569713,0.930579,,,,,0.00390171,0.0318578,0.030965,0.414639,10.4109,9.2798,19.6907,0.30929,1000.07,999.14,0.30929,0.314966,0.210322,0.525289,0.224773,0.148219,0,0.30929,0,0,0,0,0,0.930579,0.555462,0.00524995,0.0332061,0.00269649,0.499993,0,-4.60693E-05,0.08045,0.09768,0.10618,0.1081,0.1076,0.1076,0.1081,0.10618,0.09768,0.08043,0.0804506,0.0976783,0.10618,0.108096,0.107602,0.107601,0.108094,0.106176,0.0976736,0.0804476,1,1,0,0,0.930579,0.00390171,0.0318578,0.0181259,0.0128395
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-3.9789999999999995E-13","2","Not Litigated",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-3.9789999999999995E-13","2","Settles",0.9306,0,1,0.500239,1,1,1,1,0.471153,0.639771,,,0,0,0.598559,0.387786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401441,0.612214,1,,,,,0,0,0,,10.4055,9.29454,19.7,0.3,1000.08,999.219,0.3,0.297565,0.211855,0.50942,0.194567,0.13746,0,0.3,0,0,0,0,0,1,0.555462,0,0,0,0.500477,0,-0.292299,0.0864516,0.104967,0.114101,0.116164,0.115627,0.0970643,0.0900637,0.0980745,0.0958436,0.0816431,0.0811661,0.0950354,0.0969006,0.0885182,0.101087,0.115628,0.116158,0.114097,0.10496,0.086449,1,1,0,0,1,0,0,0,0
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-3.9789999999999995E-13","2","Tried",0.031,0,1,0.470641,1,1,1,1,0.95,0.15,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,0,0,1,0.414639,10.0634,9.33658,19.4,0.6,999.814,998.18,0.6,0.435743,0.341764,0.777507,0.560581,0.546822,0,0.6,0,0,0,0,0,0,,0,0,0,0.441282,0,4.78534,0,0,0,0,0,0.20387,0.412763,0.222746,0.110418,0.0502031,0.136182,0.261591,0.463291,0.138936,0,0,0,0,0,0,1,1,0,0,0,0,0,0.585361,0.414639
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-3.9789999999999995E-13","2","PWins",0.0128,0,1,0.524551,1,1,1,1,0.95,0.15,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,0,0,1,1,11,8.4,19.4,0.6,1000.16,995.609,0.6,1.0509,0,1.0509,1.35197,0,0,0.6,0,0,0,0,0,0,,0,0,0,0.549103,0,4.86682,0,0,0,0,0,0.141283,0.373796,0.253266,0.151519,0.0801359,0.0871948,0.222699,0.504412,0.185694,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
