"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0.25","1.1369999999999999E-13","1209","DWins",0.0218,0,0.0218438,0.263894,1,1,1,1,0.9,0.3,,,0,,,,,0,0,1,0,9.55,10.15,999.728,1000.05,0.3,0,0.264513,0.264513,0,0.383544,0,0,0,,0,0,0,0.182423,0,2.2494,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0.25","1.1369999999999999E-13","1209","Abandoned",0.1003,0,0.100298,0.505165,1,1,1,1,0.9,0.3,,,0,,,,,0.0296648,0.909749,0,,10.9025,9.02246,1000.15,998.778,0.075,0.487776,0.0355811,0.523357,0.486099,0.0185725,0,0,0,,0.0599577,0.940042,0.0605858,0.505759,0,1.33216,1,1,0,0,0,0.0296648,0.909749,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0.25","1.1369999999999999E-13","1209","Rounds1",0.9939,0,0.993923,0.500561,1,1,1,1,0.624445,0.62124,,,0.875941,,,,,0.00299351,0.0918038,0.029262,0.248945,10.6023,9.31612,1000.11,999.311,0.0815839,0.261824,0.112456,0.374279,0.178105,0.0504885,0,0,0.875941,0.626078,0.00299351,0.0918038,0,0.500803,0,-0.00429308,1,1,0,0,0.875941,0.00299351,0.0918038,0.0219773,0.0072846
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0.25","1.1369999999999999E-13","1209","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0.25","1.1369999999999999E-13","1209","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0.25","1.1369999999999999E-13","1209","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0.25","1.1369999999999999E-13","1209","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0.25","1.1369999999999999E-13","1209","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0.25","1.1369999999999999E-13","1209","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0.25","1.1369999999999999E-13","1209","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0.25","1.1369999999999999E-13","1209","PrePrimary8",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0.25","1.1369999999999999E-13","1209","PrePrimary9",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0.25","1.1369999999999999E-13","1209","PrePrimary10",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0.25","1.1369999999999999E-13","1209","Truly Liable",0.5,0,0.499994,0.716723,1,1,1,1,0.782893,0.776061,,,0.883959,,,,,0.00109923,0.0958876,0.014587,0.453644,10.775,9.14667,1000.14,999.076,0.0782821,0.0066573,0.225949,0.232606,0.00147799,0.102772,0,0,0.883959,0.803038,0.00333297,0.0981213,0.00446748,1,0,1.15263E-05,1,1,0,0,0.883959,0.00109923,0.0958876,0.00796972,0.0066173
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0.25","1.1369999999999999E-13","1209","Truly Not Liable",0.5,0,0.500006,0.283273,1,1,1,1,0.469351,0.462519,,,0.857278,,,,,0.00485136,0.0866044,0.043581,0.180432,10.4279,9.48734,1000.09,999.546,0.0848057,0.518016,0,0.518016,0.356708,0,0,0,0.857278,0.443615,0.00869423,0.0904472,0.00768573,0,0,3.4784E-06,1,1,0,0,0.857278,0.00485136,0.0866044,0.0357175,0.0078634
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0.25","1.1369999999999999E-13","1209","AllCount",570,0,570,0.499995,570,570,570,570,0.62612,0.619288,,,496.252,,,,,1.69593,52.0102,16.578,29.8734,10.6014,9.31701,1000.11,999.311,0.0815439,0.26234,0.112973,0.375313,0.179095,0.0513854,0,0,496.252,0.626078,3.42777,53.742,3.46368,284.997,0,7.5023E-06,570,570,0,0,496.252,1.69593,52.0102,12.451,4.12701
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0.25","1.1369999999999999E-13","1209","Liability Strength1",0.2261,0,0.226114,0.1,1,1,1,1,0.34295,0.340002,,,0.933189,,,,,0.00488682,0.0227377,0.036109,0.0328966,10.2752,9.6417,1000.07,999.776,0.0831245,0.349063,0.0289754,0.378038,0.150438,0.0225253,0,0,0.933189,0.322967,0.00642543,0.0242763,0.00307722,0.0399657,0,-6.39492E-06,1,1,0,0,0.933189,0.00488682,0.0227377,0.0349211,0.0011879
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0.25","1.1369999999999999E-13","1209","Liability Strength2",0.1902,0,0.190224,0.3,1,1,1,1,0.453874,0.445158,,,0.805588,,,,,0.00709651,0.110243,0.065045,0.169806,10.4025,9.5079,1000.08,999.564,0.0896352,0.417004,0.101556,0.518561,0.282965,0.0796585,0,0,0.805588,0.4132,0.0131104,0.116257,0.0120277,0.169489,0,4.91077E-06,1,1,0,0,0.805588,0.00709651,0.110243,0.054,0.0110451
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0.25","1.1369999999999999E-13","1209","Liability Strength3",0.1673,0,0.167339,0.5,1,1,1,1,0.649875,0.636832,,,0.744233,,,,,0.00281627,0.198523,0.040685,0.5,10.6736,9.24229,1000.12,999.186,0.0841541,0.388807,0.164749,0.553557,0.335967,0.101961,0,0,0.744233,0.658252,0.00968751,0.205394,0.0137425,0.5,0,2.11357E-05,1,1,0,0,0.744233,0.00281627,0.198523,0.0203425,0.0203425
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0.25","1.1369999999999999E-13","1209","Liability Strength4",0.1902,0,0.19022,0.7,1,1,1,1,0.812782,0.804066,,,0.863353,,,,,0.000250242,0.124386,0.008228,0.830194,10.8227,9.1004,1000.15,999.012,0.0768513,0.158994,0.14806,0.307054,0.142585,0.0456875,0,0,0.863353,0.841413,0.00214191,0.126277,0.00378334,0.830511,0,1.64073E-05,1,1,0,0,0.863353,0.000250242,0.124386,0.00139715,0.0068307
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0.25","1.1369999999999999E-13","1209","Liability Strength5",0.2261,0,0.226104,0.9,1,1,1,1,0.879596,0.876648,,,0.962404,,,,,6.81846E-06,0.036499,0.000765,0.967103,10.8556,9.06923,1000.15,998.978,0.0751722,0.0388385,0.138741,0.177579,0.0349806,0.0238232,0,0,0.962404,0.888987,0.000169459,0.0366616,0.000325281,0.960034,0,5.99868E-06,1,1,0,0,0.962404,6.81846E-06,0.036499,2.51713E-5,0.00074
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0.25","1.1369999999999999E-13","1209","PLiabilitySignal1",0.1861,0,0.18607,0.179301,1,1,1,1,0.3,0.38749,,,1,,,,,0,0,0,,10.3062,9.61876,1000.08,999.776,0.075,0.335812,0.0676654,0.403478,0.134897,0.045561,0,0,1,0.343745,0,0,0,0.105207,0,-0.80637,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0.25","1.1369999999999999E-13","1209","PLiabilitySignal2",0.2124,0,0.21239,0.292925,1,1,1,1,0.3,0.467837,,,1,,,,,0,0,0,,10.3464,9.57858,1000.09,999.736,0.075,0.307757,0.134396,0.442153,0.134554,0.0834619,0,0,1,0.383918,0,0,0,0.230751,0,-0.21118,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0.25","1.1369999999999999E-13","1209","PLiabilitySignal3",0.2031,0,0.20309,0.499995,1,1,1,1,0.728627,0.625333,,,0.672974,,,,,0.0146503,0.189614,0.092841,0.18224,10.6366,9.2675,1000.1,999.186,0.0958893,0.34281,0.137323,0.480134,0.310011,0.0787333,0,0,0.672974,0.714388,0.0296107,0.204574,0.0299208,0.499993,0,4E-05,1,1,0,0,0.672974,0.0146503,0.189614,0.075922,0.0169194
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0.25","1.1369999999999999E-13","1209","PLiabilitySignal4",0.2124,0,0.21239,0.707075,1,1,1,1,0.9,0.773681,,,0.789468,,,,,0,0.170569,0.039963,0.336799,10.8486,9.06737,1000.14,998.923,0.0839917,0.215011,0.103591,0.318602,0.209005,0.0264818,0,0,0.789468,0.9,0,0.170569,0,0.769249,0,0.21118,1,1,0,0,0.789468,0,0.170569,0.0265036,0.0134596
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0.25","1.1369999999999999E-13","1209","PLiabilitySignal5",0.1861,0,0.18606,0.820695,1,1,1,1,0.9,0.841144,,,0.901906,,,,,0,0.0887351,0.009359,0.543022,10.8672,9.05567,1000.15,998.94,0.0771057,0.10321,0.117959,0.221169,0.0970976,0.0191713,0,0,0.901906,0.9,0,0.0887351,0,0.894788,0,0.80641,1,1,0,0,0.901906,0,0.0887351,0.00427666,0.0050819
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0.25","1.1369999999999999E-13","1209","DLiabilitySignal1",0.1861,0,0.186069,0.179304,1,1,1,1,0.392565,0.3,,,0.845725,,,,,0.0146771,0,0.139598,0.227287,10.2094,9.68419,1000.04,999.751,0.10641,0.2946,0.0816639,0.376263,0.129462,0.0801951,0,0,0.845725,0.3,0.0146771,0,0,0.105211,0,0.806395,1,1,0,0,0.845725,0.0146771,0,0.10787,0.0317288
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0.25","1.1369999999999999E-13","1209","DLiabilitySignal2",0.2124,0,0.212394,0.292924,1,1,1,1,0.475184,0.3,,,0.708026,,,,,0.00115059,0.256058,0.014639,0.429884,10.4451,9.47665,1000.09,999.507,0.0782938,0.371043,0.090898,0.461941,0.239071,0.0677349,0,0,0.708026,0.3,0.0112133,0.266121,0.0201253,0.230749,0,0.211167,1,1,0,0,0.708026,0.00115059,0.256058,0.00834602,0.0062931
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0.25","1.1369999999999999E-13","1209","DLiabilitySignal3",0.2031,0,0.20309,0.499998,1,1,1,1,0.634308,0.694997,,,0.809627,,,,,0,0.181499,0,,10.6989,9.22614,1000.13,999.213,0.075,0.353067,0.112085,0.465152,0.272904,0.0486887,0,0,0.809627,0.679854,0.00443677,0.185936,0.00887353,0.499998,0,-1.48446E-05,1,1,0,0,0.809627,0,0.181499,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0.25","1.1369999999999999E-13","1209","DLiabilitySignal4",0.2124,0,0.212391,0.707073,1,1,1,1,0.781028,0.9,,,1,,,,,0,0,0,,10.803,9.12199,1000.15,999.079,0.075,0.188164,0.137092,0.325256,0.158448,0.0325527,0,0,1,0.840514,0,0,0,0.769248,0,-0.211192,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0.25","1.1369999999999999E-13","1209","DLiabilitySignal5",0.1861,0,0.186057,0.820699,1,1,1,1,0.84622,0.9,,,1,,,,,0,0,0,,10.8356,9.08939,1000.15,999.019,0.075,0.0916284,0.142921,0.234549,0.0814371,0.028352,0,0,1,0.87311,0,0,0,0.894793,0,-0.806366,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0.25","1.1369999999999999E-13","1209","MutOptLiability5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0.25","1.1369999999999999E-13","1209","MutOptLiability4",0.0013,0,0.00134521,0.5,1,1,1,1,0.9,0.3,,,0,,,,,0,0,1,0.5,10.35,9.35,999.948,998.422,0.3,0.410473,0.268935,0.679408,0.453648,0.389956,0,0,0,,0,0,0,0.5,0,4,1,1,0,0,0,0,0,0.5,0.5
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0.25","1.1369999999999999E-13","1209","MutOptLiability3",0.0146,0,0.0146465,0.500001,1,1,1,1,0.9,0.3,,,0,,,,,0,0.472964,0.527036,0.330256,10.4966,9.30986,1000.01,998.845,0.193583,0.328839,0.136555,0.465394,0.356544,0.180763,0,0,0,,0,0.472964,0,0.500001,0,3,1,1,0,0,0,0,0.472964,0.352979,0.174057
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0.25","1.1369999999999999E-13","1209","MutOptLiability2",0.0776,0,0.0776297,0.499993,1,1,1,1,0.83808,0.442708,,,0.341046,,,,,0.0351791,0.385838,0.237938,0.19149,10.5681,9.30335,1000.06,999.098,0.128536,0.284217,0.0969104,0.381127,0.273218,0.0806722,0,0,0.341046,0.718442,0.0351791,0.385838,0,0.499991,0,2,1,1,0,0,0.341046,0.0351791,0.385838,0.192375,0.0455627
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0.25","1.1369999999999999E-13","1209","MutOptLiability1",0.226,0,0.226017,0.499999,1,1,1,1,0.688016,0.557902,,,0.783143,,,,,0.00108124,0.190011,0.006852,0.310855,10.6554,9.26806,1000.12,999.228,0.0765417,0.290524,0.0923967,0.382921,0.219215,0.0383781,0,0,0.783143,0.629316,0.0105374,0.199467,0.0189123,0.499998,0,1,1,1,0,0,0.783143,0.00108124,0.190011,0.00472202,0.00213
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0.25","1.1369999999999999E-13","1209","MutOptLiability0",0.3607,0,0.360723,0.499994,1,1,1,1,0.619312,0.614261,,,0.963344,,,,,0,0.0316597,0,,10.5915,9.33355,1000.12,999.353,0.075,0.235486,0.105887,0.341373,0.141509,0.0422106,0,0,0.963344,0.617425,0.00249793,0.0341577,0.00499587,0.499992,0,0,1,1,0,0,0.963344,0,0.0316597,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0.25","1.1369999999999999E-13","1209","MutOptLiability-1",0.226,0,0.226021,0.499996,1,1,1,1,0.564806,0.681106,,,1,,,,,0,0,0,,10.5855,9.33954,1000.12,999.387,0.075,0.246847,0.123885,0.370732,0.146506,0.0502711,0,0,1,0.622956,0,0,0,0.499995,0,-1,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0.25","1.1369999999999999E-13","1209","MutOptLiability-2",0.0776,0,0.0776271,0.499989,1,1,1,1,0.454852,0.825928,,,1,,,,,0,0,0,,10.6029,9.32211,1000.13,999.414,0.075,0.301566,0.16116,0.462726,0.194499,0.0664419,0,0,1,0.64039,0,0,0,0.499985,0,-2,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0.25","1.1369999999999999E-13","1209","MutOptLiability-3",0.0146,0,0.0146469,0.499995,1,1,1,1,0.3,0.9,,,1,,,,,0,0,0,,10.5625,9.3625,1000.13,999.519,0.075,0.318754,0.218747,0.537501,0.203206,0.0957019,0,0,1,0.6,0,0,0,0.499993,0,-3,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0.25","1.1369999999999999E-13","1209","MutOptLiability-4",0.0013,0,0.00134343,0.5,1,1,1,1,0.3,0.9,,,1,,,,,0,0,0,,10.5625,9.3625,1000.13,999.519,0.075,0.31875,0.21875,0.5375,0.203203,0.0957031,0,0,1,0.6,0,0,0,0.5,0,-4,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0.25","1.1369999999999999E-13","1209","MutOptLiability-5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0.25","1.1369999999999999E-13","1209","Truly Liable MutOptLiability5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0.25","1.1369999999999999E-13","1209","Truly Liable MutOptLiability4",0.0007,0,0.000672607,0.584822,1,1,1,1,0.9,0.3,,,0,,,,,0,0,1,0.629055,10.5565,9.14351,1000,998.002,0.3,0.283075,0.53787,0.820945,0.127384,0.779912,0,0,0,,0,0,0,1,0,4,1,1,0,0,0,0,0,0.370945,0.629055
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0.25","1.1369999999999999E-13","1209","Truly Liable MutOptLiability3",0.0073,0,0.00732329,0.622533,1,1,1,1,0.9,0.3,,,0,,,,,0,0.651034,0.348966,0.508508,10.7535,9.09297,1000.09,998.594,0.153517,0.104267,0.27311,0.377377,0.0368496,0.361524,0,0,0,,0,0.651034,0,1,0,3,1,1,0,0,0,0,0.651034,0.171514,0.177452
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0.25","1.1369999999999999E-13","1209","Truly Liable MutOptLiability2",0.0388,0,0.0388142,0.672431,1,1,1,1,0.878532,0.535942,,,0.429017,,,,,0.0121971,0.46649,0.092297,0.378181,10.8114,9.09282,1000.13,998.873,0.0957668,0.0332006,0.193824,0.227025,0.00772425,0.161347,0,0,0.429017,0.849959,0.0121971,0.46649,0,1,0,2,1,1,0,0,0.429017,0.0121971,0.46649,0.0573918,0.0349049
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0.25","1.1369999999999999E-13","1209","Truly Liable MutOptLiability1",0.113,0,0.113008,0.716847,1,1,1,1,0.843541,0.730714,,,0.811955,,,,,0.000674192,0.171305,0.004272,0.4788,10.8155,9.10853,1000.15,999.007,0.0759613,0.0075656,0.184794,0.19236,0.000663437,0.0767565,0,0,0.811955,0.830465,0.00657045,0.177202,0.0117925,1,0,1,1,1,0,0,0.811955,0.000674192,0.171305,0.00222681,0.0020457
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0.25","1.1369999999999999E-13","1209","Truly Liable MutOptLiability0",0.1804,0,0.180359,0.744262,1,1,1,1,0.816084,0.811033,,,0.963344,,,,,0,0.0316602,0,,10.7882,9.13678,1000.14,999.074,0.075,0.0012809,0.211777,0.213058,4.80349E-05,0.0844225,0,0,0.963344,0.821685,0.00249797,0.0341582,0.00499594,1,0,0,1,1,0,0,0.963344,0,0.0316602,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0.25","1.1369999999999999E-13","1209","Truly Liable MutOptLiability-1",0.113,0,0.113009,0.716847,1,1,1,1,0.74022,0.839234,,,1,,,,,0,0,0,,10.7522,9.17277,1000.14,999.147,0.075,0,0.247773,0.247773,0,0.100543,0,0,1,0.789727,0,0,0,1,0,-1,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0.25","1.1369999999999999E-13","1209","Truly Liable MutOptLiability-2",0.0388,0,0.0388124,0.672427,1,1,1,1,0.556023,0.874318,,,1,,,,,0,0,0,,10.6777,9.24733,1000.14,999.298,0.075,0,0.322329,0.322329,0,0.132888,0,0,1,0.715171,0,0,0,1,0,-2,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 0.25","1.1369999999999999E-13","1209","Truly Liable MutOptLiability-3",0.0073,0,0.00732337,0.62253,1,1,1,1,0.3,0.9,,,1,,,,,0,0,0,,10.5625,9.3625,1000.13,999.519,0.075,0,0.4375,0.4375,0,0.191406,0,0,1,0.6,0,0,0,1,0,-3,1,1,0,0,1,0,0,0,0
