Filter,Assessment,Data Type
P Doesn't File,False Negatives,Values,
P Doesn't File,False Negatives,Probabilities,
D Doesn't Answer,False Negatives,Values,0.30000000000000004,0
D Doesn't Answer,False Negatives,Probabilities,0.4676195197985331,0.311095233293129
Settles,False Negatives,Values,1.2,1,0.8,0
Settles,False Negatives,Probabilities,0.00033268027195037283,0.00216375195104511,0.006373605643327982,0.06564766996504358
P Abandons,False Negatives,Values,1.3,0
P Abandons,False Negatives,Probabilities,0.009146605331892588,0.08568493953022185
D Defaults,False Negatives,Values,0.30000000000000004,0
D Defaults,False Negatives,Probabilities,0.010439723974104174,0.0229843412425074
P Loses,False Negatives,Values,2.2,0
P Loses,False Negatives,Probabilities,0.0023116463065900403,0.012326516581940465
P Wins,False Negatives,Values,0,0
P Wins,False Negatives,Probabilities,0.002267386336675304,0.001606379773036048
P Doesn't File,False Positives,Values,
P Doesn't File,False Positives,Probabilities,
D Doesn't Answer,False Positives,Values,1,0
D Doesn't Answer,False Positives,Probabilities,0.311095233293129,0.4676195197985331
Settles,False Positives,Values,0.8,0.6,0.4,0
Settles,False Positives,Probabilities,0.03407984349560242,0.02693710548006011,0.00463072098938105,0.008870037866323467
P Abandons,False Positives,Values,0.3,0
P Abandons,False Positives,Probabilities,0.08568493953022185,0.009146605331892588
D Defaults,False Positives,Values,1.3,0.30000000000000004
D Defaults,False Positives,Probabilities,0.0229843412425074,0.010439723974104174
P Loses,False Positives,Values,0,0
P Loses,False Positives,Probabilities,0.012326516581940465,0.0023116463065900403
P Wins,False Positives,Values,2.2,1.2000000000000002
P Wins,False Positives,Probabilities,0.002267386336675304,0.001606379773036048
P Doesn't File,Total Expenditures,Values,
P Doesn't File,Total Expenditures,Probabilities,
D Doesn't Answer,Total Expenditures,Values,0.30000000000000004,0.30000000000000004
D Doesn't Answer,Total Expenditures,Probabilities,0.311095233293129,0.4676195197985331
Settles,Total Expenditures,Values,0.6000000000000001,0.6000000000000001,0.6,0.6
Settles,Total Expenditures,Probabilities,0.03407984349560242,0.006373605643327982,0.031567826469441146,0.002496432222995483
P Abandons,Total Expenditures,Values,0.6,0.6
P Abandons,Total Expenditures,Probabilities,0.08568493953022185,0.009146605331892588
D Defaults,Total Expenditures,Values,0.6000000000000001,0.6000000000000001
D Defaults,Total Expenditures,Probabilities,0.0229843412425074,0.010439723974104174
P Loses,Total Expenditures,Values,1.2,1.2
P Loses,Total Expenditures,Probabilities,0.012326516581940465,0.0023116463065900403
P Wins,Total Expenditures,Values,1.2000000000000002,1.2000000000000002
P Wins,Total Expenditures,Probabilities,0.002267386336675304,0.001606379773036048
