Filter,Assessment,Data Type
No Dispute Arises,False Negatives,Values,
No Dispute Arises,False Negatives,Probabilities,
P Doesn't File,False Negatives,Values,1,0
P Doesn't File,False Negatives,Probabilities,0.03291690446426931,0.15957717556169967
D Doesn't Answer,False Negatives,Values,0.30000000000000004,0
D Doesn't Answer,False Negatives,Probabilities,0.17484584032750064,0.041160293906671926
Settles,False Negatives,Values,1.2,1.1,1,0.9,0.8999999999999999,0.8,0.7,0.6000000000000001,0.5,0.3999999999999999,0
Settles,False Negatives,Probabilities,0.006910542919594988,0.008434248411000253,0.01615256385679469,0.006339610604153094,0.0032652124517501754,0.012517861600336513,0.004892129777035967,0.04920108204645854,0.01347514926227737,0.008243253222318291,0.14264428687232655
P Abandons,False Negatives,Values,1.3,0
P Abandons,False Negatives,Probabilities,0.012626122909622565,0.038237372526323594
D Defaults,False Negatives,Values,0.30000000000000004,0
D Defaults,False Negatives,Probabilities,0.052881581893166864,0.020156565346047463
P Loses,False Negatives,Values,1.6,0
P Loses,False Negatives,Probabilities,0.021530900365742553,0.07670198977075339
P Wins,False Negatives,Values,0.6,0
P Wins,False Negatives,Probabilities,0.07576090893845798,0.02152840296569653
No Dispute Arises,False Positives,Values,
No Dispute Arises,False Positives,Probabilities,
P Doesn't File,False Positives,Values,0,0
P Doesn't File,False Positives,Probabilities,0.15957717556169967,0.03291690446426931
D Doesn't Answer,False Positives,Values,1,0
D Doesn't Answer,False Positives,Probabilities,0.041160293906671926,0.17484584032750064
Settles,False Positives,Values,1.2,1.1,1,0.8999999999999999,0.8,0.7,0.6,0.5,0.4,0.19999999999999996,0.10000000000000009,0
Settles,False Positives,Probabilities,0.001663161649047552,0.0030611860031109993,0.011235997856423817,0.004441853125010063,0.011050994167164287,0.008143902921627397,0.053282287471497,0.026601393591611056,0.023163510086834576,0.008243253222318291,0.01347514926227737,0.10771325166712435
P Abandons,False Positives,Values,0.3,0
P Abandons,False Positives,Probabilities,0.038237372526323594,0.012626122909622565
D Defaults,False Positives,Values,1.3,0.30000000000000004
D Defaults,False Positives,Probabilities,0.020156565346047463,0.052881581893166864
P Loses,False Positives,Values,0.6,0
P Loses,False Positives,Probabilities,0.07670198977075339,0.021530900365742553
P Wins,False Positives,Values,1.6,0.6000000000000001
P Wins,False Positives,Probabilities,0.02152840296569653,0.07576090893845798
No Dispute Arises,Total Expenditures,Values,
No Dispute Arises,Total Expenditures,Probabilities,
P Doesn't File,Total Expenditures,Values,0,0
P Doesn't File,Total Expenditures,Probabilities,0.15957717556169967,0.03291690446426931
D Doesn't Answer,Total Expenditures,Values,0.30000000000000004,0.30000000000000004
D Doesn't Answer,Total Expenditures,Probabilities,0.041160293906671926,0.17484584032750064
Settles,Total Expenditures,Values,0.6000000000000001,0.6000000000000001,0.6,0.6,0.5999999999999999,0.5999999999999999
Settles,Total Expenditures,Probabilities,0.025348178026699135,0.07519409290907249,0.10819939429456317,0.037836965791543026,0.009096714551064651,0.016400595451104436
P Abandons,Total Expenditures,Values,0.6,0.6
P Abandons,Total Expenditures,Probabilities,0.038237372526323594,0.012626122909622565
D Defaults,Total Expenditures,Values,0.6000000000000001,0.6000000000000001
D Defaults,Total Expenditures,Probabilities,0.020156565346047463,0.052881581893166864
P Loses,Total Expenditures,Values,1.2,1.2
P Loses,Total Expenditures,Probabilities,0.07670198977075339,0.021530900365742553
P Wins,Total Expenditures,Values,1.2000000000000002,1.2000000000000002
P Wins,Total Expenditures,Probabilities,0.02152840296569653,0.07576090893845798
