"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 0.25","-3.9789999999999995E-13","1","3","All",1,0,1,0.499992,1,1,1,1,0.581975,0.489916,,,0.726972,,,,,0.105572,0.100749,0.066707,0.416181,10.4867,9.42333,19.91,0.0900091,1000.08,999.34,0.0900091,0.161166,0.118562,0.279729,0.119982,0.0832525,0,0.0900091,0,0.726972,0.558033,0.105572,0.100749,0,0.499991,0,-1.85688E-05,1,1,0,0,0.726972,0.105572,0.100749,0.0389448,0.0277622
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 0.25","-3.9789999999999995E-13","1","3","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 0.25","-3.9789999999999995E-13","1","3","DisputeArises",1,0,1,0.499992,1,1,1,1,0.581975,0.489916,,,0.726972,,,,,0.105572,0.100749,0.066707,0.416181,10.4867,9.42333,19.91,0.0900091,1000.08,999.34,0.0900091,0.161166,0.118562,0.279729,0.119982,0.0832525,0,0.0900091,0,0.726972,0.558033,0.105572,0.100749,0,0.499991,0,-1.85688E-05,1,1,0,0,0.726972,0.105572,0.100749,0.0389448,0.0277622
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 0.25","-3.9789999999999995E-13","1","3","PFiles",1,0,1,0.499992,1,1,1,1,0.581975,0.489916,,,0.726972,,,,,0.105572,0.100749,0.066707,0.416181,10.4867,9.42333,19.91,0.0900091,1000.08,999.34,0.0900091,0.161166,0.118562,0.279729,0.119982,0.0832525,0,0.0900091,0,0.726972,0.558033,0.105572,0.100749,0,0.499991,0,-1.85688E-05,1,1,0,0,0.726972,0.105572,0.100749,0.0389448,0.0277622
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 0.25","-3.9789999999999995E-13","1","3","DAnswers",1,0,1,0.499992,1,1,1,1,0.581975,0.489916,,,0.726972,,,,,0.105572,0.100749,0.066707,0.416181,10.4867,9.42333,19.91,0.0900091,1000.08,999.34,0.0900091,0.161166,0.118562,0.279729,0.119982,0.0832525,0,0.0900091,0,0.726972,0.558033,0.105572,0.100749,0,0.499991,0,-1.85688E-05,1,1,0,0,0.726972,0.105572,0.100749,0.0389448,0.0277622
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 0.25","-3.9789999999999995E-13","1","3","Litigated",1,0,1,0.499992,1,1,1,1,0.581975,0.489916,,,0.726972,,,,,0.105572,0.100749,0.066707,0.416181,10.4867,9.42333,19.91,0.0900091,1000.08,999.34,0.0900091,0.161166,0.118562,0.279729,0.119982,0.0832525,0,0.0900091,0,0.726972,0.558033,0.105572,0.100749,0,0.499991,0,-1.85688E-05,1,1,0,0,0.726972,0.105572,0.100749,0.0389448,0.0277622
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 0.25","-3.9789999999999995E-13","1","3","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 0.25","-3.9789999999999995E-13","1","3","Settles",0.727,0,0.726972,0.520519,1,1,1,1,0.516367,0.599699,,,1,,,,,0,0,0,,10.5205,9.40447,19.925,0.075,1000.1,999.377,0.075,0.139554,0.110338,0.249892,0.0863445,0.0562436,0,0.075,0,1,0.558033,0,0,0,0.526807,0,-0.900195,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 0.25","-3.9789999999999995E-13","1","3","Tried",0.0667,0,0.066707,0.441052,1,1,1,1,0.95,0.05,,,0,,,,,0,0,1,0.416181,10.2285,9.47154,19.7,0.3,999.947,998.878,0.3,0.32418,0.23051,0.55469,0.352723,0.316951,0,0.3,0,0,,0,0,0,0.415712,0,3.96097,1,1,0,0,0,0,0,0.583819,0.416181
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 0.25","-3.9789999999999995E-13","1","3","PWins",0.0278,0,0.0277622,0.564532,1,1,1,1,0.95,0.05,,,0,,,,,0,0,1,1,11.075,8.625,19.7,0.3,1000.16,997.268,0.3,0.778941,0,0.778941,0.847522,0,0,0.3,0,0,,0,0,0,0.596059,0,4.04251,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 0.25","-3.9789999999999995E-13","1","3","DWins",0.0389,0,0.0389448,0.353028,1,1,1,1,0.95,0.05,,,0,,,,,0,0,1,0,9.625,10.075,19.7,0.3,999.792,1000.03,0.3,0,0.394831,0.394831,0,0.542893,0,0.3,0,0,,0,0,0,0.28715,0,3.90284,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 0.25","-3.9789999999999995E-13","1","3","Abandoned",0.2063,0,0.206321,0.44672,1,1,1,1,0.694157,0.245326,,,0,,,,,0.511686,0.488314,0,,10.4508,9.47419,19.925,0.075,1000.07,999.358,0.075,0.184614,0.111345,0.295959,0.163254,0.10286,0,0.075,0,0,,0.511686,0.488314,0,0.432751,0,1.8911,1,1,0,0,0,0.511686,0.488314,0,0
