"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4,4","0.06951","0.9999","2","All",1,0,1,0.499999,1,1,1,1,0.487135,0.487135,,,0.668958,,,,,0,0,0.331042,0.5,10.3892,9.41116,19.8003,0.199656,1000.07,999.344,0.199656,0.312511,0.296645,0.609156,0.246885,0.251461,0,0.199656,0,0.668958,0.48358,0,0,0,0.499999,0,-5.093E-05,1,1,0,0,0.668958,0,0,0.165521,0.165521
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4,4","0.06951","0.9999","2","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4,4","0.06951","0.9999","2","DisputeArises",1,0,1,0.499999,1,1,1,1,0.487135,0.487135,,,0.668958,,,,,0,0,0.331042,0.5,10.3892,9.41116,19.8003,0.199656,1000.07,999.344,0.199656,0.312511,0.296645,0.609156,0.246885,0.251461,0,0.199656,0,0.668958,0.48358,0,0,0,0.499999,0,-5.093E-05,1,1,0,0,0.668958,0,0,0.165521,0.165521
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4,4","0.06951","0.9999","2","PFiles",1,0,1,0.499999,1,1,1,1,0.487135,0.487135,,,0.668958,,,,,0,0,0.331042,0.5,10.3892,9.41116,19.8003,0.199656,1000.07,999.344,0.199656,0.312511,0.296645,0.609156,0.246885,0.251461,0,0.199656,0,0.668958,0.48358,0,0,0,0.499999,0,-5.093E-05,1,1,0,0,0.668958,0,0,0.165521,0.165521
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4,4","0.06951","0.9999","2","DAnswers",1,0,1,0.499999,1,1,1,1,0.487135,0.487135,,,0.668958,,,,,0,0,0.331042,0.5,10.3892,9.41116,19.8003,0.199656,1000.07,999.344,0.199656,0.312511,0.296645,0.609156,0.246885,0.251461,0,0.199656,0,0.668958,0.48358,0,0,0,0.499999,0,-5.093E-05,1,1,0,0,0.668958,0,0,0.165521,0.165521
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4,4","0.06951","0.9999","2","Litigated",1,0,1,0.499999,1,1,1,1,0.487135,0.487135,,,0.668958,,,,,0,0,0.331042,0.5,10.3892,9.41116,19.8003,0.199656,1000.07,999.344,0.199656,0.312511,0.296645,0.609156,0.246885,0.251461,0,0.199656,0,0.668958,0.48358,0,0,0,0.499999,0,-5.093E-05,1,1,0,0,0.668958,0,0,0.165521,0.165521
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4,4","0.06951","0.9999","2","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4,4","0.06951","0.9999","2","Settles",0.669,0,0.668958,0.499999,1,1,1,1,0.415536,0.551623,,,1,,,,,0,0,0,,10.4086,9.44142,19.85,0.15,1000.1,999.595,0.15,0.27929,0.29571,0.575,0.164964,0.183847,0,0.15,0,1,0.48358,0,0,0,0.499999,0,-5.093E-05,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4,4","0.06951","0.9999","2","Tried",0.331,0,0.331042,0.499999,1,1,1,1,0.631818,0.356818,,,0,,,,,0,0,1,0.5,10.35,9.35,19.7,0.3,1000,998.837,0.3,0.379642,0.298534,0.678176,0.412428,0.388094,0,0.3,0,0,,0,0,0,0.499999,0,-5.093E-05,1,1,0,0,0,0,0,0.5,0.5
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4,4","0.06951","0.9999","2","PWins",0.1655,0,0.165521,0.532893,1,1,1,1,0.631818,0.356818,,,0,,,,,0,0,1,1,11,8.7,19.7,0.3,1000.16,997.675,0.3,0.759285,0,0.759285,0.824856,0,0,0.3,0,0,,0,0,0,0.540715,0,-5.135E-05,1,1,0,0,0,0,0,0,1
