Filter,Assessment,Data Type
No Dispute Arises,False Negatives,Values,
No Dispute Arises,False Negatives,Probabilities,
P Doesn't File,False Negatives,Values,1,0
P Doesn't File,False Negatives,Probabilities,0.019128354573931566,0.04723711868868797
D Doesn't Answer,False Negatives,Values,0.30000000000000004,0
D Doesn't Answer,False Negatives,Probabilities,0.08399025321214702,0.036182952526802745
Settles,False Negatives,Values,1.2,1.1,1,0.9,0.8999999999999999,0.8,0.7,0.6000000000000001,0.5,0.3999999999999999,0
Settles,False Negatives,Probabilities,0.007922789532531324,0.009077815271800491,0.0221801341606819,0.004885287894709732,0.002518847798706069,0.01312489232158701,0.004040653546100947,0.047742351872712196,0.009842167722342077,0.0049654888709402085,0.14298384693012056
P Abandons,False Negatives,Values,1.3,0
P Abandons,False Negatives,Probabilities,0.015745388901237785,0.036864614111421855
D Defaults,False Negatives,Values,0.30000000000000004,0
D Defaults,False Negatives,Probabilities,0.046521012871433294,0.020163501601116574
P Loses,False Negatives,Values,2.2,0
P Loses,False Negatives,Probabilities,0.07672993780237751,0.13781513177911775
P Wins,False Negatives,Values,0,0
P Wins,False Negatives,Probabilities,0.07875245664916886,0.1315850013603287
No Dispute Arises,False Positives,Values,
No Dispute Arises,False Positives,Probabilities,
P Doesn't File,False Positives,Values,0,0
P Doesn't File,False Positives,Probabilities,0.04723711868868797,0.019128354573931566
D Doesn't Answer,False Positives,Values,1,0
D Doesn't Answer,False Positives,Probabilities,0.036182952526802745,0.08399025321214702
Settles,False Positives,Values,1.2,1.1,1,0.8999999999999999,0.8,0.7,0.6,0.5,0.4,0.19999999999999996,0.10000000000000009,0
Settles,False Positives,Probabilities,0.0016812016960365752,0.003860428187094452,0.02385793867489878,0.00400288588288689,0.01368291992360349,0.008166553744058497,0.04460158795626679,0.021980954855511582,0.021149376009763254,0.0049654888709402085,0.009842167722342077,0.11149277239882985
P Abandons,False Positives,Values,0.3,0
P Abandons,False Positives,Probabilities,0.036864614111421855,0.015745388901237785
D Defaults,False Positives,Values,1.3,0.30000000000000004
D Defaults,False Positives,Probabilities,0.020163501601116574,0.046521012871433294
P Loses,False Positives,Values,0,0
P Loses,False Positives,Probabilities,0.13781513177911775,0.07672993780237751
P Wins,False Positives,Values,2.2,1.2000000000000002
P Wins,False Positives,Probabilities,0.07875245664916886,0.1315850013603287
No Dispute Arises,Total Expenditures,Values,
No Dispute Arises,Total Expenditures,Probabilities,
P Doesn't File,Total Expenditures,Values,0,0
P Doesn't File,Total Expenditures,Probabilities,0.04723711868868797,0.019128354573931566
D Doesn't Answer,Total Expenditures,Values,0.30000000000000004,0.30000000000000004
D Doesn't Answer,Total Expenditures,Probabilities,0.036182952526802745,0.08399025321214702
Settles,Total Expenditures,Values,0.6000000000000001,0.6000000000000001,0.6,0.6,0.5999999999999999,0.5999999999999999
Settles,Total Expenditures,Probabilities,0.04140128678559667,0.0707094119166413,0.09385192265872337,0.044066026859723474,0.0077306374858003195,0.011524990215747224
P Abandons,Total Expenditures,Values,0.6,0.6
P Abandons,Total Expenditures,Probabilities,0.036864614111421855,0.015745388901237785
D Defaults,Total Expenditures,Values,0.6000000000000001,0.6000000000000001
D Defaults,Total Expenditures,Probabilities,0.020163501601116574,0.046521012871433294
P Loses,Total Expenditures,Values,1.2,1.2
P Loses,Total Expenditures,Probabilities,0.13781513177911775,0.07672993780237751
P Wins,Total Expenditures,Values,1.2000000000000002,1.2000000000000002
P Wins,Total Expenditures,Probabilities,0.07875245664916886,0.1315850013603287
