"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,0.5","0.00468","0.9984","2","All",1,0,1,0.500003,1,1,1,1,0.523612,0.470887,,,0.844935,,,,,0.0277707,0.0228406,0.1015,0.506091,10.4558,9.46159,19.9174,0.0826125,1000.08,999.428,0.0826125,0.143413,0.139805,0.283219,0.0903598,0.0922905,0,0.0826125,0,0.844935,0.498591,0.029248,0.0243179,0.00295456,0.500004,0,-4.37299E-07,1,1,0,0,0.844935,0.0277707,0.0228406,0.0501316,0.051368
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,0.5","0.00468","0.9984","2","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,0.5","0.00468","0.9984","2","DisputeArises",1,0,1,0.500003,1,1,1,1,0.523612,0.470887,,,0.844935,,,,,0.0277707,0.0228406,0.1015,0.506091,10.4558,9.46159,19.9174,0.0826125,1000.08,999.428,0.0826125,0.143413,0.139805,0.283219,0.0903598,0.0922905,0,0.0826125,0,0.844935,0.498591,0.029248,0.0243179,0.00295456,0.500004,0,-4.37299E-07,1,1,0,0,0.844935,0.0277707,0.0228406,0.0501316,0.051368
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,0.5","0.00468","0.9984","2","PFiles",1,0,1,0.500003,1,1,1,1,0.523612,0.470887,,,0.844935,,,,,0.0277707,0.0228406,0.1015,0.506091,10.4558,9.46159,19.9174,0.0826125,1000.08,999.428,0.0826125,0.143413,0.139805,0.283219,0.0903598,0.0922905,0,0.0826125,0,0.844935,0.498591,0.029248,0.0243179,0.00295456,0.500004,0,-4.37299E-07,1,1,0,0,0.844935,0.0277707,0.0228406,0.0501316,0.051368
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,0.5","0.00468","0.9984","2","DAnswers",1,0,1,0.500003,1,1,1,1,0.523612,0.470887,,,0.844935,,,,,0.0277707,0.0228406,0.1015,0.506091,10.4558,9.46159,19.9174,0.0826125,1000.08,999.428,0.0826125,0.143413,0.139805,0.283219,0.0903598,0.0922905,0,0.0826125,0,0.844935,0.498591,0.029248,0.0243179,0.00295456,0.500004,0,-4.37299E-07,1,1,0,0,0.844935,0.0277707,0.0228406,0.0501316,0.051368
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,0.5","0.00468","0.9984","2","Litigated",1,0,1,0.500003,1,1,1,1,0.523612,0.470887,,,0.844935,,,,,0.0277707,0.0228406,0.1015,0.506091,10.4558,9.46159,19.9174,0.0826125,1000.08,999.428,0.0826125,0.143413,0.139805,0.283219,0.0903598,0.0922905,0,0.0826125,0,0.844935,0.498591,0.029248,0.0243179,0.00295456,0.500004,0,-4.37299E-07,1,1,0,0,0.844935,0.0277707,0.0228406,0.0501316,0.051368
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,0.5","0.00468","0.9984","2","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,0.5","0.00468","0.9984","2","Settles",0.8449,0,0.844935,0.499987,1,1,1,1,0.481635,0.515547,,,1,,,,,0,0,0,,10.4611,9.46391,19.925,0.075,1000.09,999.471,0.075,0.122113,0.123498,0.245611,0.0609857,0.0623327,0,0.075,0,1,0.498591,0,0,0,0.499978,0,-0.125072,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,0.5","0.00468","0.9984","2","Tried",0.1015,0,0.1015,0.502587,1,1,1,1,0.793711,0.201405,,,0,,,,,0,0,1,0.506091,10.4325,9.41754,19.85,0.15,1000.04,999.086,0.15,0.28354,0.22182,0.50536,0.277183,0.263411,0,0.15,0,0,,0,0,0,0.504239,0,0.761011,1,1,0,0,0,0,0,0.493909,0.506091
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,0.5","0.00468","0.9984","2","PWins",0.0514,0,0.051368,0.577616,1,1,1,1,0.825002,0.230032,,,0,,,,,0,0,1,1,11.0375,8.8125,19.85,0.15,1000.16,998.181,0.15,0.560255,0,0.560255,0.547694,0,0,0.15,0,0,,0,0,0,0.627245,0,0.766273,1,1,0,0,0,0,0,0,1
