"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","POffer1Action1","DOffer1Action1","POffer1Action2","DOffer1Action2","POffer1Action3","DOffer1Action3","POffer1Action4","DOffer1Action4","POffer1Action5","DOffer1Action5","POffer1Action6","DOffer1Action6","POffer1Action7","DOffer1Action7","POffer1Action8","DOffer1Action8","POffer1Action9","DOffer1Action9","POffer1Action10","DOffer1Action10","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","PLiabilitySignal6","PLiabilitySignal7","PLiabilitySignal8","PLiabilitySignal9","PLiabilitySignal10","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","DLiabilitySignal6","DLiabilitySignal7","DLiabilitySignal8","DLiabilitySignal9","DLiabilitySignal10","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Specification-Baseline__Cost-4__Fee-British__ExitFees-AllUnilateralExits","3.553E-15","2.373E-09","3","All",1,0,1,0.499997,0.440454,0.440454,1,1,0.95,0.86877,,,0,0.0902556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.909744,0.400701,,,,,0.0108537,0,0.0289,0.466676,10.1037,9.33306,19.4368,0.563225,10.1037,9.33306,0.563225,0.356814,0.405679,0.762493,0.438711,0.396714,0,0.563225,0,0,0,0,0,0.400701,0.95,0.0108537,0,0,0.499993,0,-4.60693E-05,0.08045,0.09768,0.10618,0.1081,0.1076,0.1076,0.1081,0.10618,0.09768,0.08043,0.0804506,0.0976783,0.10618,0.108096,0.107602,0.107601,0.108094,0.106176,0.0976736,0.0804476,0.440454,0.440454,0.559546,0,0.400701,0.0108537,0,0.0154129,0.0134868
"Specification-Baseline__Cost-4__Fee-British__ExitFees-AllUnilateralExits","3.553E-15","2.373E-09","3","NoDispute",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Specification-Baseline__Cost-4__Fee-British__ExitFees-AllUnilateralExits","3.553E-15","2.373E-09","3","DisputeArises",1,0,1,0.499997,0.440454,0.440454,1,1,0.95,0.86877,,,0,0.0902556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.909744,0.400701,,,,,0.0108537,0,0.0289,0.466676,10.1037,9.33306,19.4368,0.563225,10.1037,9.33306,0.563225,0.356814,0.405679,0.762493,0.438711,0.396714,0,0.563225,0,0,0,0,0,0.400701,0.95,0.0108537,0,0,0.499993,0,-4.60693E-05,0.08045,0.09768,0.10618,0.1081,0.1076,0.1076,0.1081,0.10618,0.09768,0.08043,0.0804506,0.0976783,0.10618,0.108096,0.107602,0.107601,0.108094,0.106176,0.0976736,0.0804476,0.440454,0.440454,0.559546,0,0.400701,0.0108537,0,0.0154129,0.0134868
"Specification-Baseline__Cost-4__Fee-British__ExitFees-AllUnilateralExits","3.553E-15","2.373E-09","3","PFiles",0.4405,0,1,0.613387,1,1,1,1,0.95,0.86877,,,0,0.0902556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.909744,0.909744,,,,,0.0246421,0,0.065614,0.466676,10.2355,8.48579,18.7213,1.27874,10.2355,8.48579,1.27874,0.810105,0.512644,1.32275,0.996043,0.49229,0,1.27874,0,0,0,0,0,0.909744,0.95,0.0246421,0,0,0.726774,0,0.892008,0,0,0,0,0,0.109124,0.245429,0.241069,0.221771,0.182607,0.0109589,0.0206389,0.0358456,0.05775,0.0864959,0.120167,0.153453,0.176982,0.180066,0.157642,1,1,0,0,0.909744,0.0246421,0,0.0349933,0.0306203
"Specification-Baseline__Cost-4__Fee-British__ExitFees-AllUnilateralExits","3.553E-15","2.373E-09","3","DAnswers",0.4405,0,1,0.613387,1,1,1,1,0.95,0.86877,,,0,0.0902556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.909744,0.909744,,,,,0.0246421,0,0.065614,0.466676,10.2355,8.48579,18.7213,1.27874,10.2355,8.48579,1.27874,0.810105,0.512644,1.32275,0.996043,0.49229,0,1.27874,0,0,0,0,0,0.909744,0.95,0.0246421,0,0,0.726774,0,0.892008,0,0,0,0,0,0.109124,0.245429,0.241069,0.221771,0.182607,0.0109589,0.0206389,0.0358456,0.05775,0.0864959,0.120167,0.153453,0.176982,0.180066,0.157642,1,1,0,0,0.909744,0.0246421,0,0.0349933,0.0306203
"Specification-Baseline__Cost-4__Fee-British__ExitFees-AllUnilateralExits","3.553E-15","2.373E-09","3","Litigated",0.4405,0,1,0.613387,1,1,1,1,0.95,0.86877,,,0,0.0902556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.909744,0.909744,,,,,0.0246421,0,0.065614,0.466676,10.2355,8.48579,18.7213,1.27874,10.2355,8.48579,1.27874,0.810105,0.512644,1.32275,0.996043,0.49229,0,1.27874,0,0,0,0,0,0.909744,0.95,0.0246421,0,0,0.726774,0,0.892008,0,0,0,0,0,0.109124,0.245429,0.241069,0.221771,0.182607,0.0109589,0.0206389,0.0358456,0.05775,0.0864959,0.120167,0.153453,0.176982,0.180066,0.157642,1,1,0,0,0.909744,0.0246421,0,0.0349933,0.0306203
"Specification-Baseline__Cost-4__Fee-British__ExitFees-AllUnilateralExits","3.553E-15","2.373E-09","3","Not Litigated",0.5595,0,1,0.41074,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,,10,10,20,0,10,10,0,0,0.32148,0.32148,0,0.32148,0,0,0,0,0,0,0,0,,0,0,0,0.32148,0,-0.702238,0.143777,0.17457,0.189761,0.193192,0.192299,0.1064,0,0,0,0,0.135152,0.158321,0.161545,0.147727,0.124216,0.09771,0.0723884,0.0504406,0.0328171,0.0196829,0,0,1,0,0,0,0,0,0
"Specification-Baseline__Cost-4__Fee-British__ExitFees-AllUnilateralExits","3.553E-15","2.373E-09","3","Settles",0.4007,0,1,0.627331,1,1,1,1,0.95,0.95,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,,,0,0,0,,10.35,8.45,18.8,1.2,10.35,8.45,1.2,0.795337,0.490531,1.28587,0.817708,0.318845,0,1.2,0,0,0,0,0,1,0.95,0,0,0,0.754663,0,0.533402,0,0,0,0,0,0.0928633,0.233193,0.244686,0.233402,0.195856,0,0,0,0.0384041,0.0950772,0.132089,0.168677,0.19454,0.19793,0.173282,1,1,0,0,1,0,0,0,0
"Specification-Baseline__Cost-4__Fee-British__ExitFees-AllUnilateralExits","3.553E-15","2.373E-09","3","Tried",0.0289,0,1,0.488707,1,1,1,1,0.95,0.05,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,0,0,1,0.466676,9.1867,8.4133,17.6,2.4,9.1867,8.4133,2.4,1.31911,0.713411,2.03252,3.84277,2.4256,0,2.4,0,0,0,0,0,0,,0,0,0,0.477414,0,4.9277,0,0,0,0,0,0,0.507244,0.281465,0.1438,0.0674905,0.1066,0.216461,0.403435,0.273503,0,0,0,0,0,0,1,1,0,0,0,0,0,0.533324,0.466676
"Specification-Baseline__Cost-4__Fee-British__ExitFees-AllUnilateralExits","3.553E-15","2.373E-09","3","PWins",0.0135,0,1,0.536694,1,1,1,1,0.95,0.05,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,0,0,1,1,11,6.6,17.6,2.4,11,6.6,2.4,2.82661,0,2.82661,8.23435,0,0,2.4,0,0,0,0,0,0,,0,0,0,0.573389,0,4.92494,0,0,0,0,0,0,0.425472,0.29516,0.181066,0.0983024,0.0672881,0.177802,0.415276,0.339634,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
