Equilibrium Type,Allow Abandon and Defaults,CARA Alpha,Costs Multiplier,Court Signal Sigma,Damages Signal Shaping,Detailed Signal Reporting,Fee Regime,Fee Shifting Multiplier,Fee Shifting Rule,Filing and Answering,Information Level,Integration Method,Issue,Liability Signal Shaping,Noise to Produce Case Strength,Number of Court Signals,Number of Offers,Number of Signals,Party Signal Sigma,Probability Truly Liable,Proportion of Costs at Beginning,Quadrature Order,Quality Distribution,Quality-Truth Link,Relative Costs,Risk Aversion,Signal Structure,Specification,Filter,GroupName,OptionSetName,Exploitability,Calculation Time,P Files,D Answers,P Offer,D Offer,Trial,P Win Probability,P Wealth,D Wealth,Total Wealth,Wealth Loss,P Welfare,D Welfare,Pre-Dispute Social Welfare Loss,Social Welfare Loss,Opportunity Cost,Harm Cost,Truly Liable Harm Cost,Truly Not Liable Harm Cost,Expenditures,Defendant Excess Net Monetary Burden,Plaintiff Net Recovery Shortfall,Value If Settled,No Suit,No Answer,Settles,P Abandons,D Defaults,Mutual Give-Up Probability Before 50/50 Allocation,P Loses,P Wins,Appropriation,Reaches Bargaining,Settlement Unconditional,Settlement Conditional on Reaching Bargaining,Real Litigation Costs,Liability Transfer to Plaintiff,Fee-Shifting Transfer to Plaintiff,Total Net Transfer to Plaintiff,Meritorious-Plaintiff Net Recovery Shortfall,Nonliable-Defendant Net Burden,Liable-Defendant Excess Net Burden Above Damages,Net Outcome Fidelity Loss,Comparison Regime,Source Plan,Plaintiff shortfall contribution,Nonliable defendant contribution,Liable defendant contribution,Fee Shifting Trigger,Fees After Nonanswer
Only Eq,true,0,0.25,0.2000000000,Identity,true,American,0,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,Baseline,All,,Specification-Baseline__Cost-0.25__Fee-American,-8.8820000000000011E-16,286,1,1,0.87759500000000001,0.122403,0.83921100000000004,0.49999199999999999,10.430999999999999,9.4310399999999994,19.862100000000002,0.13794100000000001,10.430999999999999,9.4310399999999994,0,0.13794100000000001,0,0,0,0,0.13794100000000001,0.203185,0.18159400000000001,0.49999300000000002,0,0,0.16078899999999999,0,0,0,0.41961199999999999,0.419599,0,1,0.160789,0.160789,0.13794100000000001,0.499992374477,-0,0.499992374477,0.363193,0.363183,0.0431818,0.384779,American,CS004,0.1815965,0.1815915,0.0215909,,
Only Eq,true,0,0.25,0.2000000000,Identity,true,British,1,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,Baseline,All,,Specification-Baseline__Cost-0.25__Fee-British,0,224,1,1,0.78968300000000002,0.210309,0.64523799999999998,0.49999399999999999,10.4383,9.4383099999999995,19.8766,0.123393,10.4383,9.4383099999999995,0,0.123393,0,0,0,0,0.123393,0.20179,0.169736,0.49998900000000002,0,0,0.35476200000000002,0,0,0,0.32262299999999999,0.32261499999999999,0,1,0.354762,0.354762,0.123393,0.499992097618,-0.0000006,0.499991497618,0.339476,0.339465,0.0641123,0.371526,Trial only,CS004,0.169738,0.1697325,0.03205615,,
Only Eq,true,0,0.25,0.2000000000,Identity,true,British,1,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,Baseline,All,,Specification-Baseline__Cost-0.25__Fee-British__ExitFees-AllUnilateralExits,8.8820000000000011E-16,192,1,1,0.78968300000000002,0.210309,0.64523799999999998,0.49999399999999999,10.4383,9.4383099999999995,19.8766,0.123393,10.4383,9.4383099999999995,0,0.123393,0,0,0,0,0.123393,0.20179,0.169736,0.49998900000000002,0,0,0.35476200000000002,0,0,0,0.32262299999999999,0.32261499999999999,0,1,0.354762,0.354762,0.123393,0.499992097618,-0.0000006,0.499991497618,0.339476,0.339465,0.0641123,0.371526,Trial + exit,CS006EF,0.169738,0.1697325,0.03205615,Trial and unilateral exit,true
Only Eq,true,0,0.5,0.2000000000,Identity,true,American,0,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,Baseline,All,,Specification-Baseline__Cost-0.5__Fee-American,-1.7760000000000001E-15,265,0.82186999999999999,0.64523799999999998,0.85699099999999995,0.14300599999999999,0.64523799999999998,0.49999399999999999,10.389200000000001,9.4039699999999993,19.793199999999999,0.206819,10.389200000000001,9.4039699999999993,0,0.206819,0,0,0,0,0.206819,0.22117200000000001,0.20072300000000001,,0.17813000000000001,0.17663200000000001,0,0,0,0,0.32262299999999999,0.32261499999999999,0,0.645238,0,0,0.206819,0.499247,-0,0.499247,0.401452,0.378228,0.0641123,0.421895,American,CS004,0.200726,0.189114,0.03205615,,
Only Eq,true,0,0.5,0.2000000000,Identity,true,British,1,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,Baseline,All,,Specification-Baseline__Cost-0.5__Fee-British,-1.7760000000000001E-15,355,0.91954999999999998,0.636467,0.65636099999999997,0.050000000000000003,0.44122499999999998,0.49999500000000002,10.4114,9.4057200000000005,19.8171,0.18288499999999999,10.4114,9.4057200000000005,0,0.18288499999999999,0,0,0,0,0.18288499999999999,0.22511400000000001,0.17805499999999999,0.050000000000000003,0.080449999999999994,0.28308299999999997,0.195243,0,0,0,0.22061500000000001,0.22061,0,0.636467,0.195243,0.306760601885094,0.18288499999999999,0.51345515,-0.00000075,0.5134544,0.356114,0.36572,0.0845049,0.403169,Trial only,CS004,0.178057,0.18286,0.04225245,,
Only Eq,true,0,0.5,0.2000000000,Identity,true,British,1,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,Baseline,All,,Specification-Baseline__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,-8.8820000000000011E-16,194,0.71569000000000005,0.71569000000000005,0.94999999999999996,0.39651999999999998,0.44122499999999998,0.49999500000000002,10.394600000000001,9.4318799999999996,19.826499999999999,0.173537,10.394600000000001,9.4318799999999996,0,0.173537,0,0,0,0,0.173537,0.20885999999999999,0.191968,0.94999999999999996,0.28431000000000001,0,0.27446500000000001,0,0,0,0.22061500000000001,0.22061,0,0.71569,0.274465,0.383497044809904,0.173537,0.48135175,-0.00000075,0.481351,0.38394,0.322292,0.0954261,0.400828,Trial + exit,CS006EF,0.19197,0.161146,0.04771305,Trial and unilateral exit,true
Only Eq,true,0,1,0.2000000000,Identity,true,American,0,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,Baseline,All,,Specification-Baseline__Cost-1__Fee-American,8.8820000000000011E-16,221,0.80894699999999997,0.43576799999999999,0.67599399999999998,0.050000000000000003,0.352327,0.43887399999999999,10.357799999999999,9.3498099999999997,19.707599999999999,0.29240500000000003,10.357799999999999,9.3498099999999997,0,0.29240500000000003,0,0,0,0,0.29240500000000003,0.24967700000000001,0.21643399999999999,0.050000000000000003,0.191053,0.37317899999999998,0.083440799999999996,0,0,0,0.19769999999999999,0.15462699999999999,0,0.435768,0.0834408,0.191479870022581,0.29240500000000003,0.53197804,-0,0.53197804,0.432873,0.44374,0.0556077,0.466111,American,CS004,0.2164365,0.22187,0.02780385,,
Only Eq,true,0,1,0.2000000000,Identity,true,British,1,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,Baseline,All,,Specification-Baseline__Cost-1__Fee-British,8.8820000000000011E-16,314,0.82186999999999999,0.43881500000000001,0.52681500000000003,0.050000000000000003,0.25620500000000002,0.49999700000000002,10.358599999999999,9.3754600000000003,19.734000000000002,0.26596399999999998,10.358599999999999,9.3754600000000003,0,0.26596399999999998,0,0,0,0,0.26596399999999998,0.24568899999999999,0.20886199999999999,0.050000000000000003,0.17813000000000001,0.38305499999999998,0.18260999999999999,0,0,0,0.12810299999999999,0.12810199999999999,0,0.438815,0.18261,0.416143477319599,0.26596399999999998,0.5202875,-0.0000003,0.5202872,0.417729,0.396443,0.0949314,0.454551,Trial only,CS004,0.2088645,0.1982215,0.0474657,,
Only Eq,true,0,1,0.2000000000,Identity,true,British,1,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,Baseline,All,,Specification-Baseline__Cost-1__Fee-British__ExitFees-AllUnilateralExits,1.7760000000000001E-15,200,0.60758999999999996,0.60758999999999996,0.94999999999999996,0.58299400000000001,0.25620500000000002,0.49999700000000002,10.3323,9.4085099999999997,19.7409,0.25913799999999998,10.3323,9.4085099999999997,0,0.25913799999999998,0,0,0,0,0.25913799999999998,0.23929800000000001,0.231817,0.94999999999999996,0.39240999999999998,0,0.351385,0,0,0,0.12810299999999999,0.12810199999999999,0,0.60759,0.351385,0.578325844730822,0.25913799999999998,0.46191775,-0.0000003,0.46191745,0.46364,0.329045,0.149548,0.471115,Trial + exit,CS006EF,0.23182,0.1645225,0.074774,Trial and unilateral exit,true
Only Eq,true,0,2,0.2000000000,Identity,true,American,0,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,Baseline,All,,Specification-Baseline__Cost-2__Fee-American,-2.6650000000000001E-15,348,0.71569000000000005,0.256193,0.40551599999999999,0.050000000000000003,0.118738,0.499996,10.275399999999999,9.3617799999999995,19.6372,0.36280800000000002,10.275399999999999,9.3617799999999995,0,0.36280800000000002,0,0,0,0,0.36280800000000002,0.23644699999999999,0.27476499999999998,0.050000000000000003,0.28431000000000001,0.45949699999999999,0.13745499999999999,0,0,0,0.059369499999999999,0.059368600000000001,0,0.256193,0.137455,0.536529101107368,0.36280800000000002,0.52573835,-0,0.52573835,0.549536,0.430029,0.0428593,0.511212,American,CS004,0.274768,0.2150145,0.02142965,,
