Filter,Assessment,Data Type
No Dispute Arises,False Negatives,Values,
No Dispute Arises,False Negatives,Probabilities,
P Doesn't File,False Negatives,Values,1,0
P Doesn't File,False Negatives,Probabilities,0.35423732335225444,0.35424594835607554
D Doesn't Answer,False Negatives,Values,0.30000000000000004,0
D Doesn't Answer,False Negatives,Probabilities,0.036276791619066204,0.030628618462598626
Settles,False Negatives,Values,1.2,1.1,1,0.9,0.8999999999999999,0.8,0.7,0.6000000000000001,0.5,0.3999999999999999,0
Settles,False Negatives,Probabilities,0.0025025604592619948,0.002273807001087475,0.013399781872905015,0.001078682121740379,0.013005904777528837,0.015372686957881956,0.0026478809566116025,0.0030289851664217953,0.0017150738291966251,0.0013139136518617574,0.05854667588470113
P Abandons,False Negatives,Values,1.3,0
P Abandons,False Negatives,Probabilities,0.01985096604876895,0.022408968153007375
D Defaults,False Negatives,Values,0.30000000000000004,0
D Defaults,False Negatives,Probabilities,0.025635797116686697,0.02149827986609202
P Loses,False Negatives,Values,2.8,0
P Loses,False Negatives,Probabilities,0.0018508052157579292,0.010856779917644149
P Wins,False Negatives,Values,0,0
P Wins,False Negatives,Probabilities,0.001820816309401948,0.005802952903449262
No Dispute Arises,False Positives,Values,
No Dispute Arises,False Positives,Probabilities,
P Doesn't File,False Positives,Values,0,0
P Doesn't File,False Positives,Probabilities,0.35424594835607554,0.35423732335225444
D Doesn't Answer,False Positives,Values,1,0
D Doesn't Answer,False Positives,Probabilities,0.030628618462598626,0.036276791619066204
Settles,False Positives,Values,1.2,1.1,1,0.8999999999999999,0.8,0.7,0.6,0.5,0.4,0.19999999999999996,0.10000000000000009,0
Settles,False Positives,Probabilities,0.0014181912726711039,0.00144580021500703,0.002750948842353078,0.003112334225805523,0.013445601509557011,0.015214351887969262,0.014334873092209169,0.0032582930061970873,0.003566281832931733,0.0013139136518617574,0.0017150738291966251,0.05331028931343904
P Abandons,False Positives,Values,0.3,0
P Abandons,False Positives,Probabilities,0.022408968153007375,0.01985096604876895
D Defaults,False Positives,Values,1.3,0.30000000000000004
D Defaults,False Positives,Probabilities,0.02149827986609202,0.025635797116686697
P Loses,False Positives,Values,0,0
P Loses,False Positives,Probabilities,0.010856779917644149,0.0018508052157579292
P Wins,False Positives,Values,2.8,1.7999999999999998
P Wins,False Positives,Probabilities,0.001820816309401948,0.005802952903449262
No Dispute Arises,Total Expenditures,Values,
No Dispute Arises,Total Expenditures,Probabilities,
P Doesn't File,Total Expenditures,Values,0,0
P Doesn't File,Total Expenditures,Probabilities,0.35424594835607554,0.35423732335225444
D Doesn't Answer,Total Expenditures,Values,0.30000000000000004,0.30000000000000004
D Doesn't Answer,Total Expenditures,Probabilities,0.030628618462598626,0.036276791619066204
Settles,Total Expenditures,Values,0.6000000000000001,0.6000000000000001,0.6,0.6,0.5999999999999999,0.5999999999999999
Settles,Total Expenditures,Probabilities,0.017642350566917136,0.020116745953500378,0.022250938672634273,0.01925483145499488,0.0186533866451496,0.016967699386002205
P Abandons,Total Expenditures,Values,0.6,0.6
P Abandons,Total Expenditures,Probabilities,0.022408968153007375,0.01985096604876895
D Defaults,Total Expenditures,Values,0.6000000000000001,0.6000000000000001
D Defaults,Total Expenditures,Probabilities,0.02149827986609202,0.025635797116686697
P Loses,Total Expenditures,Values,1.1999999999999997,1.1999999999999997
P Loses,Total Expenditures,Probabilities,0.010856779917644149,0.0018508052157579292
P Wins,Total Expenditures,Values,1.1999999999999997,1.1999999999999997
P Wins,Total Expenditures,Probabilities,0.001820816309401948,0.005802952903449262
