"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","POffer1Action1","DOffer1Action1","POffer1Action2","DOffer1Action2","POffer1Action3","DOffer1Action3","POffer1Action4","DOffer1Action4","POffer1Action5","DOffer1Action5","POffer1Action6","DOffer1Action6","POffer1Action7","DOffer1Action7","POffer1Action8","DOffer1Action8","POffer1Action9","DOffer1Action9","POffer1Action10","DOffer1Action10","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","PLiabilitySignal6","PLiabilitySignal7","PLiabilitySignal8","PLiabilitySignal9","PLiabilitySignal10","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","DLiabilitySignal6","DLiabilitySignal7","DLiabilitySignal8","DLiabilitySignal9","DLiabilitySignal10","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Specification-AllCostsSunk__Cost-0.25__Fee-British__ExitFees-AllUnilateralExits","4.441E-15","1","257","All",1,0,1,0.499997,0.82187,0.82187,1,1,0.95,0.21072,,,0,0.415479,0,0.243472,0,0.243673,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0973759,0.0800303,,,,,0,0,0.74184,0.548876,10.427,9.44971,19.8767,0.123281,10.427,9.44971,0.123281,0.199432,0.175073,0.374505,0.183357,0.187793,0,0.123281,0,0,0,0,0,0.0800303,0.95,0,0,0,0.499993,0,-4.60693E-05,0.08045,0.09768,0.10618,0.1081,0.1076,0.1076,0.1081,0.10618,0.09768,0.08043,0.0804506,0.0976783,0.10618,0.108096,0.107602,0.107601,0.108094,0.106176,0.0976736,0.0804476,0.82187,0.82187,0.17813,0,0.0800303,0,0,0.334661,0.407178
"Specification-AllCostsSunk__Cost-0.25__Fee-British__ExitFees-AllUnilateralExits","4.441E-15","1","257","NoDispute",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Specification-AllCostsSunk__Cost-0.25__Fee-British__ExitFees-AllUnilateralExits","4.441E-15","1","257","DisputeArises",1,0,1,0.499997,0.82187,0.82187,1,1,0.95,0.21072,,,0,0.415479,0,0.243472,0,0.243673,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0973759,0.0800303,,,,,0,0,0.74184,0.548876,10.427,9.44971,19.8767,0.123281,10.427,9.44971,0.123281,0.199432,0.175073,0.374505,0.183357,0.187793,0,0.123281,0,0,0,0,0,0.0800303,0.95,0,0,0,0.499993,0,-4.60693E-05,0.08045,0.09768,0.10618,0.1081,0.1076,0.1076,0.1081,0.10618,0.09768,0.08043,0.0804506,0.0976783,0.10618,0.108096,0.107602,0.107601,0.108094,0.106176,0.0976736,0.0804476,0.82187,0.82187,0.17813,0,0.0800303,0,0,0.334661,0.407178
"Specification-AllCostsSunk__Cost-0.25__Fee-British__ExitFees-AllUnilateralExits","4.441E-15","1","257","PFiles",0.8219,0,1,0.534373,1,1,1,1,0.95,0.21072,,,0,0.415479,0,0.243472,0,0.243673,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0973759,0.0973759,,,,,0,0,0.902624,0.548876,10.5196,9.33045,19.85,0.15,10.5196,9.33045,0.15,0.242657,0.173402,0.416059,0.223097,0.188879,0,0.15,0,0,0,0,0,0.0973759,0.95,0,0,0,0.568746,0,0.339127,0,0,0.129193,0.131529,0.130921,0.130921,0.131529,0.129193,0.118851,0.0978622,0.0517055,0.0698798,0.0857625,0.0987209,0.10941,0.118443,0.125029,0.126134,0.117539,0.0973759,1,1,0,0,0.0973759,0,0,0.407195,0.495429
"Specification-AllCostsSunk__Cost-0.25__Fee-British__ExitFees-AllUnilateralExits","4.441E-15","1","257","DAnswers",0.8219,0,1,0.534373,1,1,1,1,0.95,0.21072,,,0,0.415479,0,0.243472,0,0.243673,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0973759,0.0973759,,,,,0,0,0.902624,0.548876,10.5196,9.33045,19.85,0.15,10.5196,9.33045,0.15,0.242657,0.173402,0.416059,0.223097,0.188879,0,0.15,0,0,0,0,0,0.0973759,0.95,0,0,0,0.568746,0,0.339127,0,0,0.129193,0.131529,0.130921,0.130921,0.131529,0.129193,0.118851,0.0978622,0.0517055,0.0698798,0.0857625,0.0987209,0.10941,0.118443,0.125029,0.126134,0.117539,0.0973759,1,1,0,0,0.0973759,0,0,0.407195,0.495429
"Specification-AllCostsSunk__Cost-0.25__Fee-British__ExitFees-AllUnilateralExits","4.441E-15","1","257","Litigated",0.8219,0,1,0.534373,1,1,1,1,0.95,0.21072,,,0,0.415479,0,0.243472,0,0.243673,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0973759,0.0973759,,,,,0,0,0.902624,0.548876,10.5196,9.33045,19.85,0.15,10.5196,9.33045,0.15,0.242657,0.173402,0.416059,0.223097,0.188879,0,0.15,0,0,0,0,0,0.0973759,0.95,0,0,0,0.568746,0,0.339127,0,0,0.129193,0.131529,0.130921,0.130921,0.131529,0.129193,0.118851,0.0978622,0.0517055,0.0698798,0.0857625,0.0987209,0.10941,0.118443,0.125029,0.126134,0.117539,0.0973759,1,1,0,0,0.0973759,0,0,0.407195,0.495429
"Specification-AllCostsSunk__Cost-0.25__Fee-British__ExitFees-AllUnilateralExits","4.441E-15","1","257","Not Litigated",0.1781,0,1,0.34139,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,,10,10,20,0,10,10,0,0,0.18278,0.18278,0,0.18278,0,0,0,0,0,0,0,0,,0,0,0,0.18278,0,-1.56495,0.451636,0.548364,0,0,0,0,0,0,0,0,0.213077,0.225937,0.200385,0.151353,0.0992599,0.0575777,0.0299568,0.014093,0.00601797,0.00234254,0,0,1,0,0,0,0,0,0
"Specification-AllCostsSunk__Cost-0.25__Fee-British__ExitFees-AllUnilateralExits","4.441E-15","1","257","Settles",0.08,0,1,0.67213,1,1,1,1,0.95,0.95,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,,,0,0,0,,10.875,8.975,19.85,0.15,10.875,8.975,0.15,0.18074,0.105532,0.286273,0.164152,0.0131916,0,0.15,0,0,0,0,0,1,0.95,0,0,0,0.84426,0,-1.91102,0,0,0.00997714,0.0233002,0.0488588,0.0908472,0.147487,0.205314,0.240605,0.233611,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
"Specification-AllCostsSunk__Cost-0.25__Fee-British__ExitFees-AllUnilateralExits","4.441E-15","1","257","Tried",0.7418,0,1,0.519511,1,1,1,1,0.95,0.130966,,,0,0.460301,0,0.269738,0,0.269961,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,0,0,1,0.548876,10.4812,9.36879,19.85,0.15,10.4812,9.36879,0.15,0.249336,0.180724,0.43006,0.229456,0.207833,0,0.15,0,0,0,0,0,0,,0,0,0,0.539023,0,0.581875,0,0,0.142054,0.143205,0.139774,0.135244,0.129808,0.120981,0.105716,0.0832175,0.0572835,0.0774185,0.0950146,0.109371,0.121214,0.131221,0.138517,0.139742,0.130219,0,1,1,0,0,0,0,0,0.451124,0.548876
"Specification-AllCostsSunk__Cost-0.25__Fee-British__ExitFees-AllUnilateralExits","4.441E-15","1","257","PWins",0.4072,0,1,0.597867,1,1,1,1,0.95,0.165744,,,0,0.257305,0,0.327956,0,0.41474,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,0,0,1,1,11,8.85,19.85,0.15,11,8.85,0.15,0.454267,0,0.454267,0.418047,0,0,0.15,0,0,0,0,0,0,,0,0,0,0.695733,0,0.455738,0,0,0.0500157,0.0755473,0.10537,0.135667,0.160422,0.17209,0.164354,0.136533,0.0123849,0.0244017,0.0435786,0.0709735,0.105966,0.145387,0.182568,0.207059,0.207681,0,1,1,0,0,0,0,0,0,1
