"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","POffer1Action1","DOffer1Action1","POffer1Action2","DOffer1Action2","POffer1Action3","DOffer1Action3","POffer1Action4","DOffer1Action4","POffer1Action5","DOffer1Action5","POffer1Action6","DOffer1Action6","POffer1Action7","DOffer1Action7","POffer1Action8","DOffer1Action8","POffer1Action9","DOffer1Action9","POffer1Action10","DOffer1Action10","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","PLiabilitySignal6","PLiabilitySignal7","PLiabilitySignal8","PLiabilitySignal9","PLiabilitySignal10","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","DLiabilitySignal6","DLiabilitySignal7","DLiabilitySignal8","DLiabilitySignal9","DLiabilitySignal10","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Specification-AllCostsSunkModerateRiskAversion__Cost-0.5__Fee-American","0","5638","DWins",0.2103,0,1,0.386774,1,1,1,1,0.471219,0.142175,,,0,0.64711,0,0,0.591121,0.309697,0,0,0,0,0,0,0,0,0.324984,0.0431935,0,0,0.0838951,0,0,,,,,0,0,1,0,9.85,9.85,19.7,0.3,999.935,999.935,0.3,0.108968,0.314579,0.423547,0.0163452,0.361766,0,0.3,0,0,0,0,0,0,,0,0,0,0.273547,0,1.79407,0.145539,0.155166,0.133716,0.0968548,0.0598445,0.166047,0.102244,0.0566938,0.0546964,0.0291987,0.347205,0.31034,0.0584375,0.0740513,0.083387,0.0833851,0.0154967,0.0150194,0.0126774,0,1,1,0,0,0,0,0,1,0
"Specification-AllCostsSunkModerateRiskAversion__Cost-0.5__Fee-American","0","5638","Abandoned",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Specification-AllCostsSunkModerateRiskAversion__Cost-0.5__Fee-American","0","5638","Rounds1",0.9176,0,1,0.485345,1,1,1,1,0.512977,0.386719,,,0,0.166126,0,0,0.535146,0.493985,0,0,0,0,0,0,0,0,0.312103,0.339889,0,0,0.152751,0,0.543147,,,,,0,0,0.456853,0.498307,10.3094,9.39055,19.7,0.3,1000.06,999.349,0.3,0.2724,0.250387,0.522787,0.176697,0.195986,0,0.3,0,0,0,0,0,0.543147,0.426761,0,0,0,0.47069,0,0.174578,0.0853923,0.106119,0.114849,0.11578,0.113006,0.109343,0.104948,0.0978119,0.0854702,0.0672804,0.0871741,0.105935,0.115276,0.117489,0.117073,0.117163,0.117755,0.115694,0.10644,0,1,1,0,0,0.543147,0,0,0.2292,0.227653
"Specification-AllCostsSunkModerateRiskAversion__Cost-0.5__Fee-American","0","5638","PrePrimary1",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Specification-AllCostsSunkModerateRiskAversion__Cost-0.5__Fee-American","0","5638","PrePrimary2",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Specification-AllCostsSunkModerateRiskAversion__Cost-0.5__Fee-American","0","5638","PrePrimary3",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Specification-AllCostsSunkModerateRiskAversion__Cost-0.5__Fee-American","0","5638","PrePrimary4",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Specification-AllCostsSunkModerateRiskAversion__Cost-0.5__Fee-American","0","5638","PrePrimary5",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Specification-AllCostsSunkModerateRiskAversion__Cost-0.5__Fee-American","0","5638","PrePrimary6",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Specification-AllCostsSunkModerateRiskAversion__Cost-0.5__Fee-American","0","5638","PrePrimary7",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Specification-AllCostsSunkModerateRiskAversion__Cost-0.5__Fee-American","0","5638","PrePrimary8",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Specification-AllCostsSunkModerateRiskAversion__Cost-0.5__Fee-American","0","5638","PrePrimary9",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Specification-AllCostsSunkModerateRiskAversion__Cost-0.5__Fee-American","0","5638","PrePrimary10",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Specification-AllCostsSunkModerateRiskAversion__Cost-0.5__Fee-American","0","5638","Truly Liable",0.5,0,1,0.75,0.999374,0.863788,1,1,0.637549,0.498681,,,0,0.0634369,0,0,0.328517,0.413826,0,0,0,0,0,0,0,0,0.412447,0.522737,0,0,0.259036,0,0.449442,,,,,0,0,0.414346,0.722313,10.5195,9.20099,19.7205,0.279474,1000.1,999.059,0.279474,0.0448931,0.480462,0.525356,0.00673397,0.363341,0,0.279474,0,0,0,0,0,0.449442,0.521915,0,0,0,1,0,-6.97289E-05,0.0253088,0.0398091,0.0568098,0.0756974,0.0964231,0.118781,0.140504,0.155553,0.155553,0.13556,0.025309,0.039808,0.0568094,0.0756943,0.0964242,0.118781,0.140496,0.155547,0.155543,0.135588,0.999374,0.863788,0.000626402,0.135586,0.449442,0,0,0.115059,0.299287
"Specification-AllCostsSunkModerateRiskAversion__Cost-0.5__Fee-American","0","5638","Truly Not Liable",0.5,0,1,0.25,0.996644,0.971338,1,1,0.402201,0.287157,,,0,0.257443,0,0,0.718892,0.565266,0,0,0,0,0,0,0,0,0.222872,0.177291,0,0,0.0582358,0,0.547301,,,,,0,0,0.424038,0.279426,10.1851,9.5197,19.7048,0.295197,1000.03,999.555,0.295197,0.480295,0,0.480295,0.342829,0,0,0.295197,0,0,0,0,0,0.547301,0.348623,0,0,0,0,0,-2.24103E-05,0.13559,0.155549,0.155549,0.140502,0.118777,0.0964195,0.0756965,0.0568084,0.0398081,0.0253013,0.135591,0.155547,0.15555,0.140497,0.11878,0.0964223,0.0756919,0.056807,0.0398059,0.0253084,0.996644,0.971338,0.00335589,0.0253057,0.547301,0,0,0.305551,0.118487
"Specification-AllCostsSunkModerateRiskAversion__Cost-0.5__Fee-American","0","5638","Liability Strength1",0.5,0,1,0.25,0.996644,0.971338,1,1,0.402201,0.287157,,,0,0.257443,0,0,0.718892,0.565266,0,0,0,0,0,0,0,0,0.222872,0.177291,0,0,0.0582358,0,0.547301,,,,,0,0,0.424038,0.279426,10.1851,9.5197,19.7048,0.295197,1000.03,999.555,0.295197,0.480295,0,0.480295,0.342829,0,0,0.295197,0,0,0,0,0,0.547301,0.348623,0,0,0,0,0,-2.24103E-05,0.13559,0.155549,0.155549,0.140502,0.118777,0.0964195,0.0756965,0.0568084,0.0398081,0.0253013,0.135591,0.155547,0.15555,0.140497,0.11878,0.0964223,0.0756919,0.056807,0.0398059,0.0253084,0.996644,0.971338,0.00335589,0.0253057,0.547301,0,0,0.305551,0.118487
"Specification-AllCostsSunkModerateRiskAversion__Cost-0.5__Fee-American","0","5638","Liability Strength2",0.5,0,1,0.75,0.999374,0.863788,1,1,0.637549,0.498681,,,0,0.0634369,0,0,0.328517,0.413826,0,0,0,0,0,0,0,0,0.412447,0.522737,0,0,0.259036,0,0.449442,,,,,0,0,0.414346,0.722313,10.5195,9.20099,19.7205,0.279474,1000.1,999.059,0.279474,0.0448931,0.480462,0.525356,0.00673397,0.363341,0,0.279474,0,0,0,0,0,0.449442,0.521915,0,0,0,1,0,-6.97289E-05,0.0253088,0.0398091,0.0568098,0.0756974,0.0964231,0.118781,0.140504,0.155553,0.155553,0.13556,0.025309,0.039808,0.0568094,0.0756943,0.0964242,0.118781,0.140496,0.155547,0.155543,0.135588,0.999374,0.863788,0.000626402,0.135586,0.449442,0,0,0.115059,0.299287
"Specification-AllCostsSunkModerateRiskAversion__Cost-0.5__Fee-American","0","5638","PLiabilitySignal1",0.0804,0,1,0.328647,0.97525,0.973933,1,1,0.25,0.186219,,,0,0.411381,0,0,1,0.551629,0,0,0,0,0,0,0,0,0,0.0369899,0,0,0,0,0.573275,,,,,0,0,0.400658,0.050421,10.0276,9.68007,19.7076,0.292377,1000,999.799,0.292377,0.262576,0.145231,0.407806,0.110124,0.14008,0,0.292377,0,0,0,0,0,0.573275,0.26571,0,0,0,0.157293,0,-1.94378,1,0,0,0,0,0,0,0,0,0,0.23244,0.23935,0.20424,0.14673,0.09036,0.04859,0.02319,0.00992,0.00383,0.00135,0.97525,0.973933,0.0247503,0.00131659,0.573275,0,0,0.380456,0.0202016
"Specification-AllCostsSunkModerateRiskAversion__Cost-0.5__Fee-American","0","5638","PLiabilitySignal2",0.0977,0,1,0.351885,1,0.99684,1,1,0.25,0.208853,,,0,0.358419,0,0,1,0.580508,0,0,0,0,0,0,0,0,0,0.061073,0,0,0,0,0.639554,,,,,0,0,0.357286,0.0649678,10.0515,9.64899,19.7005,0.299526,1000.01,999.773,0.299526,0.269295,0.182071,0.451366,0.118301,0.171093,0,0.299526,0,0,0,0,0,0.639554,0.273798,0,0,0,0.203771,0,-1.25294,0,1,0,0,0,0,0,0,0,0,0.19713,0.21489,0.19721,0.15516,0.10659,0.06498,0.03553,0.01753,0.00782,0.00316,1,0.99684,0,0.00316,0.639554,0,0,0.334074,0.0232121
"Specification-AllCostsSunkModerateRiskAversion__Cost-0.5__Fee-American","0","5638","PLiabilitySignal3",0.1062,0,1,0.383757,1,0.99248,1,1,0.25,0.243101,,,0,0.292158,0,0,1,0.604777,0,0,0,0,0,0,0,0,0,0.103065,0,0,0,0,0.702519,,,,,0,0,0.289961,0.0866154,10.0838,9.61729,19.7011,0.298872,1000.02,999.744,0.298872,0.266483,0.229761,0.496243,0.123747,0.209141,0,0.298872,0,0,0,0,0,0.702519,0.286401,0,0,0,0.267513,0,-0.70484,0,0,1,0,0,0,0,0,0,0,0.15475,0.18142,0.18233,0.16002,0.12461,0.08706,0.05488,0.03128,0.01613,0.00752,1,0.99248,0,0.00752,0.702519,0,0,0.264846,0.0251151
"Specification-AllCostsSunkModerateRiskAversion__Cost-0.5__Fee-American","0","5638","PLiabilitySignal4",0.1081,0,1,0.425061,1,0.98275,1,1,0.25,0.291915,,,0,0.217441,0,0,1,0.611753,0,0,0,0,0,0,0,0,0,0.170806,0,0,0,0,0.76906,,,,,0,0,0.21369,0.118216,10.1267,9.57585,19.7026,0.297413,1000.03,999.704,0.297413,0.258073,0.286074,0.544147,0.127582,0.250457,0,0.297413,0,0,0,0,0,0.76906,0.304567,0,0,0,0.350122,0,-0.32435,0,0,0,1,0,0,0,0,0,0,0.1092,0.1402,0.15719,0.15636,0.13955,0.11239,0.08184,0.05391,0.03211,0.01725,1,0.98275,0,0.01725,0.76906,0,0,0.188429,0.0252615
"Specification-AllCostsSunkModerateRiskAversion__Cost-0.5__Fee-American","0","5638","PLiabilitySignal5",0.1076,0,1,0.474028,1,0.96366,1,1,0.25,0.354767,,,0,0.144942,0,0,1,0.587547,0,0,0,0,0,0,0,0,0,0.267511,0,0,0,0,0.823985,,,,,0,0,0.139675,0.162575,10.1795,9.52596,19.7055,0.294549,1000.04,999.653,0.294549,0.241314,0.34449,0.585804,0.127453,0.288249,0,0.294549,0,0,0,0,0,0.823985,0.328214,0,0,0,0.448057,0,-0.08869,0,0,0,0,1,0,0,0,0,0,0.06756,0.09676,0.12296,0.14019,0.14423,0.13417,0.1129,0.08591,0.05898,0.03634,1,0.96366,0,0.03634,0.823985,0,0,0.116967,0.0227075
"Specification-AllCostsSunkModerateRiskAversion__Cost-0.5__Fee-American","0","5638","PLiabilitySignal6",0.1076,0,1,0.525974,1,0.93243,1,1,0.75,0.425775,,,0,0.0861055,0,0,0,0.527903,0,0,0,0,0,0,0,0,1,0.385991,0,0,0,0,0.35991,,,,,0,0,0.57252,0.433135,10.4355,9.27465,19.7101,0.289865,1000.07,999.144,0.289864,0.300262,0.26382,0.564081,0.264791,0.20274,0,0.289864,0,0,0,0,0,0.35991,0.75,0,0,0,0.551948,0,0.0886,0,0,0,0,0,1,0,0,0,0,0.03633,0.05898,0.08591,0.1129,0.13417,0.14423,0.14019,0.12296,0.09676,0.06757,1,0.93243,0,0.06757,0.35991,0,0,0.324541,0.247979
"Specification-AllCostsSunkModerateRiskAversion__Cost-0.5__Fee-American","0","5638","PLiabilitySignal7",0.1081,0,1,0.574936,1,0.89081,1,1,0.75,0.495436,,,0,0.0462403,0,0,0,0.444392,0,0,0,0,0,0,0,0,1,0.509368,0,0,0,0,0.45375,,,,,0,0,0.43706,0.544886,10.5377,9.17873,19.7164,0.283622,1000.1,999.031,0.283621,0.277145,0.265428,0.542573,0.248791,0.171271,0,0.283621,0,0,0,0,0,0.45375,0.75,0,0,0,0.649873,0,0.32444,0,0,0,0,0,0,1,0,0,0,0.01726,0.03211,0.05391,0.08184,0.11239,0.13955,0.15636,0.15719,0.1402,0.10919,1,0.89081,0,0.10919,0.45375,0,0,0.198912,0.238148
"Specification-AllCostsSunkModerateRiskAversion__Cost-0.5__Fee-American","0","5638","PLiabilitySignal8",0.1062,0,1,0.616243,1,0.84525,1,1,0.75,0.555208,,,0,0.0231193,0,0,0,0.357218,0,0,0,0,0,0,0,0,1,0.619663,0,0,0,0,0.52377,,,,,0,0,0.32148,0.650707,10.6068,9.11645,19.7232,0.276788,1000.12,998.964,0.276787,0.238239,0.266243,0.504481,0.214601,0.143523,0,0.276787,0,0,0,0,0,0.52377,0.75,0,0,0,0.732487,0,0.70484,0,0,0,0,0,0,0,1,0,0,0.00752,0.01613,0.03128,0.05488,0.08706,0.12461,0.16002,0.18233,0.18142,0.15475,1,0.84525,0,0.15475,0.52377,0,0,0.112291,0.209189
"Specification-AllCostsSunkModerateRiskAversion__Cost-0.5__Fee-American","0","5638","PLiabilitySignal9",0.0977,0,1,0.648115,1,0.80287,1,1,0.95,0.601031,,,0,0.0111951,0,0,0,0.282265,0,0,0,0,0,0,0,0,0,0.70654,0,0,1,0,0,,,,,0,0,0.80287,0.853324,10.7322,8.99733,19.7296,0.270431,1000.13,998.61,0.270431,0.267788,0.191609,0.459397,0.214828,0.111742,0,0.270431,0,0,0,0,0,0,,0,0,0,0.796229,0,1.25294,0,0,0,0,0,0,0,0,1,0,0.00316,0.00782,0.01753,0.03553,0.06498,0.10659,0.15516,0.19721,0.21489,0.19713,1,0.80287,0,0.19713,0,0,0,0.117762,0.685108
"Specification-AllCostsSunkModerateRiskAversion__Cost-0.5__Fee-American","0","5638","PLiabilitySignal10",0.0804,0,1,0.671355,1,0.76755,1,1,0.95,0.633455,,,0,0.00546475,0,0,0,0.225439,0,0,0,0,0,0,0,0,0,0.769096,0,0,1,0,0,,,,,0,0,0.76755,0.900531,10.7737,8.96122,19.7349,0.265133,1000.14,998.561,0.265133,0.239818,0.177869,0.417687,0.181112,0.0858626,0,0.265133,0,0,0,0,0,0,,0,0,0,0.842711,0,1.94369,0,0,0,0,0,0,0,0,0,1,0.00134,0.00383,0.00992,0.02319,0.04859,0.09036,0.14673,0.20424,0.23935,0.23245,1,0.76755,0,0.23245,0,0,0,0.0763478,0.691202
"Specification-AllCostsSunkModerateRiskAversion__Cost-0.5__Fee-American","0","5638","DLiabilitySignal1",0.0805,0,1,0.328647,0.994247,0.994247,1,1,0.294734,0.05,,,0,1,0,0,0.912614,0,0,0,0,0,0,0,0,0,0.0821799,0,0,0,0.00520636,0,0,,,,,0,0,0.994247,0.0871192,9.93748,9.76424,19.7017,0.298274,999.954,999.796,0.298274,0.189443,0.153969,0.343412,0.0971723,0.172951,0,0.298274,0,0,0,0,0,0,,0,0,0,0.157293,0,1.94379,0.232438,0.239348,0.204241,0.14673,0.0903592,0.0485902,0.0231919,0.00992501,0.00383675,0.00133966,1,0,0,0,0,0,0,0,0,0,0.994247,0.994247,0.00575292,0,0,0,0,0.907629,0.086618
"Specification-AllCostsSunkModerateRiskAversion__Cost-0.5__Fee-American","0","5638","DLiabilitySignal2",0.0977,0,1,0.351884,0.995121,0.995121,1,1,0.317029,0.100941,,,0,0.745293,0,0,0.870353,0.254707,0,0,0,0,0,0,0,0,0.11862,0,0,0,0.0110276,0,0.220603,,,,,0,0,0.774518,0.137299,10.0122,9.68924,19.7015,0.298536,999.98,999.728,0.298536,0.23565,0.183476,0.419126,0.128721,0.195888,0,0.298536,0,0,0,0,0,0.220603,0.25,0,0,0,0.203769,0,1.2529,0.197134,0.214894,0.19721,0.155159,0.106588,0.0649709,0.035536,0.0175339,0.00782014,0.00315369,0,1,0,0,0,0,0,0,0,0,0.995121,0.995121,0.00487913,0,0.220603,0,0,0.668177,0.106341
