"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","POffer1Action1","DOffer1Action1","POffer1Action2","DOffer1Action2","POffer1Action3","DOffer1Action3","POffer1Action4","DOffer1Action4","POffer1Action5","DOffer1Action5","POffer1Action6","DOffer1Action6","POffer1Action7","DOffer1Action7","POffer1Action8","DOffer1Action8","POffer1Action9","DOffer1Action9","POffer1Action10","DOffer1Action10","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","PLiabilitySignal6","PLiabilitySignal7","PLiabilitySignal8","PLiabilitySignal9","PLiabilitySignal10","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","DLiabilitySignal6","DLiabilitySignal7","DLiabilitySignal8","DLiabilitySignal9","DLiabilitySignal10","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Specification-AllCostsSunkModerateRiskAversion__Cost-1__Fee-American","1.1369999999999999E-13","3.8E-08","444","All",1,0,1,0.499997,0.71569,0.364738,1,1,0.536633,0.379557,,,0,0.176106,0,0,0,0,0,0,0.81286,0.823894,0,0,0,0,0,0,0.069371,0,0.117769,0,0.235422,,,,,0,0,0.129317,0.47165,10.3032,9.37269,19.6759,0.324129,1000.06,999.276,0.324129,0.229571,0.272358,0.501929,0.194865,0.20142,0,0.324129,0,0,0,0,0,0.235422,0.45,0,0,0,0.499993,0,-4.60693E-05,0.08045,0.09768,0.10618,0.1081,0.1076,0.1076,0.1081,0.10618,0.09768,0.08043,0.0804506,0.0976783,0.10618,0.108096,0.107602,0.107601,0.108094,0.106176,0.0976736,0.0804476,0.71569,0.364738,0.28431,0.350952,0.235422,0,0,0.0683246,0.0609923
"Specification-AllCostsSunkModerateRiskAversion__Cost-1__Fee-American","1.1369999999999999E-13","3.8E-08","444","NoDispute",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Specification-AllCostsSunkModerateRiskAversion__Cost-1__Fee-American","1.1369999999999999E-13","3.8E-08","444","DisputeArises",1,0,1,0.499997,0.71569,0.364738,1,1,0.536633,0.379557,,,0,0.176106,0,0,0,0,0,0,0.81286,0.823894,0,0,0,0,0,0,0.069371,0,0.117769,0,0.235422,,,,,0,0,0.129317,0.47165,10.3032,9.37269,19.6759,0.324129,1000.06,999.276,0.324129,0.229571,0.272358,0.501929,0.194865,0.20142,0,0.324129,0,0,0,0,0,0.235422,0.45,0,0,0,0.499993,0,-4.60693E-05,0.08045,0.09768,0.10618,0.1081,0.1076,0.1076,0.1081,0.10618,0.09768,0.08043,0.0804506,0.0976783,0.10618,0.108096,0.107602,0.107601,0.108094,0.106176,0.0976736,0.0804476,0.71569,0.364738,0.28431,0.350952,0.235422,0,0,0.0683246,0.0609923
"Specification-AllCostsSunkModerateRiskAversion__Cost-1__Fee-American","1.1369999999999999E-13","3.8E-08","444","PFiles",0.7157,0,1,0.556718,1,0.509632,1,1,0.536633,0.379557,,,0,0.176106,0,0,0,0,0,0,0.81286,0.823894,0,0,0,0,0,0,0.069371,0,0.117769,0,0.328943,,,,,0,0,0.180688,0.47165,10.4236,9.1235,19.5471,0.45289,1000.08,998.989,0.45289,0.320769,0.295371,0.61614,0.272276,0.196253,0,0.45289,0,0,0,0,0,0.328943,0.45,0,0,0,0.613436,0,0.49401,0,0,0,0.151043,0.150344,0.150344,0.151043,0.14836,0.136484,0.112381,0.0364177,0.0533316,0.0714357,0.0896265,0.107155,0.123099,0.135436,0.140207,0.132584,0.110707,1,0.509632,0,0.490368,0.328943,0,0,0.0954667,0.0852217
"Specification-AllCostsSunkModerateRiskAversion__Cost-1__Fee-American","1.1369999999999999E-13","3.8E-08","444","DAnswers",0.3647,0,1,0.481307,1,1,1,1,0.536633,0.379557,,,0,0.176106,0,0,0,0,0,0,0.81286,0.823894,0,0,0,0,0,0,0.069371,0,0.117769,0,0.645453,,,,,0,0,0.354547,0.47165,10.1577,9.24232,19.4,0.6,1000.03,999.163,0.6,0.408284,0.357257,0.765541,0.313131,0.318392,0,0.6,0,0,0,0,0,0.645453,0.45,0,0,0,0.462613,0,1.73916,0,0,0,0.24663,0.215261,0.17762,0.139309,0.103412,0.0718625,0.0459061,0.0714589,0.104647,0.140171,0.175865,0.21026,0.241546,0.0560513,0,0,0,1,1,0,0,0.645453,0,0,0.187325,0.167222
"Specification-AllCostsSunkModerateRiskAversion__Cost-1__Fee-American","1.1369999999999999E-13","3.8E-08","444","Litigated",0.3647,0,1,0.481307,1,1,1,1,0.536633,0.379557,,,0,0.176106,0,0,0,0,0,0,0.81286,0.823894,0,0,0,0,0,0,0.069371,0,0.117769,0,0.645453,,,,,0,0,0.354547,0.47165,10.1577,9.24232,19.4,0.6,1000.03,999.163,0.6,0.408284,0.357257,0.765541,0.313131,0.318392,0,0.6,0,0,0,0,0,0.645453,0.45,0,0,0,0.462613,0,1.73916,0,0,0,0.24663,0.215261,0.17762,0.139309,0.103412,0.0718625,0.0459061,0.0714589,0.104647,0.140171,0.175865,0.21026,0.241546,0.0560513,0,0,0,1,1,0,0,0.645453,0,0,0.187325,0.167222
"Specification-AllCostsSunkModerateRiskAversion__Cost-1__Fee-American","1.1369999999999999E-13","3.8E-08","444","Not Litigated",0.6353,0,1,0.510728,0.552452,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,,10.3867,9.44755,19.8343,0.165736,1000.08,999.341,0.165736,0.126962,0.223612,0.350574,0.126962,0.134259,0,0.165736,0,0,0,0,0,0,,0,0,0,0.521455,0,-0.99862,0.126641,0.153763,0.167144,0.0285622,0.0457861,0.0673979,0.0901815,0.107769,0.112503,0.100252,0.0856132,0.0936769,0.0866641,0.0691863,0.0486607,0.0306966,0.137974,0.167138,0.153753,0.126637,0.552452,0,0.447548,0.552452,0,0,0,0,0
"Specification-AllCostsSunkModerateRiskAversion__Cost-1__Fee-American","1.1369999999999999E-13","3.8E-08","444","Settles",0.2354,0,1,0.477855,1,1,1,1,0.45,0.45,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,,10.15,9.25,19.4,0.6,1000.05,999.35,0.6,0.408217,0.387354,0.795571,0.306163,0.329251,0,0.6,0,0,0,0,0,1,0.45,0,0,0,0.455711,0,0.758944,0,0,0,0.267586,0.2584,0.231624,0.193161,0.0492287,0,0,0,0,0.197041,0.233199,0.255854,0.261429,0.0524775,0,0,0,1,1,0,0,1,0,0,0,0
"Specification-AllCostsSunkModerateRiskAversion__Cost-1__Fee-American","1.1369999999999999E-13","3.8E-08","444","Tried",0.1293,0,1,0.48759,1,1,1,1,0.694348,0.251317,,,0,0.496708,0,0,0,0,0,0,0.472172,0.503292,0,0,0,0,0,0,0.195661,0,0.332167,0,0,,,,,0,0,1,0.47165,10.1716,9.22835,19.4,0.6,999.985,998.822,0.6,0.408407,0.302464,0.710871,0.325817,0.298622,0,0.6,0,0,0,0,0,0,,0,0,0,0.47518,0,3.52365,0,0,0,0.208481,0.136725,0.0793041,0.0412699,0.202053,0.202688,0.129478,0.20155,0.295158,0.0366402,0.0714889,0.127257,0.205349,0.0625574,0,0,0,1,1,0,0,0,0,0,0.52835,0.47165
"Specification-AllCostsSunkModerateRiskAversion__Cost-1__Fee-American","1.1369999999999999E-13","3.8E-08","444","PWins",0.061,0,1,0.58422,1,1,1,1,0.836868,0.372484,,,0,0.193791,0,0,0,0,0,0,0.170994,0.806209,0,0,0,0,0,0,0.276353,0,0.552653,0,0,,,,,0,0,1,1,10.7,8.7,19.4,0.6,1000.14,997.675,0.6,0.63156,0.200532,0.832092,0.620496,0.0601596,0,0.6,0,0,0,0,0,0,,0,0,0,0.66844,0,3.57093,0,0,0,0.0534378,0.0481736,0.0379842,0.0261978,0.281553,0.325365,0.227288,0.0625737,0.131217,0.0436289,0.0990618,0.198692,0.350817,0.11401,0,0,0,1,1,0,0,0,0,0,0,1
