"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","POffer1Action1","DOffer1Action1","POffer1Action2","DOffer1Action2","POffer1Action3","DOffer1Action3","POffer1Action4","DOffer1Action4","POffer1Action5","DOffer1Action5","POffer1Action6","DOffer1Action6","POffer1Action7","DOffer1Action7","POffer1Action8","DOffer1Action8","POffer1Action9","DOffer1Action9","POffer1Action10","DOffer1Action10","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","PLiabilitySignal6","PLiabilitySignal7","PLiabilitySignal8","PLiabilitySignal9","PLiabilitySignal10","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","DLiabilitySignal6","DLiabilitySignal7","DLiabilitySignal8","DLiabilitySignal9","DLiabilitySignal10","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Specification-TruthConditionedLatentMerits__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits","-1.776E-15","-1.04E-08","314","All",1,0,1,0.499992,0.70495,0.70495,1,1,0.95,0.429874,,,0,0.448767,0,0.145295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.405938,0.286166,,,,,0,0,0.418784,0.499996,10.397,9.43447,19.8314,0.16856,10.397,9.43447,0.16856,0.164266,0.148524,0.31279,0.151436,0.144581,0,0.16856,0,0,0,0,0,0.286166,0.95,0,0,0,0.499991,0,-1.85688E-05,0.08626,0.10203,0.10676,0.10421,0.10075,0.10075,0.10421,0.10676,0.10203,0.08624,0.0862637,0.102029,0.106758,0.104208,0.100751,0.10075,0.104206,0.106754,0.102024,0.0862547,0.70495,0.70495,0.29505,0,0.286166,0,0,0.209394,0.20939
"Specification-TruthConditionedLatentMerits__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits","-1.776E-15","-1.04E-08","314","NoDispute",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Specification-TruthConditionedLatentMerits__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits","-1.776E-15","-1.04E-08","314","DisputeArises",1,0,1,0.499992,0.70495,0.70495,1,1,0.95,0.429874,,,0,0.448767,0,0.145295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.405938,0.286166,,,,,0,0,0.418784,0.499996,10.397,9.43447,19.8314,0.16856,10.397,9.43447,0.16856,0.164266,0.148524,0.31279,0.151436,0.144581,0,0.16856,0,0,0,0,0,0.286166,0.95,0,0,0,0.499991,0,-1.85688E-05,0.08626,0.10203,0.10676,0.10421,0.10075,0.10075,0.10421,0.10676,0.10203,0.08624,0.0862637,0.102029,0.106758,0.104208,0.100751,0.10075,0.104206,0.106754,0.102024,0.0862547,0.70495,0.70495,0.29505,0,0.286166,0,0,0.209394,0.20939
"Specification-TruthConditionedLatentMerits__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits","-1.776E-15","-1.04E-08","314","PFiles",0.7049,0,1,0.625529,1,1,1,1,0.95,0.429874,,,0,0.448767,0,0.145295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.405938,0.405938,,,,,0,0,0.594062,0.499996,10.5631,9.19778,19.7609,0.239109,10.5631,9.19778,0.239109,0.233018,0.156786,0.389804,0.214818,0.151192,0,0.239109,0,0,0,0,0,0.405938,0.95,0,0,0,0.655356,0,0.486198,0,0,0,0.147826,0.142918,0.142918,0.147826,0.151443,0.144734,0.122335,0.0380107,0.0535193,0.0688884,0.0839658,0.0996901,0.116697,0.133291,0.143984,0.141171,0.120783,1,1,0,0,0.405938,0,0,0.297033,0.297028
"Specification-TruthConditionedLatentMerits__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits","-1.776E-15","-1.04E-08","314","DAnswers",0.7049,0,1,0.625529,1,1,1,1,0.95,0.429874,,,0,0.448767,0,0.145295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.405938,0.405938,,,,,0,0,0.594062,0.499996,10.5631,9.19778,19.7609,0.239109,10.5631,9.19778,0.239109,0.233018,0.156786,0.389804,0.214818,0.151192,0,0.239109,0,0,0,0,0,0.405938,0.95,0,0,0,0.655356,0,0.486198,0,0,0,0.147826,0.142918,0.142918,0.147826,0.151443,0.144734,0.122335,0.0380107,0.0535193,0.0688884,0.0839658,0.0996901,0.116697,0.133291,0.143984,0.141171,0.120783,1,1,0,0,0.405938,0,0,0.297033,0.297028
"Specification-TruthConditionedLatentMerits__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits","-1.776E-15","-1.04E-08","314","Litigated",0.7049,0,1,0.625529,1,1,1,1,0.95,0.429874,,,0,0.448767,0,0.145295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.405938,0.405938,,,,,0,0,0.594062,0.499996,10.5631,9.19778,19.7609,0.239109,10.5631,9.19778,0.239109,0.233018,0.156786,0.389804,0.214818,0.151192,0,0.239109,0,0,0,0,0,0.405938,0.95,0,0,0,0.655356,0,0.486198,0,0,0,0.147826,0.142918,0.142918,0.147826,0.151443,0.144734,0.122335,0.0380107,0.0535193,0.0688884,0.0839658,0.0996901,0.116697,0.133291,0.143984,0.141171,0.120783,1,1,0,0,0.405938,0,0,0.297033,0.297028
"Specification-TruthConditionedLatentMerits__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits","-1.776E-15","-1.04E-08","314","Not Litigated",0.2951,0,1,0.200052,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,,10,10,20,0,10,10,0,0,0.128783,0.128783,0,0.128783,0,0,0,0,0,0,0,0,,0,0,0,0.128783,0,-1.16171,0.292357,0.345806,0.361837,0,0,0,0,0,0,0,0.201552,0.217932,0.197239,0.152573,0.103286,0.0626496,0.0347151,0.0178015,0.00849407,0.00375763,0,0,1,0,0,0,0,0,0
"Specification-TruthConditionedLatentMerits__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits","-1.776E-15","-1.04E-08","314","Settles",0.2862,0,1,0.809237,1,1,1,1,0.95,0.95,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,,,0,0,0,,10.875,8.975,19.85,0.15,10.875,8.975,0.15,0.142286,0.110339,0.252625,0.123775,0.0137924,0,0.15,0,0,0,0,0,1,0.95,0,0,0,0.882714,0,-1.0099,0,0,0,0.0357968,0.064594,0.106494,0.157309,0.203357,0.224692,0.207757,0,0,0,0,0,0,0,0.354696,0.347764,0.29754,1,1,0,0,1,0,0,0,0
"Specification-TruthConditionedLatentMerits__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits","-1.776E-15","-1.04E-08","314","Tried",0.4188,0,1,0.499997,1,1,1,1,0.95,0.0744579,,,0,0.755421,0,0.244579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,0,0,1,0.499996,10.35,9.35001,19.7,0.3,10.35,9.35001,0.3,0.295017,0.188524,0.483541,0.277029,0.245081,0,0.3,0,0,0,0,0,0,,0,0,0,0.499996,0,1.50852,0,0,0,0.224379,0.196439,0.167808,0.141346,0.11597,0.0900958,0.0639638,0.0639844,0.0900904,0.115962,0.141342,0.167811,0.196439,0.224371,0,0,0,1,1,0,0,0,0,0,0.500004,0.499996
"Specification-TruthConditionedLatentMerits__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits","-1.776E-15","-1.04E-08","314","PWins",0.2094,0,1,0.653826,1,1,1,1,0.95,0.0868185,,,0,0.631815,0,0.368185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,0,0,1,1,11,8.7,19.7,0.3,11,8.7,0.3,0.590039,0,0.590039,0.554063,0,0,0.3,0,0,0,0,0,0,,0,0,0,0.709961,0,1.5085,0,0,0,0.106933,0.136548,0.160246,0.172052,0.167476,0.14567,0.111075,0.0168609,0.0345189,0.0644598,0.110638,0.175376,0.256331,0.341816,0,0,0,1,1,0,0,0,0,0,0,1
