"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","POffer1Action1","DOffer1Action1","POffer1Action2","DOffer1Action2","POffer1Action3","DOffer1Action3","POffer1Action4","DOffer1Action4","POffer1Action5","DOffer1Action5","POffer1Action6","DOffer1Action6","POffer1Action7","DOffer1Action7","POffer1Action8","DOffer1Action8","POffer1Action9","DOffer1Action9","POffer1Action10","DOffer1Action10","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","PLiabilitySignal6","PLiabilitySignal7","PLiabilitySignal8","PLiabilitySignal9","PLiabilitySignal10","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","DLiabilitySignal6","DLiabilitySignal7","DLiabilitySignal8","DLiabilitySignal9","DLiabilitySignal10","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Specification-AllCostsSunkModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits","1.1369999999999999E-13","1.439E-08","1245","All",1,0,1,0.499997,0.80848,0.80848,1,1,0.491295,0.692059,,,0,0.0284534,0,0,0,0,0.648365,0.271447,0,0,0,0,0.201557,0.123693,0.0460924,0.161783,0,0,0.103985,0.414623,0.744846,,,,,0,0,0.063634,0.500062,10.2356,9.27933,19.5149,0.485088,1000.05,999.094,0.485088,0.306181,0.324937,0.631118,0.249144,0.247829,0,0.485088,0,0,0,0,0,0.744846,0.599183,0,0,0,0.499993,0,-4.60693E-05,0.08045,0.09768,0.10618,0.1081,0.1076,0.1076,0.1081,0.10618,0.09768,0.08043,0.0804506,0.0976783,0.10618,0.108096,0.107602,0.107601,0.108094,0.106176,0.0976736,0.0804476,0.80848,0.80848,0.19152,0,0.744846,0,0,0.0318131,0.031821
"Specification-AllCostsSunkModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits","1.1369999999999999E-13","1.439E-08","1245","NoDispute",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Specification-AllCostsSunkModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits","1.1369999999999999E-13","1.439E-08","1245","DisputeArises",1,0,1,0.499997,0.80848,0.80848,1,1,0.491295,0.692059,,,0,0.0284534,0,0,0,0,0.648365,0.271447,0,0,0,0,0.201557,0.123693,0.0460924,0.161783,0,0,0.103985,0.414623,0.744846,,,,,0,0,0.063634,0.500062,10.2356,9.27933,19.5149,0.485088,1000.05,999.094,0.485088,0.306181,0.324937,0.631118,0.249144,0.247829,0,0.485088,0,0,0,0,0,0.744846,0.599183,0,0,0,0.499993,0,-4.60693E-05,0.08045,0.09768,0.10618,0.1081,0.1076,0.1076,0.1081,0.10618,0.09768,0.08043,0.0804506,0.0976783,0.10618,0.108096,0.107602,0.107601,0.108094,0.106176,0.0976736,0.0804476,0.80848,0.80848,0.19152,0,0.744846,0,0,0.0318131,0.031821
"Specification-AllCostsSunkModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits","1.1369999999999999E-13","1.439E-08","1245","PFiles",0.8085,0,1,0.536867,1,1,1,1,0.491295,0.692059,,,0,0.0284534,0,0,0,0,0.648365,0.271447,0,0,0,0,0.201557,0.123693,0.0460924,0.161783,0,0,0.103985,0.414623,0.921292,,,,,0,0,0.078708,0.500062,10.2914,9.10862,19.4,0.6,1000.06,998.88,0.6,0.378711,0.357209,0.735921,0.308163,0.261835,0,0.6,0,0,0,0,0,0.921292,0.599183,0,0,0,0.573734,0,0.356416,0,0,0.114771,0.133708,0.133089,0.133089,0.133708,0.131333,0.120819,0.0994829,0.0499989,0.0680325,0.0841632,0.0977057,0.109159,0.118963,0.126191,0.127705,0.119218,0.098864,1,1,0,0,0.921292,0,0,0.0393493,0.039359
"Specification-AllCostsSunkModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits","1.1369999999999999E-13","1.439E-08","1245","DAnswers",0.8085,0,1,0.536867,1,1,1,1,0.491295,0.692059,,,0,0.0284534,0,0,0,0,0.648365,0.271447,0,0,0,0,0.201557,0.123693,0.0460924,0.161783,0,0,0.103985,0.414623,0.921292,,,,,0,0,0.078708,0.500062,10.2914,9.10862,19.4,0.6,1000.06,998.88,0.6,0.378711,0.357209,0.735921,0.308163,0.261835,0,0.6,0,0,0,0,0,0.921292,0.599183,0,0,0,0.573734,0,0.356416,0,0,0.114771,0.133708,0.133089,0.133089,0.133708,0.131333,0.120819,0.0994829,0.0499989,0.0680325,0.0841632,0.0977057,0.109159,0.118963,0.126191,0.127705,0.119218,0.098864,1,1,0,0,0.921292,0,0,0.0393493,0.039359
"Specification-AllCostsSunkModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits","1.1369999999999999E-13","1.439E-08","1245","Litigated",0.8085,0,1,0.536867,1,1,1,1,0.491295,0.692059,,,0,0.0284534,0,0,0,0,0.648365,0.271447,0,0,0,0,0.201557,0.123693,0.0460924,0.161783,0,0,0.103985,0.414623,0.921292,,,,,0,0,0.078708,0.500062,10.2914,9.10862,19.4,0.6,1000.06,998.88,0.6,0.378711,0.357209,0.735921,0.308163,0.261835,0,0.6,0,0,0,0,0,0.921292,0.599183,0,0,0,0.573734,0,0.356416,0,0,0.114771,0.133708,0.133089,0.133089,0.133708,0.131333,0.120819,0.0994829,0.0499989,0.0680325,0.0841632,0.0977057,0.109159,0.118963,0.126191,0.127705,0.119218,0.098864,1,1,0,0,0.921292,0,0,0.0393493,0.039359
"Specification-AllCostsSunkModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits","1.1369999999999999E-13","1.439E-08","1245","Not Litigated",0.1915,0,1,0.344352,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,,10,10,20,0,1000,1000,0,0,0.188704,0.188704,0,0.188704,0,0,0,0,0,0,0,0,,0,0,0,0.188704,0,-1.50482,0.420061,0.510026,0.0699124,0,0,0,0,0,0,0,0.208999,0.222825,0.199123,0.151959,0.101032,0.0596389,0.0316992,0.0152946,0.00672493,0.00270451,0,0,1,0,0,0,0,0,0
"Specification-AllCostsSunkModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits","1.1369999999999999E-13","1.439E-08","1245","Settles",0.7448,0,1,0.540298,1,1,1,1,0.477662,0.720703,,,0,0,0,0,0,0,0.6738,0.26738,0,0,0,0,0.198242,0.123538,0.0429238,0.159036,0,0,0.0850338,0.450046,1,,,,,0,0,0,,10.2992,9.10082,19.4,0.6,1000.08,998.972,0.6,0.372185,0.367439,0.739624,0.289965,0.251745,0,0.6,0,0,0,0,0,1,0.599183,0,0,0,0.580597,0,0.0372102,0,0,0.113606,0.136112,0.138905,0.141473,0.143705,0.126899,0.117657,0.081643,0.0226833,0.0701062,0.0835243,0.0910661,0.109669,0.118197,0.129426,0.138615,0.129403,0.10731,1,1,0,0,1,0,0,0,0
"Specification-AllCostsSunkModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits","1.1369999999999999E-13","1.439E-08","1245","Tried",0.0636,0,1,0.496704,1,1,1,1,0.65087,0.356776,,,0,0.361504,0,0,0,0,0.350639,0.319051,0,0,0,0,0.240367,0.12551,0.083182,0.193935,0,0,0.325812,0,0,,,,,0,0,1,0.500062,10.2001,9.1999,19.4,0.6,999.864,997.804,0.6,0.455109,0.237469,0.692578,0.52118,0.37995,0,0.6,0,0,0,0,0,0,,0,0,0,0.493408,0,4.09277,0,0,0.128415,0.105568,0.0650107,0.0349592,0.0166859,0.183229,0.15783,0.308302,0.369731,0.0437594,0.0916412,0.175423,0.103185,0.127933,0.0883265,0,0,0,1,1,0,0,0,0,0,0.499938,0.500062
"Specification-AllCostsSunkModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits","1.1369999999999999E-13","1.439E-08","1245","PWins",0.0318,0,1,0.594948,1,1,1,1,0.80088,0.519989,,,0,0.0874199,0,0,0,0,0.0795357,0.371985,0,0,0,0,0.260851,0.200235,0.115715,0.34036,0,0,0.543899,0,0,,,,,0,0,1,1,11,8.4,19.4,0.6,1000.16,995.609,0.6,0.910105,0,0.910105,1.04223,0,0,0.6,0,0,0,0,0,0,,0,0,0,0.689895,0,4.36194,0,0,0.0191662,0.0211791,0.017799,0.0130461,0.0083454,0.190392,0.213144,0.516929,0.09339,0.0398094,0.100804,0.225402,0.162534,0.219445,0.158616,0,0,0,1,1,0,0,0,0,0,0,1
