"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","POffer1Action1","DOffer1Action1","POffer1Action2","DOffer1Action2","POffer1Action3","DOffer1Action3","POffer1Action4","DOffer1Action4","POffer1Action5","DOffer1Action5","POffer1Action6","DOffer1Action6","POffer1Action7","DOffer1Action7","POffer1Action8","DOffer1Action8","POffer1Action9","DOffer1Action9","POffer1Action10","DOffer1Action10","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","PLiabilitySignal6","PLiabilitySignal7","PLiabilitySignal8","PLiabilitySignal9","PLiabilitySignal10","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","DLiabilitySignal6","DLiabilitySignal7","DLiabilitySignal8","DLiabilitySignal9","DLiabilitySignal10","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Specification-AllCostsSunk__Cost-0.25__Fee-British","-6.217000000000001E-15","1","4","All",1,0,1,0.499997,0.91955,0.741846,1,1,0.843058,0.134551,,,0,0.439733,0,0.275024,0,0.285243,0,0,0,0,0,0,0,0,0.408495,0,0.252427,0,0.339078,0,0,,,,,0,0,0.741846,0.45111,10.438,9.43744,19.8754,0.124605,10.438,9.43744,0.124605,0.19911,0.166033,0.365143,0.191415,0.17732,0,0.124605,0,0,0,0,0,0,,0,0,0,0.499993,0,-4.60693E-05,0.08045,0.09768,0.10618,0.1081,0.1076,0.1076,0.1081,0.10618,0.09768,0.08043,0.0804506,0.0976783,0.10618,0.108096,0.107602,0.107601,0.108094,0.106176,0.0976736,0.0804476,0.91955,0.741846,0.08045,0.177704,0,0,0,0.407192,0.334654
"Specification-AllCostsSunk__Cost-0.25__Fee-British","-6.217000000000001E-15","1","4","NoDispute",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Specification-AllCostsSunk__Cost-0.25__Fee-British","-6.217000000000001E-15","1","4","DisputeArises",1,0,1,0.499997,0.91955,0.741846,1,1,0.843058,0.134551,,,0,0.439733,0,0.275024,0,0.285243,0,0,0,0,0,0,0,0,0.408495,0,0.252427,0,0.339078,0,0,,,,,0,0,0.741846,0.45111,10.438,9.43744,19.8754,0.124605,10.438,9.43744,0.124605,0.19911,0.166033,0.365143,0.191415,0.17732,0,0.124605,0,0,0,0,0,0,,0,0,0,0.499993,0,-4.60693E-05,0.08045,0.09768,0.10618,0.1081,0.1076,0.1076,0.1081,0.10618,0.09768,0.08043,0.0804506,0.0976783,0.10618,0.108096,0.107602,0.107601,0.108094,0.106176,0.0976736,0.0804476,0.91955,0.741846,0.08045,0.177704,0,0,0,0.407192,0.334654
"Specification-AllCostsSunk__Cost-0.25__Fee-British","-6.217000000000001E-15","1","4","PFiles",0.9196,0,1,0.514988,1,0.806749,1,1,0.843058,0.134551,,,0,0.439733,0,0.275024,0,0.285243,0,0,0,0,0,0,0,0,0.408495,0,0.252427,0,0.339078,0,0,,,,,0,0,0.806749,0.45111,10.4763,9.38823,19.8645,0.135506,10.4763,9.38823,0.135506,0.21653,0.166798,0.383328,0.208162,0.179072,0,0.135506,0,0,0,0,0,0,,0,0,0,0.529976,0,0.170008,0,0.106226,0.11547,0.117558,0.117014,0.117014,0.117558,0.11547,0.106226,0.0874667,0.0671533,0.0852836,0.0976011,0.104716,0.109111,0.112764,0.115522,0.114598,0.105884,0.0873677,1,0.806749,0,0.193251,0,0,0,0.442816,0.363932
"Specification-AllCostsSunk__Cost-0.25__Fee-British","-6.217000000000001E-15","1","4","DAnswers",0.7418,0,1,0.480483,1,1,1,1,0.843058,0.134551,,,0,0.439733,0,0.275024,0,0.285243,0,0,0,0,0,0,0,0,0.408495,0,0.252427,0,0.339078,0,0,,,,,0,0,1,0.45111,10.3688,9.48122,19.85,0.15,10.3688,9.48122,0.15,0.224816,0.192056,0.416872,0.214444,0.220865,0,0.15,0,0,0,0,0,0,,0,0,0,0.460966,0,0.581874,0,0.130226,0.139745,0.138525,0.131218,0.121209,0.109377,0.0950137,0.0774203,0.0572668,0.0832395,0.105713,0.120981,0.1298,0.135247,0.139776,0.143194,0.142049,0,0,1,1,0,0,0,0,0,0.54889,0.45111
"Specification-AllCostsSunk__Cost-0.25__Fee-British","-6.217000000000001E-15","1","4","Litigated",0.7418,0,1,0.480483,1,1,1,1,0.843058,0.134551,,,0,0.439733,0,0.275024,0,0.285243,0,0,0,0,0,0,0,0,0.408495,0,0.252427,0,0.339078,0,0,,,,,0,0,1,0.45111,10.3688,9.48122,19.85,0.15,10.3688,9.48122,0.15,0.224816,0.192056,0.416872,0.214444,0.220865,0,0.15,0,0,0,0,0,0,,0,0,0,0.460966,0,0.581874,0,0.130226,0.139745,0.138525,0.131218,0.121209,0.109377,0.0950137,0.0774203,0.0572668,0.0832395,0.105713,0.120981,0.1298,0.135247,0.139776,0.143194,0.142049,0,0,1,1,0,0,0,0,0,0.54889,0.45111
"Specification-AllCostsSunk__Cost-0.25__Fee-British","-6.217000000000001E-15","1","4","Not Litigated",0.2582,0,1,0.556072,0.688365,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,,10.6367,9.31164,19.9484,0.0516274,10.6367,9.31164,0.0516274,0.125239,0.0912526,0.216492,0.125239,0.0521858,0,0.0516274,0,0,0,0,0,0,,0,0,0,0.612144,0,-1.67228,0.311635,0.00415459,0.00972734,0.0206691,0.0397298,0.0684935,0.10443,0.138268,0.155899,0.146993,0.0724365,0.0745899,0.0636484,0.0457262,0.0281594,0.0151424,0.00722682,0.00309142,0.378353,0.311626,0.688365,0,0.311635,0.688365,0,0,0,0,0
"Specification-AllCostsSunk__Cost-0.25__Fee-British","-6.217000000000001E-15","1","4","Settles",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Specification-AllCostsSunk__Cost-0.25__Fee-British","-6.217000000000001E-15","1","4","Tried",0.7418,0,1,0.480483,1,1,1,1,0.843058,0.134551,,,0,0.439733,0,0.275024,0,0.285243,0,0,0,0,0,0,0,0,0.408495,0,0.252427,0,0.339078,0,0,,,,,0,0,1,0.45111,10.3688,9.48122,19.85,0.15,10.3688,9.48122,0.15,0.224816,0.192056,0.416872,0.214444,0.220865,0,0.15,0,0,0,0,0,0,,0,0,0,0.460966,0,0.581874,0,0.130226,0.139745,0.138525,0.131218,0.121209,0.109377,0.0950137,0.0774203,0.0572668,0.0832395,0.105713,0.120981,0.1298,0.135247,0.139776,0.143194,0.142049,0,0,1,1,0,0,0,0,0,0.54889,0.45111
"Specification-AllCostsSunk__Cost-0.25__Fee-British","-6.217000000000001E-15","1","4","PWins",0.3347,0,1,0.575819,1,1,1,1,0.888877,0.177547,,,0,0.204079,0,0.316375,0,0.479546,0,0,0,0,0,0,0,0,0.17874,0,0.253748,0,0.567512,0,0,,,,,0,0,1,1,11,8.85,19.85,0.15,11,8.85,0.15,0.498361,0,0.498361,0.47537,0,0,0.15,0,0,0,0,0,0,,0,0,0,0.651639,0,0.735289,0,0.035974,0.0578386,0.0849275,0.113984,0.139763,0.156101,0.157598,0.14193,0.111883,0.0183551,0.0343714,0.0587977,0.0925551,0.134736,0.181638,0.225513,0.254033,0,0,1,1,0,0,0,0,0,0,1
