Equilibrium Type,Allow Abandon and Defaults,CARA Alpha,Costs Multiplier,Court Signal Sigma,Damages Signal Shaping,Detailed Signal Reporting,Fee Regime,Fee Shifting Multiplier,Fee Shifting Rule,Fee Shifting Trigger,Fees After Nonanswer,Filing and Answering,Information Level,Integration Method,Issue,Liability Signal Shaping,Noise to Produce Case Strength,Number of Court Signals,Number of Offers,Number of Signals,Party Signal Sigma,Probability Truly Liable,Proportion of Costs at Beginning,Quadrature Order,Quality Distribution,Quality-Truth Link,Relative Costs,Risk Aversion,Signal Structure,Specification,Filter,GroupName,OptionSetName,Signal Probability,P Files,D Answers,P Offer,D Offer,Settles,P Abandons,D Defaults,Mutual Give-Up Probability Before 50/50 Allocation,Trial,P Loses,P Wins,P Offer 1 Action 1,D Offer 1 Action 1,P Offer 1 Action 2,D Offer 1 Action 2,P Offer 1 Action 3,D Offer 1 Action 3,P Offer 1 Action 4,D Offer 1 Action 4,P Offer 1 Action 5,D Offer 1 Action 5,P Offer 1 Action 6,D Offer 1 Action 6,P Offer 1 Action 7,D Offer 1 Action 7,P Offer 1 Action 8,D Offer 1 Action 8,P Offer 1 Action 9,D Offer 1 Action 9,P Offer 1 Action 10,D Offer 1 Action 10
Only Eq,true,2,0.25,0.2000000000,Identity,true,British,1,English,Trial and unilateral exit,true,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs avoidable at bargaining plus moderate risk aversion,DLiabilitySignal1,,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.25__Fee-British__ExitFees-AllUnilateralExits,0.080500000000000002,1,1,0.16705200000000001,0.050000000000000003,0.82275699999999996,0.0333092,0,0,0.14393400000000001,0.115775,0.0281585,0.82275699999999996,1,0,0,0,0,0,0,0.084932900000000006,0,0,0,0,0,0,0,0,0,0.0923099,0
Only Eq,true,2,0.25,0.2000000000,Identity,true,British,1,English,Trial and unilateral exit,true,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs avoidable at bargaining plus moderate risk aversion,DLiabilitySignal2,,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.25__Fee-British__ExitFees-AllUnilateralExits,0.097699999999999995,1,1,0.211949,0.050000000000000003,0.76439699999999999,0.0392918,0,0,0.19631100000000001,0.142953,0.053358500000000003,0.76439699999999999,1,0,0,0,0,0,0,0.100187,0,0,0,0,0,0,0,0,0,0.13541600000000001,0
Only Eq,true,2,0.25,0.2000000000,Identity,true,British,1,English,Trial and unilateral exit,true,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs avoidable at bargaining plus moderate risk aversion,DLiabilitySignal3,,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.25__Fee-British__ExitFees-AllUnilateralExits,0.1062,1,1,0.28076099999999998,0.050000000000000003,0.67853200000000002,0.0459329,0,0,0.275536,0.17473900000000001,0.100797,0.67853200000000002,1,0,0,0,0,0,0,0.117121,0,0,0,0,0,0,0,0,0,0.204347,0
Only Eq,true,2,0.25,0.2000000000,Identity,true,British,1,English,Trial and unilateral exit,true,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs avoidable at bargaining plus moderate risk aversion,DLiabilitySignal4,,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.25__Fee-British__ExitFees-AllUnilateralExits,0.1081,1,1,0.37775199999999998,0.050000000000000003,0.56296100000000004,0.0514412,0,0,0.385598,0.203462,0.18213599999999999,0.56296100000000004,1,0,0,0,0,0,0,0.131166,0,0,0,0,0,0,0,0,0,0.30587300000000001,0
Only Eq,true,2,0.25,0.2000000000,Identity,true,British,1,English,Trial and unilateral exit,true,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs avoidable at bargaining plus moderate risk aversion,DLiabilitySignal5,,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.25__Fee-British__ExitFees-AllUnilateralExits,0.1076,1,1,0.49748700000000001,0.050000000000000003,0.42747800000000002,0.0531666,0,0,0.51935500000000001,0.216645,0.30270999999999998,0.42747800000000002,1,0,0,0,0,0,0,0.13556599999999999,0,0,0,0,0,0,0,0,0,0.43695600000000001,0
Only Eq,true,2,0.25,0.2000000000,Identity,true,British,1,English,Trial and unilateral exit,true,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs avoidable at bargaining plus moderate risk aversion,DLiabilitySignal6,,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.25__Fee-British__ExitFees-AllUnilateralExits,0.1076,1,1,0.62222,0.42594599999999999,0.41266599999999998,0.0029742,0.0984662,0,0.48589399999999999,0.14094400000000001,0.34494900000000001,0.29413899999999998,0.0601352,0,0,0,0,0,0,0.126111,0.93986499999999995,0,0,0,0,0,0,0,0,0.57974999999999999,0
Only Eq,true,2,0.25,0.2000000000,Identity,true,British,1,English,Trial and unilateral exit,true,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs avoidable at bargaining plus moderate risk aversion,DLiabilitySignal7,,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.25__Fee-British__ExitFees-AllUnilateralExits,0.1081,1,1,0.73057499999999997,0.94999999999999996,1,0,0,0,0,0,0,0.18512000000000001,0,0,0,0,0,0,0,0.10563500000000001,0,0,0,0,0,0,0,0,0,0.70924500000000001,1
Only Eq,true,2,0.25,0.2000000000,Identity,true,British,1,English,Trial and unilateral exit,true,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs avoidable at bargaining plus moderate risk aversion,DLiabilitySignal8,,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.25__Fee-British__ExitFees-AllUnilateralExits,0.1062,1,1,0.810253,0.94999999999999996,1,0,0,0,0,0,0,0.10981100000000001,0,0,0,0,0,0,0,0.081833600000000006,0,0,0,0,0,0,0,0,0,0.80835500000000005,1
Only Eq,true,2,0.25,0.2000000000,Identity,true,British,1,English,Trial and unilateral exit,true,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs avoidable at bargaining plus moderate risk aversion,DLiabilitySignal9,,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.25__Fee-British__ExitFees-AllUnilateralExits,0.097699999999999995,1,1,0.86182099999999995,0.94999999999999996,1,0,0,0,0,0,0,0.064047599999999996,0,0,0,0,0,0,0,0.0610722,0,0,0,0,0,0,0,0,0,0.87487999999999999,1
Only Eq,true,2,0.25,0.2000000000,Identity,true,British,1,English,Trial and unilateral exit,true,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs avoidable at bargaining plus moderate risk aversion,DLiabilitySignal10,,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.25__Fee-British__ExitFees-AllUnilateralExits,0.080399999999999999,1,1,0.89269399999999999,0.94999999999999996,1,0,0,0,0,0,0,0.038291699999999998,0,0,0,0,0,0,0,0.045686400000000002,0,0,0,0,0,0,0,0,0,0.916022,1
Only Eq,true,2,0.5,0.2000000000,Identity,true,British,1,English,Trial and unilateral exit,true,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs avoidable at bargaining plus moderate risk aversion,PLiabilitySignal1,,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,0.080399999999999999,1,1,0.050000000000000003,0.12314799999999999,1,0,0,0,0,0,0,1,0.86499300000000001,0,0,0,0,0,0,0,0.096716499999999997,0,0,0,0,0,0,0,0,0,0.038289999999999998
Only Eq,true,2,0.5,0.2000000000,Identity,true,British,1,English,Trial and unilateral exit,true,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs avoidable at bargaining plus moderate risk aversion,PLiabilitySignal2,,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,0.097699999999999995,1,1,0.050000000000000003,0.156336,1,0,0,0,0,0,0,1,0.81420899999999996,0,0,0,0,0,0,0,0.121751,0,0,0,0,0,0,0,0,0,0.06404
Only Eq,true,2,0.5,0.2000000000,Identity,true,British,1,English,Trial and unilateral exit,true,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs avoidable at bargaining plus moderate risk aversion,PLiabilitySignal3,,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,0.1062,1,1,0.050000000000000003,0.2102,1,0,0,0,0,0,0,1,0.73676200000000003,0,0,0,0,0,0,0,0.15342800000000001,0,0,0,0,0,0,0,0,0,0.10981
Only Eq,true,2,0.5,0.2000000000,Identity,true,British,1,English,Trial and unilateral exit,true,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs avoidable at bargaining plus moderate risk aversion,PLiabilitySignal4,,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,0.1081,1,1,0.44733800000000001,0.29128500000000002,0.37600600000000001,0.623994,0,0,0,0,0,0.0066543000000000001,0.62817400000000001,0,0,0,0,0,0,0.99334599999999995,0.18671599999999999,0,0,0,0,0,0,0,0,0,0.18511
Only Eq,true,2,0.5,0.2000000000,Identity,true,British,1,English,Trial and unilateral exit,true,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs avoidable at bargaining plus moderate risk aversion,PLiabilitySignal5,,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,0.1076,1,1,0.45000000000000001,0.39911200000000002,0.50511799999999996,0.494882,0,0,0,0,0,0,0.49488199999999999,0,0,0,0,0,0,1,0.21098800000000001,0,0,0,0,0,0,0,0,0,0.29413
Only Eq,true,2,0.5,0.2000000000,Identity,true,British,1,English,Trial and unilateral exit,true,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs avoidable at bargaining plus moderate risk aversion,PLiabilitySignal6,,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,0.1076,1,1,0.94999999999999996,0.52100800000000003,0.42748000000000003,0,0.21569,0,0.35682999999999998,0.22958500000000001,0.127245,0,0.35682999999999998,0,0,0,0,0,0,0,0.21568999999999999,0,0,0,0,0,0,0,0,1,0.42748000000000003
Only Eq,true,2,0.5,0.2000000000,Identity,true,British,1,English,Trial and unilateral exit,true,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs avoidable at bargaining plus moderate risk aversion,PLiabilitySignal7,,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,0.1081,1,1,0.94999999999999996,0.63641000000000003,0.56294,0,0.19941,0,0.23765,0.12885199999999999,0.10879800000000001,0,0.23765,0,0,0,0,0,0,0,0.19941,0,0,0,0,0,0,0,0,1,0.56294
Only Eq,true,2,0.5,0.2000000000,Identity,true,British,1,English,Trial and unilateral exit,true,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs avoidable at bargaining plus moderate risk aversion,PLiabilitySignal8,,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,0.1062,1,1,0.94999999999999996,0.72906000000000004,0.67852000000000001,0,0.170979,0,0.150501,0.066012699999999994,0.084488300000000002,0,0.150501,0,0,0,0,0,0,0,0.17097899999999999,0,0,0,0,0,0,0,0,1,0.67852000000000001
Only Eq,true,2,0.5,0.2000000000,Identity,true,British,1,English,Trial and unilateral exit,true,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs avoidable at bargaining plus moderate risk aversion,PLiabilitySignal9,,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,0.097699999999999995,1,1,0.94999999999999996,0.794431,0.76439000000000001,0,0.141199,0,0.094410999999999995,0.032146099999999997,0.062265000000000001,0,0.094411099999999998,0,0,0,0,0,0,0,0.14119899999999999,0,0,0,0,0,0,0,0,1,0.76439000000000001
Only Eq,true,2,0.5,0.2000000000,Identity,true,British,1,English,Trial and unilateral exit,true,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs avoidable at bargaining plus moderate risk aversion,PLiabilitySignal10,,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,0.080399999999999999,1,1,0.94999999999999996,0.83698899999999998,0.82277,0,0.116239,0,0.060990999999999997,0.015513600000000001,0.045476900000000001,0,0.060990500000000003,0,0,0,0,0,0,0,0.116239,0,0,0,0,0,0,0,0,1,0.82277
Only Eq,true,2,0.5,0.2000000000,Identity,true,British,1,English,Trial and unilateral exit,true,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs avoidable at bargaining plus moderate risk aversion,DLiabilitySignal1,,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,0.080500000000000002,1,1,0.22264,0.050000000000000003,0.67700400000000005,0.236113,0,0,0.086884000000000003,0.066535700000000003,0.020347799999999999,0.67700400000000005,1,0,0,0,0,0,0,0.23611299999999999,0,0,0,0,0,0,0,0,0,0.086883500000000002,0
Only Eq,true,2,0.5,0.2000000000,Identity,true,British,1,English,Trial and unilateral exit,true,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs avoidable at bargaining plus moderate risk aversion,DLiabilitySignal2,,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,0.097699999999999995,1,1,0.270399,0.050000000000000003,0.61027100000000001,0.260715,0,0,0.12901499999999999,0.088214899999999999,0.040799700000000001,0.61027100000000001,1,0,0,0,0,0,0,0.26071499999999997,0,0,0,0,0,0,0,0,0,0.12901499999999999,0
Only Eq,true,2,0.5,0.2000000000,Identity,true,British,1,English,Trial and unilateral exit,true,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs avoidable at bargaining plus moderate risk aversion,DLiabilitySignal3,,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,0.1062,1,1,0.34060600000000002,0.050000000000000003,0.51956400000000003,0.283571,0,0,0.19686400000000001,0.115744,0.081119999999999998,0.51956400000000003,1,0,0,0,0,0,0,0.28357100000000002,0,0,0,0,0,0,0,0,0,0.19686400000000001,0
Only Eq,true,2,0.5,0.2000000000,Identity,true,British,1,English,Trial and unilateral exit,true,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs avoidable at bargaining plus moderate risk aversion,DLiabilitySignal4,,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,0.1081,1,1,0.43569200000000002,0.050000000000000003,0.407636,0.294872,0,0,0.29749300000000001,0.14407,0.153423,0.407636,1,0,0,0,0,0,0,0.29487200000000002,0,0,0,0,0,0,0,0,0,0.29749300000000001,0
Only Eq,true,2,0.5,0.2000000000,Identity,true,British,1,English,Trial and unilateral exit,true,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs avoidable at bargaining plus moderate risk aversion,DLiabilitySignal5,,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,0.1076,1,1,0.54886100000000004,0.263044,0.43920500000000001,0.132501,0.228113,0,0.200181,0.076174400000000003,0.12400700000000001,0.28821600000000003,0.467391,0,0,0,0,0,0,0.28349000000000002,0.532609,0,0,0,0,0,0,0,0,0.42829400000000001,0
