"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","POffer1Action1","DOffer1Action1","POffer1Action2","DOffer1Action2","POffer1Action3","DOffer1Action3","POffer1Action4","DOffer1Action4","POffer1Action5","DOffer1Action5","POffer1Action6","DOffer1Action6","POffer1Action7","DOffer1Action7","POffer1Action8","DOffer1Action8","POffer1Action9","DOffer1Action9","POffer1Action10","DOffer1Action10","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","PLiabilitySignal6","PLiabilitySignal7","PLiabilitySignal8","PLiabilitySignal9","PLiabilitySignal10","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","DLiabilitySignal6","DLiabilitySignal7","DLiabilitySignal8","DLiabilitySignal9","DLiabilitySignal10","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Specification-TruthConditionedLatentMerits__Cost-4__Fee-British","4.441E-15","2.395E-09","2","All",1,0,1,0.499992,0.49999,0.0659844,1,1,0.35325,0.05,,,0.526516,1,0,0,0,0,0,0,0,0,0.307214,0,0,0,0,0,0,0,0.166269,0,0.0347418,,,,,0.0181264,0.00141799,0.009553,0.617603,10.1411,9.50785,19.649,0.351048,10.1411,9.50785,0.351048,0.110604,0.365077,0.475681,0.130841,0.308697,0,0.351048,0,0,0,0,0,0.0347418,0.05,0.0191989,0.00249046,0.00214495,0.499991,0,-1.85688E-05,0.08626,0.10203,0.10676,0.10421,0.10075,0.10075,0.10421,0.10676,0.10203,0.08624,0.0862637,0.102029,0.106758,0.104208,0.100751,0.10075,0.104206,0.106754,0.102024,0.0862547,0.49999,0.0659844,0.50001,0.434006,0.0347418,0.0181264,0.00141799,0.00365311,0.0059001
"Specification-TruthConditionedLatentMerits__Cost-4__Fee-British","4.441E-15","2.395E-09","2","NoDispute",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Specification-TruthConditionedLatentMerits__Cost-4__Fee-British","4.441E-15","2.395E-09","2","DisputeArises",1,0,1,0.499992,0.49999,0.0659844,1,1,0.35325,0.05,,,0.526516,1,0,0,0,0,0,0,0,0,0.307214,0,0,0,0,0,0,0,0.166269,0,0.0347418,,,,,0.0181264,0.00141799,0.009553,0.617603,10.1411,9.50785,19.649,0.351048,10.1411,9.50785,0.351048,0.110604,0.365077,0.475681,0.130841,0.308697,0,0.351048,0,0,0,0,0,0.0347418,0.05,0.0191989,0.00249046,0.00214495,0.499991,0,-1.85688E-05,0.08626,0.10203,0.10676,0.10421,0.10075,0.10075,0.10421,0.10676,0.10203,0.08624,0.0862637,0.102029,0.106758,0.104208,0.100751,0.10075,0.104206,0.106754,0.102024,0.0862547,0.49999,0.0659844,0.50001,0.434006,0.0347418,0.0181264,0.00141799,0.00365311,0.0059001
"Specification-TruthConditionedLatentMerits__Cost-4__Fee-British","4.441E-15","2.395E-09","2","PFiles",0.5,0,1,0.723349,1,0.131971,1,1,0.35325,0.05,,,0.526516,1,0,0,0,0,0,0,0,0,0.307214,0,0,0,0,0,0,0,0.166269,0,0.0694851,,,,,0.0362535,0.00283603,0.019107,0.617603,10.2822,9.01568,19.2979,0.702111,10.2822,9.01568,0.702111,0.221213,0.511314,0.732527,0.261687,0.398553,0,0.702111,0,0,0,0,0,0.0694851,0.05,0.0383985,0.00498103,0.00428999,0.781148,0,0.736614,0,0,0,0,0,0.201504,0.208424,0.213524,0.204064,0.172483,0.0135578,0.0235519,0.0380868,0.0582201,0.0847029,0.1168,0.150195,0.175426,0.180501,0.158959,1,0.131971,0,0.868029,0.0694851,0.0362535,0.00283603,0.00730636,0.0118004
"Specification-TruthConditionedLatentMerits__Cost-4__Fee-British","4.441E-15","2.395E-09","2","DAnswers",0.066,0,1,0.440264,1,1,1,1,0.35325,0.05,,,0.526516,1,0,0,0,0,0,0,0,0,0.307214,0,0,0,0,0,0,0,0.166269,0,0.526516,,,,,0.274707,0.0214897,0.14478,0.617603,9.50748,9.11878,18.6263,1.37374,9.50748,9.11878,1.37374,0.603297,0.571747,1.17504,0.909988,1.03838,0,1.37374,0,0,0,0,0,0.526516,0.05,0.290961,0.0377432,0.032507,0.414592,0,3.96922,0,0,0,0,0,0.442032,0.272156,0.157278,0.0853549,0.0431788,0.102733,0.178462,0.288599,0.430206,0,0,0,0,0,0,1,1,0,0,0.526516,0.274707,0.0214897,0.0553632,0.0894163
"Specification-TruthConditionedLatentMerits__Cost-4__Fee-British","4.441E-15","2.395E-09","2","Litigated",0.066,0,1,0.440264,1,1,1,1,0.35325,0.05,,,0.526516,1,0,0,0,0,0,0,0,0,0.307214,0,0,0,0,0,0,0,0.166269,0,0.526516,,,,,0.274707,0.0214897,0.14478,0.617603,9.50748,9.11878,18.6263,1.37374,9.50748,9.11878,1.37374,0.603297,0.571747,1.17504,0.909988,1.03838,0,1.37374,0,0,0,0,0,0.526516,0.05,0.290961,0.0377432,0.032507,0.414592,0,3.96922,0,0,0,0,0,0.442032,0.272156,0.157278,0.0853549,0.0431788,0.102733,0.178462,0.288599,0.430206,0,0,0,0,0,0,1,1,0,0,0.526516,0.274707,0.0214897,0.0553632,0.0894163
"Specification-TruthConditionedLatentMerits__Cost-4__Fee-British","4.441E-15","2.395E-09","2","Not Litigated",0.934,0,1,0.504212,0.464666,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,,10.1859,9.53533,19.7212,0.2788,10.1859,9.53533,0.2788,0.0757975,0.350476,0.426274,0.0757975,0.257148,0,0.2788,0,0,0,0,0,0,,0,0,0,0.506024,0,-0.280429,0.0923539,0.109238,0.114302,0.111572,0.107868,0.0766398,0.0923453,0.103191,0.103208,0.0892821,0.0851002,0.0966295,0.0939119,0.0811779,0.107869,0.107868,0.111568,0.114296,0.109232,0.0923482,0.464666,0,0.535334,0.464666,0,0,0,0,0
"Specification-TruthConditionedLatentMerits__Cost-4__Fee-British","4.441E-15","2.395E-09","2","Settles",0.0347,0,1,0.377501,1,1,1,1,0.05,0.05,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,,9.45,9.35,18.8,1.2,9.45,9.35,1.2,0.439033,0.503074,0.942108,0.285372,0.779765,0,1.2,0,0,0,0,0,1,0.05,0,0,0,0.324564,0,3.24261,0,0,0,0,0,0.839541,0.160459,0,0,0,0.127696,0.20321,0.292642,0.376451,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
"Specification-TruthConditionedLatentMerits__Cost-4__Fee-British","4.441E-15","2.395E-09","2","Tried",0.0096,0,1,0.581336,1,1,1,1,0.95,0.05,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,0,0,1,0.617603,9.69985,7.90015,17.6,2.4,9.69985,7.90015,2.4,1.65193,0.579677,2.23161,4.54157,1.9709,0,2.4,0,0,0,0,0,0,,0,0,0,0.618411,0,5.79093,0,0,0,0,0,0,0,0.230682,0.513411,0.255907,0.0577953,0.139424,0.313475,0.489306,0,0,0,0,0,0,1,1,0,0,0,0,0,0.382397,0.617603
"Specification-TruthConditionedLatentMerits__Cost-4__Fee-British","4.441E-15","2.395E-09","2","PWins",0.0059,0,1,0.653796,1,1,1,1,0.95,0.05,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,0,0,1,1,11,6.6,17.6,2.4,11,6.6,2.4,2.67475,0,2.67475,7.35355,0,0,2.4,0,0,0,0,0,0,,0,0,0,0.725251,0,5.74045,0,0,0,0,0,0,0,0.190608,0.513556,0.295837,0.0364855,0.111329,0.303102,0.549084,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
