"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","POffer1Action1","DOffer1Action1","POffer1Action2","DOffer1Action2","POffer1Action3","DOffer1Action3","POffer1Action4","DOffer1Action4","POffer1Action5","DOffer1Action5","POffer1Action6","DOffer1Action6","POffer1Action7","DOffer1Action7","POffer1Action8","DOffer1Action8","POffer1Action9","DOffer1Action9","POffer1Action10","DOffer1Action10","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","PLiabilitySignal6","PLiabilitySignal7","PLiabilitySignal8","PLiabilitySignal9","PLiabilitySignal10","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","DLiabilitySignal6","DLiabilitySignal7","DLiabilitySignal8","DLiabilitySignal9","DLiabilitySignal10","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Specification-DirectBinaryStateSignals__Cost-2__Fee-British__ExitFees-AllUnilateralExits","-1.776E-15","-2.01E-09","348","All",1,0,1,0.499999,0.551557,0.551557,1,1,0.95,0.732848,,,0,0.241279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.758721,0.418478,,,,,0.0588799,0,0.074199,0.547619,10.237,9.38751,19.6245,0.375454,10.237,9.38751,0.375454,0.178572,0.214642,0.393213,0.128746,0.143052,0,0.375454,0,0,0,0,0,0.418478,0.95,0.0588799,0,0,0.499998,0,2.78829E-05,0.11592,0.11026,0.10021,0.08998,0.08363,0.08363,0.08998,0.10021,0.11026,0.11592,0.115916,0.110263,0.100214,0.0899811,0.0836291,0.0836291,0.0899811,0.100214,0.110263,0.11591,0.551557,0.551557,0.448443,0,0.418478,0.0588799,0,0.0335665,0.040633
"Specification-DirectBinaryStateSignals__Cost-2__Fee-British__ExitFees-AllUnilateralExits","-1.776E-15","-2.01E-09","348","NoDispute",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Specification-DirectBinaryStateSignals__Cost-2__Fee-British__ExitFees-AllUnilateralExits","-1.776E-15","-2.01E-09","348","DisputeArises",1,0,1,0.499999,0.551557,0.551557,1,1,0.95,0.732848,,,0,0.241279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.758721,0.418478,,,,,0.0588799,0,0.074199,0.547619,10.237,9.38751,19.6245,0.375454,10.237,9.38751,0.375454,0.178572,0.214642,0.393213,0.128746,0.143052,0,0.375454,0,0,0,0,0,0.418478,0.95,0.0588799,0,0,0.499998,0,2.78829E-05,0.11592,0.11026,0.10021,0.08998,0.08363,0.08363,0.08998,0.10021,0.11026,0.11592,0.115916,0.110263,0.100214,0.0899811,0.0836291,0.0836291,0.0899811,0.100214,0.110263,0.11591,0.551557,0.551557,0.448443,0,0.418478,0.0588799,0,0.0335665,0.040633
"Specification-DirectBinaryStateSignals__Cost-2__Fee-British__ExitFees-AllUnilateralExits","-1.776E-15","-2.01E-09","348","PFiles",0.5516,0,1,0.654278,1,1,1,1,0.95,0.732848,,,0,0.241279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.758721,0.758721,,,,,0.106752,0,0.134527,0.547619,10.4298,8.88953,19.3193,0.680716,10.4298,8.88953,0.680716,0.32376,0.291191,0.61495,0.233422,0.161394,0,0.680716,0,0,0,0,0,0.758721,0.95,0.106752,0,0,0.808556,0,1.00027,0,0,0,0,0.0934754,0.151625,0.163138,0.181686,0.199907,0.210169,0.0479977,0.0497276,0.0527433,0.0598173,0.0732998,0.0939586,0.120145,0.147685,0.170799,0.183828,1,1,0,0,0.758721,0.106752,0,0.0608577,0.0736697
"Specification-DirectBinaryStateSignals__Cost-2__Fee-British__ExitFees-AllUnilateralExits","-1.776E-15","-2.01E-09","348","DAnswers",0.5516,0,1,0.654278,1,1,1,1,0.95,0.732848,,,0,0.241279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.758721,0.758721,,,,,0.106752,0,0.134527,0.547619,10.4298,8.88953,19.3193,0.680716,10.4298,8.88953,0.680716,0.32376,0.291191,0.61495,0.233422,0.161394,0,0.680716,0,0,0,0,0,0.758721,0.95,0.106752,0,0,0.808556,0,1.00027,0,0,0,0,0.0934754,0.151625,0.163138,0.181686,0.199907,0.210169,0.0479977,0.0497276,0.0527433,0.0598173,0.0732998,0.0939586,0.120145,0.147685,0.170799,0.183828,1,1,0,0,0.758721,0.106752,0,0.0608577,0.0736697
"Specification-DirectBinaryStateSignals__Cost-2__Fee-British__ExitFees-AllUnilateralExits","-1.776E-15","-2.01E-09","348","Litigated",0.5516,0,1,0.654278,1,1,1,1,0.95,0.732848,,,0,0.241279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.758721,0.758721,,,,,0.106752,0,0.134527,0.547619,10.4298,8.88953,19.3193,0.680716,10.4298,8.88953,0.680716,0.32376,0.291191,0.61495,0.233422,0.161394,0,0.680716,0,0,0,0,0,0.758721,0.95,0.106752,0,0,0.808556,0,1.00027,0,0,0,0,0.0934754,0.151625,0.163138,0.181686,0.199907,0.210169,0.0479977,0.0497276,0.0527433,0.0598173,0.0732998,0.0939586,0.120145,0.147685,0.170799,0.183828,1,1,0,0,0.758721,0.106752,0,0.0608577,0.0736697
"Specification-DirectBinaryStateSignals__Cost-2__Fee-British__ExitFees-AllUnilateralExits","-1.776E-15","-2.01E-09","348","Not Litigated",0.4484,0,1,0.310245,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,,10,10,20,0,10,10,0,0,0.120491,0.120491,0,0.120491,0,0,0,0,0,0,0,0,,0,0,0,0.120491,0,-1.23021,0.258494,0.245873,0.223462,0.20065,0.0715208,0,0,0,0,0,0.199451,0.184717,0.1586,0.127081,0.0963335,0.0709245,0.0528817,0.0418278,0.0358078,0.0323752,0,0,1,0,0,0,0,0,0
"Specification-DirectBinaryStateSignals__Cost-2__Fee-British__ExitFees-AllUnilateralExits","-1.776E-15","-2.01E-09","348","Settles",0.4185,0,1,0.723855,1,1,1,1,0.95,0.95,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,,,0,0,0,,10.65,8.75,19.4,0.6,10.65,8.75,0.6,0.30229,0.331698,0.633989,0.140935,0.116094,0,0.6,0,0,0,0,0,1,0.95,0,0,0,0.94771,0,-0.0104021,0,0,0,0,0.0591381,0.123206,0.157719,0.193978,0.224396,0.241563,0,0,0,0,0.05576,0.123838,0.158352,0.19465,0.225114,0.242286,1,1,0,0,1,0,0,0,0
"Specification-DirectBinaryStateSignals__Cost-2__Fee-British__ExitFees-AllUnilateralExits","-1.776E-15","-2.01E-09","348","Tried",0.0742,0,1,0.529861,1,1,1,1,0.95,0.05,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,0,0,1,0.547619,10.0048,8.79524,18.8,1.2,10.0048,8.79524,1.2,0.701759,0.124786,0.826545,0.940267,0.274529,0,1.2,0,0,0,0,0,0,,0,0,0,0.559723,0,5.16642,0,0,0,0,0,0,0.323159,0.256534,0.220426,0.199882,0.155118,0.177238,0.216133,0.284937,0.166574,0,0,0,0,0,1,1,0,0,0,0,0,0.452381,0.547619
"Specification-DirectBinaryStateSignals__Cost-2__Fee-British__ExitFees-AllUnilateralExits","-1.776E-15","-2.01E-09","348","PWins",0.0406,0,1,0.709263,1,1,1,1,0.95,0.05,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,0,0,1,1,11,7.8,18.8,1.2,11,7.8,1.2,1.28147,0,1.28147,1.71701,0,0,1.2,0,0,0,0,0,0,,0,0,0,0.918526,0,5.05401,0,0,0,0,0,0,0.210615,0.239852,0.267101,0.282432,0.0718393,0.122368,0.211443,0.35531,0.239039,0,0,0,0,0,1,1,0,0,0,0,0,0,1
