Equilibrium Type,Allow Abandon and Defaults,CARA Alpha,Costs Multiplier,Court Signal Sigma,Damages Signal Shaping,Detailed Signal Reporting,Fee Regime,Fee Shifting Multiplier,Fee Shifting Rule,Filing and Answering,Information Level,Integration Method,Issue,Liability Signal Shaping,Noise to Produce Case Strength,Number of Court Signals,Number of Offers,Number of Signals,Party Signal Sigma,Probability Truly Liable,Proportion of Costs at Beginning,Quadrature Order,Quality Distribution,Quality-Truth Link,Relative Costs,Risk Aversion,Signal Structure,Specification,Filter,GroupName,OptionSetName,Signal Probability,P Files,D Answers,P Offer,D Offer,Settles,P Abandons,D Defaults,Mutual Give-Up Probability Before 50/50 Allocation,Trial,P Loses,P Wins,P Offer 1 Action 1,D Offer 1 Action 1,P Offer 1 Action 2,D Offer 1 Action 2,P Offer 1 Action 3,D Offer 1 Action 3,P Offer 1 Action 4,D Offer 1 Action 4,P Offer 1 Action 5,D Offer 1 Action 5,P Offer 1 Action 6,D Offer 1 Action 6,P Offer 1 Action 7,D Offer 1 Action 7,P Offer 1 Action 8,D Offer 1 Action 8,P Offer 1 Action 9,D Offer 1 Action 9,P Offer 1 Action 10,D Offer 1 Action 10
Only Eq,true,2,0.25,0.2000000000,Identity,true,American,0,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs avoidable at bargaining plus moderate risk aversion,DLiabilitySignal1,,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.25__Fee-American,0.080500000000000002,1,1,0.27660299999999999,0.050000000000000003,0.47178599999999998,0.239386,0,0,0.28882799999999997,0.24491499999999999,0.043913399999999998,0.47178599999999998,1,0,0,0,0,0,0,0.489921,0,0,0,0,0,0,0,0.038293399999999998,0,0,0
Only Eq,true,2,0.25,0.2000000000,Identity,true,American,0,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs avoidable at bargaining plus moderate risk aversion,DLiabilitySignal2,,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.25__Fee-American,0.097699999999999995,1,1,0.31080600000000003,0.050000000000000003,0.41202800000000001,0.234374,0,0,0.35359800000000002,0.276752,0.076846399999999995,0.41202800000000001,1,0,0,0,0,0,0,0.52392799999999995,0,0,0,0,0,0,0,0.064043699999999995,0,0,0
Only Eq,true,2,0.25,0.2000000000,Identity,true,American,0,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs avoidable at bargaining plus moderate risk aversion,DLiabilitySignal3,,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.25__Fee-American,0.1062,1,1,0.359454,0.050000000000000003,0.33617000000000002,0.22066,0,0,0.44317000000000001,0.30817299999999997,0.13499700000000001,0.33617000000000002,1,0,0,0,0,0,0,0.55402499999999999,0,0,0,0,0,0,0,0.109806,0,0,0
Only Eq,true,2,0.25,0.2000000000,Identity,true,American,0,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs avoidable at bargaining plus moderate risk aversion,DLiabilitySignal4,,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.25__Fee-American,0.1081,1,1,0.42427999999999999,0.27723599999999998,0.57065399999999999,0.0840652,0,0,0.345281,0.185587,0.159695,0.24941199999999999,0.43191000000000002,0,0,0,0,0,0,0.56547700000000001,0.56808999999999998,0,0,0,0,0,0,0.185111,0,0,0
Only Eq,true,2,0.25,0.2000000000,Identity,true,American,0,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs avoidable at bargaining plus moderate risk aversion,DLiabilitySignal5,,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.25__Fee-American,0.1076,1,1,0.50192300000000001,0.45000000000000001,0.70587299999999997,0,0,0,0.29412700000000003,0.095894199999999999,0.19823299999999999,0.16431999999999999,0,0,0,0,0,0,0,0.54155299999999995,1,0,0,0,0,0,0,0.29412700000000003,0,0,0
Only Eq,true,2,0.25,0.2000000000,Identity,true,American,0,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs avoidable at bargaining plus moderate risk aversion,DLiabilitySignal6,,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.25__Fee-American,0.1076,1,1,0.58285900000000002,0.45000000000000001,0.57253500000000002,0,0,0,0.42746499999999998,0.10375,0.32371499999999997,0.095317700000000005,0,0,0,0,0,0,0,0.477217,1,0,0,0,0,0,0,0.42746499999999998,0,0,0
Only Eq,true,2,0.25,0.2000000000,Identity,true,American,0,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs avoidable at bargaining plus moderate risk aversion,DLiabilitySignal7,,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.25__Fee-American,0.1081,1,1,0.65543200000000001,0.84999999999999998,1,0,0,0,0,0,0,0.049366500000000001,0,0,0,0,0,0,0,0.387687,0,0,0,0,0,0,0,0.56294599999999995,1,0,0
Only Eq,true,2,0.25,0.2000000000,Identity,true,American,0,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs avoidable at bargaining plus moderate risk aversion,DLiabilitySignal8,,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.25__Fee-American,0.1062,1,1,0.71194999999999997,0.84999999999999998,1,0,0,0,0,0,0,0.023643600000000001,0,0,0,0,0,0,0,0.29783799999999999,0,0,0,0,0,0,0,0.67851799999999995,1,0,0
Only Eq,true,2,0.25,0.2000000000,Identity,true,American,0,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs avoidable at bargaining plus moderate risk aversion,DLiabilitySignal9,,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.25__Fee-American,0.097699999999999995,1,1,0.75136400000000003,0.84999999999999998,1,0,0,0,0,0,0,0.0109751,0,0,0,0,0,0,0,0.22464000000000001,0,0,0,0,0,0,0,0.76438499999999998,1,0,0
Only Eq,true,2,0.25,0.2000000000,Identity,true,American,0,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs avoidable at bargaining plus moderate risk aversion,DLiabilitySignal10,,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.25__Fee-American,0.080399999999999999,1,1,0.77701600000000004,0.84999999999999998,1,0,0,0,0,0,0,0.0051869300000000002,0,0,0,0,0,0,0,0.17208599999999999,0,0,0,0,0,0,0,0.82272699999999999,1,0,0
Only Eq,true,2,0.25,0.2000000000,Identity,true,British,1,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs avoidable at bargaining plus moderate risk aversion,PLiabilitySignal1,,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.25__Fee-British,0.080399999999999999,1,1,0.050000000000000003,0.102728,1,0,0,0,0,0,0,1,0.91604200000000002,0,0,0,0,0,0,0,0.045668,0,0,0,0,0,0,0,0,0,0.038289999999999998
Only Eq,true,2,0.25,0.2000000000,Identity,true,British,1,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs avoidable at bargaining plus moderate risk aversion,PLiabilitySignal2,,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.25__Fee-British,0.097699999999999995,1,1,0.050000000000000003,0.13206499999999999,1,0,0,0,0,0,0,1,0.874888,0,0,0,0,0,0,0,0.061072399999999999,0,0,0,0,0,0,0,0,0,0.06404
Only Eq,true,2,0.25,0.2000000000,Identity,true,British,1,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs avoidable at bargaining plus moderate risk aversion,PLiabilitySignal3,,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.25__Fee-British,0.1062,1,1,0.050000000000000003,0.181559,1,0,0,0,0,0,0,1,0.808365,0,0,0,0,0,0,0,0.081824599999999997,0,0,0,0,0,0,0,0,0,0.10981
Only Eq,true,2,0.25,0.2000000000,Identity,true,British,1,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs avoidable at bargaining plus moderate risk aversion,PLiabilitySignal4,,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.25__Fee-British,0.1081,1,1,0.050000000000000003,0.25885200000000003,1,0,0,0,0,0,0,1,0.70925899999999997,0,0,0,0,0,0,0,0.105631,0,0,0,0,0,0,0,0,0,0.18511
Only Eq,true,2,0.25,0.2000000000,Identity,true,British,1,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs avoidable at bargaining plus moderate risk aversion,PLiabilitySignal5,,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.25__Fee-British,0.1076,1,1,0.48002699999999998,0.36515799999999998,0.412659,0.213721,0.00136848,0,0.37225200000000003,0.263706,0.108547,0,0.57976799999999995,0,0,0,0,0,0,0.93994699999999998,0.12610199999999999,0,0,0,0,0,0,0,0,0.0600534,0.29413
Only Eq,true,2,0.25,0.2000000000,Identity,true,British,1,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs avoidable at bargaining plus moderate risk aversion,PLiabilitySignal6,,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.25__Fee-British,0.1076,1,1,0.94999999999999996,0.48895499999999997,0.42748000000000003,0,0.0244964,0,0.54802399999999996,0.31448199999999998,0.233542,0,0.43696299999999999,0,0,0,0,0,0,0,0.13555700000000001,0,0,0,0,0,0,0,0,1,0.42748000000000003
Only Eq,true,2,0.25,0.2000000000,Identity,true,British,1,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs avoidable at bargaining plus moderate risk aversion,PLiabilitySignal7,,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.25__Fee-British,0.1081,1,1,0.94999999999999996,0.60910900000000001,0.56294,0,0.0237015,0,0.413358,0.191188,0.22217100000000001,0,0.30590200000000001,0,0,0,0,0,0,0,0.131158,0,0,0,0,0,0,0,0,1,0.56294
Only Eq,true,2,0.25,0.2000000000,Identity,true,British,1,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs avoidable at bargaining plus moderate risk aversion,PLiabilitySignal8,,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.25__Fee-British,0.1062,1,1,0.94999999999999996,0.70751500000000001,0.67852000000000001,0,0.0211641,0,0.30031600000000003,0.10699699999999999,0.19331899999999999,0,0.20436299999999999,0,0,0,0,0,0,0,0.117117,0,0,0,0,0,0,0,0,1,0.67852000000000001
Only Eq,true,2,0.25,0.2000000000,Identity,true,British,1,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs avoidable at bargaining plus moderate risk aversion,PLiabilitySignal9,,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.25__Fee-British,0.097699999999999995,1,1,0.94999999999999996,0.77802300000000002,0.76439000000000001,0,0.0181035,0,0.217506,0.0573153,0.160191,0,0.13542999999999999,0,0,0,0,0,0,0,0.10018000000000001,0,0,0,0,0,0,0,0,1,0.76439000000000001
Only Eq,true,2,0.25,0.2000000000,Identity,true,British,1,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs avoidable at bargaining plus moderate risk aversion,PLiabilitySignal10,,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.25__Fee-British,0.080399999999999999,1,1,0.94999999999999996,0.82446299999999995,0.82277,0,0.015347,0,0.161883,0.030613000000000001,0.13127,0,0.092303800000000005,0,0,0,0,0,0,0,0.084926199999999993,0,0,0,0,0,0,0,0,1,0.82277
Only Eq,true,2,0.25,0.2000000000,Identity,true,British,1,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs avoidable at bargaining plus moderate risk aversion,DLiabilitySignal1,,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.25__Fee-British,0.080500000000000002,1,1,0.16705200000000001,0.050000000000000003,0.82275699999999996,0.0333092,0,0,0.14393400000000001,0.115775,0.0281585,0.82275699999999996,1,0,0,0,0,0,0,0.084932900000000006,0,0,0,0,0,0,0,0,0,0.0923099,0
Only Eq,true,2,0.25,0.2000000000,Identity,true,British,1,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs avoidable at bargaining plus moderate risk aversion,DLiabilitySignal2,,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.25__Fee-British,0.097699999999999995,1,1,0.211949,0.050000000000000003,0.76439699999999999,0.0392918,0,0,0.19631100000000001,0.142953,0.053358500000000003,0.76439699999999999,1,0,0,0,0,0,0,0.100187,0,0,0,0,0,0,0,0,0,0.13541600000000001,0
Only Eq,true,2,0.25,0.2000000000,Identity,true,British,1,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs avoidable at bargaining plus moderate risk aversion,DLiabilitySignal3,,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.25__Fee-British,0.1062,1,1,0.28076099999999998,0.050000000000000003,0.67853200000000002,0.0459329,0,0,0.275536,0.17473900000000001,0.100797,0.67853200000000002,1,0,0,0,0,0,0,0.117121,0,0,0,0,0,0,0,0,0,0.204347,0
Only Eq,true,2,0.25,0.2000000000,Identity,true,British,1,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs avoidable at bargaining plus moderate risk aversion,DLiabilitySignal4,,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.25__Fee-British,0.1081,1,1,0.37775199999999998,0.050000000000000003,0.56296100000000004,0.0514412,0,0,0.385598,0.203462,0.18213599999999999,0.56296100000000004,1,0,0,0,0,0,0,0.131166,0,0,0,0,0,0,0,0,0,0.30587300000000001,0
Only Eq,true,2,0.25,0.2000000000,Identity,true,British,1,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs avoidable at bargaining plus moderate risk aversion,DLiabilitySignal5,,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.25__Fee-British,0.1076,1,1,0.49748700000000001,0.050000000000000003,0.42747800000000002,0.0531666,0,0,0.51935500000000001,0.216645,0.30270999999999998,0.42747800000000002,1,0,0,0,0,0,0,0.13556599999999999,0,0,0,0,0,0,0,0,0,0.43695600000000001,0
Only Eq,true,2,0.25,0.2000000000,Identity,true,British,1,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs avoidable at bargaining plus moderate risk aversion,DLiabilitySignal6,,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.25__Fee-British,0.1076,1,1,0.62222,0.42594599999999999,0.41266599999999998,0.0029742,0.0984662,0,0.48589399999999999,0.14094400000000001,0.34494900000000001,0.29413899999999998,0.0601352,0,0,0,0,0,0,0.126111,0.93986499999999995,0,0,0,0,0,0,0,0,0.57974999999999999,0
Only Eq,true,2,0.25,0.2000000000,Identity,true,British,1,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs avoidable at bargaining plus moderate risk aversion,DLiabilitySignal7,,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.25__Fee-British,0.1081,1,1,0.73057499999999997,0.94999999999999996,1,0,0,0,0,0,0,0.18512000000000001,0,0,0,0,0,0,0,0.10563500000000001,0,0,0,0,0,0,0,0,0,0.70924500000000001,1
Only Eq,true,2,0.25,0.2000000000,Identity,true,British,1,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs avoidable at bargaining plus moderate risk aversion,DLiabilitySignal8,,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.25__Fee-British,0.1062,1,1,0.810253,0.94999999999999996,1,0,0,0,0,0,0,0.10981100000000001,0,0,0,0,0,0,0,0.081833600000000006,0,0,0,0,0,0,0,0,0,0.80835500000000005,1
