"OptionSetName","Equilibrium Number","Information Set Number","Player Index","Player","Decision Index","Decision Code","Decision","Information Set Labels","Information Set Contents","Equilibrium Reach Probability","Off Path","Conditional Information-Set Utility","Best Action Utility","Action","Action Label","Equilibrium Action Probability","Conditional Action Utility","Utility Loss from Best Action","Is Best Action"
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","0","0","P","2","9","P Files","P Liability Signal: 1","1","0.080450000000000008","false","1000.0142280007619","1000.0142280007619","1","Yes","1","1000.0142280007619","0","true"
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","0","0","P","2","9","P Files","P Liability Signal: 1","1","0.080450000000000008","false","1000.0142280007619","1000.0142280007619","2","No","0","1000.0000037731","0.01422422766188447","false"
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","2","0","P","5","20","P Abandons","P Liability Signal: 1;P Files: 1;D Answers: 1","1,1,1","0.080450000000000008","false","1000.0142280007619","1000.0142280007619","1","Yes","0","999.99746377675922","0.01676422400271349","false"
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","2","0","P","5","20","P Abandons","P Liability Signal: 1;P Files: 1;D Answers: 1","1,1,1","0.080450000000000008","false","1000.0142280007619","1000.0142280007619","2","No","1","1000.0142280007619","0","true"
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","4","0","P","7","14","P Offer","P Liability Signal: 1;P Files: 1;D Answers: 1;P Abandons: 1","1,1,1,1","0","true","","","1","0.05","0.099999999999999964","","",""
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","4","0","P","7","14","P Offer","P Liability Signal: 1;P Files: 1;D Answers: 1;P Abandons: 1","1,1,1,1","0","true","","","2","0.15","0.099999999999999964","","",""
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","4","0","P","7","14","P Offer","P Liability Signal: 1;P Files: 1;D Answers: 1;P Abandons: 1","1,1,1,1","0","true","","","3","0.25","0.099999999999999964","","",""
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","4","0","P","7","14","P Offer","P Liability Signal: 1;P Files: 1;D Answers: 1;P Abandons: 1","1,1,1,1","0","true","","","4","0.35","0.099999999999999964","","",""
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","4","0","P","7","14","P Offer","P Liability Signal: 1;P Files: 1;D Answers: 1;P Abandons: 1","1,1,1,1","0","true","","","5","0.45","0.099999999999999964","","",""
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","4","0","P","7","14","P Offer","P Liability Signal: 1;P Files: 1;D Answers: 1;P Abandons: 1","1,1,1,1","0","true","","","6","0.55","0.099999999999999964","","",""
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","4","0","P","7","14","P Offer","P Liability Signal: 1;P Files: 1;D Answers: 1;P Abandons: 1","1,1,1,1","0","true","","","7","0.65","0.099999999999999964","","",""
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","4","0","P","7","14","P Offer","P Liability Signal: 1;P Files: 1;D Answers: 1;P Abandons: 1","1,1,1,1","0","true","","","8","0.75","0.099999999999999964","","",""
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","4","0","P","7","14","P Offer","P Liability Signal: 1;P Files: 1;D Answers: 1;P Abandons: 1","1,1,1,1","0","true","","","9","0.85","0.099999999999999964","","",""
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","4","0","P","7","14","P Offer","P Liability Signal: 1;P Files: 1;D Answers: 1;P Abandons: 1","1,1,1,1","0","true","","","10","0.95","0.099999999999999964","","",""
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","7","0","P","7","14","P Offer","P Liability Signal: 1;P Files: 1;D Answers: 1;P Abandons: 2","1,1,1,2","0.080450000000000008","false","1000.0142280007619","1000.0142280007619","1","0.05","1","1000.0142280007619","0","true"
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","7","0","P","7","14","P Offer","P Liability Signal: 1;P Files: 1;D Answers: 1;P Abandons: 2","1,1,1,2","0.080450000000000008","false","1000.0142280007619","1000.0142280007619","2","0.15","0","999.96865813137651","0.045569869385417405","false"
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","7","0","P","7","14","P Offer","P Liability Signal: 1;P Files: 1;D Answers: 1;P Abandons: 2","1,1,1,2","0.080450000000000008","false","1000.0142280007619","1000.0142280007619","3","0.25","0","999.9699090241852","0.044318976576732894","false"
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","7","0","P","7","14","P Offer","P Liability Signal: 1;P Files: 1;D Answers: 1;P Abandons: 2","1,1,1,2","0.080450000000000008","false","1000.0142280007619","1000.0142280007619","4","0.35","0","999.97104118554273","0.04318681521920098","false"
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","7","0","P","7","14","P Offer","P Liability Signal: 1;P Files: 1;D Answers: 1;P Abandons: 2","1,1,1,2","0.080450000000000008","false","1000.0142280007619","1000.0142280007619","5","0.45","0","999.97206537876343","0.042162621998500072","false"
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","7","0","P","7","14","P Offer","P Liability Signal: 1;P Files: 1;D Answers: 1;P Abandons: 2","1,1,1,2","0.080450000000000008","false","1000.0142280007619","1000.0142280007619","6","0.55","0","999.95984987407235","0.05437812668958486","false"
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","7","0","P","7","14","P Offer","P Liability Signal: 1;P Files: 1;D Answers: 1;P Abandons: 2","1,1,1,2","0.080450000000000008","false","1000.0142280007619","1000.0142280007619","7","0.65","0","999.95999741255605","0.054230588205882668","false"
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","7","0","P","7","14","P Offer","P Liability Signal: 1;P Files: 1;D Answers: 1;P Abandons: 2","1,1,1,2","0.080450000000000008","false","1000.0142280007619","1000.0142280007619","8","0.75","0","999.96013087859376","0.054097122168172973","false"
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","7","0","P","7","14","P Offer","P Liability Signal: 1;P Files: 1;D Answers: 1;P Abandons: 2","1,1,1,2","0.080450000000000008","false","1000.0142280007619","1000.0142280007619","9","0.85","0","999.96025167943048","0.053976321331447252","false"
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","7","0","P","7","14","P Offer","P Liability Signal: 1;P Files: 1;D Answers: 1;P Abandons: 2","1,1,1,2","0.080450000000000008","false","1000.0142280007619","1000.0142280007619","10","0.95","0","999.96036100011406","0.053867000647869645","false"
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","44","0","P","2","9","P Files","P Liability Signal: 2","2","0.097680000000000017","false","1000.0183902156042","1000.0183902156042","1","Yes","1","1000.0183902156042","0","true"
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","44","0","P","2","9","P Files","P Liability Signal: 2","2","0.097680000000000017","false","1000.0183902156042","1000.0183902156042","2","No","0","1000.0000037730998","0.018386442504379374","false"
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","45","0","P","5","20","P Abandons","P Liability Signal: 2;P Files: 1;D Answers: 1","2,1,1","0.097680000000000017","false","1000.0183902156042","1000.0183902156042","1","Yes","0","1000.0023982354489","0.015991980155263263","false"
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","45","0","P","5","20","P Abandons","P Liability Signal: 2;P Files: 1;D Answers: 1","2,1,1","0.097680000000000017","false","1000.0183902156042","1000.0183902156042","2","No","1","1000.0183902156042","0","true"
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","46","0","P","7","14","P Offer","P Liability Signal: 2;P Files: 1;D Answers: 1;P Abandons: 1","2,1,1,1","0","true","","","1","0.05","0.099999999999999964","","",""
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","46","0","P","7","14","P Offer","P Liability Signal: 2;P Files: 1;D Answers: 1;P Abandons: 1","2,1,1,1","0","true","","","2","0.15","0.099999999999999964","","",""
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","46","0","P","7","14","P Offer","P Liability Signal: 2;P Files: 1;D Answers: 1;P Abandons: 1","2,1,1,1","0","true","","","3","0.25","0.099999999999999964","","",""
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","46","0","P","7","14","P Offer","P Liability Signal: 2;P Files: 1;D Answers: 1;P Abandons: 1","2,1,1,1","0","true","","","4","0.35","0.099999999999999964","","",""
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","46","0","P","7","14","P Offer","P Liability Signal: 2;P Files: 1;D Answers: 1;P Abandons: 1","2,1,1,1","0","true","","","5","0.45","0.099999999999999964","","",""
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","46","0","P","7","14","P Offer","P Liability Signal: 2;P Files: 1;D Answers: 1;P Abandons: 1","2,1,1,1","0","true","","","6","0.55","0.099999999999999964","","",""
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","46","0","P","7","14","P Offer","P Liability Signal: 2;P Files: 1;D Answers: 1;P Abandons: 1","2,1,1,1","0","true","","","7","0.65","0.099999999999999964","","",""
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","46","0","P","7","14","P Offer","P Liability Signal: 2;P Files: 1;D Answers: 1;P Abandons: 1","2,1,1,1","0","true","","","8","0.75","0.099999999999999964","","",""
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","46","0","P","7","14","P Offer","P Liability Signal: 2;P Files: 1;D Answers: 1;P Abandons: 1","2,1,1,1","0","true","","","9","0.85","0.099999999999999964","","",""
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","46","0","P","7","14","P Offer","P Liability Signal: 2;P Files: 1;D Answers: 1;P Abandons: 1","2,1,1,1","0","true","","","10","0.95","0.099999999999999964","","",""
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","47","0","P","7","14","P Offer","P Liability Signal: 2;P Files: 1;D Answers: 1;P Abandons: 2","2,1,1,2","0.097680000000000017","false","1000.0183902156042","1000.0183902156042","1","0.05","1","1000.0183902156042","0","true"
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","47","0","P","7","14","P Offer","P Liability Signal: 2;P Files: 1;D Answers: 1;P Abandons: 2","2,1,1,2","0.097680000000000017","false","1000.0183902156042","1000.0183902156042","2","0.15","0","999.98086687834962","0.037523337254583566","false"
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","47","0","P","7","14","P Offer","P Liability Signal: 2;P Files: 1;D Answers: 1;P Abandons: 2","2,1,1,2","0.097680000000000017","false","1000.0183902156042","1000.0183902156042","3","0.25","0","999.98254856822734","0.03584164737685569","false"
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","47","0","P","7","14","P Offer","P Liability Signal: 2;P Files: 1;D Answers: 1;P Abandons: 2","2,1,1,2","0.097680000000000017","false","1000.0183902156042","1000.0183902156042","4","0.35","0","999.9840706365153","0.034319579088901264","false"
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","47","0","P","7","14","P Offer","P Liability Signal: 2;P Files: 1;D Answers: 1;P Abandons: 2","2,1,1,2","0.097680000000000017","false","1000.0183902156042","1000.0183902156042","5","0.45","0","999.98544756677643","0.032942648827770427","false"
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","47","0","P","7","14","P Offer","P Liability Signal: 2;P Files: 1;D Answers: 1;P Abandons: 2","2,1,1,2","0.097680000000000017","false","1000.0183902156042","1000.0183902156042","6","0.55","0","999.97175743103219","0.046632784572011587","false"
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","47","0","P","7","14","P Offer","P Liability Signal: 2;P Files: 1;D Answers: 1;P Abandons: 2","2,1,1,2","0.097680000000000017","false","1000.0183902156042","1000.0183902156042","7","0.65","0","999.97200643072961","0.046383784874592493","false"
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","47","0","P","7","14","P Offer","P Liability Signal: 2;P Files: 1;D Answers: 1;P Abandons: 2","2,1,1,2","0.097680000000000017","false","1000.0183902156042","1000.0183902156042","8","0.75","0","999.97223168045582","0.046158535148379087","false"
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","47","0","P","7","14","P Offer","P Liability Signal: 2;P Files: 1;D Answers: 1;P Abandons: 2","2,1,1,2","0.097680000000000017","false","1000.0183902156042","1000.0183902156042","9","0.85","0","999.97243555520822","0.045954660395977953","false"
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","47","0","P","7","14","P Offer","P Liability Signal: 2;P Files: 1;D Answers: 1;P Abandons: 2","2,1,1,2","0.097680000000000017","false","1000.0183902156042","1000.0183902156042","10","0.95","0","999.97262005498419","0.045770160620008937","false"
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","48","0","P","2","9","P Files","P Liability Signal: 3","3","0.10618","false","1000.0250558816271","1000.0250558816271","1","Yes","1","1000.0250558816271","0","true"
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","48","0","P","2","9","P Files","P Liability Signal: 3","3","0.10618","false","1000.0250558816271","1000.0250558816271","2","No","0","1000.0000037731","0.025052108527006567","false"
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","49","0","P","5","20","P Abandons","P Liability Signal: 3;P Files: 1;D Answers: 1","3,1,1","0.10618","false","1000.0250558816271","1000.0250558816271","1","Yes","0","1000.0105887242485","0.014467157378589945","false"
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","49","0","P","5","20","P Abandons","P Liability Signal: 3;P Files: 1;D Answers: 1","3,1,1","0.10618","false","1000.0250558816271","1000.0250558816271","2","No","1","1000.0250558816271","0","true"
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","50","0","P","7","14","P Offer","P Liability Signal: 3;P Files: 1;D Answers: 1;P Abandons: 1","3,1,1,1","0","true","","","1","0.05","0.099999999999999964","","",""
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","50","0","P","7","14","P Offer","P Liability Signal: 3;P Files: 1;D Answers: 1;P Abandons: 1","3,1,1,1","0","true","","","2","0.15","0.099999999999999964","","",""
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","50","0","P","7","14","P Offer","P Liability Signal: 3;P Files: 1;D Answers: 1;P Abandons: 1","3,1,1,1","0","true","","","3","0.25","0.099999999999999964","","",""
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","50","0","P","7","14","P Offer","P Liability Signal: 3;P Files: 1;D Answers: 1;P Abandons: 1","3,1,1,1","0","true","","","4","0.35","0.099999999999999964","","",""
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","50","0","P","7","14","P Offer","P Liability Signal: 3;P Files: 1;D Answers: 1;P Abandons: 1","3,1,1,1","0","true","","","5","0.45","0.099999999999999964","","",""
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","50","0","P","7","14","P Offer","P Liability Signal: 3;P Files: 1;D Answers: 1;P Abandons: 1","3,1,1,1","0","true","","","6","0.55","0.099999999999999964","","",""
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","50","0","P","7","14","P Offer","P Liability Signal: 3;P Files: 1;D Answers: 1;P Abandons: 1","3,1,1,1","0","true","","","7","0.65","0.099999999999999964","","",""
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","50","0","P","7","14","P Offer","P Liability Signal: 3;P Files: 1;D Answers: 1;P Abandons: 1","3,1,1,1","0","true","","","8","0.75","0.099999999999999964","","",""
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","50","0","P","7","14","P Offer","P Liability Signal: 3;P Files: 1;D Answers: 1;P Abandons: 1","3,1,1,1","0","true","","","9","0.85","0.099999999999999964","","",""
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","50","0","P","7","14","P Offer","P Liability Signal: 3;P Files: 1;D Answers: 1;P Abandons: 1","3,1,1,1","0","true","","","10","0.95","0.099999999999999964","","",""
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","51","0","P","7","14","P Offer","P Liability Signal: 3;P Files: 1;D Answers: 1;P Abandons: 2","3,1,1,2","0.10617999999999998","false","1000.0250558816272","1000.0250558816272","1","0.05","1","1000.0250558816272","0","true"
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","51","0","P","7","14","P Offer","P Liability Signal: 3;P Files: 1;D Answers: 1;P Abandons: 2","3,1,1,2","0.10617999999999998","false","1000.0250558816272","1000.0250558816272","2","0.15","0","999.99855285884973","0.026503022777433216","false"
"Specification-ModerateRiskAversion__Cost-0.25__Fee-British","1","51","0","P","7","14","P Offer","P Liability Signal: 3;P Files: 1;D Answers: 1;P Abandons: 2","3,1,1,2","0.10617999999999998","false","1000.0250558816272","1000.0250558816272","3","0.25","0","1000.0008668143154","0.024189067311795043","false"
