"OptionSetName","Equilibrium Number","Information Set Number","Player Index","Player","Decision Index","Decision Code","Decision","Information Set Labels","Information Set Contents","Equilibrium Reach Probability","Off Path","Conditional Information-Set Utility","Best Action Utility","Action","Action Label","Equilibrium Action Probability","Conditional Action Utility","Utility Loss from Best Action","Is Best Action"
"Specification-MandatoryFilingAnsweringNoExit__Cost-2__Fee-British","1","0","0","P","3","14","P Offer","P Liability Signal: 1","1","0.080450000000000008","false","9.767234502734885","9.767234502734885","1","0.05","1","9.767234502734885","0","true"
"Specification-MandatoryFilingAnsweringNoExit__Cost-2__Fee-British","1","0","0","P","3","14","P Offer","P Liability Signal: 1","1","0.080450000000000008","false","9.767234502734885","9.767234502734885","2","0.15","0","9.0218363656314171","0.74539813710346792","false"
"Specification-MandatoryFilingAnsweringNoExit__Cost-2__Fee-British","1","0","0","P","3","14","P Offer","P Liability Signal: 1","1","0.080450000000000008","false","9.767234502734885","9.767234502734885","3","0.25","0","9.0237508079130695","0.74348369482181553","false"
"Specification-MandatoryFilingAnsweringNoExit__Cost-2__Fee-British","1","0","0","P","3","14","P Offer","P Liability Signal: 1","1","0.080450000000000008","false","9.767234502734885","9.767234502734885","4","0.35","0","9.0256652501947272","0.74156925254015782","false"
"Specification-MandatoryFilingAnsweringNoExit__Cost-2__Fee-British","1","0","0","P","3","14","P Offer","P Liability Signal: 1","1","0.080450000000000008","false","9.767234502734885","9.767234502734885","5","0.45","0","9.0275796924763814","0.73965481025850366","false"
"Specification-MandatoryFilingAnsweringNoExit__Cost-2__Fee-British","1","0","0","P","3","14","P Offer","P Liability Signal: 1","1","0.080450000000000008","false","9.767234502734885","9.767234502734885","6","0.55","0","9.0294941347580338","0.73774036797685127","false"
"Specification-MandatoryFilingAnsweringNoExit__Cost-2__Fee-British","1","0","0","P","3","14","P Offer","P Liability Signal: 1","1","0.080450000000000008","false","9.767234502734885","9.767234502734885","7","0.65","0","9.0314085770396897","0.73582592569519534","false"
"Specification-MandatoryFilingAnsweringNoExit__Cost-2__Fee-British","1","0","0","P","3","14","P Offer","P Liability Signal: 1","1","0.080450000000000008","false","9.767234502734885","9.767234502734885","8","0.75","0","9.0333230193213421","0.73391148341354295","false"
"Specification-MandatoryFilingAnsweringNoExit__Cost-2__Fee-British","1","0","0","P","3","14","P Offer","P Liability Signal: 1","1","0.080450000000000008","false","9.767234502734885","9.767234502734885","9","0.85","0","9.0352374616029945","0.73199704113189057","false"
"Specification-MandatoryFilingAnsweringNoExit__Cost-2__Fee-British","1","0","0","P","3","14","P Offer","P Liability Signal: 1","1","0.080450000000000008","false","9.767234502734885","9.767234502734885","10","0.95","0","9.0371519038846522","0.73008259885023286","false"
"Specification-MandatoryFilingAnsweringNoExit__Cost-2__Fee-British","1","11","0","P","3","14","P Offer","P Liability Signal: 2","2","0.097680000000000017","false","9.7788216533949335","9.7788216533949335","1","0.05","1","9.7788216533949335","0","true"
"Specification-MandatoryFilingAnsweringNoExit__Cost-2__Fee-British","1","11","0","P","3","14","P Offer","P Liability Signal: 2","2","0.097680000000000017","false","9.7788216533949335","9.7788216533949335","2","0.15","0","9.1226881301828033","0.65613352321213014","false"
"Specification-MandatoryFilingAnsweringNoExit__Cost-2__Fee-British","1","11","0","P","3","14","P Offer","P Liability Signal: 2","2","0.097680000000000017","false","9.7788216533949335","9.7788216533949335","3","0.25","0","9.1258900336489059","0.65293161974602754","false"
"Specification-MandatoryFilingAnsweringNoExit__Cost-2__Fee-British","1","11","0","P","3","14","P Offer","P Liability Signal: 2","2","0.097680000000000017","false","9.7788216533949335","9.7788216533949335","4","0.35","0","9.1290919371150121","0.64972971627992138","false"
"Specification-MandatoryFilingAnsweringNoExit__Cost-2__Fee-British","1","11","0","P","3","14","P Offer","P Liability Signal: 2","2","0.097680000000000017","false","9.7788216533949335","9.7788216533949335","5","0.45","0","9.1322938405811165","0.64652781281381699","false"
"Specification-MandatoryFilingAnsweringNoExit__Cost-2__Fee-British","1","11","0","P","3","14","P Offer","P Liability Signal: 2","2","0.097680000000000017","false","9.7788216533949335","9.7788216533949335","6","0.55","0","9.1354957440472209","0.64332590934771261","false"
"Specification-MandatoryFilingAnsweringNoExit__Cost-2__Fee-British","1","11","0","P","3","14","P Offer","P Liability Signal: 2","2","0.097680000000000017","false","9.7788216533949335","9.7788216533949335","7","0.65","0","9.1386976475133235","0.64012400588161","false"
"Specification-MandatoryFilingAnsweringNoExit__Cost-2__Fee-British","1","11","0","P","3","14","P Offer","P Liability Signal: 2","2","0.097680000000000017","false","9.7788216533949335","9.7788216533949335","8","0.75","0","9.1418995509794279","0.63692210241550562","false"
"Specification-MandatoryFilingAnsweringNoExit__Cost-2__Fee-British","1","11","0","P","3","14","P Offer","P Liability Signal: 2","2","0.097680000000000017","false","9.7788216533949335","9.7788216533949335","9","0.85","0","9.1451014544455322","0.63372019894940124","false"
