"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","POffer1Action1","DOffer1Action1","POffer1Action2","DOffer1Action2","POffer1Action3","DOffer1Action3","POffer1Action4","DOffer1Action4","POffer1Action5","DOffer1Action5","POffer1Action6","DOffer1Action6","POffer1Action7","DOffer1Action7","POffer1Action8","DOffer1Action8","POffer1Action9","DOffer1Action9","POffer1Action10","DOffer1Action10","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","PLiabilitySignal6","PLiabilitySignal7","PLiabilitySignal8","PLiabilitySignal9","PLiabilitySignal10","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","DLiabilitySignal6","DLiabilitySignal7","DLiabilitySignal8","DLiabilitySignal9","DLiabilitySignal10","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Specification-DirectBinaryStateSignals__Cost-4__Fee-American","0","308","DWins",0.0103,0,1,0.269789,1,1,1,1,0.75,0.25,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,0,0,1,0,8.8,8.8,17.6,2.4,8.8,8.8,2.4,1.16042,0.0870727,1.24749,1.38459,0.19156,0,2.4,0,0,0,0,0,0,,0,0,0,0.0395785,0,6.67776,0,0,0,0,0,0,0.387296,0.335975,0.181997,0.0947318,0.693597,0.306403,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
"Specification-DirectBinaryStateSignals__Cost-4__Fee-American","0","308","Abandoned",0.0165,0,1,0.499838,1,1,1,1,0.75,0.25,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,0,1,0,,10.4,8.4,18.8,1.2,10.4,8.4,1.2,1.10032,0.299806,1.40013,1.46071,0.179884,0,1.2,0,0,0,0,0,0,,0,1,0,0.499676,0,5.75181,0,0,0,0,0,0,0.264546,0.295557,0.236675,0.203221,0,0.373244,0.626756,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
"Specification-DirectBinaryStateSignals__Cost-4__Fee-American","0","308","Rounds1",0.2072,0,1,0.291578,1,1,1,1,0.326157,0.25,,,0,0,0,0,0.847687,1,0,0,0,0,0,0,0,0,0.152313,0,0,0,0,0,0.847687,,,,,0,0.0794648,0.072848,0.314733,9.67061,9.04198,18.7126,1.28742,9.67061,9.04198,1.28742,0.878459,0.0815329,0.959992,0.83174,0.0927423,0,1.28742,0,0,0,0,0,0.847687,0.25,0,0.0794648,0,0.0831568,0,2.65221,0,0.149733,0.24234,0.191898,0.141835,0.0992226,0.0674623,0.0465044,0.0340388,0.0269664,0.382335,0.368667,0.248997,0,0,0,0,0,0,0,1,1,0,0,0.847687,0,0.0794648,0.0499205,0.0229277
"Specification-DirectBinaryStateSignals__Cost-4__Fee-American","0","308","PrePrimary1",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Specification-DirectBinaryStateSignals__Cost-4__Fee-American","0","308","PrePrimary2",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Specification-DirectBinaryStateSignals__Cost-4__Fee-American","0","308","PrePrimary3",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Specification-DirectBinaryStateSignals__Cost-4__Fee-American","0","308","PrePrimary4",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Specification-DirectBinaryStateSignals__Cost-4__Fee-American","0","308","PrePrimary5",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Specification-DirectBinaryStateSignals__Cost-4__Fee-American","0","308","PrePrimary6",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Specification-DirectBinaryStateSignals__Cost-4__Fee-American","0","308","PrePrimary7",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Specification-DirectBinaryStateSignals__Cost-4__Fee-American","0","308","PrePrimary8",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Specification-DirectBinaryStateSignals__Cost-4__Fee-American","0","308","PrePrimary9",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Specification-DirectBinaryStateSignals__Cost-4__Fee-American","0","308","PrePrimary10",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Specification-DirectBinaryStateSignals__Cost-4__Fee-American","0","308","Truly Liable",0.5,0,1,0.75,0.988395,0.0344645,1,1,0.605976,0.25,,,0,0,0,0,0.288047,1,0,0,0,0,0,0,0,0,0.711953,0,0,0,0,0,0.00992741,,,,,0,0.0164565,0.008081,0.898663,10.3822,8.99434,19.3766,0.623412,10.3822,8.99434,0.623412,0.0187518,0.617755,0.636507,0.016414,0.393457,0,0.623412,0,0,0,0,0,0.00992741,0.25,0,0.0164565,0,1,0,5.93257E-05,0.00585916,0.0121643,0.0232874,0.0411026,0.0668913,0.100368,0.138858,0.177133,0.208355,0.225981,0.00585958,0.0121669,0.0232891,0.0411026,0.0668911,0.100368,0.13886,0.17714,0.20836,0.225963,0.988395,0.0344645,0.011605,0.95393,0.00992741,0,0.0164565,0.00081887,0.0072617
"Specification-DirectBinaryStateSignals__Cost-4__Fee-American","0","308","Truly Not Liable",0.5,0,1,0.25,0.675604,0.379984,1,1,0.300777,0.25,,,0,0,0,0,0.898446,1,0,0,0,0,0,0,0,0,0.101554,0,0,0,0,0,0.341395,,,,,0,0.0164777,0.022111,0.101337,9.98106,9.35906,19.3401,0.659887,9.98106,9.35906,0.659887,0.640944,0,0.640944,0.623919,0,0,0.659887,0,0,0,0,0,0.341395,0.25,0,0.0164777,0,0,0,-3.55966E-06,0.22598,0.208355,0.177132,0.138857,0.100369,0.0668923,0.0411023,0.0232872,0.0121658,0.00586027,0.225971,0.208358,0.177138,0.138859,0.100367,0.0668905,0.0411023,0.0232889,0.0121668,0.00585759,0.675604,0.379984,0.324396,0.295619,0.341395,0,0.0164777,0.0198706,0.0022407
"Specification-DirectBinaryStateSignals__Cost-4__Fee-American","0","308","Liability Strength1",0.5,0,1,0.25,0.675604,0.379984,1,1,0.300777,0.25,,,0,0,0,0,0.898446,1,0,0,0,0,0,0,0,0,0.101554,0,0,0,0,0,0.341395,,,,,0,0.0164777,0.022111,0.101337,9.98106,9.35906,19.3401,0.659887,9.98106,9.35906,0.659887,0.640944,0,0.640944,0.623919,0,0,0.659887,0,0,0,0,0,0.341395,0.25,0,0.0164777,0,0,0,-3.55966E-06,0.22598,0.208355,0.177132,0.138857,0.100369,0.0668923,0.0411023,0.0232872,0.0121658,0.00586027,0.225971,0.208358,0.177138,0.138859,0.100367,0.0668905,0.0411023,0.0232889,0.0121668,0.00585759,0.675604,0.379984,0.324396,0.295619,0.341395,0,0.0164777,0.0198706,0.0022407
"Specification-DirectBinaryStateSignals__Cost-4__Fee-American","0","308","Liability Strength2",0.5,0,1,0.75,0.988395,0.0344645,1,1,0.605976,0.25,,,0,0,0,0,0.288047,1,0,0,0,0,0,0,0,0,0.711953,0,0,0,0,0,0.00992741,,,,,0,0.0164565,0.008081,0.898663,10.3822,8.99434,19.3766,0.623412,10.3822,8.99434,0.623412,0.0187518,0.617755,0.636507,0.016414,0.393457,0,0.623412,0,0,0,0,0,0.00992741,0.25,0,0.0164565,0,1,0,5.93257E-05,0.00585916,0.0121643,0.0232874,0.0411026,0.0668913,0.100368,0.138858,0.177133,0.208355,0.225981,0.00585958,0.0121669,0.0232891,0.0411026,0.0668911,0.100368,0.13886,0.17714,0.20836,0.225963,0.988395,0.0344645,0.011605,0.95393,0.00992741,0,0.0164565,0.00081887,0.0072617
"Specification-DirectBinaryStateSignals__Cost-4__Fee-American","0","308","PLiabilitySignal1",0.1159,0,1,0.262636,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,,10,10,20,0,10,10,0,0,0.0252723,0.0252723,0,0.0252723,0,0,0,0,0,0,0,0,,0,0,0,0.0252723,0,-2.38726,1,0,0,0,0,0,0,0,0,0,0.22041,0.2034,0.17325,0.13639,0.09952,0.06774,0.04357,0.02718,0.01713,0.01141,0,0,1,0,0,0,0,0,0
"Specification-DirectBinaryStateSignals__Cost-4__Fee-American","0","308","PLiabilitySignal2",0.1103,0,1,0.277581,0.527651,0.281411,1,1,0.25,0.25,,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281411,,,,,0,0,0,,10,9.51456,19.5146,0.485437,10,9.51456,0.485437,0.456485,0.0442806,0.500766,0.420735,0.0380183,0,0.485437,0,0,0,0,0,0.281411,0.25,0,0,0,0.0551618,0,-1.52031,0,1,0,0,0,0,0,0,0,0,0.21383,0.19753,0.16865,0.13347,0.09852,0.06874,0.0465,0.03178,0.02299,0.01799,0.527651,0.281411,0.472349,0.24624,0.281411,0,0,0,0
"Specification-DirectBinaryStateSignals__Cost-4__Fee-American","0","308","PLiabilitySignal3",0.1002,0,1,0.308096,1,0.501137,1,1,0.25,0.25,,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501137,,,,,0,0,0,,10.0241,9.07517,19.0993,0.900682,10.0241,9.07517,0.900682,0.809245,0.0727539,0.881999,0.745866,0.0477543,0,0.900682,0,0,0,0,0,0.501137,0.25,0,0,0,0.116192,0,-0.79192,0,0,1,0,0,0,0,0,0,0,0.2004,0.18556,0.15926,0.1275,0.09648,0.07078,0.05246,0.04116,0.03496,0.03144,1,0.501137,0,0.498863,0.501137,0,0,0,0
"Specification-DirectBinaryStateSignals__Cost-4__Fee-American","0","308","PLiabilitySignal4",0.09,0,1,0.364199,1,0.441945,1,1,0.25,0.25,,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441945,,,,,0,0,0,,10.0685,9.06629,19.1348,0.865167,10.0685,9.06629,0.865167,0.706505,0.143011,0.849517,0.651172,0.0938702,0,0.865167,0,0,0,0,0,0.441945,0.25,0,0,0,0.228398,0,-0.29127,0,0,0,1,0,0,0,0,0,0,0.1757,0.16355,0.142,0.11653,0.09272,0.07453,0.06343,0.05843,0.05698,0.05613,1,0.441945,0,0.558055,0.441945,0,0,0,0
"Specification-DirectBinaryStateSignals__Cost-4__Fee-American","0","308","PLiabilitySignal5",0.0836,0,1,0.449961,1,0.351449,1,1,0.25,0.25,,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351449,,,,,0,0,0,,10.1364,9.05272,19.1891,0.81087,10.1364,9.05272,0.81087,0.549452,0.250412,0.799864,0.50642,0.164366,0,0.81087,0,0,0,0,0,0.351449,0.25,0,0,0,0.399922,0,-0.05462,0,0,0,0,1,0,0,0,0,0,0.13794,0.1299,0.11561,0.09976,0.08698,0.08028,0.0802,0.08482,0.09063,0.09388,1,0.351449,0,0.648551,0.351449,0,0,0,0
"Specification-DirectBinaryStateSignals__Cost-4__Fee-American","0","308","PLiabilitySignal6",0.0836,0,1,0.550034,1,0.245862,1,1,0.25,0.25,,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245862,,,,,0,0,0,,10.2156,9.03688,19.2525,0.747517,10.2156,9.03688,0.747517,0.366191,0.375734,0.741925,0.337512,0.246626,0,0.747517,0,0,0,0,0,0.245862,0.25,0,0,0,0.600068,0,0.05471,0,0,0,0,0,1,0,0,0,0,0.09389,0.09063,0.08482,0.0802,0.08028,0.08698,0.09976,0.11561,0.1299,0.13793,1,0.245862,0,0.754138,0.245862,0,0,0,0
"Specification-DirectBinaryStateSignals__Cost-4__Fee-American","0","308","PLiabilitySignal7",0.09,0,1,0.635801,1,0.155367,1,1,0.582062,0.25,,,0,0,0,0,0.335875,1,0,0,0,0,0,0,0,0,0.664125,0,0,0,0,0,0.0521838,,,,,0,0.0484142,0.054769,0.187007,10.2835,8.95758,19.2411,0.758942,10.2835,8.95758,0.758942,0.27217,0.473866,0.746036,0.323561,0.299376,0,0.758942,0,0,0,0,0,0.0521838,0.25,0,0.0484142,0,0.771602,0,0.29127,0,0,0,0,0,0,1,0,0,0,0.05613,0.05698,0.05843,0.06343,0.07453,0.09272,0.11653,0.142,0.16355,0.1757,1,0.155367,0,0.844633,0.0521838,0,0.0484142,0.0445265,0.0102421
"Specification-DirectBinaryStateSignals__Cost-4__Fee-American","0","308","PLiabilitySignal8",0.1002,0,1,0.691904,1,0.096167,1,1,0.75,0.25,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,0,0.0485677,0.047599,0.271353,10.3368,8.94842,19.2852,0.714819,10.3368,8.94842,0.714819,0.167769,0.537403,0.705172,0.209716,0.332629,0,0.714819,0,0,0,0,0,0,,0,0.0485677,0,0.883808,0,0.79192,0,0,0,0,0,0,0,1,0,0,0.03144,0.03496,0.04116,0.05246,0.07078,0.09648,0.1275,0.15926,0.18556,0.2004,1,0.096167,0,0.903833,0,0,0.0485677,0.0346831,0.0129162
"Specification-DirectBinaryStateSignals__Cost-4__Fee-American","0","308","PLiabilitySignal9",0.1103,0,1,0.722416,1,0.0639734,1,1,0.75,0.25,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,0,0.0353469,0.028626,0.403513,10.3657,8.96152,19.3273,0.672736,10.3657,8.96152,0.672736,0.0936533,0.574508,0.668161,0.111825,0.355594,0,0.672736,0,0,0,0,0,0,,0,0.0353469,0,0.944831,0,1.5204,0,0,0,0,0,0,0,0,1,0,0.018,0.02299,0.03178,0.0465,0.06874,0.09852,0.13347,0.16865,0.19753,0.21382,1,0.0639734,0,0.936027,0,0,0.0353469,0.0170753,0.0115511
"Specification-DirectBinaryStateSignals__Cost-4__Fee-American","0","308","PLiabilitySignal10",0.1159,0,1,0.737361,1,0.0482066,1,1,0.75,0.25,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,0,0.0288688,0.019338,0.56283,10.3799,8.96793,19.3479,0.652129,10.3799,8.96793,0.652129,0.0573501,0.592683,0.650034,0.063876,0.366845,0,0.652129,0,0,0,0,0,0,,0,0.0288688,0,0.974723,0,2.38735,0,0,0,0,0,0,0,0,0,1,0.01142,0.01713,0.02718,0.04357,0.06774,0.09952,0.13639,0.17325,0.2034,0.2204,1,0.0482066,0,0.951793,0,0,0.0288688,0.00845393,0.0108839
"Specification-DirectBinaryStateSignals__Cost-4__Fee-American","0","308","DLiabilitySignal1",0.1159,0,1,0.262637,0.683508,0.683508,1,1,0.31193,0.25,,,0,0,0,0,0.876141,1,0,0,0,0,0,0,0,0,0.123859,0,0,0,0,0,0.59885,,,,,0,0,0.084659,0.268838,9.71157,9.36663,19.0782,0.9218,9.71157,9.36663,0.9218,0.60947,0.0331531,0.642623,0.569896,0.0451474,0,0.9218,0,0,0,0,0,0.59885,0.25,0,0,0,0.025275,0,2.38727,0.220418,0.203396,0.173247,0.136387,0.0995197,0.0677389,0.043571,0.02718,0.0171217,0.0114204,1,0,0,0,0,0,0,0,0,0,0.683508,0.683508,0.316492,0,0.59885,0,0,0.0618992,0.0227595
"Specification-DirectBinaryStateSignals__Cost-4__Fee-American","0","308","DLiabilitySignal2",0.1103,0,1,0.277586,0.692864,0.692864,1,1,0.324799,0.25,,,0,0,0,0,0.850401,1,0,0,0,0,0,0,0,0,0.149599,0,0,0,0,0,0.589212,,,,,0,0.0557417,0.04791,0.399989,9.77774,9.33333,19.1111,0.888928,9.77774,9.33333,0.888928,0.614497,0.0577256,0.672222,0.587891,0.0688077,0,0.888928,0,0,0,0,0,0.589212,0.25,0,0.0557417,0,0.055172,0,1.52039,0.213836,0.197525,0.168642,0.133465,0.098524,0.0687392,0.0464985,0.0317726,0.0229894,0.0180089,0,1,0,0,0,0,0,0,0,0,0.692864,0.692864,0.307136,0,0.589212,0,0.0557417,0.0287465,0.0191635
"Specification-DirectBinaryStateSignals__Cost-4__Fee-American","0","308","DLiabilitySignal3",0.1002,0,1,0.308098,0.71195,0.514884,1,1,0.350011,0.25,,,0,0,0,0,0.799978,1,0,0,0,0,0,0,0,0,0.200022,0,0,0,0,0,0.411895,,,,,0,0.102988,0,,9.97586,9.28804,19.2639,0.7361,9.97586,9.28804,0.7361,0.600699,0.0882007,0.6889,0.579141,0.0776833,0,0.7361,0,0,0,0,0,0.411895,0.25,0,0.102988,0,0.116197,0,0.791961,0.200403,0.185556,0.159254,0.127499,0.0964782,0.0707835,0.052463,0.0411584,0.0349658,0.0314398,0,0,1,0,0,0,0,0,0,0,0.71195,0.514884,0.28805,0.197066,0.411895,0,0.102988,0,0
"Specification-DirectBinaryStateSignals__Cost-4__Fee-American","0","308","DLiabilitySignal4",0.09,0,1,0.364197,0.74704,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,,10.2988,9.25296,19.5518,0.448224,10.2988,9.25296,0.448224,0.521296,0.138097,0.659393,0.521296,0.0839188,0,0.448224,0,0,0,0,0,0,,0,0,0,0.228395,0,0.291242,0.175707,0.16355,0.141994,0.116529,0.0927187,0.0745393,0.0634292,0.0584236,0.0569796,0.0561299,0,0,0,1,0,0,0,0,0,0,0.74704,0,0.25296,0.74704,0,0,0,0,0
