"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","5.684E-14","1.001","1","All",1,0,1,0.499995,1,1,1,1,0.527075,0.472916,,,0.845137,,,,,0.0248203,0.0248194,0.105223,0.499998,10.4842,9.48422,19.9684,0.0315669,1000.1,999.52,0.0315669,0.162154,0.156827,0.318981,0.0918379,0.0910394,0,0.0315669,0,0.845137,0.499995,0.0248203,0.0248194,0,0.499994,0,7.5023E-06,1,1,0,0,0.845137,0.0248203,0.0248194,0.0526118,0.0526113
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","5.684E-14","1.001","1","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","5.684E-14","1.001","1","DisputeArises",1,0,1,0.499995,1,1,1,1,0.527075,0.472916,,,0.845137,,,,,0.0248203,0.0248194,0.105223,0.499998,10.4842,9.48422,19.9684,0.0315669,1000.1,999.52,0.0315669,0.162154,0.156827,0.318981,0.0918379,0.0910394,0,0.0315669,0,0.845137,0.499995,0.0248203,0.0248194,0,0.499994,0,7.5023E-06,1,1,0,0,0.845137,0.0248203,0.0248194,0.0526118,0.0526113
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","5.684E-14","1.001","1","PFiles",1,0,1,0.499995,1,1,1,1,0.527075,0.472916,,,0.845137,,,,,0.0248203,0.0248194,0.105223,0.499998,10.4842,9.48422,19.9684,0.0315669,1000.1,999.52,0.0315669,0.162154,0.156827,0.318981,0.0918379,0.0910394,0,0.0315669,0,0.845137,0.499995,0.0248203,0.0248194,0,0.499994,0,7.5023E-06,1,1,0,0,0.845137,0.0248203,0.0248194,0.0526118,0.0526113
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","5.684E-14","1.001","1","DAnswers",1,0,1,0.499995,1,1,1,1,0.527075,0.472916,,,0.845137,,,,,0.0248203,0.0248194,0.105223,0.499998,10.4842,9.48422,19.9684,0.0315669,1000.1,999.52,0.0315669,0.162154,0.156827,0.318981,0.0918379,0.0910394,0,0.0315669,0,0.845137,0.499995,0.0248203,0.0248194,0,0.499994,0,7.5023E-06,1,1,0,0,0.845137,0.0248203,0.0248194,0.0526118,0.0526113
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","5.684E-14","1.001","1","Litigated",1,0,1,0.499995,1,1,1,1,0.527075,0.472916,,,0.845137,,,,,0.0248203,0.0248194,0.105223,0.499998,10.4842,9.48422,19.9684,0.0315669,1000.1,999.52,0.0315669,0.162154,0.156827,0.318981,0.0918379,0.0910394,0,0.0315669,0,0.845137,0.499995,0.0248203,0.0248194,0,0.499994,0,7.5023E-06,1,1,0,0,0.845137,0.0248203,0.0248194,0.0526118,0.0526113
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","5.684E-14","1.001","1","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","5.684E-14","1.001","1","Settles",0.8451,0,0.845137,0.499995,1,1,1,1,0.467575,0.532416,,,1,,,,,0,0,0,,10.5,9.5,20,0,1000.1,999.575,0,0.148359,0.148357,0.296715,0.0723777,0.0723779,0,0,0,1,0.499995,0,0,0,0.499993,0,-0.27103,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","5.684E-14","1.001","1","Tried",0.1052,0,0.105223,0.499998,1,1,1,1,0.876224,0.123776,,,0,,,,,0,0,1,0.499998,10.35,9.35,19.7,0.3,1000.04,999.13,0.3,0.288212,0.237602,0.525813,0.230224,0.222633,0,0.3,0,0,,0,0,0,0.499998,0,1.52749,1,1,0,0,0,0,0,0.500002,0.499998
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","5.684E-14","1.001","1","PWins",0.0526,0,0.0526113,0.623996,1,1,1,1,0.876224,0.123776,,,0,,,,,0,0,1,1,10.85,8.85,19.7,0.3,1000.15,998.326,0.3,0.475206,0.101219,0.576425,0.445267,0.0151829,0,0.3,0,0,,0,0,0,0.674794,0,1.52749,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","5.684E-14","1.001","1","DWins",0.0526,0,0.0526118,0.376001,1,1,1,1,0.876225,0.123775,,,0,,,,,0,0,1,0,9.85,9.85,19.7,0.3,999.935,999.935,0.3,0.10122,0.373983,0.475203,0.0151829,0.43008,0,0.3,0,0,,0,0,0,0.325203,0,1.52749,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","5.684E-14","1.001","1","Abandoned",0.0496,0,0.0496397,0.499996,1,1,1,1,0.799998,0.199998,,,0,,,,,0.500009,0.499991,0,,10.5,9.50001,20,0,1000.08,999.404,0,0.129813,0.129817,0.25963,0.129813,0.129817,0,0,0,0,,0.500009,0.499991,0,0.499995,0,1.37668,1,1,0,0,0,0.500009,0.499991,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","5.684E-14","1.001","1","Rounds1",1,0,1,0.499995,1,1,1,1,0.527075,0.472916,,,0.845137,,,,,0.0248203,0.0248194,0.105223,0.499998,10.4842,9.48422,19.9684,0.0315669,1000.1,999.52,0.0315669,0.162154,0.156827,0.318981,0.0918379,0.0910394,0,0.0315669,0,0.845137,0.499995,0.0248203,0.0248194,0,0.499994,0,7.5023E-06,1,1,0,0,0.845137,0.0248203,0.0248194,0.0526118,0.0526113
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","5.684E-14","1.001","1","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","5.684E-14","1.001","1","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","5.684E-14","1.001","1","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","5.684E-14","1.001","1","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","5.684E-14","1.001","1","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","5.684E-14","1.001","1","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","5.684E-14","1.001","1","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","5.684E-14","1.001","1","PrePrimary8",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","5.684E-14","1.001","1","PrePrimary9",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","5.684E-14","1.001","1","PrePrimary10",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","5.684E-14","1.001","1","Truly Liable",0.5,0,0.499994,0.716723,1,1,1,1,0.701267,0.647108,,,0.845136,,,,,0.0128883,0.0367515,0.105224,0.674794,10.6863,9.28209,19.9684,0.0315672,1000.13,999.286,0.0315672,0.0106507,0.313658,0.324309,0.0015976,0.182081,0,0.0315672,0,0.845136,0.703282,0.0128883,0.0367515,0,1,0,1.15263E-05,1,1,0,0,0.845136,0.0128883,0.0367515,0.0342194,0.0710045
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","5.684E-14","1.001","1","Truly Not Liable",0.5,0,0.500006,0.283273,1,1,1,1,0.352887,0.298729,,,0.845138,,,,,0.036752,0.0128876,0.105222,0.325203,10.2821,9.68635,19.9684,0.0315667,1000.06,999.754,0.0315667,0.313653,0,0.313653,0.182076,0,0,0.0315667,0,0.845138,0.296713,0.036752,0.0128876,0,0,0,3.4784E-06,1,1,0,0,0.845138,0.036752,0.0128876,0.0710037,0.0342186
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","5.684E-14","1.001","1","AllCount",920,0,920,0.499995,920,920,920,920,0.527075,0.472916,,,777.526,,,,,22.8347,22.8338,96.8052,169.999,10.4842,9.48422,19.9684,0.0315669,1000.1,999.52,0.0315669,0.162154,0.156827,0.318981,0.0918379,0.0910394,0,0.0315669,0,777.526,0.499995,22.8347,22.8338,0,459.994,0,7.5023E-06,920,920,0,0,777.526,22.8347,22.8338,48.4028,48.4024
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","5.684E-14","1.001","1","Liability Strength1",0.2261,0,0.226114,0.1,1,1,1,1,0.213549,0.190178,,,0.936026,,,,,0.0263908,0.0002622,0.037321,0.0328966,10.1684,9.82042,19.9888,0.0111964,1000.05,999.911,0.0111964,0.172408,0.0332363,0.205644,0.0442058,0.0283176,0,0.0111964,0,0.936026,0.184278,0.0263908,0.0002622,0,0.0399657,0,-6.39492E-06,1,1,0,0,0.936026,0.0263908,0.0002622,0.0360937,0.0012277
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","5.684E-14","1.001","1","Liability Strength2",0.1902,0,0.190224,0.3,1,1,1,1,0.335154,0.266058,,,0.801864,,,,,0.0578274,0.00616299,0.134145,0.169806,10.2155,9.74423,19.9598,0.0402436,1000.05,999.827,0.0402436,0.212997,0.13296,0.345958,0.0977079,0.114037,0,0.0402436,0,0.801864,0.25778,0.0578274,0.00616299,0,0.169489,0,4.91077E-06,1,1,0,0,0.801864,0.0578274,0.00616299,0.111367,0.0227787
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","5.684E-14","1.001","1","Liability Strength3",0.1673,0,0.167339,0.5,1,1,1,1,0.5517,0.448298,,,0.697902,,,,,0.0395673,0.0395663,0.222964,0.5,10.4666,9.46656,19.9331,0.0668893,1000.09,999.486,0.0668893,0.275083,0.266723,0.541806,0.206701,0.205448,0,0.0668893,0,0.697902,0.499999,0.0395673,0.0395663,0,0.5,0,2.11357E-05,1,1,0,0,0.697902,0.0395673,0.0395663,0.111482,0.111482
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","5.684E-14","1.001","1","Liability Strength4",0.1902,0,0.19022,0.7,1,1,1,1,0.733941,0.664844,,,0.801863,,,,,0.00616326,0.0578267,0.134147,0.830194,10.7442,9.21553,19.9598,0.040244,1000.14,999.195,0.040244,0.146834,0.212419,0.359253,0.116118,0.097622,0,0.040244,0,0.801863,0.742219,0.00616326,0.0578267,0,0.830511,0,1.64073E-05,1,1,0,0,0.801863,0.00616326,0.0578267,0.022779,0.111368
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","5.684E-14","1.001","1","Liability Strength5",0.2261,0,0.226104,0.9,1,1,1,1,0.809822,0.786451,,,0.936025,,,,,0.000262216,0.0263906,0.037322,0.967103,10.8204,9.16838,19.9888,0.0111965,1000.15,999.169,0.0111965,0.038434,0.1724,0.210834,0.0290973,0.0442047,0,0.0111965,0,0.936025,0.815722,0.000262216,0.0263906,0,0.960034,0,5.99868E-06,1,1,0,0,0.936025,0.000262216,0.0263906,0.00122776,0.036094
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","5.684E-14","1.001","1","PLiabilitySignal1",0.1861,0,0.18607,0.179301,1,1,1,1,0.166667,0.227868,,,1,,,,,0,0,0,,10.1973,9.80273,20,0,1000.06,999.9,0,0.171826,0.0797662,0.251592,0.0457934,0.0629829,0,0,0,1,0.197267,0,0,0,0.105207,0,-0.80637,1,1,0,0,1,0,0,0,0
