"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","POffer1Action1","DOffer1Action1","POffer1Action2","DOffer1Action2","POffer1Action3","DOffer1Action3","POffer1Action4","DOffer1Action4","POffer1Action5","DOffer1Action5","POffer1Action6","DOffer1Action6","POffer1Action7","DOffer1Action7","POffer1Action8","DOffer1Action8","POffer1Action9","DOffer1Action9","POffer1Action10","DOffer1Action10","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","PLiabilitySignal6","PLiabilitySignal7","PLiabilitySignal8","PLiabilitySignal9","PLiabilitySignal10","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","DLiabilitySignal6","DLiabilitySignal7","DLiabilitySignal8","DLiabilitySignal9","DLiabilitySignal10","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-3.9789999999999995E-13","0.9952","95932","All",1,0,1,0.499997,0.837537,0.837537,1,1,0.527976,0.611753,,,0.164435,0.13624,0.192952,0.140325,0.103639,0.0669318,0,0,0,0,0,0,0,0,0.0852824,0.0914564,0.30067,0.38227,0.153021,0.182777,0.771024,,,,,0.0282512,0.0100602,0.027006,0.522681,10.3381,9.40253,19.7406,0.259363,1000.06,999.321,0.259363,0.223133,0.254201,0.477334,0.169133,0.187339,0,0.259363,0,0,0,0,0,0.771024,0.577648,0.0288494,0.0106585,0.0011965,0.499993,0,-4.60693E-05,0.08045,0.09768,0.10618,0.1081,0.1076,0.1076,0.1081,0.10618,0.09768,0.08043,0.0804506,0.0976783,0.10618,0.108096,0.107602,0.107601,0.108094,0.106176,0.0976736,0.0804476,0.837537,0.837537,0.162463,0,0.771024,0.0282512,0.0100602,0.0128903,0.0141154
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-3.9789999999999995E-13","0.9952","95932","NoDispute",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-3.9789999999999995E-13","0.9952","95932","DisputeArises",1,0,1,0.499997,0.837537,0.837537,1,1,0.527976,0.611753,,,0.164435,0.13624,0.192952,0.140325,0.103639,0.0669318,0,0,0,0,0,0,0,0,0.0852824,0.0914564,0.30067,0.38227,0.153021,0.182777,0.771024,,,,,0.0282512,0.0100602,0.027006,0.522681,10.3381,9.40253,19.7406,0.259363,1000.06,999.321,0.259363,0.223133,0.254201,0.477334,0.169133,0.187339,0,0.259363,0,0,0,0,0,0.771024,0.577648,0.0288494,0.0106585,0.0011965,0.499993,0,-4.60693E-05,0.08045,0.09768,0.10618,0.1081,0.1076,0.1076,0.1081,0.10618,0.09768,0.08043,0.0804506,0.0976783,0.10618,0.108096,0.107602,0.107601,0.108094,0.106176,0.0976736,0.0804476,0.837537,0.837537,0.162463,0,0.771024,0.0282512,0.0100602,0.0128903,0.0141154
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-3.9789999999999995E-13","0.9952","95932","PFiles",0.8375,0,1,0.527694,1,1,1,1,0.527976,0.611753,,,0.164435,0.13624,0.192952,0.140325,0.103639,0.0669318,0,0,0,0,0,0,0,0,0.0852824,0.0914564,0.30067,0.38227,0.153021,0.182777,0.920584,,,,,0.0337312,0.0120117,0.032244,0.522681,10.4037,9.28663,19.6903,0.309673,1000.07,999.189,0.309673,0.266416,0.261917,0.528333,0.201941,0.182085,0,0.309673,0,0,0,0,0,0.920584,0.577648,0.0344455,0.012726,0.00142859,0.555387,0,0.241199,0.0411666,0.0499833,0.0543328,0.129069,0.128472,0.128472,0.129069,0.126776,0.116628,0.0960316,0.0589496,0.076024,0.0892146,0.0990775,0.107384,0.115169,0.121445,0.122793,0.11472,0.0952231,1,1,0,0,0.920584,0.0337312,0.0120117,0.0153907,0.0168534
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-3.9789999999999995E-13","0.9952","95932","DAnswers",0.8375,0,1,0.527694,1,1,1,1,0.527976,0.611753,,,0.164435,0.13624,0.192952,0.140325,0.103639,0.0669318,0,0,0,0,0,0,0,0,0.0852824,0.0914564,0.30067,0.38227,0.153021,0.182777,0.920584,,,,,0.0337312,0.0120117,0.032244,0.522681,10.4037,9.28663,19.6903,0.309673,1000.07,999.189,0.309673,0.266416,0.261917,0.528333,0.201941,0.182085,0,0.309673,0,0,0,0,0,0.920584,0.577648,0.0344455,0.012726,0.00142859,0.555387,0,0.241199,0.0411666,0.0499833,0.0543328,0.129069,0.128472,0.128472,0.129069,0.126776,0.116628,0.0960316,0.0589496,0.076024,0.0892146,0.0990775,0.107384,0.115169,0.121445,0.122793,0.11472,0.0952231,1,1,0,0,0.920584,0.0337312,0.0120117,0.0153907,0.0168534
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-3.9789999999999995E-13","0.9952","95932","Litigated",0.8375,0,1,0.527694,1,1,1,1,0.527976,0.611753,,,0.164435,0.13624,0.192952,0.140325,0.103639,0.0669318,0,0,0,0,0,0,0,0,0.0852824,0.0914564,0.30067,0.38227,0.153021,0.182777,0.920584,,,,,0.0337312,0.0120117,0.032244,0.522681,10.4037,9.28663,19.6903,0.309673,1000.07,999.189,0.309673,0.266416,0.261917,0.528333,0.201941,0.182085,0,0.309673,0,0,0,0,0,0.920584,0.577648,0.0344455,0.012726,0.00142859,0.555387,0,0.241199,0.0411666,0.0499833,0.0543328,0.129069,0.128472,0.128472,0.129069,0.126776,0.116628,0.0960316,0.0589496,0.076024,0.0892146,0.0990775,0.107384,0.115169,0.121445,0.122793,0.11472,0.0952231,1,1,0,0,0.920584,0.0337312,0.0120117,0.0153907,0.0168534
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-3.9789999999999995E-13","0.9952","95932","Not Litigated",0.1625,0,1,0.357212,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,,10,10,20,0,1000,1000,0,0,0.214425,0.214425,0,0.214425,0,0,0,0,0,0,0,0,,0,0,0,0.214425,0,-1.24373,0.282966,0.343569,0.373466,0,0,0,0,0,0,0,0.191294,0.209311,0.193642,0.15459,0.108727,0.0685883,0.0392648,0.0205118,0.00979447,0.00427614,0,0,1,0,0,0,0,0,0
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-3.9789999999999995E-13","0.9952","95932","Settles",0.771,0,1,0.530942,1,1,1,1,0.498829,0.656466,,,0.17862,0.0916033,0.209598,0.130151,0.112579,0.0651082,0,0,0,0,0,0,0,0,0.0791781,0.099346,0.280939,0.415247,0.139086,0.198544,1,,,,,0,0,0,,10.4276,9.27235,19.7,0.3,1000.09,999.232,0.3,0.260996,0.253108,0.514104,0.185982,0.153639,0,0.3,0,0,0,0,0,1,0.577648,0,0,0,0.561884,0,-0.0807516,0.0447179,0.0542952,0.0590199,0.140203,0.139555,0.114708,0.111087,0.120185,0.116924,0.0993055,0.0572583,0.069954,0.0752129,0.07303,0.106079,0.125104,0.131922,0.133386,0.124617,0.103438,1,1,0,0,1,0,0,0,0
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-3.9789999999999995E-13","0.9952","95932","Tried",0.027,0,1,0.507826,1,1,1,1,0.873801,0.103022,,,0,0.580844,0,0.308092,0,0.111064,0,0,0,0,0,0,0,0,0.111056,0,0.539881,0,0.349064,0,0,,,,,0,0,1,0.522681,10.2363,9.16371,19.4,0.6,999.878,997.705,0.6,0.518731,0.316949,0.835681,0.639434,0.507119,0,0.6,0,0,0,0,0,0,,0,0,0,0.515652,0,4.95712,0,0,0,0,0,0.0333947,0.248912,0.39636,0.214362,0.106971,0.0845346,0.175259,0.334898,0.310804,0.0945041,0,0,0,0,0,1,1,0,0,0,0,0,0.477319,0.522681
"Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits__Starts-50","-3.9789999999999995E-13","0.9952","95932","PWins",0.0141,0,1,0.553779,1,1,1,1,0.870676,0.0937193,,,0,0.652945,0,0.256918,0,0.0901373,0,0,0,0,0,0,0,0,0.122337,0,0.548564,0,0.329099,0,0,,,,,0,0,1,1,11,8.4,19.4,0.6,1000.16,995.609,0.6,0.992442,0,0.992442,1.22337,0,0,0.6,0,0,0,0,0,0,,0,0,0,0.607558,0,4.92941,0,0,0,0,0,0.0183589,0.184476,0.396083,0.255159,0.145923,0.0494257,0.133315,0.318404,0.369141,0.129715,0,0,0,0,0,1,1,0,0,0,0,0,0,1
