"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,0.5","-2.2739999999999997E-13","-9.447E-08","2","All",1,0,1,0.500001,1,1,1,1,0.546873,0.453129,,,0.87831,,,,,0.0154375,0.0154364,0.089698,0.500003,10.4591,9.45914,19.9183,0.0817273,1000.08,999.378,0.0817273,0.122777,0.117181,0.239958,0.0888999,0.0879092,0,0.0817273,0,0.87831,0.500001,0.0159967,0.0159956,0.00111838,0.500001,0,-1.77795E-05,1,1,0,0,0.87831,0.0154375,0.0154364,0.0448487,0.0448492
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,0.5","-2.2739999999999997E-13","-9.447E-08","2","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,0.5","-2.2739999999999997E-13","-9.447E-08","2","DisputeArises",1,0,1,0.500001,1,1,1,1,0.546873,0.453129,,,0.87831,,,,,0.0154375,0.0154364,0.089698,0.500003,10.4591,9.45914,19.9183,0.0817273,1000.08,999.378,0.0817273,0.122777,0.117181,0.239958,0.0888999,0.0879092,0,0.0817273,0,0.87831,0.500001,0.0159967,0.0159956,0.00111838,0.500001,0,-1.77795E-05,1,1,0,0,0.87831,0.0154375,0.0154364,0.0448487,0.0448492
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,0.5","-2.2739999999999997E-13","-9.447E-08","2","PFiles",1,0,1,0.500001,1,1,1,1,0.546873,0.453129,,,0.87831,,,,,0.0154375,0.0154364,0.089698,0.500003,10.4591,9.45914,19.9183,0.0817273,1000.08,999.378,0.0817273,0.122777,0.117181,0.239958,0.0888999,0.0879092,0,0.0817273,0,0.87831,0.500001,0.0159967,0.0159956,0.00111838,0.500001,0,-1.77795E-05,1,1,0,0,0.87831,0.0154375,0.0154364,0.0448487,0.0448492
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,0.5","-2.2739999999999997E-13","-9.447E-08","2","DAnswers",1,0,1,0.500001,1,1,1,1,0.546873,0.453129,,,0.87831,,,,,0.0154375,0.0154364,0.089698,0.500003,10.4591,9.45914,19.9183,0.0817273,1000.08,999.378,0.0817273,0.122777,0.117181,0.239958,0.0888999,0.0879092,0,0.0817273,0,0.87831,0.500001,0.0159967,0.0159956,0.00111838,0.500001,0,-1.77795E-05,1,1,0,0,0.87831,0.0154375,0.0154364,0.0448487,0.0448492
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,0.5","-2.2739999999999997E-13","-9.447E-08","2","Litigated",1,0,1,0.500001,1,1,1,1,0.546873,0.453129,,,0.87831,,,,,0.0154375,0.0154364,0.089698,0.500003,10.4591,9.45914,19.9183,0.0817273,1000.08,999.378,0.0817273,0.122777,0.117181,0.239958,0.0888999,0.0879092,0,0.0817273,0,0.87831,0.500001,0.0159967,0.0159956,0.00111838,0.500001,0,-1.77795E-05,1,1,0,0,0.87831,0.0154375,0.0154364,0.0448487,0.0448492
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,0.5","-2.2739999999999997E-13","-9.447E-08","2","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,0.5","-2.2739999999999997E-13","-9.447E-08","2","Settles",0.8783,0,0.87831,0.500001,1,1,1,1,0.49102,0.508983,,,1,,,,,0,0,0,,10.4625,9.4625,19.925,0.075,1000.08,999.408,0.075,0.103256,0.103256,0.206511,0.0657759,0.0657756,0,0.075,0,1,0.500001,0,0,0,0.500001,0,-0.16863,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,0.5","-2.2739999999999997E-13","-9.447E-08","2","Tried",0.0897,0,0.0896978,0.500001,1,1,1,1,0.95,0.05,,,0,,,,,0,0,1,0.500003,10.425,9.425,19.85,0.15,1000.04,999.097,0.15,0.284223,0.226185,0.510408,0.279478,0.268595,0,0.15,0,0,,0,0,0,0.500002,0,1.41483,1,1,0,0,0,0,0,0.499997,0.500003
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,0.5","-2.2739999999999997E-13","-9.447E-08","2","PWins",0.0448,0,0.0448492,0.567516,1,1,1,1,0.95,0.05,,,0,,,,,0,0,1,1,11.0375,8.8125,19.85,0.15,1000.16,998.181,0.15,0.568443,0,0.568443,0.558953,0,0,0.15,0,0,,0,0,0,0.619057,0,1.41485,1,1,0,0,0,0,0,0,1
